PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Cameron Jordan,2495184,DL,NO,WAS,1.46,1.4,0.25,0.34,,0.06,,,,,,,,0.11,0.56,,,4.81,40,1,14.30,9.49
Osa Odighizuwa,2566016,DL,DAL,@CAR,1.72,1.17,0.31,0.55,,,,,,,,,,,0.86,,,5.16,36,2,14.10,8.94
Zach Harrison,2569555,DL,ATL,@LV,0.12,0.12,0.06,,,0.06,0.06,,,,,,,,,,,0.64,157,3,13.70,13.06
Kobie Turner,2569954,DL,LAR,@SF,1.63,0.96,0.45,0.56,,0.06,,,,,,,,0.17,1.07,,,5.93,22,4,13.70,7.77
Jonah Laulu,2572126,DL,LV,ATL,0.23,0.17,,,,,,,,,,,,,0.23,,,0.56,165,5,13.10,12.54
Adam Butler,2558924,DL,LV,ATL,2.25,1.22,0.35,0.13,,0.07,0.07,,,,,,,,,,,5.32,31,6,12.80,7.48
Chase Young,2565294,DL,NO,WAS,0.76,0.43,0.27,0.33,,,,,,,,,,0.11,0.54,,,2.98,84,7,12.50,9.52
Ed Oliver,2562322,DL,BUF,@DET,1.73,0.75,0.4,0.69,,0.06,,,,,,,,,,,,5.09,37,8,12.10,7.01
Danielle Hunter,2552603,DL,HOU,MIA,3.42,1.18,0.68,0.93,,0.12,,,,,,,,0.12,1.31,,,9.97,1,9,11.60,1.63
George Karlaftis,2567796,DL,KC,@CLE,,,,,,,,,,,,,,,,,,0.00,329,10,11.50,11.5
Chauncey Golston,2566007,DL,DAL,@CAR,0.55,0.65,0.13,0.1,,0.05,0.05,,0.05,,0.05,,,,0.15,,0.05,2.33,99,11,11.00,8.67
Jeffery Simmons,2562733,DL,TEN,CIN,1.93,0.94,0.39,0.5,,0.06,,,,,,,,0.11,0.77,,,5.86,24,12,10.90,5.04
Will Anderson Jr.,2569834,DL,HOU,MIA,2.01,0.77,0.46,0.62,,0.1,,,,,,,,0.1,1.29,,,6.57,14,13,10.70,4.13
Dorance Armstrong,2560959,DL,WAS,@NO,1.33,1.11,0.33,0.44,,0.06,0.06,,,,,,,0.06,0.78,,,4.79,41,14,10.60,5.81
Tyree Wilson,2570050,DL,LV,ATL,1.25,0.95,0.33,0.24,,0.12,0.06,,,,,,,,0.77,,,4.33,48,15,10.60,6.27
Carl Granderson,2562273,DL,NO,WAS,1.96,1.23,0.39,0.56,,0.06,0.06,,,,,,,,0.78,,,5.96,21,16,10.30,4.34
Greg Rousseau,2565875,DL,BUF,@DET,1.85,0.81,0.52,0.69,,0.06,0.06,,,,,,,0.23,1.15,,,6.76,10,17,10.10,3.34
B.J. Hill,2560740,DL,CIN,@TEN,1.7,1.53,0.32,0.23,,,0.06,,,,,,,0.23,0.82,,,5.50,28,18,10.00,4.5
Leonard Williams,2552486,DL,SEA,GB,2.3,1.6,0.35,0.47,,0.06,,,,,,,,0.12,1.06,,,6.86,9,19,9.80,2.94
Myles Garrett,2557965,DL,CLE,KC,1.88,0.83,0.8,0.94,,0.11,0.06,,,,,,,0.17,1.6,,,8.00,3,20,9.10,1.1
Daron Payne,2560834,DL,WAS,@NO,1.83,1.33,0.28,0.78,,0.06,0.06,,,,,,,0.22,0.83,,,6.51,16,21,9.10,2.59
Tershawn Wharton,2564310,DL,KC,@CLE,,,,,,,,,,,,,,,,,,0.00,478,22,9.10,9.1
Kentavius Street,2560885,DL,ATL,@LV,,,,,,,,,,,,,,,,,,0.00,450,23,9.00,9.0
Solomon Thomas,2558018,DL,NYJ,@JAX,0.17,0.12,0.06,0.12,,,,,,,,,,,0.12,,,0.69,149,24,8.50,7.81
Sam Hubbard,2560745,DL,CIN,@TEN,2.25,1.44,0.41,0.5,,0.06,0.06,,,,,,,0.13,1.13,,,6.97,7,25,8.20,1.23
Grover Stewart,2558766,DL,IND,@DEN,2.21,0.89,0.15,0.48,,,,,,,,,,0.06,0.42,,,5.23,34,26,8.20,2.97
T'Vondre Sweat,2572075,DL,TEN,CIN,1.05,0.83,0.06,0.17,,,,,,,,,,0.06,0.17,,,2.68,89,27,8.20,5.52
Jarran Reed,2555238,DL,SEA,GB,1.58,1.41,0.37,0.28,,0.06,0.06,,,,,,,0.06,0.79,,,5.19,35,28,7.80,2.61
