PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Khalil Herbert,2565926,RB,CHI,HOU,,,,157,2,2,12,,,,,,4.24,1,31.60,27.36
Jamaal Williams,2558204,RB,DET,@MIN,,,,87,2,2,20,,,,,,6.33,2,23.70,17.37
Derrick Henry,2556075,RB,TEN,LV,,,,85,1,5,58,,,,,,12.20,3,22.80,10.6
Cordarrelle Patterson,2540145,RB,ATL,@SEA,,,,141,1,1,12,,,,,,,4,21.80,
Saquon Barkley,2560968,RB,NYG,DAL,,,,81,1,4,45,,,,,,15.40,5,20.60,5.2
Devin Singletary,2562734,RB,BUF,@MIA,,,,13,,9,78,1,,,,,10.60,6,19.60,9.0
James Robinson,2564223,RB,JAX,@LAC,,,,100,1,3,16,,,,,,12.01,7,19.10,7.09
Rhamondre Stevenson,2566343,RB,NE,BAL,,,,73,1,4,28,,,,,,8.50,8,18.10,9.6
Nick Chubb,2561021,RB,CLE,PIT,,,,113,1,,,,,,,,12.80,9,17.30,4.5
Chase Edmonds,2560711,RB,MIA,BUF,,,,21,2,1,6,,,,,,9.70,10,15.20,5.5
Ezekiel Elliott,2555224,RB,DAL,@NYG,,,,73,1,1,2,,,,,,12.41,11,14.00,1.59
Dalvin Cook,2557991,RB,MIN,DET,,,,96,1,,,,,,,1,15.02,12,13.60,-1.42
Samaje Perine,2558138,RB,CIN,@NYJ,,,,47,,2,14,1,,,,,2.73,13,13.10,10.37
Dameon Pierce,2567685,RB,HOU,@CHI,,,,80,1,2,21,,,,,2,10.39,14,13.10,2.71
Christian McCaffrey,2557997,RB,CAR,NO,,,,108,,2,7,,,,,,16.52,15,12.50,-4.02
Clyde Edwards-Helaire,2564271,RB,KC,@IND,,,,,1,5,39,,,,,,12.30,16,12.40,0.1
Breece Hall,2568030,RB,NYJ,CIN,,,,39,,6,53,,,,,,5.92,17,12.20,6.28
Jeff Wilson,2560938,RB,SF,@DEN,,,,75,,3,31,,,,,1,11.00,18,11.80,0.8
Damien Harris,2562281,RB,NE,BAL,,,,41,1,2,5,,,,,,12.88,19,11.60,-1.28
Najee Harris,2566448,RB,PIT,@CLE,,,,56,1,3,5,,,,,1,11.99,20,11.60,-0.39
Jonathan Taylor,2564148,RB,IND,KC,,,,71,,3,20,,,,,,,21,11.60,
Leonard Fournette,2557973,RB,TB,GB,,,,35,,5,35,,,,,,15.47,22,11.20,-4.27
Melvin Gordon,2552469,RB,DEN,SF,,,,26,1,5,29,,,,,2,8.24,23,11.00,2.76
Alexander Mattison,2562682,RB,MIN,DET,,,,28,1,1,16,,,,,,6.63,24,10.90,4.27
Antonio Gibson,2565276,RB,WAS,PHI,,,,38,1,1,2,,,,,,14.98,25,10.50,-4.48
Tony Pollard,2562699,RB,DAL,@NYG,,,,105,,,,,,,,,9.80,26,10.50,0.7
Josh Jacobs,2562377,RB,LV,@TEN,,,,66,,5,31,,,,,1,11.61,27,10.20,-1.41
Cam Akers,2564319,RB,LA,@ARI,,,,61,1,,,,,,,1,7.68,28,10.10,2.42
Austin Ekeler,2559169,RB,LAC,JAX,,,,5,,8,48,,,,,,15.95,29,9.30,-6.65
Travis Etienne,2566157,RB,JAX,@LAC,,,,45,,3,30,,,,,,5.87,30,9.00,3.13
Mark Ingram,2495466,RB,NO,@CAR,,,,18,1,,,,,,,,5.74,31,7.80,2.06
Justice Hill,2562407,RB,BAL,@NE,,,,60,,,,,,,,,,32,7.70,
Kareem Hunt,2557917,RB,CLE,PIT,,,,47,,3,14,,,,,,8.38,33,7.60,-0.78
Javonte Williams,2566049,RB,DEN,SF,,,,58,,3,2,,,,,,,34,7.50,
Rashaad Penny,2560835,RB,SEA,ATL,,,,66,,1,3,,,,,,12.22,35,7.40,-4.82
James Conner,2557978,RB,ARI,LA,,,,39,,3,18,,,,,,11.46,36,7.20,-4.26
J.D. McKissic,2556440,RB,WAS,PHI,,,,8,,6,32,,,,,,7.40,37,7.00,-0.4
Alvin Kamara,2558019,RB,NO,@CAR,,,,61,,2,12,,,,,1,13.74,38,6.30,-7.44
D'Andre Swift,2563965,RB,DET,@MIN,,,,31,,3,15,,,,,,,39,6.10,
James Cook,2567328,RB,BUF,@MIA,,,,3,,4,37,,,,,,3.08,40,6.00,2.92
Zack Moss,2563617,RB,BUF,@MIA,,,,46,,1,6,,,,,,3.83,41,5.70,1.87
Nyheim Hines,2560742,RB,IND,KC,,,,7,,5,23,,,,,,5.66,42,5.50,-0.16
Joe Mixon,2557976,RB,CIN,@NYJ,,,,24,,3,14,,,,,,17.31,43,5.30,-12.01
