PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Mark Andrews,2560957,TE,BAL,@NE,,,,,,8,89,2,,,,,13.81,1,24.90,11.09
David Njoku,2557986,TE,CLE,PIT,,,,,,9,89,1,,,,,5.85,2,19.40,13.55
Travis Kelce,2540258,TE,KC,@IND,,,,1,,4,58,1,,,1,,16.22,3,17.60,1.38
Jelani Woods,2567724,TE,IND,KC,,,,,,2,13,2,,,,,0.64,4,14.30,13.66
Tyler Conklin,2561027,TE,NYJ,CIN,,,,,,8,84,,,,,,7.27,5,12.40,5.13
Kyle Pitts,2565830,TE,ATL,@SEA,,,,,,5,87,,,,,,,6,11.20,
Will Dissly,2561046,TE,SEA,ATL,,,,,,3,34,1,,,,,2.71,7,10.90,8.19
Jordan Akins,2560951,TE,HOU,@CHI,,,,,,3,31,1,,,,,0.99,8,10.60,9.61
Cole Kmet,2563704,TE,CHI,HOU,,,,,,2,40,,,,,,5.88,9,10.20,4.32
Dallas Goedert,2560995,TE,PHI,@WAS,,,,,,3,26,1,,,,,9.55,10,10.10,0.55
Geoff Swaim,2553454,TE,TEN,LV,,,,,,3,19,1,,,,,2.78,11,9.40,6.62
T.J. Hockenson,2562378,TE,DET,@MIN,,,,,,3,18,1,,,,,7.91,12,9.30,1.39
Cameron Brate,2550656,TE,TB,GB,,,,,,5,52,,,,,,,13,8.60,
Tyler Higbee,2555364,TE,LA,@ARI,,,,,,4,61,,,,,,8.61,14,8.10,-0.51
Josh Oliver,2562693,TE,BAL,@NE,,,,,,2,8,1,,,,,0.43,15,7.80,7.37
Zach Ertz,2540158,TE,ARI,LA,,,,,,6,45,,,,,,9.27,16,7.50,-1.77
Ben Ellefson,2564181,TE,MIN,DET,,,,,,2,24,,,,,,,17,6.80,
Robert Tonyan,2559270,TE,GB,@TB,,,,,,6,37,,,,,,5.93,18,6.70,0.77
Dawson Knox,2562681,TE,BUF,@MIA,,,,,,4,25,,,,,,,19,6.20,
Daniel Bellinger,2567985,TE,NYG,DAL,,,,,,4,40,,,,,,1.73,20,6.00,4.27
Foster Moreau,2562317,TE,LV,@TEN,,,,,,3,44,,,,,,4.15,21,5.90,1.75
Durham Smythe,2560880,TE,MIA,BUF,,,,,,3,23,,,,,,3.54,22,5.50,1.96
Colby Parkinson,2565180,TE,SEA,ATL,,,,,,2,44,,,,,,1.08,23,5.40,4.32
Gerald Everett,2557889,TE,LAC,JAX,,,,,,2,25,,,,,,8.96,24,5.20,-3.76
Pat Freiermuth,2566442,TE,PIT,@CLE,,,,,,2,41,,,,,,8.21,25,5.10,-3.11
George Kittle,2558266,TE,SF,@DEN,,,,,,4,28,,,,,,8.72,26,4.80,-3.92
Noah Fant,2562383,TE,SEA,ATL,,,,,,4,27,,,,,,6.92,27,4.70,-2.22
Pharaoh Brown,2559018,TE,CLE,PIT,,,,,,3,31,,,,,,3.00,28,4.60,1.6
Austin Hooper,2555415,TE,TEN,LV,,,,,,2,19,,,,,,4.71,29,4.60,-0.11
Grant Calcaterra,2568063,TE,PHI,@WAS,,,,,,1,40,,,,,,0.43,30,4.50,4.07
Jonnu Smith,2558207,TE,NE,BAL,,,,,,4,25,,,,,,3.85,31,4.50,0.65
Irv Smith,2562738,TE,MIN,DET,,,,,,2,32,,,,,,4.48,32,4.20,-0.28
Darren Waller,2552408,TE,LV,@TEN,,,,,,3,22,,,,,,10.52,33,3.70,-6.82
Tyler Davis,2564178,TE,GB,@TB,,,,,,2,26,,,,,,0.80,34,3.60,2.8
Evan Engram,2557858,TE,JAX,@LAC,,,,,,1,9,,,,1,,5.74,35,3.40,-2.34
Kendall Blanton,2562234,TE,LA,@ARI,,,,,,1,28,,,,,,2.32,36,3.30,0.98
Johnny Mundt,2558875,TE,MIN,DET,,,,,,2,23,,,,,,2.59,37,3.30,0.71
Reggie Gilliam,2565378,TE,BUF,@MIA,,,,,,2,22,,,,,,0.83,38,3.20,2.37
Quintin Morris,2566641,TE,BUF,@MIA,,,,,,2,22,,,,,,0.99,39,3.20,2.21
Noah Gray,2566178,TE,KC,@IND,,,,,,1,26,,,,,,1.75,40,3.10,1.35
Ian Thomas,2560894,TE,CAR,NO,,,,,,2,13,,,,,,3.23,41,3.10,-0.13
Anthony Firkser,2558942,TE,ATL,@SEA,,,,,,1,22,,,,,,2.46,42,2.70,0.24
Kylen Granson,2566145,TE,IND,KC,,,,,,2,7,,,,,,3.14,43,2.70,-0.44
Jake Ferguson,2567496,TE,DAL,@NYG,,,,,,2,13,,,,,,1.49,44,2.30,0.81
Giovanni Ricci,2563668,TE,CAR,NO,,,,,,1,15,,,,,,0.45,45,2.00,1.55
Jody Fortson,2563259,TE,KC,@IND,,,,,,,,,,,,,1.32,46,1.70,0.38
Jacob Harris,2566220,TE,LA,@ARI,,,,,,,,,,,,,0.33,47,1.70,1.37
Parker Hesse,2563272,TE,ATL,@SEA,,,,,,,,,,,,,1.88,48,1.70,-0.18
Jesper Horsted,2563270,TE,LV,@TEN,,,,,,,,,,,,,0.48,49,1.70,1.22
Ko Kieft,2568306,TE,TB,GB,,,,,,,,,,,,,1.35,50,1.70,0.35
Albert Okwuegbunam,2563911,TE,DEN,SF,,,,,,1,12,,,,,,4.36,51,1.70,-2.66
Kyle Rudolph,2495438,TE,TB,GB,,,,,,1,12,,,,,,2.93,52,1.70,-1.23
Logan Thomas,2543767,TE,WAS,PHI,,,,,,2,5,,,,,,7.10,53,1.50,-5.6
Mo Alie-Cox,2558832,TE,IND,KC,,,,,,1,9,,,,,,4.21,54,1.40,-2.81
Adam Trautman,2564703,TE,NO,@CAR,,,,,,1,9,,,,,,1.64,55,1.40,-0.24
Mitchell Wilcox,2563749,TE,CIN,@NYJ,,,,,,1,9,,,,,,0.57,56,1.40,0.83
Hunter Henry,2555341,TE,NE,BAL,,,,,,1,8,,,,,,6.75,57,1.30,-5.45
Isaiah Likely,2567283,TE,BAL,@NE,,,,,,1,8,,,,,,3.07,58,1.30,-1.77
Hayden Hurst,2560747,TE,CIN,@NYJ,,,,,,1,7,,,,,,5.91,59,1.20,-4.71
Tommy Tremble,2565914,TE,CAR,NO,,,,,,1,7,,,,,,1.64,60,1.20,-0.44
Mike Gesicki,2560994,TE,MIA,BUF,,,,,,1,6,,,,,,5.25,61,1.10,-4.15
Chris Myarick,2563210,TE,NYG,DAL,,,,,,1,6,,,,,,1.67,62,1.10,-0.57
C.J. Uzomah,2552559,TE,NYJ,CIN,,,,,,1,5,,,,,,1.07,63,1.00,-0.07
Nick Vannett,2555289,TE,NO,@CAR,,,,,,1,5,,,,,,1.25,64,1.00,-0.25
Jack Stoll,2567061,TE,PHI,@WAS,,,,,,1,4,,,,,,0.40,65,0.90,0.5
Stephen Anderson,2556463,TE,ARI,LA,,,,,,,,,,,,,1.25,66,0.80,-0.45
Juwan Johnson,2564676,TE,NO,@CAR,,,,,,,,,,,,,3.32,67,0.80,-2.52
Eric Saubert,2558023,TE,DEN,SF,,,,,,,,,,,,,1.00,68,0.80,-0.2
Chase Allen,2567364,TE,CHI,HOU,,,,,,,,,,,,,0.00,69,0.00,0.0
Dan Arnold,2559385,TE,JAX,@LAC,,,,,,,,,,,,,2.99,70,0.00,-2.99
Devin Asiasi,2564586,TE,CIN,@NYJ,,,,,,,,,,,,,0.58,71,0.00,-0.58
Antony Auclair,2559044,TE,FA,Bye,,,,,,,,,,,,,,72,0.00,
John Bates,2566580,TE,WAS,PHI,,,,,,,,,,,,,2.01,73,0.00,-2.01
Andrew Beck,2562626,TE,DEN,SF,,,,,,,,,,,,,0.95,74,0.00,-0.95
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,75,0.00,
