PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Lamar Jackson,2560757,QB,BAL,@NE,218,4,1,107,1,,,,,,,,20.14,1,39.42,19.28
Jalen Hurts,2564832,QB,PHI,@WAS,340,3,,20,,,,,,,,,21.03,2,27.60,6.57
Trevor Lawrence,2566163,QB,JAX,@LAC,262,3,,7,,,,,,,1,,15.47,3,25.18,9.71
Josh Allen,2560955,QB,BUF,@MIA,400,2,,47,,,,,,,,3,23.27,4,23.67,0.4
Joe Burrow,2563722,QB,CIN,@NYJ,275,3,,,,,,,,,,,20.25,5,23.00,2.75
Derek Carr,2543499,QB,LV,@TEN,303,2,1,17,,,,,,,,,18.32,6,19.82,1.5
Geno Smith,2539335,QB,SEA,ATL,325,2,1,-1,,,,,,,,,16.44,7,18.90,2.46
Kirk Cousins,2532820,QB,MIN,DET,260,2,,-1,,,,,,,,,19.51,8,18.30,-1.21
Jacoby Brissett,2555261,QB,CLE,PIT,220,2,,11,,,,,,,,,14.70,9,17.90,3.2
Patrick Mahomes,2558125,QB,KC,@IND,262,1,1,26,,,,,,,1,,22.87,10,17.08,-5.79
Ryan Tannehill,2532956,QB,TEN,LV,264,1,1,2,1,,,,,,,1,17.05,11,16.76,-0.29
Aaron Rodgers,2506363,QB,GB,@TB,255,2,1,-1,,,,,,,,,19.18,12,16.10,-3.08
Mac Jones,2566334,QB,NE,BAL,321,,3,31,1,,,,,,,,16.79,13,15.94,-0.85
Mitchell Trubisky,2558008,QB,PIT,@CLE,207,,,7,1,,,,,,,,16.74,14,14.98,-1.76
Tom Brady,2504211,QB,TB,GB,271,1,,-1,,,,,,,,,18.11,15,14.74,-3.37
Jared Goff,2555334,QB,DET,@MIN,277,1,1,8,,,,,,,,,16.34,16,13.88,-2.46
Daniel Jones,2562299,QB,NYG,DAL,196,,1,79,,,,,,,,,15.76,17,13.74,-2.02
Marcus Mariota,2552466,QB,ATL,@SEA,229,1,1,4,1,,,,,,,2,18.37,18,13.56,-4.81
Matt Ryan,310,QB,IND,KC,222,2,,4,,,,,,,,2,16.46,19,13.28,-3.18
Justin Herbert,2565045,QB,LAC,JAX,297,1,1,7,,,,,,,,1,20.57,20,12.58,-7.99
Jameis Winston,2552033,QB,NO,@CAR,353,1,2,5,,,,,,,,2,16.33,21,12.55,-3.78
Cooper Rush,2559242,QB,DAL,@NYG,215,1,,-2,,,,,,,,,13.60,22,12.40,-1.2
Kyler Murray,2562382,QB,ARI,LA,314,,,8,,,,,,,,1,19.45,23,12.36,-7.09
Davis Mills,2566136,QB,HOU,@CHI,245,1,2,,,,,,,,,,13.34,24,11.50,-1.84
Tua Tagovailoa,2564499,QB,MIA,BUF,186,1,,,,,,,,,,,,25,11.44,
Baker Mayfield,2560800,QB,CAR,NO,170,1,,-1,,,,,,,,,14.15,26,10.70,-3.45
Matthew Stafford,79860,QB,LA,@ARI,249,,,2,,,,,,,,,20.05,27,10.16,-9.89
Russell Wilson,2532975,QB,DEN,SF,184,,,17,,,,,,,,,16.51,28,10.06,-6.45
Jimmy Garoppolo,2543801,QB,SF,@DEN,211,1,1,,,,,,,,,1,14.68,29,8.44,-6.24
Carson Wentz,2555259,QB,WAS,PHI,211,,,22,,,,,,,,2,18.11,30,7.64,-10.47
Justin Fields,2565920,QB,CHI,HOU,106,,2,47,,,,,,,,2,15.86,31,1.91,-13.95
Joe Flacco,382,QB,NYJ,CIN,285,,2,,,,,,,,,3,16.94,32,1.40,-15.54
Armani Rogers,2568351,QB,WAS,PHI,,,,,,,,,,,,,0.71,33,0.80,0.09
Brandon Allen,2555365,QB,CIN,@NYJ,,,,,,,,,,,,,0.69,34,0.00,-0.69
Kyle Allen,2561177,QB,HOU,@CHI,,,,,,,,,,,,,0.31,35,0.00,-0.31
Matt Barkley,2539308,QB,BUF,@MIA,,,,,,,,,,,,,0.00,36,0.00,0.0
Kurt Benkert,2560974,QB,SF,@DEN,,,,,,,,,,,,,0.00,37,0.00,0.0
David Blough,2563043,QB,MIN,DET,,,,,,,,,,,,,0.00,38,0.00,0.0
Ian Book,2566352,QB,PHI,@WAS,,,,,,,,,,,,,0.00,39,0.00,0.0
Tim Boyle,2561187,QB,DET,@MIN,,,,,,,,,,,,,0.00,40,0.00,0.0
Teddy Bridgewater,2543465,QB,MIA,BUF,,,,,,,,,,,,,0.75,41,0.00,-0.75
Jake Browning,2562634,QB,CIN,@NYJ,,,,,,,,,,,,,0.00,42,0.00,0.0
Shane Buechele,2566983,QB,KC,@IND,,,,,,,,,,,,,0.00,43,0.00,0.0
Matt Corral,2567349,QB,CAR,NO,,,,,,,,,,,,,,44,0.00,
Andy Dalton,2495143,QB,NO,@CAR,,,,,,,,,,,,,0.60,45,0.00,-0.6
Chase Daniel,81284,QB,LAC,JAX,,,,,,,,,,,,,0.39,46,0.00,-0.39
Sam Darnold,2561036,QB,CAR,NO,,,,,,,,,,,,,,47,0.00,
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,48,0.00,
Joshua Dobbs,2558167,QB,CLE,PIT,,,,,,,,,,,,,1.07,49,0.00,-1.07
Jeff Driskel,2555262,QB,HOU,@CHI,,,,,,,,,,,,,0.00,50,0.00,0.0
Jacob Eason,2564115,QB,CAR,NO,,,,,,,,,,,,,0.00,51,0.00,0.0
Sam Ehlinger,2566142,QB,IND,KC,,,,,,,,,,,,,,52,0.00,
Danny Etling,2560717,QB,GB,@TB,,,,,,,,,,,,,0.00,53,0.00,0.0
Nick Foles,2532842,QB,IND,KC,,,,,,,,,,,,,0.47,54,0.00,-0.47
Feleipe Franks,2566683,QB,ATL,@SEA,,,,,,,,,,,,,0.00,55,0.00,0.0
Jake Fromm,2563608,QB,FA,Bye,,,,,,,,,,,,,,56,0.00,
Blaine Gabbert,2495441,QB,TB,GB,,,,,,,,,,,,,0.50,57,0.00,-0.5
Garrett Gilbert,2549982,QB,NE,BAL,,,,,,,,,,,,,0.00,58,0.00,0.0
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,,59,0.00,
Will Grier,2562404,QB,DAL,@NYG,,,,,,,,,,,,,0.66,60,0.00,-0.66
Ryan Griffin,2541185,QB,TB,GB,,,,,,,,,,,,,0.00,61,0.00,0.0
Taylor Heinicke,2553656,QB,WAS,PHI,,,,,,,,,,,,,0.76,62,0.00,-0.76
Chad Henne,252,QB,KC,@IND,,,,,,,,,,,,,0.36,63,0.00,-0.36
Kevin Hogan,2555263,QB,FA,Bye,,,,,,,,,,,,,,64,0.00,
Sam Howell,2568333,QB,WAS,PHI,,,,,,,,,,,,,0.00,65,0.00,0.0
Brian Hoyer,81294,QB,NE,BAL,,,,,,,,,,,,,,66,0.00,
Tyler Huntley,2563560,QB,BAL,@NE,,,,,,,,,,,,,0.55,67,0.00,-0.55
Josh Johnson,264,QB,DEN,SF,,,,,,,,,,,,,0.00,68,0.00,0.0
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,,69,0.00,
Case Keenum,2532888,QB,BUF,@MIA,,,,,,,,,,,,,0.48,70,0.00,-0.48
Cole Kelley,2568336,QB,FA,Bye,,,,,,,,,,,,,,71,0.00,
Trey Lance,2566532,QB,SF,@DEN,,,,,,,,,,,,,,72,0.00,
Brian Lewerke,2564619,QB,FA,Bye,,,,,,,,,,,,,,73,0.00,
Levi Lewis,2568252,QB,FA,Bye,,,,,,,,,,,,,,74,0.00,
Drew Lock,2562305,QB,SEA,ATL,,,,,,,,,,,,,0.45,75,0.00,-0.45
Jordan Love,2564007,QB,GB,@TB,,,,,,,,,,,,,0.89,76,0.00,-0.89
John Lovett,2563112,QB,MIA,BUF,,,,,,,,,,,,,,77,0.00,
Jake Luton,2564205,QB,NO,@CAR,,,,,,,,,,,,,0.00,78,0.00,0.0
Sean Mannion,2552576,QB,SEA,ATL,,,,,,,,,,,,,0.00,79,0.00,0.0
Colt McCoy,497123,QB,ARI,LA,,,,,,,,,,,,,,80,0.00,
Trace McSorley,2562403,QB,ARI,LA,,,,,,,,,,,,,1.35,81,0.00,-1.35
Gardner Minshew,2562796,QB,PHI,@WAS,,,,,,,,,,,,,0.70,82,0.00,-0.7
Kellen Mond,2566310,QB,CLE,PIT,,,,,,,,,,,,,0.00,83,0.00,0.0
Steven Montez,2565285,QB,FA,Bye,,,,,,,,,,,,,,84,0.00,
James Morgan,2564805,QB,FA,Bye,,,,,,,,,,,,,,85,0.00,
Nick Mullens,2558979,QB,MIN,DET,,,,,,,,,,,,,0.72,86,0.00,-0.72
Chris Oladokun,2568153,QB,KC,@IND,,,,,,,,,,,,,0.00,87,0.00,0.0
Bryce Perkins,2564382,QB,LA,@ARI,,,,,,,,,,,,,0.00,88,0.00,0.0
E.J. Perry,2567769,QB,JAX,@LAC,,,,,,,,,,,,,0.00,89,0.00,0.0
Kenny Pickett,2568162,QB,PIT,@CLE,,,,,,,,,,,,,1.31,90,0.00,-1.31
Dak Prescott,2555260,QB,DAL,@NYG,,,,,,,,,,,,,,91,0.00,
Brock Purdy,2568216,QB,SF,@DEN,,,,,,,,,,,,,1.21,92,0.00,-1.21
Desmond Ridder,2567256,QB,ATL,@SEA,,,,,,,,,,,,,1.20,93,0.00,-1.2
Mason Rudolph,2560860,QB,PIT,@CLE,,,,,,,,,,,,,0.00,94,0.00,0.0
Brett Rypien,2562718,QB,DEN,SF,,,,,,,,,,,,,0.69,95,0.00,-0.69
Trevor Siemian,2553457,QB,CHI,HOU,,,,,,,,,,,,,0.76,96,0.00,-0.76
Reid Sinnett,2565255,QB,MIA,BUF,,,,,,,,,,,,,0.00,97,0.00,0.0
Nate Stanley,2564577,QB,FA,Bye,,,,,,,,,,,,,,98,0.00,
Easton Stick,2562745,QB,LAC,JAX,,,,,,,,,,,,,0.95,99,0.00,-0.95
Jarrett Stidham,2562746,QB,LV,@TEN,,,,,,,,,,,,,0.59,100,0.00,-0.59
Chris Streveler,2563458,QB,NYJ,CIN,,,,,,,,,,,,,0.00,101,0.00,0.0
Carson Strong,2568099,QB,FA,Bye,,,,,,,,,,,,,,102,0.00,
Nate Sudfeld,2555427,QB,DET,@MIN,,,,,,,,,,,,,0.90,103,0.00,-0.9
Tyrod Taylor,2495240,QB,NYG,DAL,,,,,,,,,,,,,,104,0.00,
Skylar Thompson,2567895,QB,MIA,BUF,,,,,,,,,,,,,0.00,105,0.00,0.0
Kyle Trask,2566571,QB,TB,GB,,,,,,,,,,,,,0.00,106,0.00,0.0
P.J. Walker,2558904,QB,CAR,NO,,,,,,,,,,,,,0.46,107,0.00,-0.46
Deshaun Watson,2558063,QB,CLE,PIT,,,,,,,,,,,,,,108,0.00,
Davis Webb,2557897,QB,NYG,DAL,,,,,,,,,,,,,0.00,109,0.00,0.0
Mike White,2560929,QB,NYJ,CIN,,,,,,,,,,,,,0.48,110,0.00,-0.48
Malik Willis,2567667,QB,TEN,LV,,,,,,,,,,,,,1.97,111,0.00,-1.97
Ryan Willis,2567224,QB,FA,Bye,,,,,,,,,,,,,,112,0.00,
Zach Wilson,2566391,QB,NYJ,CIN,,,,,,,,,,,,,0.00,113,0.00,0.0
John Wolford,2561718,QB,LA,@ARI,,,,,,,,,,,,,0.47,114,0.00,-0.47
Logan Woodside,2560942,QB,TEN,LV,,,,,,,,,,,,,0.00,115,0.00,0.0
Bailey Zappe,2567961,QB,NE,BAL,,,,,,,,,,,,,0.00,116,0.00,0.0
C.J. Beathard,2557922,QB,JAX,@LAC,,,,-1,,,,,,,,,0.58,117,-0.10,-0.68
