PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Myles Garrett,2557965,DL,CLE,@CIN,4,2,2,3,,,,,,,,,,2,3,,,5.52,1,23.40,17.88
Brandon Graham,496788,DL,PHI,@NYG,4,,3,3,,1,,,,,,,,,3,,,3.04,2,22.30,19.26
Christian Wilkins,2562782,DL,MIA,@LAC,6,3,1,2,,,,,,,,,,,1,,,8.69,3,18.10,9.41
A.J. Epenesa,2563605,DL,BUF,NYJ,4,1,1,1,,1,,,,,,,,1,1,,,3.15,4,17.60,14.45
Dalvin Tomlinson,2557846,DL,MIN,@DET,8,2,,1,,,,,,,,,,,1,,,4.19,5,17.20,13.01
Greg Rousseau,2565875,DL,BUF,NYJ,2,,2,1,,1,,,,,,,,1,2,,,4.71,6,15.90,11.19
Maxx Crosby,2562439,DL,LV,@LA,2,2,1,2,,,,,,,,,,1,3,,,9.36,7,14.00,4.64
Chris Jones,2556369,DL,KC,@DEN,4,,1,1,,,,,,,,,,1,2,,,4.94,8,13.80,8.86
Quinnen Williams,2562599,DL,NYJ,@BUF,3,,2,2,,,,,,,,,,,2,,,6.09,9,13.10,7.01
D.J. Reader,2555388,DL,CIN,CLE,5,,,,,,,,,,,,,1,1,,,4.36,10,11.50,7.14
Fletcher Cox,2533051,DL,PHI,@NYG,4,,1,1,,,,,,,,,,,2,,,4.96,11,11.30,6.34
Sam Hubbard,2560745,DL,CIN,CLE,4,1,1,,,,,,,,,,,,3,,,7.94,12,11.10,3.16
Arden Key,2560779,DL,JAX,@TEN,2,2,1,1,,,1,,,,,,,,2,,,2.52,13,10.50,7.98
Travon Walker,2567778,DL,JAX,@TEN,2,1,1,,,1,,,,,,,,,1,,,5.92,14,10.20,4.28
Milton Williams,2566418,DL,PHI,@NYG,2,1,1,2,,,,,,,,,,,2,,,3.14,15,10.20,7.06
Zach Allen,2562219,DL,ARI,NE,2,,1,1,,,,,,,,,,1,1,,,5.80,16,9.90,4.1
George Karlaftis,2567796,DL,KC,@DEN,1,2,1,1,,,,,,,,,,1,1,,,4.05,17,9.80,5.75
B.J. Hill,2560740,DL,CIN,CLE,3,,,1,,,,,,,,,,1,1,,,5.95,18,9.60,3.65
Aidan Hutchinson,2567547,DL,DET,MIN,2,,1,2,,,,,,,,,,,2,,,5.67,19,9.40,3.73
Daniel Ekuale,2561458,DL,NE,@ARI,3,,1,1,,,,,,,,,,,1,,,2.07,20,9.10,7.03
Bryan Mone,2562914,DL,SEA,CAR,4,1,,1,,,,,,,,,,,,,,1.73,21,9.10,7.37
Sheldon Rankins,2555242,DL,NYJ,@BUF,2,2,1,1,,,,,,,,,,,1,,,3.71,22,9.00,5.29
Dre'Mont Jones,2562412,DL,DEN,KC,1,4,1,1,,,,,,,,,,,1,,,6.12,23,8.90,2.78
Maliek Collins,2555400,DL,HOU,@DAL,4,,,1,,,,,,,,,,,,,,3.44,24,8.30,4.86
Chris Wormley,2557862,DL,PIT,BAL,1,2,0.5,,,1,,,,,,,,,1,,,2.40,25,8.30,5.9
Demarcus Lawrence,2543490,DL,DAL,HOU,3,2,,1,,,,,,,,,,,,,,5.69,26,8.20,2.51
Calais Campbell,744,DL,BAL,@PIT,2,2,,,,,,,,,,,1,,,,,4.72,27,8.00,3.28
Greg Gaines,2562391,DL,LA,LV,3,3,,,,,,,,,,,,,1,,,4.38,28,8.00,3.62
Lawrence Guy,2495481,DL,NE,@ARI,2,2,0.5,1,,,,,,,,,,,1,,,4.92,29,8.00,3.08
Cameron Heyward,2508109,DL,PIT,BAL,3,3,,,,,,,,,,,,,1,,,5.58,30,8.00,2.42
Zach Sieler,2561129,DL,MIA,@LAC,3,3,,,,,,,,,,,,,,,,8.03,31,7.50,-0.53
Marquis Haynes,2561009,DL,CAR,@SEA,2,,1,1,,,,,,,,,,,1,,,3.10,32,7.40,4.3
Shaq Lawson,2555252,DL,BUF,NYJ,2,,1,1,,,,,,,,,,,1,,,3.68,33,7.40,3.72
Osa Odighizuwa,2566016,DL,DAL,HOU,3,1,,1,,,,,,,,,,,,,,3.42,34,7.40,3.98
Michael Danna,2564262,DL,KC,@DEN,1,2,1,1,,,,,,,,,,,1,,,3.05,35,7.30,4.25
Michael Hoecht,2564346,DL,LA,LV,3,2,,,,,,,,,,,,,1,,,4.59,36,7.20,2.61
Jermaine Johnson II,2568033,DL,NYJ,@BUF,,,,,,,,,,,1,,1,,,,,2.77,37,7.00,4.23
DaQuan Jones,2543504,DL,BUF,NYJ,2,,,1,,,1,,,,,,,,2,,,3.86,38,6.90,3.04
Jonathan Harris,2562945,DL,DEN,KC,2,2,,1,,,,,,,,,,,,,,0.00,39,6.50,6.5
Taylor Stallworth,2560882,DL,HOU,@DAL,2,2,,1,,,,,,,,,,,,,,1.55,40,6.50,4.95
Broderick Washington,2563593,DL,BAL,@PIT,2,,,,,,,,,,,,,1,1,,,3.34,41,6.40,3.06
Akiem Hicks,2533433,DL,TB,@SF,1,2,,,,,,,,,,,,1,1,,,3.97,42,6.30,2.33
Frank Clark,2552629,DL,KC,@DEN,1,,1,1,,,,,,,,,,,2,,,4.94,43,6.20,1.26
Josh Sweat,2560889,DL,PHI,@NYG,1,,1,1,,,,,,,,,,,2,,,4.77,44,6.20,1.43
Darrell Taylor,2565198,DL,SEA,CAR,1,,1,1,,,,,,,,,,,2,,,2.62,45,6.20,3.58
Roy Robertson-Harris,2556665,DL,JAX,@TEN,1,2,,,,,,,,,,,,1,,,,3.93,46,5.80,1.87
