PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jerry Jeudy,2563896,WR,DEN,KC,,,,,,8,73,3,,,,,10.32,1,29.30,18.98
Justin Jefferson,2564556,WR,MIN,@DET,,,,,,11,223,,,,,,16.72,2,27.80,11.08
Tyreek Hill,2556214,WR,MIA,@LAC,,,,,,4,81,1,,1,,,18.86,3,25.00,6.14
Ja'Marr Chase,2565941,WR,CIN,CLE,,,,6,,10,119,1,,,,,15.01,4,23.50,8.49
Mike Williams,2558846,WR,LAC,MIA,,,,,,6,116,1,,,,,8.49,5,20.60,12.11
JuJu Smith-Schuster,2558149,WR,KC,@DEN,,,,,,9,74,1,,,,,10.49,6,19.60,9.11
Chris Moore,2555209,WR,HOU,@DAL,,,,,,10,124,,,,,,5.84,7,19.10,13.26
DJ Chark,2561018,WR,DET,MIN,,,,,,6,94,1,,,,,7.29,8,18.40,11.11
Marquise Goodwin,2539964,WR,SEA,CAR,,,,-2,,5,95,1,,,,,4.24,9,17.80,13.56
Zay Jones,2557863,WR,JAX,@TEN,,,,,,8,77,1,,,,,10.46,10,17.70,7.24
Tyler Lockett,2552430,WR,SEA,CAR,,,,,,5,60,1,,,,,12.68,11,16.20,3.52
Adam Thielen,2541785,WR,MIN,@DET,,,,,,7,65,1,,,,,9.02,12,16.00,6.98
Richie James,2560761,WR,NYG,PHI,,,,,,7,61,1,,,,,4.34,13,15.60,11.26
DK Metcalf,2562685,WR,SEA,CAR,,,,,,5,71,1,,,,,12.85,14,15.60,2.75
Donovan Peoples-Jones,2563803,WR,CLE,@CIN,,,,,,8,114,,,,,,8.56,15,15.40,6.84
Keenan Allen,2540154,WR,LAC,MIA,,,,,,12,92,,,,,,9.68,16,15.20,5.52
A.J. Brown,2562238,WR,PHI,@NYG,,,,,,4,70,1,,,,,14.46,17,15.00,0.54
DeVonta Smith,2566409,WR,PHI,@NYG,,,,,,5,64,1,,,,,12.31,18,14.90,2.59
Brandon Aiyuk,2565093,WR,SF,TB,,,,,,2,57,1,,,,,10.20,19,14.40,4.2
Amari Rodgers,2566091,WR,HOU,@DAL,,,,3,,4,57,1,,,,,1.23,20,14.00,12.77
Isaiah Hodgins,2563611,WR,NYG,PHI,,,,,,4,38,1,,,1,,7.16,21,13.80,6.64
Josh Reynolds,2558194,WR,DET,MIN,,,,,,5,51,1,,,,,6.30,22,13.60,7.3
Diontae Johnson,2562674,WR,PIT,BAL,,,,,,6,82,,,,,,9.41,23,12.90,3.49
Trenton Irwin,2562900,WR,CIN,CLE,,,,,,2,58,1,,,,,1.81,24,12.80,10.99
Deebo Samuel,2562721,WR,SF,TB,,,,21,1,4,43,,,,,1,10.41,25,12.40,1.99
Ben Skowronek,2566247,WR,LA,LV,,,,,,7,89,,,,,,5.36,26,12.40,7.04
K.J. Osborn,2564574,WR,MIN,@DET,,,,,,5,38,1,,,,,4.01,27,12.30,8.29
Van Jefferson,2564358,WR,LA,LV,,,,,,2,44,1,,,,,6.63,28,11.40,4.77
Garrett Wilson,2568048,WR,NYJ,@BUF,,,,,,6,78,,,,,,13.97,29,10.80,-3.17
Jameson Williams,2567565,WR,DET,MIN,,,,,,1,41,1,,,,,1.04,30,10.60,9.56
Noah Brown,2558091,WR,DAL,HOU,,,,,,4,85,,,,,,4.42,31,10.50,6.08
Amon-Ra St. Brown,2566073,WR,DET,MIN,,,,6,,6,68,,,,,,16.06,32,10.40,-5.66
Davante Adams,2543495,WR,LV,@LA,,,,,,3,71,,,,,,18.41,33,10.30,-8.11
Nick Westbrook-Ikhine,2565477,WR,TEN,JAX,,,,,,3,23,1,,,,,7.30,34,9.80,2.5
DeAndre Hopkins,2540165,WR,ARI,NE,,,,,,7,79,,,,,1,12.15,35,9.40,-2.75
George Pickens,2568159,WR,PIT,BAL,,,,,,3,78,,,,,,7.84,36,9.30,1.46
Elijah Moore,2566385,WR,NYJ,@BUF,,,,,,6,60,,,,,,7.27,37,9.00,1.73
Chris Godwin,2558105,WR,TB,@SF,,,,,,5,54,,,,,,11.86,38,8.70,-3.16
Shi Smith,2565908,WR,CAR,@SEA,,,,,,2,17,1,,,,,2.05,39,8.70,6.65
Russell Gage,2561061,WR,TB,@SF,,,,,,2,12,1,,,,,2.72,40,8.20,5.48
Mike Evans,2543468,WR,TB,@SF,,,,,,4,44,,,,,,9.79,41,8.10,-1.69
Demarcus Robinson,2555478,WR,BAL,@PIT,,,,,,5,52,,,,,,7.16,42,7.70,0.54
Robert Woods,2540169,WR,TEN,JAX,,,,,,5,49,,,,,,8.67,43,7.40,-1.27
Josh Palmer,2566502,WR,LAC,MIA,,,,,,4,53,,,,,,8.84,44,7.30,-1.54
Kendrick Bourne,2558914,WR,NE,@ARI,,,,,,5,47,,,,,,3.72,45,7.20,3.48
Mack Hollins,2558262,WR,LV,@LA,,,,40,,2,22,,,,,,7.59,46,7.20,-0.39
Robbie Anderson,2556462,WR,ARI,NE,,,,,,4,50,,,,,,1.37,47,7.00,5.63
Tutu Atwell,2566196,WR,LA,LV,,,,-5,,5,50,,,,,,4.28,48,7.00,2.72
Christian Kirk,2560781,WR,JAX,@TEN,,,,,,5,45,,,,,,13.09,49,7.00,-6.09
Kendall Hinton,2563893,WR,DEN,KC,,,,,,5,38,,,,,,6.26,50,6.30,0.04
Julio Jones,2495454,WR,TB,@SF,,,,,,5,38,,,,,,5.23,51,6.30,1.07
Jamal Agnew,2558821,WR,JAX,@TEN,,,,8,,3,36,,,,,,4.67,52,5.90,1.23
CeeDee Lamb,2563848,WR,DAL,HOU,,,,,,5,33,,,,,,14.76,53,5.80,-8.96
Laviska Shenault Jr.,2564232,WR,CAR,@SEA,,,,7,,4,31,,,,,,5.29,54,5.80,0.51
Nelson Agholor,2552600,WR,NE,@ARI,,,,,,5,32,,,,,,7.31,55,5.70,-1.61
Marquise Brown,2562379,WR,ARI,NE,,,,,,4,34,,,,,,9.92,56,5.40,-4.52
Amari Cooper,2552487,WR,CLE,@CIN,,,,,,2,42,,,,,,12.35,57,5.20,-7.15
Stefon Diggs,2552608,WR,BUF,NYJ,,,,,,3,37,,,,,,15.92,58,5.20,-10.72
Darius Slayton,2562736,WR,NYG,PHI,,,,,,2,42,,,,,,9.67,59,5.20,-4.47
Steven Sims,2563033,WR,PIT,BAL,,,,1,,4,30,,,,,,4.08,60,5.10,1.02
Michael Gallup,2560735,WR,DAL,HOU,,,,,,2,40,,,,,,8.10,61,5.00,-3.1
Denzel Mims,2564802,WR,NYJ,@BUF,,,,,,3,35,,,,,,1.32,62,5.00,3.68
Tyquan Thornton,2567958,WR,NE,@ARI,,,,,,4,28,,,,,,5.88,63,4.80,-1.08
Gabe Davis,2563602,WR,BUF,NYJ,,,,,,3,31,,,,,,9.97,64,4.60,-5.37
DeSean Jackson,1581,WR,BAL,@PIT,,,,,,2,34,,,,,,3.01,65,4.40,1.39
Isaiah McKenzie,2558129,WR,BUF,NYJ,,,,7,,3,21,,,,,,7.60,66,4.30,-3.3
David Bell,2567460,WR,CLE,@CIN,,,,,,3,27,,,,,,3.88,67,4.20,0.32
Jaylen Waddle,2566292,WR,MIA,@LAC,,,,,,2,31,,,,,,12.64,68,4.10,-8.54
Trent Taylor,2558202,WR,CIN,CLE,,,,,,1,34,,,,,,1.00,69,3.90,2.9
Quez Watkins,2564880,WR,PHI,@NYG,,,,,,4,19,,,,,,6.63,70,3.90,-2.73
Jalen Nailor,2567925,WR,MIN,@DET,,,,,,,,,,,,,1.87,71,3.40,1.53
DeVante Parker,2552409,WR,NE,@ARI,,,,,,2,24,,,,,,7.72,72,3.40,-4.32
Matthew Slater,4487,WR,NE,@ARI,,,,,,,,,,,,,0.48,73,3.30,2.82
Chris Conley,2552652,WR,TEN,JAX,,,,,,1,27,,,,,,1.28,74,3.20,1.92
