PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tyreek Hill,2556214,WR,MIA,@LAC,,,,,,11,215,2,,,,,15.47,1,39.00,23.53
Brandon Aiyuk,2565093,WR,SF,@PIT,,,,,,8,129,2,,,,,9.89,2,28.90,19.01
Jakobi Meyers,2562492,WR,LV,@DEN,,,,,,9,81,2,,,,,10.99,3,24.60,13.61
Kendrick Bourne,2558914,WR,NE,PHI,,,,,,6,64,2,,,,,8.26,4,21.40,13.14
Stefon Diggs,2552608,WR,BUF,@NYJ,,,,,,10,102,1,,,,,12.42,5,21.20,8.78
Michael Pittman,2564136,WR,IND,JAX,,,,,,8,97,1,,,,,10.93,6,21.20,10.27
Justin Jefferson,2564556,WR,MIN,TB,,,,,,9,150,,,,,,14.74,7,21.00,6.26
Calvin Ridley,2560854,WR,JAX,@IND,,,,,,8,101,1,,,,1,12.62,8,18.10,5.48
Puka Nacua,2570026,WR,LA,@SEA,,,,,,10,119,,,,,,1.23,9,16.90,15.67
Romeo Doubs,2567586,WR,GB,@CHI,,,,,,4,26,2,,,,,6.90,10,16.60,9.7
Rashid Shaheed,2569110,WR,NO,TEN,,,,11,,5,89,1,,,,1,10.44,11,16.50,6.06
Amon-Ra St. Brown,2566073,WR,DET,@KC,,,,,,6,71,1,,,,,14.93,12,16.10,1.17
Mike Evans,2543468,WR,TB,@MIN,,,,,,6,66,1,,,,,12.61,13,15.60,2.99
Chris Olave,2567973,WR,NO,TEN,,,,,,8,112,,,,,,13.87,14,15.20,1.33
Tutu Atwell,2566196,WR,LA,@SEA,,,,,,6,119,,,,,,7.51,15,14.90,7.39
Zay Flowers,2569573,WR,BAL,HOU,,,,9,,9,78,,,,,,7.54,16,14.70,7.16
DeVonta Smith,2566409,WR,PHI,@NE,,,,,,7,47,1,,,,,11.49,17,14.20,2.71
Jordan Addison,2570074,WR,MIN,TB,,,,,,4,61,1,,,,,8.56,18,14.10,5.54
Zay Jones,2557863,WR,JAX,@IND,,,,,,5,55,1,,,,,8.73,19,14.00,5.27
Darnell Mooney,2563707,WR,CHI,GB,,,,,,4,53,1,,,,,8.06,20,13.30,5.24
DeAndre Hopkins,2540165,WR,TEN,@NO,,,,,,7,65,,,,,,10.32,21,13.00,2.68
DK Metcalf,2562685,WR,SEA,LA,,,,,,3,47,1,,,,,13.84,22,12.20,-1.64
Garrett Wilson,2568048,WR,NYJ,BUF,,,,,,5,34,1,,,,,10.83,23,11.90,1.07
River Cracraft,2559485,WR,MIA,@LAC,,,,,,3,40,1,,,,,1.35,24,11.50,10.15
A.J. Brown,2562238,WR,PHI,@NE,,,,,,7,79,,,,,,11.39,25,11.40,0.01
Jaylen Waddle,2566292,WR,MIA,@LAC,,,,,,4,78,,,,,,12.56,26,11.30,-1.26
Keenan Allen,2540154,WR,LAC,MIA,,,,6,,6,76,,,,,,12.80,27,11.20,-1.6
Courtland Sutton,2560888,WR,DEN,LV,,,,,,4,32,1,,,,,9.16,28,11.20,2.04
Nico Collins,2566127,WR,HOU,@BAL,,,,,,6,80,,,,,,8.98,29,11.00,2.02
Rashee Rice,2569921,WR,KC,DET,,,,-3,,3,29,1,,,,,1.80,30,10.10,8.3
Josh Reynolds,2558194,WR,DET,@KC,,,,,,4,80,,,,,,6.40,31,10.00,3.6
CeeDee Lamb,2563848,WR,DAL,@NYG,,,,,,4,77,,,,,,15.91,32,9.70,-6.21
Davante Adams,2543495,WR,LV,@DEN,,,,,,6,66,,,,,,13.47,33,9.60,-3.87
KaVontae Turpin,2569509,WR,DAL,@NYG,,,,14,1,2,11,,,,,,0.57,34,9.50,8.93
Elijah Moore,2566385,WR,CLE,CIN,,,,19,,3,43,,,,,,5.27,35,9.20,3.93
Allen Robinson,2543509,WR,PIT,SF,,,,,,5,64,,,,,,6.96,36,8.90,1.94
Deebo Samuel,2562721,WR,SF,@PIT,,,,8,,5,55,,,,,,11.16,37,8.80,-2.36
Robert Woods,2540169,WR,HOU,@BAL,,,,,,6,57,,,,,,7.71,38,8.70,0.99
Michael Thomas,2556370,WR,NO,TEN,,,,,,5,61,,,,,,11.51,39,8.60,-2.91
Curtis Samuel,2558066,WR,WAS,ARI,,,,6,,5,54,,,,,,6.86,40,8.50,1.64
Lil'Jordan Humphrey,2562668,WR,DEN,LV,,,,,,2,11,1,,,,,0.81,41,8.10,7.29
Trey Palmer,2570350,WR,TB,@MIN,,,,,,2,8,1,,,,,2.35,42,7.80,5.45
Nick Westbrook-Ikhine,2565477,WR,TEN,@NO,,,,,,4,58,,,,,,4.41,43,7.80,3.39
Chris Godwin,2558105,WR,TB,@MIN,,,,,,5,51,,,,,,13.38,44,7.60,-5.78
Marquise Brown,2562379,WR,ARI,@WAS,,,,29,,3,28,,,,,,7.38,45,7.20,-0.18
Calvin Austin III,2568132,WR,PIT,SF,,,,,,6,37,,,,,,1.68,46,6.70,5.02
Ja'Marr Chase,2565941,WR,CIN,@CLE,,,,2,,5,39,,,,,,14.98,47,6.60,-8.38
Jahan Dotson,2568321,WR,WAS,ARI,,,,,,5,40,,,,,,9.73,48,6.50,-3.23
Mike Williams,2558846,WR,LAC,MIA,,,,,,4,45,,,,,,10.63,49,6.50,-4.13
Diontae Johnson,2562674,WR,PIT,SF,,,,,,3,48,,,,,,9.63,50,6.30,-3.33
George Pickens,2568159,WR,PIT,SF,,,,,,5,36,,,,,,8.67,51,6.10,-2.57
Demario Douglas,2570119,WR,NE,PHI,,,,,,4,40,,,,,,1.91,52,6.00,4.09
Xavier Gipson,2570614,WR,NYJ,BUF,,,,,,,,,1,,,,1.20,53,6.00,4.8
Rondale Moore,2566433,WR,ARI,@WAS,,,,12,,3,33,,,,,,7.59,54,6.00,-1.59
Marquez Valdes-Scantling,2560907,WR,KC,DET,,,,,,2,48,,,,,,8.05,55,5.80,-2.25
Braxton Berrios,2560975,WR,MIA,@LAC,,,,,,3,42,,,,,,4.67,56,5.70,1.03
Allen Lazard,2560787,WR,NYJ,BUF,,,,,,2,46,,,,,,8.80,57,5.60,-3.2
Terry McLaurin,2562489,WR,WAS,ARI,,,,,,2,31,,,,,,11.00,58,5.60,-5.4
Jayden Reed,2569765,WR,GB,@CHI,,,,-2,,2,48,,,,,,7.84,59,5.60,-2.24
Justin Watson,2560051,WR,KC,DET,,,,,,2,45,,,,,,2.34,60,5.50,3.16
JuJu Smith-Schuster,2558149,WR,NE,PHI,,,,,,4,33,,,,,,9.48,61,5.30,-4.18
Amari Cooper,2552487,WR,CLE,CIN,,,,,,3,37,,,,,,11.74,62,5.20,-6.54
Rashod Bateman,2565836,WR,BAL,HOU,,,,,,3,35,,,,,,3.29,63,5.00,1.71
DJ Moore,2560813,WR,CHI,GB,,,,,,2,25,,,,,,9.34,64,5.00,-4.34
Tank Dell,2569813,WR,HOU,@BAL,,,,,,3,34,,,,,,1.40,65,4.90,3.5
Terrace Marshall Jr.,2565902,WR,CAR,@ATL,,,,,,2,23,,,,,,4.58,66,4.80,0.22
Odell Beckham Jr.,2543496,WR,BAL,HOU,,,,,,2,37,,,,,,9.58,67,4.70,-4.88
Mack Hollins,2558262,WR,ATL,CAR,,,,,,3,31,,,,,,7.02,68,4.60,-2.42
K.J. Osborn,2564574,WR,MIN,TB,,,,,,3,31,,,,,,7.78,69,4.60,-3.18
Josh Downs,2569861,WR,IND,JAX,,,,,,3,30,,,,,,2.30,70,4.50,2.2
Van Jefferson,2564358,WR,ATL,CAR,,,,,,4,24,,,,,,8.39,71,4.40,-3.99
Deonte Harty,2563155,WR,BUF,@NYJ,,,,4,,3,9,,,,,,1.49,72,4.30,2.81
Gabe Davis,2563602,WR,BUF,@NYJ,,,,,,2,32,,,,,,9.12,73,4.20,-4.92
Jonathan Mingo,2569597,WR,CAR,@ATL,,,,,,2,17,,,,,,7.36,74,4.20,-3.16
Brandon Johnson,2568738,WR,DEN,LV,,,,,,2,31,,,,,,1.10,75,4.10,3.0
Treylon Burks,2567643,WR,TEN,@NO,,,,9,,2,18,,,,,,7.01,76,3.70,-3.31
Noah Brown,2558091,WR,HOU,@BAL,,,,-1,,3,20,,,,,,4.59,77,3.40,-1.19
Brandin Cooks,2543498,WR,DAL,@NYG,,,,,,2,22,,,,,,12.10,78,3.20,-8.9
Laviska Shenault Jr.,2564232,WR,CAR,@ATL,,,,5,,2,16,,,,,,4.87,79,3.10,-1.77
Darius Slayton,2562736,WR,NYG,DAL,,,,,,3,15,,,,,,8.12,80,3.00,-5.12
Michael Wilson,2570224,WR,ARI,@WAS,,,,,,2,19,,,,,,6.23,81,2.90,-3.33
Jaxon Smith-Njigba,2570341,WR,SEA,LA,,,,,,3,13,,,,,,3.98,82,2.80,-1.18
Samori Toure,2567628,WR,GB,@CHI,,,,,,2,18,,,,,,4.56,83,2.80,-1.76
Quez Watkins,2564880,WR,PHI,@NE,,,,,,2,17,,,,,,3.60,84,2.70,-0.9
Kalif Raymond,2556661,WR,DET,@KC,,,,,,1,20,,,,,,5.70,85,2.50,-3.2
