PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Aaron Jones,2558116,RB,GB,@CHI,,,,41,1,2,86,1,,,,,14.29,1,25.70,11.41
Austin Ekeler,2559169,RB,LAC,MIA,,,,117,1,4,47,,,,,,15.17,2,24.40,9.23
Christian McCaffrey,2557997,RB,SF,@PIT,,,,152,1,3,17,,,,,1,16.36,3,23.40,7.04
Tyler Allgeier,2567232,RB,ATL,CAR,,,,75,2,3,19,,,,,,8.68,4,22.90,14.22
Tony Pollard,2562699,RB,DAL,@NYG,,,,70,2,2,12,,,,,1,15.01,5,19.20,4.19
Travis Etienne,2566157,RB,JAX,@IND,,,,77,1,5,27,,,,,,13.62,6,18.90,5.28
Kyren Williams,2567862,RB,LA,@SEA,,,,52,2,,2,,,,,,3.09,7,17.40,14.31
Bijan Robinson,2569558,RB,ATL,CAR,,,,56,,6,27,1,,,,,12.22,8,17.30,5.08
Joshua Kelley,2565054,RB,LAC,MIA,,,,91,1,,,,,,,,4.63,9,15.10,10.47
Nick Chubb,2561021,RB,CLE,CIN,,,,106,,4,21,,,,,,15.58,10,14.70,-0.88
Roschon Johnson,2569615,RB,CHI,GB,,,,20,1,6,35,,,,,,1.13,11,14.50,13.37
David Montgomery,2562502,RB,DET,@KC,,,,74,1,,,,,,,,12.49,12,13.40,0.91
Breece Hall,2568030,RB,NYJ,BUF,,,,127,,1,20,,,,,1,5.92,13,13.20,7.28
Brian Robinson,2568348,RB,WAS,ARI,,,,59,,1,7,1,,,,,11.10,14,13.10,2.0
Derrick Henry,2556075,RB,TEN,@NO,,,,63,,2,56,,,,,,15.91,15,12.90,-3.01
Justice Hill,2562407,RB,BAL,HOU,,,,9,2,,,,,,,,1.77,16,12.90,11.13
Raheem Mostert,2553728,RB,MIA,@LAC,,,,37,1,2,13,,,,,,12.56,17,12.00,-0.56
Alexander Mattison,2562682,RB,MIN,TB,,,,34,,3,10,1,,,,,12.74,18,11.90,-0.84
Rhamondre Stevenson,2566343,RB,NE,PHI,,,,25,,6,64,,,,,,13.75,19,11.90,-1.85
J.K. Dobbins,2563548,RB,BAL,HOU,,,,22,1,2,15,,,,,,13.58,20,10.70,-2.88
Khalil Herbert,2565926,RB,CHI,GB,,,,27,,3,37,,,,1,,10.40,21,9.90,-0.5
Samaje Perine,2558138,RB,DEN,LV,,,,41,,4,37,,,,,,6.52,22,9.80,3.28
Miles Sanders,2562722,RB,CAR,@ATL,,,,72,,4,26,,,,,1,11.21,23,9.80,-1.41
James Conner,2557978,RB,ARI,@WAS,,,,62,,5,8,,,,,,13.56,24,9.50,-4.06
Kenneth Gainwell,2566397,RB,PHI,@NE,,,,54,,4,20,,,,,,6.46,25,9.40,2.94
Cam Akers,2564319,RB,MIN,TB,,,,29,1,,,,,,,,15.30,26,8.90,-6.4
Joe Mixon,2557976,RB,CIN,@CLE,,,,56,,3,17,,,,,,18.14,27,8.80,-9.34
Kenneth Walker III,2568282,RB,SEA,LA,,,,64,,4,3,,,,,,13.34,28,8.70,-4.64
James Cook,2567328,RB,BUF,@NYJ,,,,46,,4,17,,,,,,11.44,29,8.30,-3.14
Josh Jacobs,2562377,RB,LV,@DEN,,,,48,,2,23,,,,,,15.54,30,8.10,-7.44
Chuba Hubbard,2565899,RB,CAR,@ATL,,,,60,,2,9,,,,,,5.51,31,7.90,2.39
Saquon Barkley,2560968,RB,NYG,DAL,,,,51,,3,12,,,,,,13.60,32,7.80,-5.8
Javonte Williams,2566049,RB,DEN,LV,,,,52,,4,5,,,,,,13.67,33,7.70,-5.97
Tank Bigsby,2569882,RB,JAX,@IND,,,,13,1,,,,,,,1,4.01,34,7.50,3.49
Dalvin Cook,2557991,RB,BAL,HOU,,,,33,,3,26,,,,,,11.16,35,7.40,-3.76
Isiah Pacheco,2567808,RB,KC,DET,,,,23,,4,31,,,,,,11.99,36,7.40,-4.59
Jahmyr Gibbs,2569747,RB,DET,@KC,,,,42,,2,18,,,,,,4.00,37,7.00,3.0
Rachaad White,2568315,RB,TB,@MIN,,,,39,,2,10,,,,,,11.68,38,5.90,-5.78
Dameon Pierce,2567685,RB,HOU,@BAL,,,,38,,2,9,,,,,,11.41,39,5.70,-5.71
Gus Edwards,2561324,RB,BAL,HOU,,,,32,,,,,,,1,,5.40,40,5.20,-0.2
Jamaal Williams,2558204,RB,NO,TEN,,,,45,,2,7,,,,,1,11.15,41,5.20,-5.95
Ezekiel Elliott,2555224,RB,NE,PHI,,,,29,,5,14,,,,,1,5.04,42,4.80,-0.24
AJ Dillon,2563986,RB,GB,@CHI,,,,19,,2,17,,,,,,9.80,43,4.60,-5.2
Alec Ingold,2562288,RB,MIA,@LAC,,,,,,2,34,,,,,,0.65,44,4.40,3.75
Najee Harris,2566448,RB,PIT,SF,,,,31,,2,2,,,,,,12.17,45,4.30,-7.87
Jaylen Warren,2568493,RB,PIT,SF,,,,6,,5,12,,,,,,5.85,46,4.30,-1.55
Clyde Edwards-Helaire,2564271,RB,KC,DET,,,,22,,1,7,,,,,,4.07,47,3.40,-0.67
D'Onta Foreman,2557994,RB,CHI,GB,,,,16,,2,8,,,,,,5.61,48,3.40,-2.21
Sean Tucker,2571629,RB,TB,@MIN,,,,15,,2,9,,,,,,2.71,49,3.40,0.69
Mike Boone,2561099,RB,CAR,@ATL,,,,,,3,18,,,,,,2.37,50,3.30,0.93
Tyjae Spears,2569795,RB,TEN,@NO,,,,27,,1,1,,,,,,2.96,51,3.30,0.34
Damien Harris,2562281,RB,BUF,@NYJ,,,,3,,2,16,,,,,,5.50,52,2.90,-2.6
Michael Carter,2566382,RB,ARI,@WAS,,,,6,,2,12,,,,,,4.19,53,2.80,-1.39
Jake Funk,2566208,RB,BAL,HOU,,,,10,,1,12,,,,,,1.25,54,2.70,1.45
Ty Montgomery,2552429,RB,FA,Bye,,,,7,,2,9,,,,,,,55,2.60,
Rico Dowdle,2565295,RB,DAL,@NYG,,,,24,,,,,,,,,0.88,56,2.40,1.52
Ty Chandler,2567907,RB,MIN,TB,,,,,,1,18,,,,,,2.34,57,2.30,-0.04
DeeJay Dallas,2565144,RB,SEA,LA,,,,4,,1,14,,,,,,3.94,58,2.30,-1.64
Latavius Murray,2541161,RB,BUF,@NYJ,,,,8,,1,9,,,,,,6.30,59,2.20,-4.1
Patrick Taylor,2564040,RB,GB,@CHI,,,,22,,,,,,,,,1.51,60,2.20,0.69
Gary Brightwell,2566364,RB,NYG,DAL,,,,5,,2,6,,,,,,1.56,61,2.10,0.54
Anthony McFarland,2564994,RB,PIT,SF,,,,,,2,11,,,,,,2.98,62,2.10,-0.88
C.J. Ham,2556803,RB,MIN,TB,,,,,,2,7,,,,,,1.04,63,1.70,0.66
Chris Evans,2565944,RB,CIN,@CLE,,,,12,,1,-1,,,,,,1.45,64,1.60,0.15
Jerome Ford,2567469,RB,CLE,CIN,,,,36,,,,,,,,1,1.67,65,1.60,-0.07
Jerick McKinnon,2543715,RB,KC,DET,,,,,,1,10,,,,,,8.12,66,1.50,-6.62
Boston Scott,2561146,RB,PHI,@NE,,,,3,,1,7,,,,,,2.61,67,1.50,-1.11
Devin Singletary,2562734,RB,HOU,@BAL,,,,15,,,,,,,,,6.50,68,1.50,-5.0
Deon Jackson,2565603,RB,NYG,DAL,,,,14,,5,14,,,,,2,13.25,69,1.30,-11.95
Evan Hull,2569846,RB,IND,JAX,,,,1,,1,6,,,,,,3.54,70,1.20,-2.34
Zamir White,2567883,RB,LV,@DEN,,,,2,,1,5,,,,,,1.13,71,1.20,0.07
Salvon Ahmed,2565090,RB,MIA,@LAC,,,,11,,,,,,,,,3.07,72,1.10,-1.97
Zach Charbonnet,2570335,RB,SEA,LA,,,,11,,,,,,,,,3.26,73,1.10,-2.16
Elijah Mitchell,2566538,RB,SF,@PIT,,,,10,,,,,,,,,6.27,74,1.00,-5.27
Michael Burton,2552636,RB,DEN,LV,,,,,,1,3,,,,,,0.32,75,0.80,0.48
Chase Edmonds,2560711,RB,TB,@MIN,,,,8,,,,,,,,,5.37,76,0.80,-4.57
D'Andre Swift,2563965,RB,PHI,@NE,,,,3,,1,,,,,,,12.31,77,0.80,-11.51
Deuce Vaughn,2569699,RB,DAL,@NYG,,,,8,,,,,,,,,3.79,78,0.80,-2.99
Chris Rodriguez Jr.,2570386,RB,WAS,ARI,,,,7,,,,,,,,,2.36,79,0.70,-1.66
Trayveon Williams,2562600,RB,CIN,@CLE,,,,7,,,,,,,,,1.68,80,0.70,-0.98
Brandon Bolden,2532797,RB,LV,@DEN,,,,,,,,,,,,,1.74,81,0.60,-1.14
Travis Homer,2562665,RB,CHI,GB,,,,,,,,,,,,,1.94,82,0.60,-1.34
Adam Prentice,2566872,RB,NO,TEN,,,,,,,,,,,,,0.44,83,0.60,0.16
Keith Smith,2550400,RB,ATL,CAR,,,,,,,,,,,,,0.00,84,0.60,0.6
Pierre Strong,2567952,RB,CLE,CIN,,,,,,,,,,,,,3.05,85,0.60,-2.45
Tony Jones,2564679,RB,ARI,@WAS,,,,5,,,,,,,,,2.81,86,0.50,-2.31
Antonio Gibson,2565276,RB,WAS,ARI,,,,9,,1,10,,,,,1,8.15,87,0.40,-7.75
Israel Abanikanda,2570188,RB,NYJ,BUF,,,,,,,,,,,,,0.00,88,0.00,0.0
Ameer Abdullah,2552374,RB,LV,@DEN,,,,,,,,,,,,,2.19,89,0.00,-2.19
De'Von Achane,2570062,RB,MIA,@LAC,,,,,,,,,,,,,0.00,90,0.00,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,,91,0.00,
Alex Armah,2558833,RB,WAS,ARI,,,,,,,,,,,,,0.00,92,0.00,0.0
Ronald Awatt,2571306,RB,FA,Bye,,,,,,,,,,,,,,93,0.00,
Tyler Badie,2567265,RB,DEN,LV,,,,,,,,,,,,,0.00,94,0.00,0.0
Nick Bawden,2560972,RB,NYJ,BUF,,,,,,,,,,,,,0.31,95,0.00,-0.31
B.J. Baylor,2567568,RB,FA,Bye,,,,,,,,,,,,,,96,0.00,
Greg Bell,2568762,RB,FA,Bye,,,,,,,,,,,,,,97,0.00,
Nick Bellore,2495262,RB,SEA,LA,,,,,,,,,,,,,1.32,98,0.00,-1.32
Eno Benjamin,2564889,RB,NO,TEN,,,,,,,,,,,,,0.00,99,0.00,0.0
Raheem Blackshear,2569477,RB,CAR,@ATL,,,,,,,,,,,,,2.53,100,0.00,-2.53
Khari Blasingame,2562869,RB,CHI,GB,,,,,,,,,,,,,0.25,101,0.00,-0.25
Chris Brooks,2571114,RB,MIA,@LAC,,,,,,,,,,,,,2.35,102,0.00,-2.35
Kennedy Brooks,2568060,RB,FA,Bye,,,,,,,,,,,,,,103,0.00,
Brittain Brown,2567868,RB,LV,@DEN,,,,,,,,,,,,,0.00,104,0.00,0.0
Chase Brown,2569642,RB,CIN,@CLE,,,,,,,,,,,,,0.00,105,0.00,0.0
Ronnie Brown,2571581,RB,FA,Bye,,,,,,,,,,,,,,106,0.00,
Spencer Brown,2565558,RB,CAR,@ATL,,,,,,,,,,,,,0.00,107,0.00,0.0
Robert Burns,2570449,RB,CHI,GB,,,,,,,,,,,,,0.00,108,0.00,0.0
Jason Cabinda,2560986,RB,DET,@KC,,,,,,,,,,,,,0.35,109,0.00,-0.35
Julius Chestnut,2568804,RB,TEN,@NO,,,,,,,,,,,,,1.33,110,0.00,-1.33
Corey Clement,2559150,RB,ARI,@WAS,,,,,,,,,,,,,0.00,111,0.00,0.0
Tarik Cohen,2558250,RB,CAR,@ATL,,,,,,,,,,,,,0.00,112,0.00,0.0
Jack Colletto,2571312,RB,PIT,SF,,,,,,,,,,,,,0.00,113,0.00,0.0
Snoop Conner,2567730,RB,JAX,@IND,,,,,,,,,,,,,0.00,114,0.00,0.0
Jashaun Corbin,2569125,RB,NYG,DAL,,,,,,,,,,,,,0.00,115,0.00,0.0
Damarea Crockett,2563223,RB,FA,Bye,,,,,,,,,,,,,,116,0.00,
Malik Davis,2568672,RB,DAL,@NYG,,,,,,,,,,,,,0.00,117,0.00,0.0
Tyrion Davis-Price,2568207,RB,SF,@PIT,,,,,,,,,,,,,0.00,118,0.00,0.0
Emari Demercado,2571065,RB,ARI,@WAS,,,,,,,,,,,,,1.73,119,0.00,-1.73
Gerrid Doaks,2566277,RB,FA,Bye,,,,,,,,,,,,,,120,0.00,
Elijah Dotson,2571536,RB,LAC,MIA,,,,,,,,,,,,,1.92,121,0.00,-1.92
Kenyan Drake,2555230,RB,GB,@CHI,,,,,,,,,,,,,0.00,122,0.00,0.0
Travis Dye,2570611,RB,FA,Bye,,,,,,,,,,,,,,123,0.00,
Jerrion Ealy,2568414,RB,FA,Bye,,,,,,,,,,,,,,124,0.00,
Trestan Ebner,2567385,RB,FA,Bye,,,,,,,,,,,,,,125,0.00,
Darrynton Evans,2564043,RB,MIA,@LAC,,,,,,,,,,,,,0.00,126,0.00,0.0
Tiyon Evans,2569960,RB,FA,Bye,,,,,,,,,,,,,,127,0.00,
Zach Evans,2569963,RB,LA,@SEA,,,,,,,,,,,,,0.00,128,0.00,0.0
Demetric Felton,2565968,RB,CIN,@CLE,,,,,,,,,,,,,0.00,129,0.00,0.0
Leonard Fournette,2557973,RB,BUF,@NYJ,,,,,,,,,,,,,0.00,130,0.00,0.0
Royce Freeman,2560733,RB,LA,@SEA,,,,,,,,,,,,,0.00,131,0.00,0.0
Myles Gaskin,2562270,RB,MIN,TB,,,,,,,,,,,,,3.47,132,0.00,-3.47
Tyler Goodson,2567595,RB,IND,JAX,,,,,,,,,,,,,0.00,133,0.00,0.0
Melvin Gordon,2552469,RB,BAL,HOU,,,,,,,,,,,,,0.00,134,0.00,0.0
