PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jessie Bates,2560970,DB,ATL,CAR,5,5,,,2,1,,,,,,,,2,,3,,8.15,1,26.10,17.95
Amani Hooker,2562666,DB,TEN,@NO,3,2,,1,1,1,1,,,,,,,2,,10,,8.92,2,20.53,11.61
Jordan Whitehead,2560930,DB,NYJ,BUF,1,1,,,3,,,,,,,,,3,,,,8.16,3,20.10,11.94
Darius Slay,2540288,DB,PHI,@NE,1,2,,,1,,,1,,,,,,3,,70,,7.41,4,20.03,12.62
Reed Blankenship,2568057,DB,PHI,@NE,8,4,,,,,,,,,,,,2,,,,7.50,5,19.40,11.9
Jevon Holland,2566283,DB,MIA,@LAC,10,4,,1,,,,,,,,,,,,,,9.42,6,18.90,9.48
Tyson Campbell,2566151,DB,JAX,@IND,6,,,,1,1,,,,,,,,1,,,,7.88,7,18.50,10.62
Antoine Winfield Jr.,2565261,DB,TB,@MIN,4,4,1,,,1,1,,,,,,,1,2,,,10.38,8,18.40,8.02
Nate Hobbs,2566259,DB,LV,@DEN,8,4,,2,,,,,,,,,,,1,,,8.92,9,17.90,8.98
Daxton Hill,2567451,DB,CIN,@CLE,5,1,,2,1,,,,,,,,,1,,20,,6.88,10,17.77,10.89
DaRon Bland,2567490,DB,DAL,@NYG,3,,,1,1,,,1,,,,,,1,1,22,,9.22,11,17.23,8.01
Stephon Gilmore,2533062,DB,DAL,@NYG,4,,,,1,,,,,,,,,3,,,,7.94,12,17.00,9.06
Marshon Lattimore,2558061,DB,NO,TEN,2,,,,1,,,,,,,,,4,,,,8.63,13,16.50,7.87
Talanoa Hufanga,2566529,DB,SF,@PIT,5,,,1,1,,,,,,,,,1,,28,,8.35,14,15.93,7.58
Andre Cisco,2566154,DB,JAX,@IND,7,3,,,,1,,,,,,,,,,,,7.88,15,15.80,7.92
Grant Delpit,2563773,DB,CLE,CIN,7,1,,1,,,,,,,,,,1,1,,,9.38,16,15.60,6.22
D.J. Reed,2560850,DB,NYJ,BUF,10,1,,,,,,,,,,,,,,,,8.62,17,15.60,6.98
Derwin James,2560760,DB,LAC,MIA,6,,,1,,,,,,,,,,2,,,,9.94,18,15.50,5.56
Kamren Curl,2565270,DB,WAS,ARI,6,4,,1,,,,,,,,,,1,,,,9.56,19,15.40,5.84
Brian Branch,2569729,DB,DET,@KC,2,1,,,1,,,1,,,,,,1,,50,,8.01,20,15.27,7.26
Markquese Bell,2568666,DB,DAL,@NYG,6,2,,1,,1,,,,,,,,,,,,0.87,21,15.20,14.33
Christian Gonzalez,2570122,DB,NE,PHI,5,2,1,1,,,,,,,,,,1,1,,,7.91,22,15.20,7.29
Tavierre Thomas,2561278,DB,HOU,@BAL,6,2,,1,,1,,,,,,,,,,,,7.65,23,15.20,7.55
DeShon Elliott,2560715,DB,MIA,@LAC,8,5,,,,,,,,,,,,,,,,4.65,24,15.00,10.35
Kader Kohou,2569032,DB,MIA,@LAC,6,3,1,1,,,,,,,,,,,1,,,8.63,25,14.80,6.17
Alohi Gilman,2565042,DB,LAC,MIA,9,2,,,,,,,,,,,,,,,,9.26,26,14.70,5.44
Brandon Stephens,2565851,DB,BAL,HOU,8,4,,,,,,,,,,,,,,,,8.15,27,14.40,6.25
Marcus Maye,2557995,DB,NO,TEN,5,1,,,1,,,,,,,,,1,,5,,9.10,28,14.27,5.17
Julian Love,2562414,DB,SEA,LA,7,2,,,,,,,,,,,,1,,,,10.00,29,14.20,4.2
Rasul Douglas,2558168,DB,BUF,@NYJ,6,2,,,,,1,,,,,,,1,,,,9.55,30,13.70,4.15
Avonte Maddox,2560795,DB,PHI,@NE,4,2,,1,,,,,,,,,,2,,,,4.60,31,13.70,9.1
Trent McDuffie,2567802,DB,KC,DET,6,2,,,,1,,,,,,,,,,,,7.97,32,13.70,5.73
Deommodore Lenoir,2566535,DB,SF,@PIT,8,2,,,,,,,,,,,,,,,,9.19,33,13.20,4.01
Michael Davis,2559164,DB,LAC,MIA,5,1,,,,,,,,,,,,2,,,,8.83,34,13.10,4.27
Ar'Darius Washington,2566632,DB,BAL,HOU,3,3,1,1,,,,,,,,,,1,1,,,0.00,35,12.80,12.8
Elijah Molden,2566115,DB,TEN,@NO,6,2,,,,,,,,,,,,1,,,,3.59,36,12.70,9.11
Keisean Nixon,2562938,DB,GB,@CHI,7,1,,1,,,,,,,,,,,,,,7.96,37,12.60,4.64
C.J. Gardner-Johnson,2562588,DB,DET,@KC,5,,,,,,,,,,,,,2,,,,9.36,38,12.50,3.14
Jabrill Peppers,2557980,DB,NE,PHI,3,3,,,,1,,,,,,,,1,,,,2.48,39,12.30,9.82
Coby Bryant,2568234,DB,SEA,LA,7,2,,,,,,,,,,,,,1,,,2.04,40,12.20,10.16
Justin Reid,2560851,DB,KC,DET,4,2,,,,,,,,,,,,2,,,,8.88,41,12.20,3.32
K'Von Wallace,2564871,DB,TEN,@NO,3,4,,,,,,,,,,,,2,,,,0.73,42,11.90,11.17
Josh Metellus,2564568,DB,MIN,TB,6,,,,,,,,,,,,,1,,,,1.77,43,11.50,9.73
Darnell Savage,2562724,DB,GB,@CHI,5,4,,1,,,,,,,,,,,,,,8.34,44,11.40,3.06
J.C. Jackson,2560754,DB,NE,PHI,,,,,1,,,,,,,,,3,,9,,6.83,45,11.30,4.47
Akayleb Evans,2567913,DB,MIN,TB,4,,,,,,,,,,,,,2,,,,8.00,46,11.00,3.0
Sean Murphy-Bunting,2562635,DB,TEN,@NO,4,2,,,,1,,,,,,,,,,,,3.61,47,10.70,7.09
Xavien Howard,2555539,DB,MIA,@LAC,5,1,,,,,,,,,,,,1,,,,6.87,48,10.60,3.73
Marco Wilson,2566439,DB,NE,PHI,5,1,,,,,,,,,,,,1,,,,8.04,49,10.60,2.56
Camryn Bynum,2566295,DB,MIN,TB,5,5,,,,,,,,,,,,,,,,7.42,50,10.50,3.08
Trevon Diggs,2563836,DB,DAL,@NYG,3,,,,,1,,,,,,,,1,,,,6.48,51,10.50,4.02
Pat Surtain II,2566043,DB,DEN,LV,2,,,,,,,,,,,,,3,,,,7.29,52,10.50,3.21
Nick Scott,2562905,DB,CIN,@CLE,4,7,,,,,,,,,,,,,,,,8.24,53,10.20,1.96
Charvarius Ward,2561417,DB,SF,@PIT,2,1,,,1,,,,,,,,,1,,9,,8.12,54,9.90,1.78
Carlton Davis,2561039,DB,TB,@MIN,4,2,,,,,,,,,,,,1,,,,8.69,55,9.70,1.01
Tyrique Stevenson,2569627,DB,CHI,GB,5,1,,1,,,,,,,,,,,,,,7.87,56,9.60,1.73
Jaquan Brisker,2567370,DB,CHI,GB,3,4,,,,,,,,,,,,1,,,,9.97,57,9.40,-0.57
Richie Grant,2565818,DB,ATL,CAR,3,4,,,,,,,,,,,,1,,,,9.93,58,9.40,-0.53
Kevin Byard,2555158,DB,PHI,@NE,5,3,,,,,,,,,,,,,,,,9.17,59,9.30,0.13
Eddie Jackson,2558176,DB,CHI,GB,2,2,,,,,,,,,,,,2,,,,9.86,60,9.20,-0.66
Ambry Thomas,2566547,DB,SF,@PIT,4,1,,,,,,,,,,,,1,,,,0.51,61,9.10,8.59
Paulson Adebo,2566346,DB,NO,TEN,2,,,,1,,,,,,,,,1,,,,8.15,62,9.00,0.85
Rayshawn Jenkins,2558182,DB,JAX,@IND,5,,,1,,,,,,,,,,,,,,10.14,63,9.00,-1.14
Bryan Cook,2567787,DB,KC,DET,4,3,,,,,1,,,,,,,,,,,7.37,64,8.80,1.43
Tre Hawkins III,2570164,DB,NYG,DAL,5,2,,,,,,,,,,,,,,,,7.82,65,8.70,0.88
Christian Benford,2567322,DB,BUF,@NYJ,4,,,,,,,,,,,,,1,,,,6.74,66,8.50,1.76
Emmanuel Forbes,2570371,DB,WAS,ARI,3,,,1,,,,,,,,,,1,,,,7.75,67,8.50,0.75
Xavier McKinney,2564766,DB,NYG,DAL,1,3,,,,,,,,,,,,2,,,,8.42,68,8.30,-0.12
L'Jarius Sneed,2564304,DB,KC,DET,3,3,,1,,,,,,,,,,,1,,,9.72,69,8.30,-1.42
Tre Brown,2566550,DB,SEA,LA,5,1,,,,,,,,,,,,,,,,6.87,70,8.10,1.23
Tre'von Moehrig,2566268,DB,LV,@DEN,5,1,,,,,,,,,,,,,,,,6.80,71,8.10,1.3
Ryan Neal,2561381,DB,TB,@MIN,5,1,,,,,,,,,,,,,,,,9.24,72,8.10,-1.14
Steven Nelson,2552265,DB,HOU,@BAL,1,1,,,1,,,,,,,,,1,,,,6.75,73,8.10,1.35
Justin Evans,2557945,DB,PHI,@NE,4,3,,,,,,,,,,,,,,,,6.84,74,7.80,0.96
Jordan Poyer,2539290,DB,BUF,@NYJ,4,3,,,,,,,,,,,,,,,,8.07,75,7.80,-0.27
Juanyeh Thomas,2568720,DB,DAL,@NYG,1,1,,,,,,,,,,,1,1,,,,1.25,76,7.60,6.35
Denzel Ward,2560916,DB,CLE,CIN,3,1,,,,,,,,,,,,1,,,,7.87,77,7.60,-0.27
Marcus Williams,2558847,DB,BAL,HOU,3,1,,,,,,,,,,,,1,,,,8.58,78,7.60,-0.98
Jordan Fuller,2564340,DB,LA,@SEA,3,5,,,,,,,,,,,,,,,,8.13,79,7.50,-0.63
Jerry Jacobs,2566896,DB,DET,@KC,5,,,,,,,,,,,,,,,,,8.92,80,7.50,-1.42
Josh Jobe,2568087,DB,PHI,@NE,1,,,,,1,,,,,,,,1,,,,0.52,81,7.50,6.98
Damarri Mathis,2567529,DB,DEN,LV,5,,,,,,,,,,,,,,,,,9.03,82,7.50,-1.53
James Bradberry,2555175,DB,PHI,@NE,2,3,,,,,,,,,,,,1,,,,7.47,83,7.30,-0.17
Dee Alford,2567244,DB,ATL,CAR,4,2,,,,,,,,,,,,,,,,8.89,84,7.20,-1.69
Tony Brown,2560982,DB,IND,JAX,,,,,1,,,,,,,,,1,,34,,0.50,85,7.13,6.63
Jaire Alexander,2560952,DB,GB,@CHI,3,,,,,,,,,,,,,1,,,,8.06,86,7.00,-1.06
Derion Kendrick,2567841,DB,LA,@SEA,3,,,,,,,,,,,,,1,,,,8.88,87,7.00,-1.88
Jeremy Chinn,2563632,DB,CAR,@ATL,3,4,,,,,,,,,,,,,,,,2.90,88,6.90,4.0
Alontae Taylor,2567979,DB,NO,TEN,2,2,,,,,,,,,,,,1,,,,1.97,89,6.70,4.73
Tony Adams,2568444,DB,NYJ,BUF,4,1,,,,,,,,,,,,,,,,7.85,90,6.60,-1.25
Justin Bethel,2532792,DB,MIA,@LAC,3,1,0.5,,,,,,,,,,,,1,,,0.00,91,6.60,6.6
Micah Hyde,2539240,DB,BUF,@NYJ,4,1,,,,,,,,,,,,,,,,6.88,92,6.60,-0.28
A.J. Terrell,2563527,DB,ATL,CAR,3,1,,1,,,,,,,,,,,,,,7.62,93,6.60,-1.02
Greg Newsome II,2565980,DB,CLE,CIN,1,4,,,,,,,,,,,,1,,,,6.36,94,6.40,0.04
Marcus Epps,2562946,DB,LV,@DEN,2,3,,1,,,,,,,,,,,,,,8.80,95,6.30,-2.5
Kendall Fuller,2555349,DB,WAS,ARI,3,3,,,,,,,,,,,,,,,,6.74,96,6.30,-0.44
Patrick Peterson,2495504,DB,PIT,SF,,2,,,,,,,,,,,,2,,,,8.31,97,6.20,-2.11
Cam Taylor-Britt,2567454,DB,CIN,@CLE,2,1,,,,,,,,,,,,1,,,,8.97,98,6.10,-2.87
Jayron Kearse,2555156,DB,DAL,@NYG,2,5,,,,,,,,,,,,,,,,9.08,99,6.00,-3.08
JT Woods,2568195,DB,LAC,MIA,4,,,,,,,,,,,,,,,,,0.44,100,6.00,5.56
