PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Ja'Marr Chase,2565941,WR,CIN,@BAL,,,,1.15,,7.1,80.08,0.57,,,,0.14,14.81,2,1,49.90,35.09
Marquez Valdes-Scantling,2560907,WR,NO,ATL,,,,0.44,,1.97,29.87,0.16,,,,,4.98,63,2,24.40,19.42
Calvin Ridley,2560854,WR,TEN,@LAC,,,,1.88,,3.55,51.45,0.33,,,,0.06,8.97,30,3,22.90,13.93
George Pickens,2568159,WR,PIT,@WAS,,,,0.62,,4.39,66.25,0.37,,,,0.06,10.98,20,4,19.50,8.52
Tylan Wallace,2565857,WR,BAL,CIN,,,,0.15,,0.19,2.47,,,,,,0.36,124,5,19.00,18.64
Alec Pierce,2567715,WR,IND,BUF,,,,0.46,,2.32,37.03,0.25,,,,,6.41,48,6,17.60,11.19
Amon-Ra St. Brown,2566073,WR,DET,@HOU,,,,2.23,,6.9,76.62,0.46,,,,0.13,13.84,4,7,16.50,2.66
Drake London,2567250,WR,ATL,@NO,,,,0.72,,5.61,73.29,0.46,,,,0.07,12.83,9,8,16.20,3.37
Courtland Sutton,2560888,WR,DEN,@KC,,,,0.3,,4.04,52.69,0.36,,,,0.06,9.70,26,9,16.00,6.3
John Metchie III,2567682,WR,HOU,DET,,,,0.27,,2.47,16.72,0.05,,,,,3.23,80,10,15.90,12.67
Puka Nacua,2570026,WR,LAR,MIA,,,,2.64,,5.88,78.87,0.46,,,,0.13,13.08,7,11,15.80,2.72
Ricky Pearsall,2572507,WR,SF,@TB,,,,1.08,,3.12,36.88,0.36,,,,,7.52,39,12,15.30,7.78
Rashod Bateman,2565836,WR,BAL,CIN,,,,0.29,,2.71,34.52,0.24,,,,0.06,5.78,56,13,14.40,8.62
Marvin Harrison Jr.,2572411,WR,ARI,NYJ,,,,0.39,,4.21,62.06,0.44,,,,0.06,10.87,21,14,13.90,3.03
Jauan Jennings,2565114,WR,SF,@TB,,,,0.9,,3.53,44.89,0.32,,,,,8.26,32,15,13.80,5.54
Terry McLaurin,2562489,WR,WAS,PIT,,,,0.4,,5.27,67.9,0.47,,,,0.07,12.15,13,16,13.80,1.65
A.J. Brown,2562238,WR,PHI,@DAL,,,,0.38,,5.5,82.83,0.5,,,,0.13,13.81,5,17,13.40,-0.41
Mack Hollins,2558262,WR,BUF,@IND,,,,,,2.8,32.45,0.28,,,,,6.33,49,18,12.10,5.77
Darnell Mooney,2563707,WR,ATL,@NO,,,,1.24,,4.12,55.74,0.34,,,,0.08,9.64,27,19,12.10,2.46
Devaughn Vele,2572006,WR,DEN,@KC,,,,,,1.82,20.57,0.15,,,,,3.87,73,20,11.90,8.03
Josh Downs,2569861,WR,IND,BUF,,,,1.81,,5.59,57.72,0.37,,,,0.08,10.81,22,21,11.70,0.89
Cooper Kupp,2557898,WR,LAR,MIA,,,,1.68,,5.82,69.37,0.45,,,,0.13,12.07,14,22,11.50,-0.57
Tyreek Hill,2556214,WR,MIA,@LAR,,,,1.92,,5.79,79.73,0.49,,,,0.11,13.78,6,23,10.20,-3.58
Deebo Samuel Sr.,2562721,WR,SF,@TB,,,,15.01,0.19,4.01,56.39,0.37,,,,0.06,12.39,11,24,10.10,-2.29
Malik Washington,2572255,WR,MIA,@LAR,,,,0.42,,0.42,5.15,0.04,,,,,1.01,114,25,10.00,8.99
Mike Williams,2558846,WR,PIT,@WAS,,,,0.21,,2.22,29.74,0.21,,,,0.08,5.21,61,26,9.70,4.49
Quentin Johnston,2570275,WR,LAC,TEN,,,,0.4,,3.28,41.15,0.27,,,,0.07,7.28,41,27,9.40,2.12
Khalil Shakir,2567334,WR,BUF,@IND,,,,0.66,,5.35,62.84,0.38,,,,0.08,11.15,17,28,8.80,-2.35
Jameson Williams,2567565,WR,DET,@HOU,,,,2.27,,3.18,52.55,0.32,,,,0.05,8.89,31,29,8.30,-0.59
Adonai Mitchell,2572129,WR,IND,BUF,,,,0.42,,2.74,35.7,0.21,,,,0.07,6.10,51,30,8.10,2.0
Malik Nabers,2572342,WR,NYG,@CAR,,,,1.24,,6.8,76.41,0.51,,,,0.07,14.09,3,31,7.80,-6.29
DeAndre Hopkins,2540165,WR,KC,DEN,,,,0.56,,4.9,54.18,0.4,,,,0.08,10.16,24,32,7.60,-2.56
Wan'Dale Robinson,2568012,WR,NYG,@CAR,,,,4.2,,4.89,44.92,0.29,,,,0.06,8.98,29,33,7.60,-1.38
Tank Dell,2569813,WR,HOU,DET,,,,5.77,0.08,4.78,61.93,0.35,,,,0.08,11.58,16,34,7.30,-4.28
Justin Jefferson,2564556,WR,MIN,@JAX,,,,0.77,,5.89,94.38,0.59,,,,0.12,15.76,1,35,7.30,-8.46
Nelson Agholor,2552600,WR,BAL,CIN,,,,0.26,,0.87,10.74,0.09,,,,,2.08,97,36,7.10,5.02
Jaylen Waddle,2566292,WR,MIA,@LAR,,,,0.89,,4,54.25,0.3,,,,0.05,9.21,28,37,7.10,-2.11
Demario Douglas,2570119,WR,NE,@CHI,,,,2.32,,4.04,44.09,0.22,,,,0.07,7.84,36,38,7.00,-0.84
Curtis Samuel,2558066,WR,BUF,@IND,,,,2.12,0.04,1.33,15.14,0.11,,,,0.04,3.21,81,39,7.00,3.79
Johnny Wilson,2572399,WR,PHI,@DAL,,,,0.31,,0.86,10.21,0.06,,,,,1.84,100,40,7.00,5.16
Keenan Allen,2540154,WR,CHI,NE,,,,0.51,,3.89,40.97,0.31,,,,0.1,7.75,38,41,6.90,-0.85
Kayshon Boutte,2570092,WR,NE,@CHI,,,,0.98,,2.15,28.35,0.2,,,,,5.45,59,42,6.70,1.25
Ja'Lynn Polk,2572300,WR,NE,@CHI,,,,0.29,,1.17,13.14,0.08,,,,,2.41,92,43,6.70,4.29
Garrett Wilson,2568048,WR,NYJ,@ARI,,,,1.8,,5.75,72.93,0.45,,,,0.13,12.79,10,44,6.60,-6.19
Ladd McConkey,2572477,WR,LAC,TEN,,,,0.75,,4.64,53.79,0.38,,,,0.06,9.93,25,45,6.20,-3.73
Davante Adams,2543495,WR,NYJ,@ARI,,,,0.31,,5.28,68.54,0.49,,,,0.12,12.23,12,46,6.10,-6.13
Jalin Hyatt,2570152,WR,NYG,@CAR,,,,0.18,,1.47,21.81,0.12,,,,0.06,3.53,77,47,5.90,2.37
Jalen Coker,2572920,WR,CAR,NYG,,,,,,2.59,31.33,0.2,,,,,6.03,53,48,5.60,-0.43
Xavier Legette,2571889,WR,CAR,NYG,,,,1.29,,3.23,41.53,0.26,,,,0.06,7.34,40,49,5.50,-1.84
Gabe Davis,2563602,WR,JAX,MIN,,,,0.31,,3.34,43.86,0.31,,,,0.06,7.83,37,50,5.40,-2.43
Zay Flowers,2569573,WR,BAL,CIN,,,,3.49,,5.49,63.24,0.39,,,,0.06,11.64,15,51,5.40,-6.24
CeeDee Lamb,2563848,WR,DAL,PHI,,,,4.07,0.05,5.71,72.23,0.4,,,,0.1,12.99,8,52,5.40,-7.59
Ray-Ray McCloud,2560801,WR,ATL,@NO,,,,4.58,,3.11,33.97,0.26,,,,,6.97,44,53,5.10,-1.87
Marvin Mims Jr.,2569717,WR,DEN,@KC,,,,0.68,,1.17,15.54,0.1,,,,,2.81,85,54,5.00,2.19
