PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Daiyan Henley,2570281,LB,LAC,TEN,3.42,2.44,0.16,0.42,,0.05,,,,,,,,0.14,0.19,,,8.16,43,1,22.30,14.14
DeMarvion Overshown,2569705,LB,DAL,PHI,3.1,2.12,0.11,0.16,,0.05,,,,,,,,,0.16,,,6.64,61,2,21.80,15.16
T.J. Edwards,2562648,LB,CHI,NE,5.14,3.24,0.2,0.46,0.06,,0.06,,,,,,,0.4,0.4,0.46,,12.23,5,3,20.10,7.87
Jahlani Tavai,2562755,LB,NE,@CHI,3.61,2.42,0.05,0.31,0.05,0.05,,,,,,,,0.21,0.15,0.21,,8.39,40,4,18.20,9.81
Bud Dupree,2552289,LB,LAC,TEN,0.95,0.42,0.27,0.47,,0.06,,,,,,,,0.12,0.53,,,3.70,103,5,18.10,14.4
Jack Gibbens,2568810,LB,TEN,@LAC,6.58,2.31,0.11,0.15,,,,,,,,,,0.1,0.1,,,12.00,8,6,18.00,6.0
Foye Oluokun,2561132,LB,JAX,MIN,8.09,4.56,0.18,0.74,0.07,0.07,0.15,,,,,,,0.37,0.59,,,18.20,1,7,18.00,-0.2
Jamien Sherwood,2565762,LB,NYJ,@ARI,5.61,2.53,,0.53,,0.09,,,,,,,,,,,,11.04,12,8,18.00,6.96
Devin Lloyd,2567751,LB,JAX,MIN,4.25,2.85,,0.05,0.05,,0.11,,,,,,,0.43,0.11,,,9.58,28,9,17.70,8.12
Zack Baun,2564664,LB,PHI,@DAL,5.57,2.7,0.26,0.29,,0.06,0.06,,,,,,,,,,,11.20,11,10,17.00,5.8
D.J. Wonnum,2564583,LB,CAR,NYG,2.24,1.16,0.41,0.33,,,,,,,,,,0.41,1.08,,,6.94,57,11,16.70,9.76
Josey Jewell,2560763,LB,CAR,NYG,3.5,2.85,0.11,0.22,,0.11,0.11,,,,,,,0.11,0.22,,,8.39,39,12,16.40,8.01
Quincy Williams,2562954,LB,NYJ,@ARI,4.95,2.39,0.12,0.76,0.06,0.12,,,,,,,,0.47,0.23,0.52,,12.18,6,13,16.20,4.02
E.J. Speed,2562955,LB,IND,BUF,2.45,1.92,0.03,0.47,,0.12,,,,,,,,0.17,0.12,,,6.50,65,14,16.10,9.6
Azeez Al-Shaair,2562462,LB,HOU,DET,4.6,2.73,0.06,0.37,,,0.06,,,,,,,0.19,0.25,,,9.87,23,15,15.80,5.93
Christian Rozeboom,2564394,LB,LAR,MIA,3.92,1.75,,0.18,0.06,,,,,,,,,0.18,0.12,,,7.92,45,16,15.13,7.21
Patrick Queen,2563575,LB,PIT,@WAS,4.57,2.64,0.23,0.53,0.06,0.06,0.06,,,,,,,0.35,0.59,,,11.34,9,17,15.10,3.76
Jared Verse,2572213,LB,LAR,MIA,1.81,1.27,0.36,0.3,,0.06,0.06,,,,,,,,,,,4.92,82,18,15.10,10.18
Brian Burns,2562242,LB,NYG,@CAR,1.82,0.99,0.55,0.88,,0.06,,,,,,,,0.17,1.16,,,6.96,56,19,14.50,7.54
Anfernee Jennings,2564613,LB,NE,@CHI,1.42,0.35,0.23,0.62,,0.08,,,,,,,,,0.23,,,4.13,96,20,14.50,10.37
Anthony Walker,2558851,LB,MIA,@LAR,2.18,0.94,,0.06,,,0.06,,,,,,,0.12,0.06,,,4.31,95,21,14.27,9.96
Tuli Tuipulotu,2570266,LB,LAC,TEN,3.42,1.43,0.43,0.53,,0.07,0.07,,,,,,,0.06,0.83,,,8.52,37,22,14.20,5.68
Roquan Smith,2560877,LB,BAL,CIN,5.45,3.55,0.18,0.37,0.06,,,,,,,,,0.49,0.31,0.49,,12.14,7,23,14.10,1.96
Henry To'oTo'o,2569831,LB,HOU,DET,5.22,2.17,0.19,0.25,,0.12,,,,,,,,0.12,0.06,,,10.64,16,24,13.80,3.16
Jordyn Brooks,2565135,LB,MIA,@LAR,4.2,2.72,0.11,0.4,,0.06,0.06,,,,,,,0.23,0.23,,,9.71,27,25,13.50,3.79
Micah Parsons,2566019,LB,DAL,PHI,2.18,1.01,0.84,0.84,,0.11,0.06,,,,,,,0.17,1.9,,,8.64,35,26,13.00,4.36
Zaire Franklin,2561155,LB,IND,BUF,5.58,3.9,0.08,0.11,0.06,0.11,,,,,,,,0.33,0.22,0.61,,12.59,2,27,12.40,-0.19
Dorian Williams,2569582,LB,BUF,@IND,3.12,1.7,0.11,0.16,,0.05,,,,,,,,,0.11,,,6.39,66,28,12.30,5.91
De'Vondre Campbell,2555255,LB,SF,@TB,,5.18,0.06,,0.06,,0.06,,,,,,,0.18,0.18,0.73,,4.06,97,29,11.80,7.74
Blake Cashman,2562496,LB,MIN,@JAX,3.26,2.71,0.15,0.31,,,0.06,,,,,,,0.25,0.31,,,7.63,48,30,11.70,4.07
Omar Speights,2573743,LB,LAR,MIA,1.39,0.51,,0.05,,,,,,,,,,,,,,2.47,127,31,11.70,9.23
Terrel Bernard,2567325,LB,BUF,@IND,4.59,2.9,0.24,0.48,0.06,,0.06,,,,,,,0.24,0.48,,,10.94,13,32,11.50,0.56
Frankie Luvu,2561366,LB,WAS,PIT,3.89,2.52,0.29,0.52,,0.06,,,,,,,,0.23,0.57,,,9.78,25,33,11.40,1.62
Nick Bolton,2566175,LB,KC,DEN,4.21,2.86,0.06,0.49,0.06,,,,,,,,,0.24,0.24,,,9.82,24,34,11.20,1.38
Jack Campbell,2569741,LB,DET,@HOU,3.71,2.93,0.18,0.42,,0.06,0.06,,,,,,,,,,,8.58,36,35,11.20,2.62
Ivan Pace Jr.,2571210,LB,MIN,@JAX,4.77,3.5,0.24,0.24,,0.06,0.06,,,,,,,0.18,0.66,,,10.50,17,36,11.20,0.7
Fred Warner,2560917,LB,SF,@TB,5.08,3.17,0.16,0.32,0.13,0.13,,,,,,,,0.63,0.32,,,12.49,3,37,10.80,-1.69
Logan Wilson,2563752,LB,CIN,@BAL,4.35,2.2,0.08,0.22,0.11,0.06,,,,,,,,0.28,0.17,1.54,,9.77,26,38,10.80,1.03
Jonathon Cooper,2566028,LB,DEN,@KC,1.72,1.55,0.28,0.28,,0.06,0.06,,,,,,,0.06,0.78,0.67,,5.32,73,39,10.30,4.98
Demario Davis,2533008,LB,NO,ATL,4.03,2.36,0.29,0.63,,,0.06,,,,,,,0.23,0.58,,,9.91,22,40,10.30,0.39
Nate Landman,2568519,LB,ATL,@NO,2.08,1.5,0.05,0.24,,0.05,,,,,,,,,,,,4.66,86,41,10.20,5.54
Bobby Okereke,2562416,LB,NYG,@CAR,4.62,2.08,0.12,0.35,0.12,0.12,0.06,,,,,,,0.35,0.23,2.02,,10.90,14,42,10.20,-0.7
Germaine Pratt,2562702,LB,CIN,@BAL,3.19,2.75,0.08,0.39,0.06,0.11,0.06,,,,,,,0.17,0.11,0.22,,8.32,42,43,10.20,1.88
Byron Young,2570014,LB,LAR,MIA,,,,,,,,,,,,,,,,,,0.00,424,44,10.20,10.2
Quinton Bell,2562908,LB,MIA,@LAR,1.9,0.63,0.06,0.12,,,,,,,,,,0.12,,,,3.83,100,45,10.00,6.17
Preston Smith,2552276,LB,PIT,@WAS,0.87,0.59,0.29,0.24,,0.07,,,,,,,,0.1,0.7,,,3.44,110,46,10.00,6.56
Andrew Van Ginkel,2562768,LB,MIN,@JAX,2.04,1.48,0.31,0.34,0.06,,0.06,,,,,,,0.4,0.91,1.82,,6.86,59,47,10.00,3.14
Kaden Elliss,2562901,LB,ATL,@NO,5.74,2.1,0.31,0.74,,,,,,,,,,0.19,0.49,,,12.32,4,48,9.60,-2.72
Nik Bonitto,2567517,LB,DEN,@KC,1.68,1.15,0.5,0.58,,0.05,0.05,,,,,,,,,,,5.31,74,49,9.50,4.19
Alex Anzalone,2558163,LB,DET,@HOU,4.58,2.12,0.14,0.4,0.06,,0.06,,,,,,,0.34,0.57,,,10.43,18,50,9.10,-1.33
Jadeveon Clowney,2543456,LB,CAR,NYG,0.95,0.83,0.42,0.42,,0.06,0.06,,,,,,,0.12,0.83,,,4.38,94,51,9.10,4.72
Pete Werner,2566358,LB,NO,ATL,3.3,1.23,,0.22,,0.06,0.06,,,,,,,0.11,0.06,,,6.59,64,52,9.10,2.51
Lavonte David,2532828,LB,TB,SF,4.4,1.95,0.22,,0.06,0.06,0.06,,,,,,,0.28,0.22,0.33,,9.51,29,53,8.40,-1.11
Eric Kendricks,2552312,LB,DAL,PHI,3.88,2.06,0.11,0.46,0.06,,0.06,,,,,,,,0.29,,,8.38,41,54,8.40,0.02
Trenton Simpson,2569564,LB,BAL,CIN,4.11,2.15,0.26,0.39,,0.07,0.13,,,,,,,0.2,0.52,,,9.18,31,55,7.80,-1.38
Drue Tranquill,2562765,LB,KC,DEN,4.6,2.05,0.31,0.43,,0.06,,,,,,,,0.12,0.5,0.87,,10.18,20,56,7.70,-2.48
Marist Liufau,2571979,LB,DAL,PHI,2.72,0.86,0.05,0.16,,,,,,,,,,0.05,0.16,,,5.14,79,57,7.60,2.46
Ventrell Miller,2569906,LB,JAX,MIN,2.42,1.02,0.16,0.16,0.05,0.05,0.05,,,,,,,,,,,5.20,77,58,7.60,2.4
Chop Robinson,2572252,LB,MIA,@LAR,1.12,0.81,0.19,0.25,,,0.06,,,,,,,0.12,0.37,,,3.47,109,59,7.50,4.03
Cody Barton,2562472,LB,DEN,@KC,3.16,2.5,,0.17,0.06,,,,,,,,,0.11,0.11,,,7.04,55,60,7.20,0.16
Joe Tryon-Shoyinka,2566574,LB,TB,SF,2,0.78,0.33,0.39,,,,,0.06,,,,,,0.5,,0.06,5.21,76,61,7.00,1.79
Micah McFadden,2568003,LB,NYG,@CAR,3.81,2.38,0.11,0.61,0.06,,0.11,,,,,,,0.22,0.28,,,9.29,30,62,6.90,-2.39
Bobby Wagner,2532966,LB,WAS,PIT,4.67,3.47,0.12,0.54,,,,,,,,,,0.18,0.3,,,10.74,15,63,6.90,-3.84
Jesse Luketa,2568111,LB,ARI,NYJ,0.79,0.51,,,,,,,,,,,,,0.06,,,1.52,162,64,6.60,5.08
Elandon Roberts,2556119,LB,PIT,@WAS,2.35,0.73,0.08,0.17,,,,,,,,,,,0.28,,,4.52,91,65,6.60,2.08
Nakobe Dean,2568072,LB,PHI,@DAL,3.96,1.24,0.12,0.31,,,,,,,,,,,0.12,,,7.45,50,66,6.30,-1.15
Tremaine Edmunds,2560713,LB,CHI,NE,3.76,2.09,0.06,0.31,0.06,,,,,,,,,0.43,0.12,0.55,,8.84,33,67,6.30,-2.54
"Kenneth Murray, Jr.",2565063,LB,TEN,@LAC,3.98,1.47,0.1,0.34,0.05,,,,,,,,,0.15,0.2,,,8.90,32,68,6.30,-2.6
Jonah Elliss,2571991,LB,DEN,@KC,0.58,0.32,0.05,0.05,,0.05,0.05,,,,,,,,,,,1.46,167,69,6.10,4.64
Trevin Wallace,2571898,LB,CAR,NYG,4.41,1.28,0.13,0.21,,0.1,0.05,,,,,,,,0.21,,,8.46,38,70,6.00,-2.46
Harold Landry,2560784,LB,TEN,@LAC,2.36,1.33,0.56,0.72,,,,,,,,,,0.15,1.08,,,8.11,44,71,5.70,-2.41
Joey Bosa,2555249,LB,LAC,TEN,1.1,0.92,0.46,0.55,,0.12,0.06,,,,,,,0.06,0.61,,,4.88,83,72,5.50,0.62
