PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brandon Allen,2555365,QB,SF,@TB,,,,,,,,,,,,,0.00,29,1,0.00,0.0
Josh Allen,2560955,QB,BUF,@IND,256.9,1.72,0.83,33.91,0.55,,,,,,,0.57,20.54,2,2,0.00,-20.54
Kyle Allen,2561177,QB,PIT,@WAS,,,,,,,,,,,,,0.00,30,3,0.00,0.0
Zack Annexstad,2573548,QB,FA,Bye,,,,,,,,,,,,,,31,4,0.00,
Tyson Bagent,2570467,QB,CHI,NE,,,,,,,,,,,,,0.00,32,5,0.00,0.0
Casey Bauman,2573779,QB,FA,Bye,,,,,,,,,,,,,,33,6,0.00,
Jason Bean,2573169,QB,IND,BUF,,,,,,,,,,,,,0.00,34,7,0.00,0.0
C.J. Beathard,2557922,QB,MIA,@LAR,,,,,,,,,,,,,0.00,35,8,0.00,0.0
Stetson Bennett,2569939,QB,LAR,MIA,,,,,,,,,,,,,0.00,36,9,0.00,0.0
Ian Book,2566352,QB,FA,Bye,,,,,,,,,,,,,,37,10,0.00,
Tim Boyle,2561187,QB,FA,Bye,,,,,,,,,,,,,,38,11,0.00,
Carter Bradley,2573208,QB,LV,Bye,,,,,,,,,,,,,,39,12,0.00,
Jacoby Brissett,2555261,QB,NE,@CHI,,,,,,,,,,,,,0.00,40,13,0.00,0.0
Anthony Brown,2568363,QB,ARI,NYJ,,,,,,,,,,,,,0.00,41,14,0.00,0.0
Jake Browning,2562634,QB,CIN,@BAL,,,,,,,,,,,,,0.00,42,15,0.00,0.0
Ben Bryant,2573882,QB,FA,Bye,,,,,,,,,,,,,,43,16,0.00,
Shane Buechele,2566983,QB,BUF,@IND,,,,,,,,,,,,,0.00,44,17,0.00,0.0
Joe Burrow,2563722,QB,CIN,@BAL,249.45,1.86,0.7,11.16,0.12,,,,,,,0.47,16.91,6,18,0.00,-16.91
Derek Carr,2543499,QB,NO,ATL,215.41,1.3,0.65,3.97,0.06,,,,,,,0.41,12.12,26,19,0.00,-12.12
Sean Clifford,2569762,QB,GB,Bye,,,,,,,,,,,,,,45,20,0.00,
Chevan Cordeiro,2572756,QB,FA,Bye,,,,,,,,,,,,,,46,21,0.00,
Matt Corral,2567349,QB,FA,Bye,,,,,,,,,,,,,,47,22,0.00,
Kirk Cousins,2532820,QB,ATL,@NO,241.29,1.57,0.73,4.46,0.06,,,,,,,0.42,14.44,14,23,0.00,-14.44
Malik Cunningham,2571222,QB,BAL,CIN,,,,,,,,,,,,,0.00,48,24,0.00,0.0
Andy Dalton,2495143,QB,CAR,NYG,,,,,,,,,,,,,0.00,49,25,0.00,0.0
Jayden Daniels,2572564,QB,WAS,PIT,205.73,1.12,0.73,53.3,0.51,,,,,,,0.4,18.84,4,26,0.00,-18.84
Sam Darnold,2561036,QB,MIN,@JAX,249.36,1.69,0.91,10.73,0.1,,,,,,,0.7,14.27,16,27,0.00,-14.27
Tommy DeVito,2570578,QB,NYG,@CAR,,,,,,,,,,,,,0.00,50,28,0.00,0.0
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,51,29,0.00,
Joshua Dobbs,2558167,QB,SF,@TB,,,,,,,,,,,,,0.00,52,30,0.00,0.0
Jeff Driskel,2555262,QB,WAS,PIT,,,,,,,,,,,,,0.00,53,31,0.00,0.0
Max Duggan,2570278,QB,FA,Bye,,,,,,,,,,,,,,54,32,0.00,
Jacob Eason,2564115,QB,FA,Bye,,,,,,,,,,,,,,55,33,0.00,
