PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Bijan Robinson,2569558,RB,ATL,@NO,,,,78.69,0.55,4.04,30.18,0.14,,,,0.19,16.67,4,1,27.90,11.23
Chuba Hubbard,2565899,RB,CAR,NYG,,,,60.24,0.41,2.02,14.1,0.05,,,,0.18,10.84,22,2,22.90,12.06
James Conner,2557978,RB,ARI,NYJ,,,,63.57,0.5,2.07,15.39,0.07,,,,0.13,12.09,18,3,19.80,7.71
Chase Brown,2569642,RB,CIN,@BAL,,,,64.96,0.44,3.25,25.01,0.09,,,,0.21,13.38,14,4,17.90,4.52
Austin Ekeler,2559169,RB,WAS,PIT,,,,43.3,0.33,2.93,22.11,0.12,,,,0.18,10.35,25,5,17.60,7.25
Bucky Irving,2572546,RB,TB,SF,,,,41.06,0.32,1.71,12.71,0.07,,,,0.15,8.27,30,6,17.20,8.93
Joe Mixon,2557976,RB,HOU,DET,,,,81.72,0.63,2.82,20.55,0.07,,,,0.16,15.52,6,7,16.00,0.48
Rachaad White,2568315,RB,TB,SF,,,,33.41,0.23,2.92,21.58,0.12,,,,0.13,8.80,29,8,16.00,7.2
James Cook,2567328,RB,BUF,@IND,,,,68.3,0.43,2.01,15.5,0.1,,,,0.13,11.95,19,9,15.00,3.05
Jonathan Taylor,2564148,RB,IND,BUF,,,,85.47,0.7,2.13,16.23,0.07,,,,0.21,15.44,8,10,14.70,-0.74
Tyrone Tracy Jr.,2572351,RB,NYG,@CAR,,,,65.74,0.38,2.19,16.4,0.09,,,,,12.13,17,11,14.40,2.27
Christian McCaffrey,2557997,RB,SF,@TB,,,,81.42,0.67,3.86,29.7,0.21,,,,0.23,17.86,1,12,13.70,-4.16
Derrick Henry,2556075,RB,BAL,CIN,,,,101.85,0.95,1.2,8.73,0.06,,,,0.13,17.46,2,13,13.60,-3.86
Kareem Hunt,2557917,RB,KC,DEN,,,,82.01,0.75,1.21,9.27,0.05,,,,,14.53,11,14,13.50,-1.03
Alvin Kamara,2558019,RB,NO,ATL,,,,71.38,0.52,4.7,35.3,0.17,,,,0.16,16.84,3,15,13.40,-3.44
Jahmyr Gibbs,2569747,RB,DET,@HOU,,,,58.85,0.46,3.39,25.41,0.13,,,,0.13,13.40,13,16,13.30,-0.1
Najee Harris,2566448,RB,PIT,@WAS,,,,60.08,0.43,1.68,11.51,0.05,,,,0.1,10.68,23,17,11.30,0.62
Aaron Jones,2558116,RB,MIN,@JAX,,,,67.76,0.45,2.93,21.78,0.16,,,,0.14,13.80,12,18,11.10,-2.7
David Montgomery,2562502,RB,DET,@HOU,,,,62,0.61,1.23,8.95,0.06,,,,0.13,11.47,20,19,11.10,-0.37
Breece Hall,2568030,RB,NYJ,@ARI,,,,74.04,0.54,3.08,22.83,0.12,,,,0.18,14.83,10,20,10.30,-4.53
Saquon Barkley,2560968,RB,PHI,@DAL,,,,84.99,0.61,2.89,21.37,0.14,,,,0.21,16.16,5,21,9.80,-6.36
Trey Benson,2572405,RB,ARI,NYJ,,,,12.77,0.09,0.63,4.59,0.03,,,,0.02,2.73,54,22,9.70,6.97
Kyren Williams,2567862,RB,LAR,MIA,,,,79.96,0.67,2.54,18.86,0.07,,,,0.22,15.15,9,23,8.70,-6.45
Jaylen Warren,2568493,RB,PIT,@WAS,,,,27.73,0.19,2.14,15.39,0.12,,,,0.09,7.06,34,24,8.50,1.44
Tony Pollard,2562699,RB,TEN,@LAC,,,,58.15,0.38,2.25,15.97,0.06,,,,0.09,11.00,21,25,8.30,-2.7
Rhamondre Stevenson,2566343,RB,NE,@CHI,,,,53.08,0.35,2.41,17.81,0.07,,,,0.1,10.61,24,26,8.20,-2.41
Tyler Goodson,2567595,RB,IND,BUF,,,,2.85,0.02,0.24,1.78,0.01,,,,,0.76,73,27,7.90,7.14
