PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Anthony Brown,2555531,DB,DAL,@NO,9,1,,,,1,,,,,,,,2,,,,9.41,1,24.60,15.19
Jayron Kearse,2555156,DB,DAL,@NO,8,1,,2,1,,,,,,,,,1,,,,10.62,2,23.40,12.78
Marshon Lattimore,2558061,DB,NO,DAL,5,3,,,1,,,,,,,,,3,,15,,8.73,3,22.40,13.67
Jalen Thompson,2563339,DB,ARI,@CHI,7,3,,,1,,,,,,,,,1,,6,,10.70,4,20.50,9.8
Minkah Fitzpatrick,2560725,DB,PIT,BAL,7,2,,,1,,,,,,,,,1,,,,10.43,5,19.50,9.07
Byron Murphy,2562318,DB,ARI,@CHI,4,2,0.5,,1,,,,,,,,,2,1,13,,9.21,6,18.83,9.62
Bashaud Breeland,2543571,DB,ARI,@CHI,6,3,,,,1,,,,,,,,1,,,,7.94,7,18.60,10.66
Mike Hilton,2556559,DB,CIN,LAC,6,3,,,,1,,,,,,,,1,,,,6.74,8,18.60,11.86
Nate Hobbs,2566259,DB,LV,WAS,4,5,,1,1,,,,,,,,,1,,9,,5.21,9,18.60,13.39
Kenny Moore II,2558976,DB,IND,@HOU,3,1,,,1,1,,,,,,,,2,,,,11.12,10,17.90,6.78
P.J. Williams,2552484,DB,NO,DAL,8,,1,1,,,,,,,,,,,1,,,8.50,11,17.60,9.1
Antoine Winfield Jr.,2565261,DB,TB,@ATL,6,4,,1,,,,,,,,,,1,,,,10.52,12,17.40,6.88
K'Waun Williams,2550654,DB,SF,@SEA,4,1,,,1,1,,,,,,,,1,,4,,7.10,13,17.23,10.13
Budda Baker,2558009,DB,ARI,@CHI,4,2,,,1,,,,,,,,,1,,77,,9.85,14,16.97,7.12
Divine Deablo,2566253,DB,LV,WAS,8,3,,,,,,,,,,,,,,,,0.87,15,16.00,15.13
Daniel Sorensen,2550257,DB,KC,DEN,2,,,,1,,,1,,,,,,1,,75,,4.13,16,15.90,11.77
Tevaughn Campbell,2562806,DB,LAC,@CIN,4,2,,,,,1,,1,,,,,,,,61,3.25,17,15.43,12.18
Chidobe Awuzie,2557840,DB,CIN,LAC,3,,,1,1,,,,,,,,,2,,,,9.34,18,15.10,5.76
Tracy Walker III,2560913,DB,DET,MIN,7,4,,,,,,,,,,,,,,,,11.08,19,15.10,4.02
Juan Thornhill,2562761,DB,KC,DEN,4,2,,,1,,,,,,,,,1,,13,,8.73,20,14.83,6.1
Michael Davis,2559164,DB,LAC,@CIN,2,,,,1,,,,,,,,,3,,,,8.30,21,14.40,6.1
Artie Burns,2555344,DB,CHI,ARI,6,,,1,,,,,,,,,,1,,,,0.00,22,14.20,14.2
Jordan Poyer,2539290,DB,BUF,NE,6,3,,1,,,,,,,,,,,,,,10.53,23,14.10,3.57
Tyrann Mathieu,2540180,DB,KC,DEN,7,2,,,,,,,,,,,,,1,,,9.43,24,14.00,4.57
Kendall Fuller,2555349,DB,WAS,@LV,8,,,,,,,,,,,,,,,,,10.07,25,13.60,3.53
Adrian Phillips,2550842,DB,NE,@BUF,5,,,,,,,,,,,,,2,,,,8.74,26,13.50,4.76
Elijah Riley,2564853,DB,NYJ,PHI,6,1,1,,,,,,,,,,,,1,,,7.14,27,13.50,6.36
Amani Oruwariye,2562390,DB,DET,MIN,7,,,1,,,,,,,,,,,,,,,28,13.40,
Charvarius Ward,2561417,DB,KC,DEN,5,3,,,,,,,,,,,,1,,,,9.24,29,13.40,4.16
Quandre Diggs,2552262,DB,SEA,SF,3,1,,,1,,,,,,,,,1,,29,,,30,12.87,
Trevon Diggs,2563836,DB,DAL,@NO,4,,,,1,,,,,,,,,1,,,,9.71,31,12.80,3.09
Chris Harris,2530510,DB,LAC,@CIN,4,,,,1,,,,,,,,,1,,,,6.59,32,12.80,6.21
