PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Justin Jefferson,2564556,WR,MIN,@DET,,,,4,,11,182,1,,,,,17.50,1,30.10,12.6
Diontae Johnson,2562674,WR,PIT,BAL,,,,,,8,105,2,,,,,13.42,2,26.50,13.08
Tee Higgins,2563731,WR,CIN,LAC,,,,,,9,138,1,,,,,10.45,3,24.30,13.85
Cooper Kupp,2557898,WR,LA,JAX,,,,,,8,129,1,,,,,18.55,4,22.90,4.35
Chris Godwin,2558105,WR,TB,@ATL,,,,9,,15,143,,,,,,,5,22.70,
Keenan Allen,2540154,WR,LAC,@CIN,,,,,,5,34,2,,,1,,13.72,6,19.90,6.18
Amon-Ra St. Brown,2566073,WR,DET,MIN,,,,2,,10,86,1,,,,,6.87,7,19.80,12.93
Deonte Harris,2563155,WR,NO,DAL,,,,3,,4,96,1,,,,,6.07,8,19.60,13.53
Elijah Moore,2566385,WR,NYJ,PHI,,,,9,,6,77,1,,,,,11.66,9,17.60,5.94
CeeDee Lamb,2563848,WR,DAL,@NO,,,,33,,7,89,,,,,,10.31,10,17.40,7.09
Jalen Guyton,2562844,WR,LAC,@CIN,,,,-1,,4,90,1,,,,,3.14,11,16.90,13.76
Russell Gage,2561061,WR,ATL,TB,,,,,,11,130,,,,,1,8.83,12,16.50,7.67
Jakeem Grant,2556190,WR,CHI,ARI,,,,,,5,62,1,,,,,,13,16.40,
Tyler Lockett,2552430,WR,SEA,SF,,,,,,7,68,1,,,,,10.97,14,16.30,5.33
Hunter Renfrow,2562712,WR,LV,WAS,,,,,,9,102,,,,,,13.25,15,14.70,1.45
Michael Pittman,2564136,WR,IND,@HOU,,,,33,,6,77,,,,,,10.39,16,14.00,3.61
Jaylen Waddle,2566292,WR,MIA,NYG,,,,,,9,90,,,,,,11.70,17,13.50,1.8
Mike Williams,2558846,WR,LAC,@CIN,,,,,,5,110,,,,,,11.26,18,13.50,2.24
Mike Evans,2543468,WR,TB,@ATL,,,,,,7,99,,,,,,10.91,19,13.40,2.49
Van Jefferson,2564358,WR,LA,JAX,,,,,,6,41,1,,,,,8.99,20,13.10,4.11
K.J. Osborn,2564574,WR,MIN,@DET,,,,,,4,47,1,,,,,5.42,21,12.70,7.28
Michael Gallup,2560735,WR,DAL,@NO,,,,,,5,36,1,,,,,,22,12.10,
Lil'Jordan Humphrey,2562668,WR,NO,DAL,,,,,,2,49,1,,,,,2.02,23,11.90,9.88
Sammy Watkins,2543457,WR,BAL,@PIT,,,,,,4,39,1,,,,,3.23,24,11.90,8.67
Tyler Boyd,2555466,WR,CIN,LAC,,,,,,5,85,,,,,,7.95,25,11.00,3.05
D'Wayne Eskridge,2566553,WR,SEA,SF,,,,,,3,35,1,,,,,2.40,26,11.00,8.6
DeAndre Hopkins,2540165,WR,ARI,@CHI,,,,,,2,32,1,,,,,,27,10.20,
Gabriel Davis,2563602,WR,BUF,NE,,,,,,2,30,1,,,,,4.12,28,10.00,5.88
Jamison Crowder,2552415,WR,NYJ,PHI,,,,,,4,62,,,,,,7.44,29,9.90,2.46
Odell Beckham Jr.,2543496,WR,LA,JAX,,,,,,2,28,1,,,,,7.73,30,9.80,2.07
Jerry Jeudy,2563896,WR,DEN,@KC,,,,,,4,77,,,,,,8.27,31,9.70,1.43
Ja'Marr Chase,2565941,WR,CIN,LAC,,,,,,5,52,,,,,,11.19,32,9.40,-1.79
Josh Reynolds,2558194,WR,DET,MIN,,,,,,4,69,,,,,,7.24,33,8.90,1.66
Mack Hollins,2558262,WR,MIA,NYG,,,,,,1,5,1,,,,,2.38,34,8.70,6.32
DeVante Parker,2552409,WR,MIA,NYG,,,,,,5,62,,,,,,9.73,35,8.70,-1.03
DK Metcalf,2562685,WR,SEA,SF,,,,,,5,60,,,,,,10.98,36,8.50,-2.48
