PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Kyler Murray,2562382,QB,ARI,@CHI,123,2,,59,2,,,,,,,2,19.58,1,28.75,9.17
Tom Brady,2504211,QB,TB,@ATL,368,4,1,-1,,,,,,,,,20.83,2,28.62,7.79
Justin Herbert,2565045,QB,LAC,@CIN,317,3,1,6,,,,,,,1,,21.59,3,26.98,5.39
Matthew Stafford,79860,QB,LA,JAX,295,3,,2,,,,,,,,,20.39,4,24.00,3.61
Zach Wilson,2566391,QB,NYJ,PHI,226,2,1,,1,,,,,,,,12.57,5,21.04,8.47
Taysom Hill,2558954,QB,NO,DAL,264,2,4,101,,,,,,,,,7.39,6,20.66,13.27
Kirk Cousins,2532820,QB,MIN,@DET,340,2,,6,,,,,,,,1,19.88,7,20.20,0.32
Jared Goff,2555334,QB,DET,MIN,296,3,1,1,,,,,,,,1,14.14,8,19.94,5.8
Ben Roethlisberger,2506109,QB,PIT,BAL,236,2,,-1,,,,,,,1,,15.88,9,19.34,3.46
Tua Tagovailoa,2564499,QB,MIA,NYG,244,2,,1,,,,,,,,,16.99,10,17.86,0.87
Gardner Minshew,2562796,QB,PHI,@NYJ,242,2,,11,,,,,,,,1,18.48,11,17.78,-0.7
Joe Burrow,2563722,QB,CIN,LAC,300,1,2,6,1,,,,,,,1,16.66,12,16.60,-0.06
Jimmy Garoppolo,2543801,QB,SF,@SEA,299,2,2,,,,,,,,,,14.61,13,15.96,1.35
Lamar Jackson,2560757,QB,BAL,@PIT,253,1,1,55,,,,,,,,1,21.91,14,15.62,-6.29
Andy Dalton,2495143,QB,CHI,ARI,229,2,4,6,,,,,,,1,,15.14,15,15.26,0.12
Taylor Heinicke,2553656,QB,WAS,@LV,196,2,1,10,,,,,,,,,16.78,16,14.84,-1.94
Russell Wilson,2532975,QB,SEA,SF,231,2,1,15,,,,,,,,1,16.13,17,14.74,-1.39
Patrick Mahomes,2558125,QB,KC,DEN,184,,1,12,1,,,,,,,,20.68,18,12.56,-8.12
Derek Carr,2543499,QB,LV,WAS,249,,,24,,,,,,,,,19.51,19,12.36,-7.15
Teddy Bridgewater,2543465,QB,DEN,@KC,257,1,2,17,,,,,,,,,,20,11.98,
Josh Allen,2560955,QB,BUF,NE,145,1,,39,,,,,,,,1,20.72,21,11.63,-9.09
Dak Prescott,2555260,QB,DAL,@NO,238,1,1,-3,,,,,,,,,19.34,22,11.22,-8.12
Carson Wentz,2555259,QB,IND,@HOU,158,1,,8,,,,,,,,,15.98,23,11.12,-4.86
