PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
D.J. Jones,2558265,DL,SF,@SEA,7,,,2,,1,,,,,,,,,,,,4.30,1,18.40,14.1
Chris Wormley,2557862,DL,PIT,BAL,3,2,2.5,2,,,,,,,,,,,3,,,5.24,2,16.20,10.96
Brandon Williams,2541302,DL,BAL,@PIT,6,5,,1,,,,,,,,,,,,,,3.34,3,15.70,12.36
Charles Harris,2558001,DL,DET,MIN,2,,2,1,,1,,,,,,,,,4,,,6.55,4,14.40,7.85
Al-Quadin Muhammad,2558131,DL,IND,@HOU,3,,2,2,,,,,,,,,,,3,,,5.20,5,13.60,8.4
Carlos Watkins,2557877,DL,DAL,@NO,1,1,,,1,,,1,,,,,,1,,29,,2.59,6,13.47,10.88
Davon Godchaux,2558012,DL,NE,@BUF,6,4,,,,,,,,,,,,,,,,5.40,7,13.40,8.0
Ndamukong Suh,496861,DL,TB,@ATL,2,2,2,2,,,,,,,,,,,2,,,3.28,8,13.00,9.72
Harrison Phillips,2560840,DL,BUF,NE,5,3,,1,,,,,,,,,,,,,,2.84,9,12.40,9.56
Carlos Dunlap,496780,DL,SEA,SF,1,,1,1,,,,,,,1,,,1,1,,,1.86,10,12.20,10.34
Nick Bosa,2562629,DL,SF,@SEA,3,,1,,,1,,,,,,,,,3,,,7.06,11,12.10,5.04
Vita Vea,2560909,DL,TB,@ATL,2,,2,2,,,,,,,,,,,3,,,4.06,12,11.90,7.84
Quincy Roche,2566466,DL,NYG,@MIA,3,3,1,1,,,,,,,,,,,1,,,6.93,13,11.50,4.57
Aaron Donald,2543485,DL,LA,JAX,1,4,1,,,1,,,,,,,,,2,,,7.18,14,11.40,4.22
Cameron Heyward,2508109,DL,PIT,BAL,3,1,1,2,,,,,,,,,,,1,,,7.63,15,11.40,3.77
Kemoko Turay,2560905,DL,IND,@HOU,2,,2,2,,,,,,,,,,,2,,,1.49,16,11.40,9.91
Jarran Reed,2555238,DL,KC,DEN,4,1,,,,1,,,,,,,,,,,,4.34,17,11.10,6.76
Dawuane Smoot,2557839,DL,JAX,@LA,3,2,0.5,,,,,,,,,,,1,1,,,3.41,18,10.70,7.29
Dre'Mont Jones,2562412,DL,DEN,@KC,3,1,1,1,,,,,,,,,,,2,,,3.94,19,10.40,6.46
D.J. Wonnum,2564583,DL,MIN,@DET,2,,1,1,,,,,,,,,,1,2,,,5.37,20,10.40,5.03
Osa Odighizuwa,2566016,DL,DAL,@NO,4,,,2,,,,,,,,,,,1,,,3.55,21,10.30,6.75
Marlon Davidson,2563479,DL,ATL,TB,,,,,1,,,1,,,,,,1,,3,,2.58,22,10.10,7.52
Maxx Crosby,2562439,DL,LV,WAS,3,1,,1,,,,,,,,,,1,,,,5.69,23,9.90,4.21
Arik Armstead,2552493,DL,SF,@SEA,2,2,1,1,,,,,,,,,,,2,,,5.24,24,9.50,4.26
Zach Allen,2562219,DL,ARI,@CHI,,3,,,1,,,,,,,,,1,,25,,5.90,25,9.23,3.33
Josh Sweat,2560889,DL,PHI,@NYJ,1,2,1.5,1,,,,,,,,,,,2,,,4.55,26,8.80,4.25
Trey Hendrickson,2557943,DL,CIN,LAC,1,3,1,1,,,,,,,,,,,2,,,5.13,27,8.60,3.47
Sam Hubbard,2560745,DL,CIN,LAC,1,4,0.5,1,,,,,,,,,,,2,,,7.38,28,8.40,1.02
A'Shawn Robinson,2555265,DL,LA,JAX,1,4,,,,1,,,,,,,,,,,,5.14,29,8.40,3.26
Quinnen Williams,2562599,DL,NYJ,PHI,4,2,,,,,,,,,,,,,,,,5.87,30,8.40,2.53
Greg Rousseau,2565875,DL,BUF,NE,4,,,1,,,,,,,,,,,,,,5.00,31,8.30,3.3
Justin Jones,2560769,DL,LAC,@CIN,2,1,1,1,,,,,,,,,,,1,,,5.72,32,8.20,2.48
DeShawn Williams,2553623,DL,DEN,@KC,1,5,,,,,,,,,,,,1,,,,,33,8.20,
Demarcus Lawrence,2543490,DL,DAL,@NO,1,1,,,,,,,,,,,,2,1,,,6.43,34,8.00,1.57
Julian Okwara,2563947,DL,DET,MIN,1,1,1,1,,,1,,,,,,,,1,,6,4.32,35,7.70,3.38
Dorance Armstrong,2560959,DL,DAL,@NO,4,1,,,,,,,,,,,,,,,,5.61,36,7.60,1.99
Adam Butler,2558924,DL,MIA,NYG,2,,1,1,,,,,,,,,,,1,,,3.31,37,7.40,4.09
Maliek Collins,2555400,DL,HOU,IND,3,1,,1,,,,,,,,,,,,,,3.69,38,7.40,3.71
Bilal Nichols,2560821,DL,CHI,ARI,3,1,,1,,,,,,,,,,,,,,5.38,39,7.40,2.02
Chris Jones,2556369,DL,KC,DEN,,2,,,,,,,,,,,,2,1,,,4.66,40,7.10,2.44
Daron Payne,2560834,DL,WAS,@LV,3,,,1,,,,,,,,,,,1,,,5.59,41,7.10,1.51
Larry Ogunjobi,2557836,DL,CIN,LAC,1,1,1,1,,,,,,,,,,,2,,,,42,7.00,
Christian Covington,2552602,DL,LAC,@CIN,2,,,,,1,,,,,,,,,,,,2.66,43,6.90,4.24
Lawrence Guy,2495481,DL,NE,@BUF,3,1,,,,,1,,,,,,,,,,,4.91,44,6.90,1.99
Melvin Ingram,2532870,DL,KC,DEN,1,2,0.5,1,,,,,,,,,,,2,,,2.30,45,6.80,4.5
Christian Wilkins,2562782,DL,MIA,NYG,2,3,,,,,,,,,,,,,2,,,4.84,46,6.80,1.96
Leonard Williams,2552486,DL,NYG,@MIA,4,,,,,,,,,,,,,,,,,6.73,47,6.80,0.07
Foley Fatukasi,2560722,DL,NYJ,PHI,3,2,,,,,,,,,,,,,,,,4.04,48,6.70,2.66
William Gholston,2540176,DL,TB,@ATL,1,5,,,,,,,,,,,,,2,,,2.51,49,6.70,4.19
Jalyn Holmes,2560744,DL,NO,DAL,1,3,,,,,,,,,,,,1,,,,2.43,50,6.60,4.17
Ed Oliver,2562322,DL,BUF,NE,3,,,1,,,,,,,,,,,,,,3.95,51,6.60,2.65
Daniel Ekuale,2561458,DL,NE,@BUF,1,1,1,1,,,,,,,,,,,1,,,0.71,52,6.50,5.79
Matthew Ioannidis,2555240,DL,WAS,@LV,1,1,1,1,,,,,,,,,,,1,,,2.75,53,6.50,3.75
Calais Campbell,744,DL,BAL,@PIT,2,,1,,,,,,,,,,,,2,,,4.96,54,6.40,1.44
B.J. Hill,2560740,DL,CIN,LAC,1,4,0.5,,,,,,,,,,,,1,,,3.22,55,6.40,3.18
Greg Gaines,2562391,DL,LA,JAX,2,2,,,,,,,,,,,,,2,,,6.93,56,6.00,-0.93
Jordan Phillips,2552492,DL,ARI,@CHI,3,1,,,,,,,,,,,,,,,,3.43,57,5.90,2.47
Darrell Taylor,2565198,DL,SEA,SF,3,1,,,,,,,,,,,,,,,,3.40,58,5.90,2.5
Austin Johnson,2556368,DL,NYG,@MIA,2,3,,,,,,,,,,,,,,,,4.64,59,5.80,1.16
Steven Means,2541310,DL,ATL,TB,2,3,,,,,,,,,,,,,,,,4.21,60,5.80,1.59
Malcolm Koonce,2566262,DL,LV,WAS,1,,1,1,,,,,,,,,,,1,,,2.29,61,5.70,3.41
Grady Jarrett,2552327,DL,ATL,TB,2,2,,,,,,,,,,,,,1,,,5.31,62,5.50,0.19
Solomon Thomas,2558018,DL,LV,WAS,2,2,,,,,,,,,,,,,1,,,3.46,63,5.50,2.04
David Onyemata,2556274,DL,NO,DAL,1,3,,,,,,,,,,,,,2,,,4.42,64,5.10,0.68
Sheldon Richardson,2540142,DL,MIN,@DET,3,,,,,,,,,,,,,,,,,5.07,65,5.10,0.03
Montravius Adams,2557876,DL,PIT,BAL,1,1,,,,,,,,,,,,1,,,,1.73,66,5.00,3.27
Angelo Blackson,2552670,DL,CHI,ARI,2,2,,,,,,,,,,,,,,,,2.72,67,5.00,2.28
Fletcher Cox,2533051,DL,PHI,@NYJ,2,2,,,,,,,,,,,,,,,,4.21,68,5.00,0.79
Boogie Basham,2565863,DL,BUF,NE,2,,,1,,,,,,,,,,,,,,0.00,69,4.90,4.9
Michael Brockers,2533050,DL,DET,MIN,1,4,,,,,,,,,,,,,,,,4.04,70,4.90,0.86
Nathan Shepherd,2560873,DL,NYJ,PHI,2,1,,,,,,,,,,,,,1,,,2.28,71,4.70,2.42
James Smith-Williams,2565291,DL,WAS,@LV,,4,0.5,,,,,,,,,,,,1,,,5.15,72,4.70,-0.45
DeForest Buckner,2555275,DL,IND,@HOU,2,,,,,,,,,,,,,,2,,,6.45,73,4.40,-2.05
Ross Blacklock,2564064,DL,HOU,IND,2,1,,,,,,,,,,,,,,,,2.97,74,4.20,1.23
Dexter Lawrence,2562301,DL,NYG,@MIA,2,1,,,,,,,,,,,,,,,,5.25,75,4.20,-1.05
Javon Hargrave,2555239,DL,PHI,@NYJ,,2,0.5,,,,,,,,,,,,3,,,5.88,76,4.10,-1.78
Alex Okafor,2539319,DL,KC,DEN,,2,,,,,,,,,,,,1,,,,1.85,77,4.10,2.25
Jonathon Cooper,2566028,DL,DEN,@KC,1,1,,1,,,,,,,,,,,,,,3.51,78,4.00,0.49
Adam Gotsis,2555502,DL,JAX,@LA,1,1,,1,,,,,,,,,,,,,,2.51,79,4.00,1.49
Tarron Jackson,2566400,DL,PHI,@NYJ,1,1,,1,,,,,,,,,,,,,,1.55,80,4.00,2.45
Quinton Jefferson,2555358,DL,LV,WAS,2,,,,,,,,,,,,,,1,,,4.52,81,3.90,-0.62
Arden Key,2560779,DL,SF,@SEA,,3,0.5,,,,,,,,,,,,1,,,2.68,82,3.90,1.22
Dante Fowler Jr.,2553431,DL,ATL,TB,2,,,,,,,,,,,,,,,,,4.72,83,3.40,-1.32
Jaleel Johnson,2557845,DL,HOU,IND,2,,,,,,,,,,,,,,,,,2.19,84,3.40,1.21
Michael Pierce,2556650,DL,MIN,@DET,2,,,,,,,,,,,,,,,,,0.00,85,3.40,3.4
Tershawn Wharton,2564310,DL,KC,DEN,2,,,,,,,,,,,,,,,,,1.91,86,3.40,1.49
Genard Avery,2560964,DL,PHI,@NYJ,1,2,,,,,,,,,,,,,,,,3.93,87,3.30,-0.63
Poona Ford,2561195,DL,SEA,SF,1,2,,,,,,,,,,,,,,,,4.14,88,3.30,-0.84
Justin Houston,2495493,DL,BAL,@PIT,,1,,,,,,,,,,,,1,,,,4.88,89,3.30,-1.58
Shamar Stephen,2543706,DL,DEN,@KC,1,2,,,,,,,,,,,,,,,,2.37,90,3.30,0.93
Jonathan Allen,2557844,DL,WAS,@LV,,2,0.5,,,,,,,,,,,,1,,,5.53,91,3.10,-2.43
Cameron Sample,2565959,DL,CIN,LAC,,2,0.5,,,,,,,,,,,,1,,,2.26,92,3.10,0.84
Jonathan Greenard,2564070,DL,HOU,IND,1,1,,,,,,,,,,,,,1,,,5.37,93,3.00,-2.37
Kwity Paye,2565612,DL,IND,@HOU,1,1,,,,,,,,,,,,,1,,,4.33,94,3.00,-1.33
Isaac Rochell,2557860,DL,IND,@HOU,1,1,,,,,,,,,,,,,1,,,1.76,95,3.00,1.24
Derrick Nnadi,2560823,DL,KC,DEN,,3,,,,,,,,,,,,,1,,,3.32,96,2.90,-0.42
Eli Ankou,2559132,DL,BUF,NE,1,1,,,,,,,,,,,,,,,,,97,2.50,
Malcom Brown,2552483,DL,JAX,@LA,1,1,,,,,,,,,,,,,,,,4.63,98,2.50,-2.13
Taven Bryan,2560983,DL,JAX,@LA,1,1,,,,,,,,,,,,,,,,2.22,99,2.50,0.28
Raekwon Davis,2564445,DL,MIA,NYG,1,1,,,,,,,,,,,,,,,,3.03,100,2.50,-0.53
Bruce Hector,2561338,DL,DET,MIN,1,1,,,,,,,,,,,,,,,,1.62,101,2.50,0.88
Benson Mayowa,2542009,DL,SEA,SF,1,1,,,,,,,,,,,,,,,,4.13,102,2.50,-1.63
Henry Mondeaux,2561243,DL,PIT,BAL,1,1,,,,,,,,,,,,,,,,3.34,103,2.50,-0.84
Jason Pierre-Paul,496843,DL,TB,@ATL,1,1,,,,,,,,,,,,,,,,5.97,104,2.50,-3.47
Derek Rivers,2558040,DL,HOU,IND,1,1,,,,,,,,,,,,,,,,1.87,105,2.50,0.63
Zach Sieler,2561129,DL,MIA,NYG,1,1,,,,,,,,,,,,,,,,4.09,106,2.50,-1.59
Jihad Ward,2555248,DL,JAX,@LA,1,1,,,,,,,,,,,,,,,,1.99,107,2.50,0.51
Daniel Wise,2562608,DL,WAS,@LV,1,1,,,,,,,,,,,,,,,,,108,2.50,
Antwaun Woods,2556792,DL,IND,@HOU,1,1,,,,,,,,,,,,,,,,,109,2.50,
Shelby Harris,2549926,DL,DEN,@KC,,3,,,,,,,,,,,,,,,,4.69,110,2.40,-2.29
