PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Quan Martin,2570377,DB,WAS,@KC,10,4,,,,,,,,,,,,,,,,1,17.40
Nate Wiggins,2571847,DB,BAL,CHI,6,1,,1,1,,,,,,,,,1,,9,,2,17.40
Riley Moss,2569723,DB,DEN,DAL,3,3,,,,,,,,,,,,4,,,,3,16.30
Kamari Lassiter,2572102,DB,HOU,SF,4,3,,1,1,,,,,,,,,1,,,,4,15.30
Trikweze Bridges,2574506,DB,DAL,@DEN,4,,,,1,,,,,,,,,2,,7,,5,14.73
Marcus Jones,2567943,DB,NE,CLE,5,1,,1,,,,,,,,,,2,,,,6,14.60
Antoine Winfield Jr.,2565261,DB,TB,@NO,4,2,,,1,,1,,,,,,,1,,,,7,14.20
Amani Hooker,2562666,DB,TEN,@IND,4,1,,,,,,,,,,,,3,,,,8,14.10
Cam Hart,2572471,DB,LAC,MIN,4,,,,,,,,,,,,,3,1,,,9,14.00
Jacob Parrish,2574594,DB,TB,@NO,5,1,1,2,,,,,,,,,,,1,,,10,13.60
Malik Mustapha,2572504,DB,SF,@HOU,6,5,,1,,,,,,,,,,,,,,11,13.50
Jarvis Brownlee Jr.,2572060,DB,NYJ,@CIN,4,3,,,,,,,,,,,,2,,,,12,12.80
Josh Metellus,2564568,DB,MIN,@LAC,3,3,,,1,,,,,,,,,1,1,,,13,12.80
Jaylinn Hawkins,2563500,DB,NE,CLE,4,1,,,1,,,,,,,,,1,,,,14,12.60
Jeremy Reaves,2561394,DB,WAS,@KC,6,1,,2,,,,,,,,,,,,,,15,12.60
Harrison Smith,2532948,DB,MIN,@LAC,8,1,,,,,,,,,,,,,,,,16,12.60
Jamel Dean,2562556,DB,TB,@NO,5,1,,,,1,,,,,,,,,1,,,17,12.10
Chris Lammons,2561226,DB,IND,TEN,4,,,,1,,,,,,,,,1,,,,18,12.00
Geno Stone,2563584,DB,CIN,NYJ,7,2,,,,,,,,,,,,,,,,19,11.70
