PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Myles Garrett,2557965,DL,CLE,@NE,6,,5,5,,1,,,,,,,,,5,,,1,32.50
A.J. Epenesa,2563605,DL,BUF,@CAR,3,1,1,1,1,,,,,,,,,1,1,24,,2,15.90
Chase Young,2565294,DL,NO,TB,1,3,1.5,1,,1,1,,,,,,,1,2,,-5,3,15.63
Gervon Dexter Sr.,2569621,DL,CHI,@BAL,5,2,1,2,,,,,,,,,,,1,,,4,14.20
Rashan Gary,2562376,DL,GB,@PIT,3,1,2,2,,,,,,,,,,,2,,,5,13.10
Michael Danna,2564262,DL,KC,WAS,1,2,1,1,1,,,,,,,,,1,1,10,,6,13.03
Alex Wright,2567484,DL,CLE,@NE,4,,1,3,,,,,,,,,,,1,,,7,13.00
Justin Eboigbe,2572468,DL,LAC,MIN,2,1,2,2,,,,,,,,,,,3,,,8,12.10
Greg Rousseau,2565875,DL,BUF,@CAR,3,,1,1,,1,,,,,,,,,1,,,9,12.00
Jacob Martin,2561092,DL,WAS,@KC,2,,2,2,,,,,,,,,,,3,,,10,11.50
Montez Sweat,2562749,DL,CHI,@BAL,3,4,1,1,,,,,,,,,,,1,,,11,10.90
Jer'Zhan Newton,2572579,DL,WAS,@KC,2,2,1,,,1,,,,,,,,,2,,,12,10.70
Jonathan Allen,2557844,DL,MIN,@LAC,2,3,1,2,,,,,,,,,,,1,,,13,10.30
Dayo Odeyingbo,2565609,DL,CHI,@BAL,4,4,,1,,,,,,,,,,,,,,14,9.90
Ed Oliver,2562322,DL,BUF,@CAR,2,1,1,2,,,,,,,,,,,2,,,15,9.60
George Karlaftis,2567796,DL,KC,WAS,1,2,1,1,,,,,,,,,,1,1,,,16,9.20
Grover Stewart,2558766,DL,IND,TEN,3,1,,1,,,,,,,,,,1,,,,17,9.10
Tuli Tuipulotu,2570266,DL,LAC,MIN,2,1,1,2,,,,,,,,,,,1,,,18,9.10
Will Anderson Jr.,2569834,DL,HOU,SF,1,,1,1,,,,,,,,,,1,3,,,19,9.00
Cameron Heyward,2508109,DL,PIT,GB,4,3,,,,,,,,,,,,,,,,20,7.80
Rakeem Nunez-Roches,2552674,DL,NYG,@PHI,2,1,1,1,,,,,,,,,,,1,,,21,7.60
Moro Ojomo,2570209,DL,PHI,NYG,2,1,1,1,,,,,,,,,,,1,,,22,7.60
Derek Barnett,2557984,DL,HOU,SF,2,,1,1,,,,,,,,,,,2,,,23,7.50
DeForest Buckner,2555275,DL,IND,TEN,2,,1,1,,,,,,,,,,,2,,,24,7.50
Dre'Mont Jones,2562412,DL,TEN,@IND,2,,1,1,,,,,,,,,,,2,,,25,7.50
Levi Drake Rodriguez,2572276,DL,MIN,@LAC,3,2,,1,,,,,,,,,,,,,,26,7.20
Zach Allen,2562219,DL,DEN,DAL,1,,1,1,,,,,,,,,,,4,,,27,7.00
Jalen Carter,2570203,DL,PHI,NYG,2,,1,1,,,,,,,,,,,1,,,28,7.00
Jordan Davis,2568069,DL,PHI,NYG,2,,1,1,,,,,,,,,,,1,,,29,7.00
Neville Gallimore,2563842,DL,IND,TEN,2,,1,1,,,,,,,,,,,1,,,30,7.00
Will McDonald IV,2570191,DL,NYJ,@CIN,1,2,1,1,,,,,,,,,,,1,,,31,6.70
Nathan Shepherd,2560873,DL,NO,TB,1,2,1,1,,,,,,,,,,,1,,,32,6.70
Joey Bosa,2555249,DL,BUF,@CAR,1,1,1,1,,,,,,,,,,,2,,,33,6.60
Brandon Dorlus,2571802,DL,ATL,MIA,2,1,,2,,,,,,,,,,,,,,34,6.60
T'Vondre Sweat,2572075,DL,TEN,@IND,2,,1,1,,,,,,,,,,,,,,35,6.50
Nic Scourton,2573999,DL,CAR,BUF,2,3,0.5,,,,,,,,,,,,1,,,36,6.30
John Franklin-Myers,2560731,DL,DEN,DAL,1,1,1,1,,,,,,,,,,,1,,,37,6.10
Shelby Harris,2549926,DL,CLE,@NE,2,,,2,,,,,,,,,,,,,,38,6.00
Kingsley Enagbare,2567589,DL,GB,@PIT,2,1,,1,,,,,,,,,,,1,,,39,5.60
Adetomiwa Adebawore,2569843,DL,IND,TEN,1,,1,1,,,,,,,,,,,1,,,40,5.50
Mike Green,2573928,DL,BAL,CHI,1,,1,1,,,,,,,,,,,1,,,41,5.50
Jordan Phillips,2552492,DL,BUF,@CAR,1,,1,1,,,,,,,,,,,1,,,42,5.50
Jalen Redmond,2570792,DL,MIN,@LAC,1,1,,,,,,,,,,,,1,1,,,43,5.10
Tedarrell Slaton,2566094,DL,CIN,NYJ,2,1,,1,,,,,,,,,,,,,,44,5.10
Colby Wooden,2569783,DL,GB,@PIT,2,1,,1,,,,,,,,,,,,,,45,5.10
Robert Beal Jr.,2570299,DL,SF,@HOU,2,3,,,,,,,,,,,,,,,,46,4.80
Abdul Carter,2574417,DL,NYG,@PHI,2,3,,,,,,,,,,,,,,,,47,4.80
Davon Godchaux,2558012,DL,NO,TB,2,3,,,,,,,,,,,,,,,,48,4.80
Chris Rumph II,2566508,DL,NO,TB,2,3,,,,,,,,,,,,,,,,49,4.80
James Pearce Jr.,2573916,DL,ATL,MIA,2,2,,,,,,,,,,,,,1,,,50,4.70
Kalia Davis,2568204,DL,SF,@HOU,1,1,,,,,,,,,,,,1,,,,51,4.60
Mykel Williams,2574552,DL,SF,@HOU,2,1,,,,,1,,,,,,,,,,,52,4.60
B.J. Hill,2560740,DL,CIN,NYJ,1,5,,,,,,,,,,,,,,,,53,4.50
Jermaine Johnson II,2568033,DL,NYJ,@CIN,3,,,,,,,,,,,,,,,,,54,4.50
Sam Roberts,2567946,DL,ATL,MIA,1,5,,,,,,,,,,,,,,,,55,4.50
Jalyn Holmes,2560744,DL,WAS,@KC,2,2,,,,,,,,,,,,,,,,56,4.20
A'Shawn Robinson,2555265,DL,CAR,BUF,1,2,0.5,,,,,,,,,,,,1,,,57,4.20
Jerry Tillery,2562763,DL,KC,WAS,2,2,,,,,,,,,,,,,,,,58,4.20
Tershawn Wharton,2564310,DL,CAR,BUF,2,2,,,,,,,,,,,,,,,,59,4.20
Sam Okuayinonu,2568831,DL,SF,@HOU,2,1,,,,,,,,,,,,,1,,,60,4.10
DJ Davidson,2567991,DL,NYG,@PHI,1,,,,,,,,,,,,,1,,,,61,4.00
David Onyemata,2556274,DL,ATL,MIA,1,4,,,,,,,,,,,,,,,,62,3.90
Deone Walker,2573975,DL,BUF,@CAR,,2,0.5,,,,1,,,,,,,,1,,6,63,3.90
D.J. Jones,2558265,DL,DEN,DAL,2,1,,,,,,,,,,,,,,,,64,3.60
Osa Odighizuwa,2566016,DL,DAL,@DEN,1,1,,1,,,,,,,,,,,,,,65,3.60
Harrison Phillips,2560840,DL,NYJ,@CIN,1,1,,1,,,,,,,,,,,,,,66,3.60
Roy Robertson-Harris,2556665,DL,NYG,@PHI,2,1,,,,,,,,,,,,,,,,67,3.60
Zach Sieler,2561129,DL,MIA,@ATL,1,1,,1,,,,,,,,,,,,,,68,3.60
Khyiris Tonga,2565935,DL,NE,CLE,1,1,,1,,,,,,,,,,,,,,69,3.60
Milton Williams,2566418,DL,NE,CLE,,1,,,,,,,,,,,,1,1,,,70,3.60
Grady Jarrett,2552327,DL,CHI,@BAL,1,3,,,,,,,,,,,,,,,,71,3.30
Dexter Lawrence,2562301,DL,NYG,@PHI,,3,0.5,,,,,,,,,,,,1,,,72,3.30
Joseph Ossai,2565956,DL,CIN,NYJ,1,3,,,,,,,,,,,,,,,,73,3.30
Javon Kinlaw,2565117,DL,WAS,@KC,1,2,,,,,,,,,,,,,1,,,74,3.20
Vita Vea,2560909,DL,TB,@NO,,1,,,,,,,,,,,,1,,,,75,3.10
Keeanu Benton,2570260,DL,PIT,GB,2,,,,,,,,,,,,,,,,,76,3.00
Karl Brooks,2569753,DL,GB,@PIT,,,,,,,,,,,,,,1,1,,,77,3.00
Isaiah McGuire,2569669,DL,CLE,@NE,2,,,,,,,,,,,,,,,,,78,3.00
Ruke Orhorhoro,2571811,DL,ATL,MIA,2,,,,,,,,,,,,,,,,,79,3.00
Elijah Roberts,2574596,DL,TB,@NO,2,,,,,,,,,,,,,,,,,80,3.00
Sam Williams,2567514,DL,DAL,@DEN,1,,,1,,,,,,,,,,,,,,81,3.00
Byron Young,2570053,DL,PHI,NYG,2,,,,,,,,,,,,,,,,,82,3.00
Laiatu Latu,2572123,DL,IND,TEN,,2,0.5,,,,,,,,,,,,1,,,83,2.70
Larry Ogunjobi,2557836,DL,BUF,@CAR,1,2,,,,,,,,,,,,,,,,84,2.70
Joshua Farmer,2574373,DL,NE,CLE,,,,,,,,,,,,,,1,,,,85,2.50
Mason Graham,2574046,DL,CLE,@NE,,,,,,,,,,,,,,1,,,,86,2.50
Malcolm Roach,2564688,DL,DEN,DAL,,4,,,,,,,,,,,,,,,,87,2.40
Eyioma Uwazurike,2567535,DL,DEN,DAL,,4,,,,,,,,,,,,,,,,88,2.40
Darius Alexander,2574412,DL,NYG,@PHI,,1,0.5,,,,,,,,,,,,1,,,89,2.10
Jonathan Bullard,2555335,DL,NO,TB,1,1,,,,,,,,,,,,,,,,90,2.10
Logan Hall,2568303,DL,TB,@NO,,1,0.5,,,,,,,,,,,,1,,,91,2.10
