PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
A.J. Brown,2562238,WR,PHI,WAS,,,,,,9,175,2,,,,,11.82,1,34.00,22.18
Nico Collins,2566127,WR,HOU,PIT,,,,,,7,168,2,,,,,9.61,2,33.30,23.69
Stefon Diggs,2552608,WR,BUF,MIA,,,,,,6,120,3,,,,,13.76,3,33.00,19.24
Puka Nacua,2570026,WR,LA,@IND,,,,,,9,163,1,,,,,15.55,4,27.80,12.25
Justin Jefferson,2564556,WR,MIN,@CAR,,,,,,6,85,2,,,,,17.42,5,23.50,6.08
DJ Moore,2560813,WR,CHI,DEN,,,,,,8,131,1,,,,,9.89,6,23.10,13.21
Michael Wilson,2570224,WR,ARI,@SF,,,,,,7,76,2,,,,,6.51,7,23.10,16.59
Terry McLaurin,2562489,WR,WAS,@PHI,,,,,,8,86,,,1,,,10.89,8,19.60,8.71
Brandon Aiyuk,2565093,WR,SF,ARI,,,,,,6,148,,,,,,12.63,9,17.80,5.17
Chris Godwin,2558105,WR,TB,@NO,,,,,,8,114,,,,,,10.56,10,16.90,6.34
Braxton Berrios,2560975,WR,MIA,@BUF,,,,11,,6,43,1,,,,,4.02,11,15.40,11.38
Curtis Samuel,2558066,WR,WAS,@PHI,,,,1,1,7,51,,,,,,6.36,12,14.70,8.34
Amon-Ra St. Brown,2566073,WR,DET,@GB,,,,,,5,56,1,,,,,15.11,13,14.10,-1.01
Romeo Doubs,2567586,WR,GB,DET,,,,,,9,95,,,,,,8.49,14,14.00,5.51
Gabe Davis,2563602,WR,BUF,MIA,,,,,,3,61,1,,,,,9.04,15,13.60,4.56
Allen Lazard,2560787,WR,NYJ,KC,,,,,,3,61,1,,,,,9.01,16,13.60,4.59
Deven Thompkins,2569314,WR,TB,@NO,,,,11,,4,45,1,,,,,2.42,17,13.60,11.18
Nick Westbrook-Ikhine,2565477,WR,TEN,CIN,,,,,,5,51,1,,,,,5.72,18,13.60,7.88
Marquise Brown,2562379,WR,ARI,@SF,,,,,,7,96,,,,,,8.53,19,13.10,4.57
CeeDee Lamb,2563848,WR,DAL,NE,,,,12,,4,36,1,,,,,14.47,20,12.80,-1.67
Christian Kirk,2560781,WR,JAX,ATL,,,,,,8,84,,,,,,11.69,21,12.40,0.71
Adam Thielen,2541785,WR,CAR,MIN,,,,6,,7,76,,,,,,11.03,22,11.70,0.67
Davante Adams,2543495,WR,LV,@LAC,,,,,,8,75,,,,,,15.18,23,11.50,-3.68
DeVonta Smith,2566409,WR,PHI,WAS,,,,,,7,78,,,,,,10.26,24,11.30,1.04
Christian Watson,2567637,WR,GB,DET,,,,,,2,25,1,,,,,9.55,25,11.00,1.45
DK Metcalf,2562685,WR,SEA,@NYG,,,,,,3,34,1,,,,,14.03,26,10.90,-3.13
Ja'Marr Chase,2565941,WR,CIN,@TEN,,,,,,7,73,,,,,,15.11,27,10.80,-4.31
Calvin Ridley,2560854,WR,JAX,ATL,,,,,,2,38,1,,,,,12.22,28,10.80,-1.42
Keenan Allen,2540154,WR,LAC,LV,,,,,,3,32,1,,,,,18.05,29,10.70,-7.35
Jahan Dotson,2568321,WR,WAS,@PHI,,,,,,4,27,1,,,,,8.13,30,10.70,2.57
Garrett Wilson,2568048,WR,NYJ,KC,,,,,,9,60,,,,,,10.57,31,10.50,-0.07
Drake London,2567250,WR,ATL,@JAX,,,,,,3,28,1,,,,,9.61,32,10.30,0.69
Courtland Sutton,2560888,WR,DEN,@CHI,,,,,,3,27,1,,,,,10.34,33,10.20,-0.14
Josh Palmer,2566502,WR,LAC,LV,,,,,,3,77,,,,,,8.54,34,9.20,0.66
Terrace Marshall Jr.,2565902,WR,CAR,MIN,,,,,,9,56,,,,,1,6.83,35,9.10,2.27
Jalen Tolbert,2567508,WR,DAL,NE,,,,,,4,53,,,,,,0.55,36,8.80,8.25
Tyreek Hill,2556214,WR,MIA,@BUF,,,,14,,3,58,,,,,,18.70,37,8.70,-10.0
