PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Cole Kmet,2563704,TE,CHI,DEN,,,,1,,7,85,2,,,,,7.58,1,24.10,16.52
Mark Andrews,2560957,TE,BAL,@CLE,,,,,,5,80,2,,,,,9.63,2,22.50,12.87
Andrew Ogletree,2567712,TE,IND,LA,,,,,,3,48,1,,,,,1.75,3,12.90,11.15
Jonnu Smith,2558207,TE,ATL,@JAX,,,,,,6,95,,,,,,3.48,4,12.50,9.02
Dalton Schultz,2560866,TE,HOU,PIT,,,,,,3,42,1,,,,,6.98,5,11.70,4.72
Noah Gray,2566178,TE,KC,@NYJ,,,,,,1,34,1,,,,,3.03,6,11.40,8.37
Jake Ferguson,2567496,TE,DAL,NE,,,,,,7,77,,,,,,5.73,7,11.20,5.47
Travis Kelce,2540258,TE,KC,@NYJ,,,,,,6,60,,,,,,13.75,8,10.50,-3.25
Mo Alie-Cox,2558832,TE,IND,LA,,,,,,1,35,1,,,,,1.56,9,10.00,8.44
Josh Whyle,2569810,TE,TEN,CIN,,,,,,2,26,1,,,,,0.62,10,9.60,8.98
Tyler Higbee,2555364,TE,LA,@IND,,,,,,5,64,,,,,,7.84,11,8.90,1.06
Cade Otton,2568312,TE,TB,@NO,,,,,,3,13,1,,,,,5.12,12,8.80,3.68
Evan Engram,2557858,TE,JAX,ATL,,,,,,7,59,,,,,1,9.19,13,8.40,-0.79
Zach Ertz,2540158,TE,FA,Bye,,,,,,6,53,,,,,,,14,8.30,
Tyler Conklin,2561027,TE,NYJ,KC,,,,,,4,58,,,,,,5.38,15,7.80,2.42
Sam LaPorta,2569726,TE,DET,@GB,,,,,,4,56,,,,,,8.56,16,7.60,-0.96
David Njoku,2557986,TE,CLE,BAL,,,,,,6,46,,,,,,6.16,17,7.60,1.44
Durham Smythe,2560880,TE,MIA,@BUF,,,,,,4,41,,,,,,3.22,18,7.60,4.38
Noah Fant,2562383,TE,SEA,@NYG,,,,,,2,63,,,,,,4.94,19,7.30,2.36
Hunter Henry,2555341,TE,NE,@DAL,,,,,,4,51,,,,,,6.50,20,7.10,0.6
C.J. Uzomah,2552559,TE,NYJ,KC,,,,,,1,1,1,,,,,2.20,21,6.60,4.4
Logan Thomas,2543767,TE,WAS,@PHI,,,,2,,3,41,,,,,,5.19,22,5.80,0.61
Josiah Deguara,2563980,TE,GB,DET,,,,,,4,34,,,,,,1.32,23,5.40,4.08
Dalton Kincaid,2569594,TE,BUF,MIA,,,,,,4,27,,,,,,4.23,24,4.70,0.47
Chigoziem Okonkwo,2567658,TE,TEN,CIN,,,,,,3,29,,,,,,6.83,25,4.40,-2.43
Jeremy Ruckert,2568042,TE,NYJ,KC,,,,,,2,26,,,,,,0.42,26,3.60,3.18
Darren Waller,2552408,TE,NYG,SEA,,,,,,3,21,,,,,,8.40,27,3.60,-4.8
Dallas Goedert,2560995,TE,PHI,WAS,,,,,,2,25,,,,,,6.84,28,3.50,-3.34
Kylen Granson,2566145,TE,IND,LA,,,,,,2,24,,,,,,4.95,29,3.40,-1.55
