PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Micah Parsons,2566019,LB,DAL,@MIN,10,1,,4,,,,,,,,,,,1,,,1,24.30
Deion Jones,2555162,LB,ATL,CAR,10,4,,,,1,,,,,,,,,,,,2,23.70
Ernest Jones,2566229,LB,LA,@HOU,7,2,0.5,1,1,,,,,,,,,1,2,19,,3,23.63
Shaq Thompson,2552447,LB,CAR,@ATL,8,2,,1,1,,,,,,,,,1,,10,,4,23.03
Foye Oluokun,2561132,LB,ATL,CAR,10,6,,,,,,,,,,,,,1,,,5,22.30
T.J. Edwards,2562648,LB,PHI,@DET,8,5,,2,,,,,,,,,,,1,,,6,21.10
Josh Allen,2562619,LB,JAX,@SEA,5,1,2,4,,,,,,,,,,,2,,,7,20.30
Bobby Okereke,2562416,LB,IND,TEN,10,2,,,,,,,,,,,,,,,,8,18.60
Malcolm Smith,2499278,LB,CLE,PIT,9,1,,,,,,,,,,,,1,,,,9,18.60
Logan Wilson,2563752,LB,CIN,@NYJ,10,2,,,,,,,,,,,,,,,,10,18.60
Willie Gay Jr.,2564280,LB,KC,NYG,5,4,,,1,,,,,,,,,1,,13,,11,18.13
Malik Reed,2562825,LB,DEN,WAS,3,,2,1,,1,,,,,,,,1,2,,,12,17.60
Bobby Wagner,2532966,LB,SEA,JAX,7,7,,,,,,,,,,,,,,,,13,17.50
Jordan Hicks,2552315,LB,ARI,GB,7,5,,1,,,,,,,,,,,,,,14,17.40
C.J. Mosley,2543464,LB,NYJ,CIN,8,2,,1,,,,,,,,,,,,,,15,16.70
David Long,2562799,LB,TEN,@IND,6,3,,,,,,,,,,,,1,2,,,16,16.10
Joe Schobert,2555166,LB,PIT,@CLE,6,3,,,,1,,,,,,,,,,,,17,16.10
Eric Kendricks,2552312,LB,MIN,DAL,5,1,1,1,,,,,,,,,,1,1,,,18,15.80
Harold Landry,2560784,LB,TEN,@IND,4,1,1,1,,1,,,,,,,,,2,,,19,15.60
Germaine Pratt,2562702,LB,CIN,@NYJ,5,1,,,1,,,,,,,,,1,,4,,20,15.43
T.J. Watt,2558064,LB,PIT,@CLE,4,2,1.5,1,,,1,,,,,,,,3,,,21,15.40
Darius Leonard,2560789,LB,IND,TEN,5,3,,1,,,,,,,,,,1,,,,22,14.90
Kyzir White,2560928,LB,LAC,NE,6,4,,1,,,,,,,,,,,,,,23,14.90
De'Vondre Campbell,2555255,LB,GB,@ARI,4,3,1,2,,,,,,,,,,,1,,,24,14.70
Devin White,2562781,LB,TB,@NO,6,4,,,,,,,,,,,,,1,,,25,13.90
Matt Judon,2555505,LB,NE,@LAC,4,1,1.5,1,,,,,,,,,,,3,,,26,13.60
Fred Warner,2560917,LB,SF,@CHI,5,3,,,,,,,,,,,,1,,,,27,13.40
Nick Bolton,2566175,LB,KC,NYG,4,7,,,,,,,,,,,,,1,,,28,12.90
Cole Holcomb,2562872,LB,WAS,@DEN,6,3,,,,,,,,,,,,,,,,29,12.60
Baron Browning,2566025,LB,DEN,WAS,5,3,,1,,,,,,,,,,,,,,30,12.40
Myles Jack,2555329,LB,JAX,@SEA,5,3,,1,,,,,,,,,,,,,,31,12.40
Haason Reddick,2557887,LB,CAR,@ATL,3,1,1,2,,,,,,,,,,,2,,,32,11.90
Lavonte David,2532828,LB,TB,@NO,6,2,,,,,,,,,,,,,,,,33,11.80
Matt Milano,2557969,LB,BUF,MIA,6,,,1,,,,,,,,,,,,,,34,11.70
Monty Rice,2566121,LB,TEN,@IND,4,3,,,,,,,,,,,,1,,,,35,11.70
Anthony Barr,2543459,LB,MIN,DAL,3,3,,,,,1,,,,,,,1,1,,,36,11.50
Kwon Alexander,2552592,LB,NO,TB,3,1,1,2,,,,,,,,,,,1,,,37,11.40
Roquan Smith,2560877,LB,CHI,SF,5,1,,1,,,,,,,,,,,,,,38,10.80
Derrick Barnes,2566055,LB,DET,PHI,4,3,,1,,,,,,,,,,,,,,39,10.70
Anthony Walker,2558851,LB,CLE,PIT,2,6,,,,,,,,,,,,1,,,,40,10.70
Leonard Floyd,2555285,LB,LA,@HOU,1,2,2,1,,,,,,,,,,,3,,,41,10.30
Mack Wilson,2562605,LB,CLE,PIT,5,2,,,,,,,,,,,,,,,,42,10.10
Isaiah Simmons,2564940,LB,ARI,GB,3,3,,,,,,,,,,,,1,,,,43,10.00
Tremaine Edmunds,2560713,LB,BUF,MIA,4,3,,,,,,,,,,,,,,,,44,9.20
Damien Wilson,2552686,LB,JAX,@SEA,4,3,,,,,,,,,,,,,,,,45,9.20
Jordyn Brooks,2565135,LB,SEA,JAX,3,5,,,,,,,,,,,,,,,,46,9.10
Jermaine Carter,2561093,LB,CAR,@ATL,3,4,,,,,,,,,,,,,1,,,47,8.80
Demario Davis,2533008,LB,NO,TB,3,2,,1,,,,,,,,,,,1,,,48,8.70
Shaq Lawson,2555252,LB,NYJ,CIN,,,,,1,,,,,,,,,2,,1,,49,8.53
Elandon Roberts,2556119,LB,MIA,@BUF,2,2,,,,1,,,,,,,,,,,,50,8.50
Tae Crowder,2564727,LB,NYG,@KC,3,4,,,,,,,,,,,,,,,,51,8.30
Troy Reeder,2563313,LB,LA,@HOU,3,4,,,,,,,,,,,,,,,,52,8.30
Kamu Grugier-Hill,2556363,LB,HOU,LA,4,1,,,,,,,,,,,,,,,,53,7.60
Samson Ebukam,2558830,LB,SF,@CHI,2,,1,1,,,,,,,,,,,1,,,54,7.40
Markus Golden,2552273,LB,ARI,GB,2,3,,,,,,,,,,,,,2,,,55,6.80
Ja'Whaun Bentley,2561143,LB,NE,@LAC,3,2,,,,,,,,,,,,,,,,56,6.70
Devin Bush,2562243,LB,PIT,@CLE,3,2,,,,,,,,,,,,,,,,57,6.70
Alec Ogletree,2540143,LB,CHI,SF,3,2,,,,,,,,,,,,,,,,58,6.70
Reggie Ragland,2555169,LB,NYG,@KC,3,2,,,,,,,,,,,,,,,,59,6.70
Duke Riley,2557967,LB,MIA,@BUF,3,2,,,,,,,,,,,,,,,,60,6.70
Drue Tranquill,2562765,LB,LAC,NE,3,2,,,,,,,,,,,,,,,,61,6.70
Pete Werner,2566358,LB,NO,TB,2,2,,1,,,,,,,,,,,,,,62,6.50
Frankie Luvu,2561366,LB,CAR,@ATL,1,2,0.5,1,,,,,,,,,,,1,,,63,6.30
Oren Burks,2560984,LB,GB,@ARI,3,,,,,,1,,,,,,,,,,,64,6.10
Alex Anzalone,2558163,LB,DET,PHI,3,1,,,,,,,,,,,,,,,,65,5.90
Justin Strnad,2563914,LB,DEN,WAS,3,1,,,,,,,,,,,,,,,,66,5.90
Kyle Van Noy,2543699,LB,NE,@LAC,2,,,,,,,,,,,,,1,,,,67,5.90
