PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Allen Robinson,2543509,WR,CHI,DET,,,,,3,63,,,,,,10.04,54,7.80,10.04,-2.24
Henry Ruggs III,2564433,WR,FA,Bye,,,,,3,60,,,,,,,55,7.50,,
Robby Anderson,2556462,WR,CAR,@DAL,,,,3,5,46,,,,,,8.93,56,7.40,8.93,-1.53
Brandon Zylstra,2560243,WR,CAR,@DAL,,,,,2,63,,,,,,,57,7.30,,
Keenan Allen,2540154,WR,LAC,LV,,,,,7,36,,,,,,13.21,58,7.10,13.21,-6.11
Chris Godwin,2558105,WR,TB,@NE,,,,,3,55,,,,,,13.20,59,7.00,13.2,-6.2
J.J. Arcega-Whiteside,2562466,WR,PHI,KC,,,,,,,,,,,,1.13,60,6.90,1.13,5.77
Sammy Watkins,2543457,WR,BAL,@DEN,,,,,4,49,,,,,,7.74,61,6.90,7.74,-0.84
Cameron Batson,2561521,WR,TEN,@NYJ,,,,,1,2,1,,,,,,62,6.70,,
Zach Pascal,2558877,WR,IND,@MIA,,,,,4,44,,,,,,8.41,63,6.40,8.41,-2.01
Courtland Sutton,2560888,WR,DEN,BAL,,,,,3,47,,,,,,11.69,64,6.20,11.69,-5.49
Adam Thielen,2541785,WR,MIN,CLE,,,,,3,46,,,,,,12.16,65,6.10,12.16,-6.06
Mohamed Sanu,2533040,WR,SF,SEA,,,,,4,35,,,,,,3.72,66,5.50,3.72,1.78
Tim Patrick,2558985,WR,DEN,BAL,,,,,3,39,,,,,,10.80,67,5.40,10.8,-5.4
Rondale Moore,2566433,WR,ARI,@LA,,,,9,3,28,,,,,,4.38,68,5.20,4.38,0.82
Mecole Hardman,2562580,WR,KC,@PHI,,,,25,2,16,,,,,,8.46,69,5.10,8.46,-3.36
K.J. Osborn,2564574,WR,MIN,CLE,,,,10,3,26,,,,,,7.35,70,5.10,7.35,-2.25
Ashton Dulin,2562646,WR,IND,@MIA,,,,,1,17,,,,,,0.39,71,4.90,0.39,4.51
Jaylen Waddle,2566292,WR,MIA,IND,,,,,3,33,,,,,,9.92,72,4.80,9.92,-5.12
Quez Watkins,2564880,WR,PHI,KC,,,,,3,33,,,,,,6.51,73,4.80,6.51,-1.71
Devin Duvernay,2563551,WR,BAL,@DEN,,,,,3,31,,,,,,2.60,74,4.60,2.6,2.0
Tyler Lockett,2552430,WR,SEA,@SF,,,,,4,24,,,,,,13.67,75,4.40,13.67,-9.27
Nick Westbrook-Ikhine,2565477,WR,TEN,@NYJ,,,,,3,29,,,,,,5.16,76,4.40,5.16,-0.76
Allen Lazard,2560787,WR,GB,PIT,,,,,2,33,,,,,,7.51,77,4.30,7.51,-3.21
Chris Hogan,2530515,WR,FA,Bye,,,,,2,15,,,,,,,78,4.20,,
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,4,2,27,,,,,,,79,4.10,,
Marvin Jones,2532884,WR,JAX,@CIN,,,,,3,24,,,,,,13.32,80,3.90,13.32,-9.42
Curtis Samuel,2558066,WR,WAS,@ATL,,,,,4,19,,,,,,7.35,81,3.90,7.35,-3.45
Jalen Guyton,2562844,WR,LAC,LV,,,,20,1,9,,,,,,3.51,82,3.40,3.51,-0.11
Parris Campbell,2562495,WR,IND,@MIA,,,,,2,22,,,,,,,83,3.20,,
Trenton Irwin,2562900,WR,CIN,JAX,,,,,1,25,,,,,,1.57,84,3.00,1.57,1.43
DeSean Jackson,1581,WR,LV,@LAC,,,,,1,6,,,,,,3.83,85,2.80,3.83,-1.03
Cole Beasley,2535698,WR,BUF,HOU,,,,,2,16,,,,,,11.65,86,2.60,11.65,-9.05
Jalen Reagor,2564850,WR,PHI,KC,,,,12,1,9,,,,,,7.11,87,2.60,7.11,-4.51
Tajae Sharpe,2555317,WR,ATL,WAS,,,,,2,15,,,,,,1.57,88,2.50,1.57,0.93
Dyami Brown,2566586,WR,WAS,@ATL,,,,,1,19,,,,,,5.22,89,2.40,5.22,-2.82
Adam Humphries,2553895,WR,WAS,@ATL,,,,,1,19,,,,,,6.02,90,2.40,6.02,-3.62
Jamal Agnew,2558821,WR,JAX,@CIN,,,,11,1,27,,,,,1,1.12,91,2.30,1.12,1.18
CeeDee Lamb,2563848,WR,DAL,CAR,,,,,2,13,,,,,,13.75,92,2.30,13.75,-11.45
Auden Tate,2560890,WR,CIN,JAX,,,,,1,18,,,,,,2.97,93,2.30,2.97,-0.67
Trinity Benson,2563035,WR,DET,@CHI,,,,,2,12,,,,,,2.28,94,2.20,2.28,-0.08
Dede Westbrook,2557895,WR,MIN,CLE,,,,,1,17,,,,,,1.53,95,2.20,1.53,0.67
JuJu Smith-Schuster,2558149,WR,PIT,@GB,,,,,2,11,,,,,,,96,2.10,,
Brandon Aiyuk,2565093,WR,SF,SEA,,,,,1,15,,,,,,9.23,97,2.00,9.23,-7.23
Braxton Berrios,2560975,WR,NYJ,TEN,,,,15,1,,,,,,,6.61,98,2.00,6.61,-4.61
Willie Snead,2550256,WR,CAR,@DAL,,,,,1,15,,,,,,1.63,99,2.00,1.63,0.37
Olamide Zaccheaus,2562808,WR,ATL,WAS,,,,,1,15,,,,,,7.15,100,2.00,7.15,-5.15
Jauan Jennings,2565114,WR,SF,SEA,,,,,1,14,,,,,,1.00,101,1.90,1.0,0.9
Kendall Hinton,2563893,WR,DEN,BAL,,,,,1,13,,,,,,0.86,102,1.80,0.86,0.94
KhaDarel Hodge,2561653,WR,DET,@CHI,,,,,1,13,,,,,,1.18,103,1.80,1.18,0.62
Christian Blake,2561443,WR,ATL,WAS,,,,,,,,,,,,0.55,104,1.70,0.55,1.15
Marcus Kemp,2559076,WR,KC,@PHI,,,,,,,,,,,,0.42,105,1.70,0.42,1.28
Jake Kumerow,2553548,WR,BUF,HOU,,,,,,,,,,,,1.24,106,1.70,1.24,0.46
Cam Sims,2561067,WR,WAS,@ATL,,,,,,,,,,,,2.63,107,1.70,2.63,-0.93
Matthew Slater,4487,WR,NE,TB,,,,,,,,,,,,0.50,108,1.70,0.5,1.2
Equanimeous St. Brown,2560883,WR,GB,PIT,,,,,,,,,,,,1.34,109,1.70,1.34,0.36
Tylan Wallace,2565857,WR,BAL,@DEN,,,,,,,,,,,,1.12,110,1.70,1.12,0.58
Nsimba Webster,2563316,WR,CHI,DET,,,,,,,,,,,,0.63,111,1.70,0.63,1.07
Mike Williams,2558846,WR,LAC,LV,,,,,1,11,,,,,,12.91,112,1.60,12.91,-11.31
Albert Wilson,2550272,WR,MIA,IND,,,,,1,11,,,,,,3.95,113,1.60,3.95,-2.35
N'Keal Harry,2562659,WR,NE,TB,,,,,1,10,,,,,,2.94,114,1.50,2.94,-1.44
Tavon Austin,2539336,WR,JAX,@CIN,,,,,1,8,,,,,,3.83,115,1.30,3.83,-2.53
Byron Pringle,2560844,WR,KC,@PHI,,,,,2,23,,,,,1,3.51,116,1.30,3.51,-2.21
Will Fuller,2555346,WR,MIA,IND,,,,,1,6,,,,,,,117,1.10,,
Zay Jones,2557863,WR,LV,@LAC,,,,,1,5,,,,,,0.95,118,1.00,0.95,0.05
Christian Kirk,2560781,WR,ARI,@LA,,,,,1,5,,,,,,9.57,119,1.00,9.57,-8.57
Bryan Edwards,2564418,WR,LV,@LAC,,,,,1,4,,,,,,7.07,120,0.90,7.07,-6.17
C.J. Board,2558911,WR,NYG,@NO,,,,,,,,,,,,,121,0.80,,
Collin Johnson,2564202,WR,NYG,@NO,,,,,,,,,,,,5.45,122,0.80,5.45,-4.65
Anthony Miller,2560810,WR,PIT,@GB,,,,,1,3,,,,,,5.20,123,0.80,5.2,-4.4
Terrace Marshall Jr.,2565902,WR,CAR,@DAL,,,,,1,2,,,,,,5.85,124,0.70,5.85,-5.15
Ray-Ray McCloud,2560801,WR,PIT,@GB,,,,,1,2,,,,,,1.80,125,0.70,1.8,-1.1
Mike Thomas,2556381,WR,CIN,JAX,,,,,1,,,,,,,1.72,126,0.50,1.72,-1.22
Marquise Goodwin,2539964,WR,CHI,DET,,,,1,,,,,,,,3.06,127,0.10,3.06,-2.96
Rodney Adams,2558047,WR,CHI,DET,,,,,,,,,,,,0.00,128,0.00,0.0,0.0
Quincy Adeboyejo,2558906,WR,FA,Bye,,,,,,,,,,,,,129,0.00,,
Landen Akers,2566193,WR,LA,ARI,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
Geronimo Allison,2556460,WR,DET,@CHI,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
Danny Amendola,2649,WR,HOU,@BUF,,,,,,,,,,,,0.00,132,0.00,0.0,0.0
Marcell Ateman,2560961,WR,LV,@LAC,,,,,,,,,,,,0.00,133,0.00,0.0,0.0
Tutu Atwell,2566196,WR,LA,ARI,,,,,,,,,,,,,134,0.00,,
Andre Baccellia,2564250,WR,ARI,@LA,,,,,,,,,,,,0.00,135,0.00,0.0,0.0
Alex Bachman,2563301,WR,NYG,@NO,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Manasseh Bailey,2564817,WR,FA,Bye,,,,,,,,,,,,,137,0.00,,
Kawaan Baker,2566349,WR,NO,NYG,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Rashod Bateman,2565836,WR,BAL,@DEN,,,,,,,,,,,,0.00,139,0.00,0.0,0.0
Omar Bayless,2563623,WR,FA,Bye,,,,,,,,,,,,,140,0.00,,
Chad Beebe,2561482,WR,MIN,CLE,,,,,,,,,,,,,141,0.00,,
Reggie Begelton,2563446,WR,FA,Bye,,,,,,,,,,,,,142,0.00,,
Travis Benjamin,2532790,WR,SF,SEA,,,,,,,,,,,,0.00,143,0.00,0.0,0.0
Tarik Black,2565594,WR,IND,@MIA,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Justin Blackmon,2533038,WR,FA,Bye,,,,,,,,,,,,,145,0.00,,
Chris Blair,2565588,WR,GB,PIT,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Victor Bolden,2558912,WR,FA,Bye,,,,,,,,,,,,,147,0.00,,
Lynn Bowden,2564412,WR,MIA,IND,,,,,,,,,,,,,148,0.00,,
Miles Boykin,2562631,WR,BAL,@DEN,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Ja'Marcus Bradley,2563761,WR,CLE,@MIN,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
A.J. Brown,2562238,WR,TEN,@NYJ,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Fred Brown,2559396,WR,FA,Bye,,,,,,,,,,,,,152,0.00,,
John Brown,2543847,WR,JAX,@CIN,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Noah Brown,2558091,WR,DAL,CAR,,,,,,,,,,,,1.97,154,0.00,1.97,-1.97
Tony Brown,2563764,WR,FA,Bye,,,,,,,,,,,,,155,0.00,,
Dez Bryant,497278,WR,FA,Bye,,,,,,,,,,,,,156,0.00,,
Ventell Bryant,2563267,WR,FA,Bye,,,,,,,,,,,,,157,0.00,,
Rico Bussey,2565780,WR,PIT,@GB,,,,,,,,,,,,,158,0.00,,
Hakeem Butler,2562491,WR,FA,Bye,,,,,,,,,,,,,159,0.00,,
Damiere Byrd,2553499,WR,CHI,DET,,,,,,,,,,,,3.56,160,0.00,3.56,-3.56
Lawrence Cager,2565492,WR,CLE,@MIN,,,,,,,,,,,,,161,0.00,,
Deon Cain,2560987,WR,PHI,KC,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
Antonio Callaway,2560988,WR,FA,Bye,,,,,,,,,,,,,163,0.00,,
Jalen Camp,2566148,WR,HOU,@BUF,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Dylan Cantrell,2560990,WR,WAS,@ATL,,,,,,,,,,,,,165,0.00,,
D.J. Chark,2561018,WR,JAX,@CIN,,,,,,,,,,,,,166,0.00,,
Dan Chisena,2564514,WR,MIN,CLE,,,,,,,,,,,,0.00,167,0.00,0.0,0.0
Chase Claypool,2564970,WR,PIT,@GB,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Tyrie Cleveland,2563881,WR,DEN,BAL,,,,,,,,,,,,1.72,169,0.00,1.72,-1.72
Matt Cole,2564442,WR,CAR,@DAL,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Nico Collins,2566127,WR,HOU,@BUF,,,,,,,,,,,,0.00,171,0.00,0.0,0.0
Chris Conley,2552652,WR,HOU,@BUF,,,,,,,,,,,,6.80,172,0.00,6.8,-6.8
Pharoh Cooper,2555419,WR,NYG,@NO,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Isaiah Coulter,2564067,WR,CHI,DET,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Keke Coutee,2561029,WR,IND,@MIA,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
River Cracraft,2559485,WR,SF,SEA,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Frank Darby,2565812,WR,ATL,WAS,,,,,,,,,,,,2.64,177,0.00,2.64,-2.64
Jaelon Darden,2566562,WR,TB,@NE,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Gabriel Davis,2563602,WR,BUF,HOU,,,,,,,,,,,,2.75,179,0.00,2.75,-2.75
Quartney Davis,2564529,WR,IND,@MIA,,,,,,,,,,,,,180,0.00,,
Rashard Davis,2559461,WR,FA,Bye,,,,,,,,,,,,,181,0.00,,
Reggie Davis,2559324,WR,FA,Bye,,,,,,,,,,,,,182,0.00,,
Gehrig Dieter,2559066,WR,KC,@PHI,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Derrick Dillon,2564730,WR,FA,Bye,,,,,,,,,,,,,184,0.00,,
Phillip Dorsett,2552424,WR,SEA,@SF,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Keelan Doss,2562393,WR,FA,Bye,,,,,,,,,,,,,186,0.00,,
Alex Erickson,2556519,WR,CAR,@DAL,,,,,,,,,,,,1.53,187,0.00,1.53,-1.53
D'Wayne Eskridge,2566553,WR,SEA,@SF,,,,,,,,,,,,,188,0.00,,
Simi Fehoko,2566004,WR,DAL,CAR,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Maurice Ffrench,2564277,WR,LAC,LV,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Chris Finke,2565099,WR,FA,Bye,,,,,,,,,,,,,191,0.00,,
Larry Fitzgerald,2506106,WR,FA,Bye,,,,,,,,,,,,,192,0.00,,
Dez Fitzpatrick,2566109,WR,TEN,@NYJ,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Isaiah Ford,2558071,WR,MIA,IND,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Robert Foster,2560729,WR,DAL,CAR,,,,,,,,,,,,0.00,195,0.00,0.0,0.0
Daurice Fountain,2559921,WR,KC,@PHI,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
John Franklin,2561197,WR,FA,Bye,,,,,,,,,,,,,197,0.00,,
Travis Fulgham,2562653,WR,MIA,IND,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Aaron Fuller,2565150,WR,SEA,@SF,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Devin Funchess,2552458,WR,FA,Bye,,,,,,,,,,,,,200,0.00,,
Rico Gafford,2561331,WR,DEN,BAL,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Russell Gage,2561061,WR,ATL,WAS,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Michael Gallup,2560735,WR,DAL,CAR,,,,,,,,,,,,,203,0.00,,
Antonio Gandy-Golden,2565273,WR,WAS,@ATL,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
Tanner Gentry,2559176,WR,BUF,HOU,,,,,,,,,,,,,205,0.00,,
Terry Godwin,2562594,WR,JAX,@CIN,,,,,,,,,,,,,206,0.00,,
Josh Gordon,2537931,WR,KC,@PHI,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Cyril Grayson,2558808,WR,TB,@NE,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Juwan Green,2563494,WR,FA,Bye,,,,,,,,,,,,,209,0.00,,
Stephen Guidry,2565298,WR,FA,Bye,,,,,,,,,,,,,210,0.00,,
Marvin Hall,2557034,WR,ATL,WAS,,,,,,,,,,,,0.00,211,0.00,0.0,0.0
DaeSean Hamilton,2561002,WR,DEN,BAL,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
K.J. Hamler,2563890,WR,DEN,BAL,,,,,,,,,,,,,213,0.00,,
Josh Hammond,2564193,WR,JAX,@CIN,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Chad Hansen,2558069,WR,FA,Bye,,,,,,,,,,,,,215,0.00,,
Kelvin Harmon,2562577,WR,WAS,@ATL,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
De'Michael Harris,2564124,WR,IND,@MIA,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Penny Hart,2562804,WR,SEA,@SF,,,,,,,,,,,,0.66,218,0.00,0.66,-0.66
Jeremiah Haydel,2566223,WR,FA,Bye,,,,,,,,,,,,,219,0.00,,
Tee Higgins,2563731,WR,CIN,JAX,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
John Hightower,2564829,WR,PHI,KC,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
K.J. Hill,2565048,WR,LAC,LV,,,,,,,,,,,,0.67,222,0.00,0.67,-0.67
T.Y. Hilton,2532865,WR,IND,@MIA,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Isaiah Hodgins,2563611,WR,BUF,HOU,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Krishawn Hogan,2559286,WR,FA,Bye,,,,,,,,,,,,,225,0.00,,
Alexander Hollins,2562989,WR,FA,Bye,,,,,,,,,,,,,226,0.00,,
Mack Hollins,2558262,WR,MIA,IND,,,,,,,,,,,,1.06,227,0.00,1.06,-1.06
Cody Hollister,2558955,WR,FA,Bye,,,,,,,,,,,,,228,0.00,,
Lil'Jordan Humphrey,2562668,WR,NO,NYG,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Jalen Hurd,2562287,WR,SF,SEA,,,,,,,,,,,,,230,0.00,,
Allen Hurns,2550353,WR,MIA,IND,,,,,,,,,,,,,231,0.00,,
John Hurst,2565222,WR,TB,@NE,,,,,,,,,,,,0.00,232,0.00,0.0,0.0
Ishmael Hyman,2562953,WR,FA,Bye,,,,,,,,,,,,,233,0.00,,
Josh Imatorbhebhe,2565621,WR,FA,Bye,,,,,,,,,,,,,234,0.00,,
Andy Isabella,2562669,WR,ARI,@LA,,,,,,,,,,,,0.00,235,0.00,0.0,0.0
Thomas Ives,2563076,WR,FA,Bye,,,,,,,,,,,,,236,0.00,,
Trishton Jackson,2564355,WR,MIN,CLE,,,,,,,,,,,,0.00,237,0.00,0.0,0.0
Richie James,2560761,WR,SF,SEA,,,,,,,,,,,,,238,0.00,,
Alshon Jeffery,2533039,WR,FA,Bye,,,,,,,,,,,,,239,0.00,,
Gary Jennings,2562292,WR,FA,Bye,,,,,,,,,,,,,240,0.00,,
Jerry Jeudy,2563896,WR,DEN,BAL,,,,,,,,,,,,0.00,241,0.00,0.0,0.0
Anthony Johnson,2562297,WR,FA,Bye,,,,,,,,,,,,,242,0.00,,
Bisi Johnson,2562465,WR,MIN,CLE,,,,,,,,,,,,,243,0.00,,
Cade Johnson,2567115,WR,SEA,@SF,,,,,,,,,,,,0.00,244,0.00,0.0,0.0
Johnathon Johnson,2565313,WR,FA,Bye,,,,,,,,,,,,,245,0.00,,
Jon'Vea Johnson,2562839,WR,FA,Bye,,,,,,,,,,,,,246,0.00,,
KeeSean Johnson,2562677,WR,PHI,KC,,,,,,,,,,,,0.00,247,0.00,0.0,0.0
Marcus Johnson,2556855,WR,TEN,@NYJ,,,,,,,,,,,,0.00,248,0.00,0.0,0.0
Tyler Johnson,2565225,WR,TB,@NE,,,,,,,,,,,,3.10,249,0.00,3.1,-3.1
Tyron Johnson,2562932,WR,JAX,@CIN,,,,,,,,,,,,1.42,250,0.00,1.42,-1.42
Julio Jones,2495454,WR,TEN,@NYJ,,,,,,,,,,,,0.00,251,0.00,0.0,0.0
Tim Jones,2565624,WR,JAX,@CIN,,,,,,,,,,,,0.00,252,0.00,0.0,0.0
Travis Jonsen,2565228,WR,FA,Bye,,,,,,,,,,,,,253,0.00,,
Tom Kennedy,2563319,WR,FA,Bye,,,,,,,,,,,,,254,0.00,,
Darvin Kidsy,2561359,WR,FA,Bye,,,,,,,,,,,,,255,0.00,,
Mason Kinsey,2565459,WR,TEN,@NYJ,,,,,,,,,,,,0.00,256,0.00,0.0,0.0
Keith Kirkwood,2561224,WR,CAR,@DAL,,,,,,,,,,,,0.00,257,0.00,0.0,0.0
J.J. Koski,2564367,WR,LA,ARI,,,,,,,,,,,,0.00,258,0.00,0.0,0.0
Jake Lampman,2556882,WR,FA,Bye,,,,,,,,,,,,,259,0.00,,
Jarvis Landry,2543488,WR,CLE,@MIN,,,,,,,,,,,,0.00,260,0.00,0.0,0.0
Kai Locksley,2565675,WR,FA,Bye,,,,,,,,,,,,,261,0.00,,
Austin Mack,2564760,WR,FA,Bye,,,,,,,,,,,,,262,0.00,,
Josh Malone,2558127,WR,FA,Bye,,,,,,,,,,,,,263,0.00,,
Jalen McCleskey,2563515,WR,FA,Bye,,,,,,,,,,,,,264,0.00,,
Isaiah McKenzie,2558129,WR,BUF,HOU,,,,,,,,,,,,2.59,265,0.00,2.59,-2.59
Isaiah McKoy,2565786,WR,FA,Bye,,,,,,,,,,,,,266,0.00,,
Racey McMath,2566112,WR,TEN,@NYJ,,,,,,,,,,,,,267,0.00,,
