PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Kenny Young,2560947,LB,DEN,BAL,3,2,,1,,,,,,,,,,,,,,11.76,61,8.20,11.76,-3.56
Jerome Baker,2560966,LB,MIA,IND,2,2,,,,,,,,,,,,1,1,,,12.24,62,8.00,12.24,-4.24
Von Miller,2495202,LB,LA,ARI,1,4,0.5,1,,,,,,,,,,,1,,,6.17,63,7.90,6.17,1.73
Shaq Thompson,2552447,LB,CAR,@DAL,4,1,,,,,,,,,,,,,,,,10.85,64,7.60,10.85,-3.25
Leighton Vander Esch,2560908,LB,DAL,CAR,4,1,,,,,,,,,,,,,,,,9.04,65,7.60,9.04,-1.44
Jon Bostic,2539978,LB,WAS,@ATL,3,3,,,,,,,,,,,,,,,,,66,7.50,,
Damien Wilson,2552686,LB,JAX,@CIN,3,3,,,,,,,,,,,,,,,,9.52,67,7.50,9.52,-2.02
Khalil Mack,2543463,LB,CHI,DET,1,,1,1,,,1,,,,,,,,2,,8,5.59,68,7.47,5.59,1.88
Markus Golden,2552273,LB,ARI,@LA,2,,,,,1,,,,,,,,,1,,,5.82,69,7.40,5.82,1.58
Myles Jack,2555329,LB,JAX,@CIN,2,5,,,,,,,,,,,,,,,,12.25,70,7.40,12.25,-4.85
Kyzir White,2560928,LB,LAC,LV,3,1,,1,,,,,,,,,,,,,,9.54,71,7.40,9.54,-2.14
Malik Harrison,2563554,LB,BAL,@DEN,2,3,,1,,,,,,,,,,,,,,4.99,72,7.30,4.99,2.31
Anthony Hitchens,2543592,LB,KC,@PHI,4,,,,,,,,,,,,,,1,,,9.08,73,7.30,9.08,-1.78
Oshane Ximines,2562613,LB,NYG,@NO,1,3,,,,,,,,,,,,1,,,,2.62,74,6.60,2.62,3.98
Tarell Basham,2558165,LB,DAL,CAR,1,1,1,1,,,,,,,,,,,1,,,3.10,75,6.50,3.1,3.4
Whitney Mercilus,2533049,LB,GB,PIT,1,1,1,1,,,,,,,,,,,1,,,3.90,76,6.50,3.9,2.6
Drue Tranquill,2562765,LB,LAC,LV,2,3,,,,,,,,,,,,,1,,,3.93,77,6.30,3.93,2.37
Odafe Oweh,2565848,LB,BAL,@DEN,1,,1,1,,,,,,,,,,,2,,,4.20,78,6.20,4.2,2.0
Akeem Davis-Gaither,2563728,LB,CIN,JAX,2,,,,,,,,,,,,,1,,,,,79,5.90,,
Alex Highsmith,2564982,LB,PIT,@GB,2,3,,,,,,,,,,,,,,,,7.71,80,5.80,7.71,-1.91
K.J. Wright,2495252,LB,LV,@LAC,2,3,,,,,,,,,,,,,,,,7.99,81,5.80,7.99,-2.19
Patrick Queen,2563575,LB,BAL,@DEN,2,1,,1,,,,,,,,,,,,,,9.89,82,5.70,9.89,-4.19
A.J. Klein,2539982,LB,BUF,HOU,1,,,,,,1,,,,,,,1,,,,1.54,83,5.20,1.54,3.66
Josh Allen,2562619,LB,JAX,@CIN,1,1,,,,,,,,,,,,1,,,,4.57,84,5.00,4.57,0.43
Jermaine Carter,2561093,LB,CAR,@DAL,2,2,,,,,,,,,,,,,,,,8.10,85,5.00,8.1,-3.1
Jaelan Phillips,2566289,LB,MIA,IND,1,1,0.5,,,,,,,,,,,,3,,,4.75,86,5.00,4.75,0.25
Jalen Reeves-Maybin,2557924,LB,DET,@CHI,1,1,,,,,,,,,,,,1,,,,7.45,87,5.00,7.45,-2.45
David Long,2562799,LB,TEN,@NYJ,2,1,,,,,,,,,,,,,,,,11.80,88,4.20,11.8,-7.6
Ben Niemann,2561383,LB,KC,@PHI,2,1,,,,,,,,,,,,,,,,6.11,89,4.20,6.11,-1.91
Haason Reddick,2557887,LB,CAR,@DAL,2,1,,,,,,,,,,,,,,,,7.52,90,4.20,7.52,-3.32
Azeez Ojulari,2566367,LB,NYG,@NO,1,3,,,,,,,,,,,,,,,,6.60,91,4.10,6.6,-2.5
Nick Vigil,2555528,LB,MIN,CLE,1,3,,,,,,,,,,,,,,,,13.32,92,4.10,13.32,-9.22
Sam Eguavoen,2562038,LB,MIA,IND,1,1,0.5,,,,,,,,,,,,1,,,1.45,93,4.00,1.45,2.55
Kaden Elliss,2562901,LB,NO,NYG,1,2,,,,,,,,,,,,,1,,,2.56,94,3.80,2.56,1.24
Cody Barton,2562472,LB,SEA,@SF,2,,,,,,,,,,,,,,,,,2.19,95,3.40,2.19,1.21
Nick Bolton,2566175,LB,KC,@PHI,2,,,,,,,,,,,,,,,,,9.60,96,3.40,9.6,-6.2
Jamin Davis,2566595,LB,WAS,@ATL,2,,,,,,,,,,,,,,,,,3.40,97,3.40,3.4,0.0
Elijah Lee,2558121,LB,CLE,@MIN,2,,,,,,,,,,,,,,,,,1.74,98,3.40,1.74,1.66
Kevin Minter,2540159,LB,TB,@NE,2,,,,,,,,,,,,,,,,,0.00,99,3.40,0.0,3.4
Nick Niemann,2566496,LB,LAC,LV,2,,,,,,,,,,,,,,,,,0.42,100,3.40,0.42,2.98
Justin Strnad,2563914,LB,DEN,BAL,2,,,,,,,,,,,,,,,,,8.08,101,3.40,8.08,-4.68
Ty Summers,2562748,LB,GB,PIT,2,,,,,,,,,,,,,,,,,1.90,102,3.40,1.9,1.5
Sione Takitaki,2562753,LB,CLE,@MIN,2,,,,,,,,,,,,,,,,,3.17,103,3.40,3.17,0.23
Joe Thomas,2550262,LB,BAL,@DEN,2,,,,,,,,,,,,,,,,,6.10,104,3.40,6.1,-2.7
T.J. Edwards,2562648,LB,PHI,KC,1,2,,,,,,,,,,,,,,,,2.09,105,3.30,2.09,1.21
Zaire Franklin,2561155,LB,IND,@MIA,1,2,,,,,,,,,,,,,,,,6.21,106,3.30,6.21,-2.91
Dont'a Hightower,2533057,LB,NE,TB,1,2,,,,,,,,,,,,,,,,7.84,107,3.30,7.84,-4.54
Troy Reeder,2563313,LB,LA,ARI,1,2,,,,,,,,,,,,,,,,12.97,108,3.30,12.97,-9.67
Lorenzo Carter,2561015,LB,NYG,@NO,,4,,,,,,,,,,,,,,,,5.65,109,3.20,5.65,-2.45
Obo Okoronkwo,2560829,LB,LA,ARI,1,,,1,,,,,,,,,,,,,,1.50,110,3.20,1.5,1.7
Ola Adeniyi,2560950,LB,TEN,@NYJ,1,1,,,,,,,,,,,,,,,,2.81,111,2.50,2.81,-0.31
Brandon Copeland,2541695,LB,ATL,WAS,1,1,,,,,,,,,,,,,,,,1.40,112,2.50,1.4,1.1
Neville Hewitt,2553657,LB,HOU,@BUF,1,1,,,,,,,,,,,,,,,,0.38,113,2.50,0.38,2.12
Nick Kwiatkoski,2555288,LB,LV,@LAC,1,1,,,,,,,,,,,,,,,,1.79,114,2.50,1.79,0.71
Frankie Luvu,2561366,LB,CAR,@DAL,,,,,,,,,,,,,,1,,,,2.35,115,2.50,2.35,0.15
Andre Smith,2560875,LB,BUF,HOU,1,1,,,,,,,,,,,,,,,,0.56,116,2.50,0.56,1.94
Garret Wallow,2566139,LB,HOU,@BUF,1,1,,,,,,,,,,,,,,,,1.02,117,2.50,1.02,1.48
Samson Ebukam,2558830,LB,SF,SEA,,3,,,,,,,,,,,,,,,,3.25,118,2.40,3.25,-0.85
Uchenna Nwosu,2560826,LB,LAC,LV,1,,,,,,,,,,,,,,1,,,5.00,119,2.20,5.0,-2.8
Jayon Brown,2558005,LB,TEN,@NYJ,1,,,,,,,,,,,,,,,,,10.95,120,1.70,10.95,-9.25
Tyrel Dodson,2562560,LB,BUF,HOU,1,,,,,,,,,,,,,,,,,0.71,121,1.70,0.71,0.99
Troy Dye,2564535,LB,MIN,CLE,1,,,,,,,,,,,,,,,,,0.60,122,1.70,0.6,1.1
Jonathan Garvin,2563992,LB,GB,PIT,1,,,,,,,,,,,,,,,,,7.19,123,1.70,7.19,-5.49
Devon Kennard,2543869,LB,ARI,@LA,1,,,,,,,,,,,,,,,,,2.02,124,1.70,2.02,-0.32
Micah Kiser,2560782,LB,DEN,BAL,1,,,,,,,,,,,,,,,,,,125,1.70,,
Christian Kuntz,2559484,LB,PIT,@GB,1,,,,,,,,,,,,,,,,,0.59,126,1.70,0.59,1.11
Jake Martin,2561092,LB,HOU,@BUF,1,,,,,,,,,,,,,,,,,3.09,127,1.70,3.09,-1.39
David Mayo,2553441,LB,WAS,@ATL,1,,,,,,,,,,,,,,,,,0.66,128,1.70,0.66,1.04
Pernell McPhee,2495201,LB,BAL,@DEN,1,,,,,,,,,,,,,,,,,4.12,129,1.70,4.12,-2.42
Hardy Nickerson,2558982,LB,HOU,@BUF,1,,,,,,,,,,,,,,,,,0.00,130,1.70,0.0,1.7
Amen Ogbongbemiga,2566499,LB,LAC,LV,1,,,,,,,,,,,,,,,,,0.90,131,1.70,0.9,0.8
Monty Rice,2566121,LB,TEN,@NYJ,1,,,,,,,,,,,,,,,,,1.10,132,1.70,1.1,0.6
Chris Rumph II,2566508,LB,LAC,LV,1,,,,,,,,,,,,,,,,,2.06,133,1.70,2.06,-0.36
Jaylon Smith,2555310,LB,FA,Bye,1,,,,,,,,,,,,,,,,,,134,1.70,,
Robert Spillane,2561596,LB,PIT,@GB,1,,,,,,,,,,,,,,,,,1.60,135,1.70,1.6,0.1
Grant Stuard,2566568,LB,TB,@NE,1,,,,,,,,,,,,,,,,,0.00,136,1.70,0.0,1.7
Zeke Turner,2561283,LB,ARI,@LA,1,,,,,,,,,,,,,,,,,,137,1.70,,
Josh Uche,2564649,LB,NE,TB,1,,,,,,,,,,,,,,,,,4.39,138,1.70,4.39,-2.69
Kyle Van Noy,2543699,LB,NE,TB,1,,,,,,,,,,,,,,,,,4.38,139,1.70,4.38,-2.68
Matt Milano,2557969,LB,BUF,HOU,,2,,,,,,,,,,,,,,,,11.92,140,1.60,11.92,-10.32
Brennan Scarlett,2556673,LB,MIA,IND,,2,,,,,,,,,,,,,,,,2.27,141,1.60,2.27,-0.67
Dakota Allen,2562618,LB,JAX,@CIN,,1,,,,,,,,,,,,,,,,0.00,142,0.80,0.0,0.8
Ryan Connelly,2562638,LB,MIN,CLE,,1,,,,,,,,,,,,,,,,0.44,143,0.80,0.44,0.36
Nick Dzubnar,2553877,LB,TEN,@NYJ,,1,,,,,,,,,,,,,,,,0.62,144,0.80,0.62,0.18
Khaleke Hudson,2565279,LB,WAS,@ATL,,1,,,,,,,,,,,,,,,,0.00,145,0.80,0.0,0.8
Julian Stanford,2535867,LB,CAR,@DAL,,1,,,,,,,,,,,,,,,,0.00,146,0.80,0.0,0.8
Mykal Walker,2563530,LB,ATL,WAS,,1,,,,,,,,,,,,,,,,1.49,147,0.80,1.49,-0.69
Chandler Jones,2533538,LB,ARI,@LA,,,,,,,,,,,,,,,1,,,7.50,148,0.50,7.5,-7.0
Malik Reed,2562825,LB,DEN,BAL,,,,,,,,,,,,,,,1,,,6.08,149,0.50,6.08,-5.58
Matthew Adams,2561149,LB,IND,@MIA,,,,,,,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Tyrell Adams,2553898,LB,SF,SEA,,,,,,,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Otaro Alaka,2562217,LB,BAL,@DEN,,,,,,,,,,,,,,,,,,,152,0.00,,
Kwon Alexander,2552592,LB,NO,NYG,,,,,,,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Jeremiah Attaochu,2543717,LB,CHI,DET,,,,,,,,,,,,,,,,,,,154,0.00,,
Joe Bachie,2564661,LB,CIN,JAX,,,,,,,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Markus Bailey,2563719,LB,CIN,JAX,,,,,,,,,,,,,,,,,,0.85,156,0.00,0.85,-0.85
Krys Barnes,2563971,LB,GB,PIT,,,,,,,,,,,,,,,,,,0.00,157,0.00,0.0,0.0
Anthony Barr,2543459,LB,MIN,CLE,,,,,,,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
Daren Bates,2541539,LB,ATL,WAS,,,,,,,,,,,,,,,,,,0.00,159,0.00,0.0,0.0
Zack Baun,2564664,LB,NO,NYG,,,,,,,,,,,,,,,,,,1.63,160,0.00,1.63,-1.63
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,161,0.00,,
B.J. Bello,2559141,LB,TEN,@NYJ,,,,,,,,,,,,,,,,,,,162,0.00,,
Ja'Whaun Bentley,2561143,LB,NE,TB,,,,,,,,,,,,,,,,,,0.00,163,0.00,0.0,0.0
Francis Bernard,2563827,LB,DAL,CAR,,,,,,,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Rashod Berry,2564589,LB,DET,@CHI,,,,,,,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,166,0.00,,
K.J. Britt,2566559,LB,TB,@NE,,,,,,,,,,,,,,,,,,0.50,167,0.00,0.5,-0.5
Cameron Brown,2564715,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Baron Browning,2566025,LB,DEN,BAL,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
T.J. Brunson,2564718,LB,NYG,@NO,,,,,,,,,,,,,,,,,,,170,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,171,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,@SF,,,,,,,,,,,,,,,,,,,172,0.00,,
Josh Bynes,2530491,LB,BAL,@DEN,,,,,,,,,,,,,,,,,,3.92,173,0.00,3.92,-3.92
Shilique Calhoun,2555294,LB,KC,@PHI,,,,,,,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,175,0.00,,
Blake Cashman,2562496,LB,NYJ,TEN,,,,,,,,,,,,,,,,,,,176,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,177,0.00,,
Cole Christiansen,2565021,LB,LAC,LV,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Bradley Chubb,2561020,LB,DEN,BAL,,,,,,,,,,,,,,,,,,,179,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,180,0.00,,
Jamie Collins,2539311,LB,NE,TB,,,,,,,,,,,,,,,,,,0.00,181,0.00,0.0,0.0
Zaven Collins,2566421,LB,ARI,@LA,,,,,,,,,,,,,,,,,,3.32,182,0.00,3.32,-3.32
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,183,0.00,,
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Carter Coughlin,2564724,LB,NYG,@NO,,,,,,,,,,,,,,,,,,,185,0.00,,
Jabril Cox,2565998,LB,DAL,CAR,,,,,,,,,,,,,,,,,,,186,0.00,,
Zach Cunningham,2558094,LB,HOU,@BUF,,,,,,,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Jarrad Davis,2557855,LB,NYJ,TEN,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Tae Davis,2561318,LB,HOU,@BUF,,,,,,,,,,,,,,,,,,,189,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,190,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,191,0.00,,
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,0.00,,
Bud Dupree,2552289,LB,TEN,@NYJ,,,,,,,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Emeke Egbule,2562578,LB,LAC,LV,,,,,,,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Milo Eifler,2565729,LB,MIA,IND,,,,,,,,,,,,,,,,,,0.00,195,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,196,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,197,0.00,,
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,198,0.00,,
Jordan Evans,2558801,LB,CIN,JAX,,,,,,,,,,,,,,,,,,,199,0.00,,
Jaylon Ferguson,2562650,LB,BAL,@DEN,,,,,,,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Tony Fields II,2565971,LB,CLE,@MIN,,,,,,,,,,,,,,,,,,0.73,201,0.00,0.73,-0.73
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,203,0.00,,
Kylie Fitts,2560724,LB,ARI,@LA,,,,,,,,,,,,,,,,,,,204,0.00,,
Demetrius Flannigan-Fowles,2563090,LB,SF,SEA,,,,,,,,,,,,,,,,,,0.84,205,0.00,0.84,-0.84
L.J. Fort,2535613,LB,BAL,@DEN,,,,,,,,,,,,,,,,,,,206,0.00,,
Dennis Gardeck,2561200,LB,ARI,@LA,,,,,,,,,,,,,,,,,,1.87,207,0.00,1.87,-1.87
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,0.00,,
Chris Garrett,2566211,LB,LA,ARI,,,,,,,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Willie Gay Jr.,2564280,LB,KC,@PHI,,,,,,,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Luke Gifford,2562942,LB,DAL,CAR,,,,,,,,,,,,,,,,,,0.54,211,0.00,0.54,-0.54
Ulysees Gilbert,2562811,LB,PIT,@GB,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Joe Giles-Harris,2562591,LB,BUF,HOU,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,@NE,,,,,,,,,,,,,,,,,,0.57,214,0.00,0.57,-0.57
Jordan Glasgow,2564118,LB,IND,@MIA,,,,,,,,,,,,,,,,,,0.00,215,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,,
Jonathan Greenard,2564070,LB,HOU,@BUF,,,,,,,,,,,,,,,,,,3.84,217,0.00,3.84,-3.84
Dre Greenlaw,2562428,LB,SF,SEA,,,,,,,,,,,,,,,,,,,218,0.00,,
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,220,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,221,0.00,,
Terez Hall,2562277,LB,NE,TB,,,,,,,,,,,,,,,,,,,222,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,@CHI,,,,,,,,,,,,,,,,,,,223,0.00,,
Chase Hansen,2562280,LB,NO,NYG,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Darius Harris,2563108,LB,KC,@PHI,,,,,,,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,226,0.00,,
Justin Hollins,2562285,LB,LA,ARI,,,,,,,,,,,,,,,,,,,227,0.00,,
Travin Howard,2561154,LB,LA,ARI,,,,,,,,,,,,,,,,,,,228,0.00,,
Joel Iyiegbuniwe,2560750,LB,CHI,DET,,,,,,,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,0.00,,
Jordan Jenkins,2555256,LB,HOU,@BUF,,,,,,,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
