PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Irv Smith,2562738,TE,MIN,,,,,,22,168,2,,,,1,10.67,,22,22,22,33,67,5,,3,40,39.50
Brock Wright,2567221,TE,DET,,,,,,14,192,2,,,,,8.01,,14,14,14,18,78,3,,1,41,39.20
Mo Alie-Cox,2558832,TE,IND,,,,,,17,183,2,,,,1,10.15,,17,17,17,24,71,3,,3,42,36.80
Jake Ferguson,2567496,TE,DAL,,,,,,16,139,2,,,,,8.62,,16,16,16,19,84,2,1,2,43,35.60
Josh Oliver,2562693,TE,BAL,,,,,,13,143,2,,,,,13.14,,13,13,13,20,65,11,,3,44,34.50
Tommy Tremble,2565914,TE,CAR,,,,,,13,121,2,,,,1,12.92,,13,13,13,26,50,5,,4,45,34.50
Jonnu Smith,2558207,TE,NE,,,,5,,24,224,,,,,1,10.30,1,24,25,24,34,71,4,,3,46,33.90
Peyton Hendershot,2568690,TE,DAL,,,,2,1,8,60,2,,,,1,8.62,1,8,9,8,12,67,1,1,2,47,33.80
Colby Parkinson,2565180,TE,SEA,,,,,,15,194,1,,,,,10.11,,15,15,15,20,75,1,,,48,32.90
Adam Trautman,2564703,TE,NO,,,,,,16,173,1,,,,,7.59,,16,16,16,20,80,3,,,49,32.30
Eric Saubert,2558023,TE,DEN,,,,,,12,118,1,,,,,9.43,,12,12,12,21,57,3,,1,50,32.20
Ko Kieft,2568306,TE,TB,,,,,,7,80,1,,,,,16.40,,7,7,7,10,70,,1,,51,31.80
Cameron Brate,2550656,TE,TB,,,,,,20,174,,,,,,16.40,,20,20,20,37,54,4,,2,52,30.00
Durham Smythe,2560880,TE,MIA,,,,1,1,10,73,1,,,,,8.48,2,10,12,10,13,77,3,2,2,53,29.60
Connor Heyward,2568138,TE,PIT,,,,,,9,106,1,,,,,10.92,,9,9,9,10,90,1,,,54,28.50
O.J. Howard,2557856,TE,HOU,,,,,,9,119,2,,,,,12.89,,9,9,9,21,43,4,,1,55,28.40
Ian Thomas,2560894,TE,CAR,,,,,,19,176,,,,,,12.92,,19,19,19,26,73,2,,,56,27.90
Jody Fortson,2563259,TE,KC,,,,,,9,108,2,,,,1,15.48,,9,9,9,13,69,4,1,5,57,27.80
Trey McBride,2568117,TE,ARI,,,,,,16,129,,,,,1,11.66,,16,16,16,22,73,3,,,58,27.50
Johnny Mundt,2558875,TE,MIN,,,,,,18,124,1,,,,,10.67,,18,18,18,20,90,2,1,1,59,27.40
Chris Myarick,2563210,TE,NYG,,,,,,7,65,1,,,,,9.99,,7,7,7,8,88,2,,1,60,24.40
Quintin Morris,2566641,TE,BUF,,,,,,8,84,1,,,,1,6.36,,8,8,8,11,73,1,1,1,61,24.30
Giovanni Ricci,2563668,TE,CAR,,,,,,7,68,,,,,,12.92,,7,7,7,8,88,,,,62,23.70
Josiah Deguara,2563980,TE,GB,,,,,,11,106,,,,,,12.51,,11,11,11,13,85,1,,,63,23.30
Jack Stoll,2567061,TE,PHI,,,,,,11,123,,,,,,6.98,,11,11,11,14,79,1,,1,64,22.90
John Bates,2566580,TE,WAS,,,,,,14,108,1,,,,1,7.62,,14,14,14,22,64,2,,,65,22.80
Mitchell Wilcox,2563749,TE,CIN,,,,,,11,104,1,,,,,11.04,,11,11,11,12,92,1,,,66,21.90
Pharaoh Brown,2559018,TE,CLE,,,,,,12,117,,,,,,6.86,,12,12,12,20,60,5,,1,67,21.10
Ross Dwelley,2561060,TE,SF,,,,,,3,105,1,,,,,6.84,,3,3,3,5,60,,,,68,20.80
Teagan Quitoriano,2567691,TE,HOU,,,,,,4,30,2,,,,,12.89,,4,4,4,9,44,5,,3,69,20.40
MyCole Pruitt,2552401,TE,ATL,,,,,,6,53,2,,,,,9.17,,6,6,6,8,75,2,,1,70,20.30
Zach Gentry,2562654,TE,PIT,,,,,,17,108,,,,,,10.92,,17,17,17,21,81,2,,2,71,19.30
Tanner Hudson,2561215,TE,CIN,,,,,,10,132,,,,,,11.04,,10,10,10,15,67,,,,72,18.20
Reggie Gilliam,2565378,TE,BUF,,,,,,7,57,1,,,,,6.36,,7,7,7,9,78,1,1,,73,17.70
Eric Tomlinson,2553744,TE,DEN,,,,,,8,76,1,,,,,9.43,,8,8,8,12,67,3,,3,74,17.60
Brevin Jordan,2566130,TE,HOU,,,,,,11,87,,,,,,12.89,,11,11,11,23,48,4,,,75,15.90
Dan Arnold,2559385,TE,JAX,,,,,,8,118,,,,,,9.41,,8,8,8,11,73,2,,,76,15.80
James Mitchell,2567556,TE,DET,,,,,,7,60,1,,,,,8.01,,7,7,7,7,100,1,,1,77,15.50
Geoff Swaim,2553454,TE,TEN,,,,,,9,50,1,,,,,10.09,,9,9,9,13,69,5,,,78,15.50
Parker Hesse,2563272,TE,ATL,,,,,,7,75,,,,,,9.17,,7,7,7,9,78,2,,,79,14.40
Stephen Anderson,2556463,TE,ARI,,,,,,3,9,,,,,,11.66,,3,3,3,5,60,,,,80,14.20
Jesper Horsted,2563270,TE,LV,,,,,,3,19,,,,,,8.86,,3,3,3,4,75,,,,81,13.70
Kevin Rader,2561264,TE,TEN,,,,,,,,,,,,,10.09,,,,,,,,,,82,13.50
Marcedes Lewis,2495888,TE,GB,,,,,,4,34,1,,,1,,12.51,,4,4,4,5,80,1,,,83,13.40
Tyler Davis,2564178,TE,GB,,,,,,4,26,,,,,,12.51,,4,4,4,7,57,,,,84,13.00
Donald Parham,2562394,TE,LAC,,,,,,6,88,,,,,,9.99,,6,6,6,7,86,1,,1,85,11.80
Tre' McKitty,2566490,TE,LAC,,,,,,9,62,,,,,1,9.99,,9,9,9,16,56,3,,2,86,11.40
Shane Zylstra,2567172,TE,DET,,,,,,5,27,1,,,,,8.01,,5,5,5,6,83,1,,1,87,11.20
Anthony Firkser,2558942,TE,ATL,,,,,,6,79,,,,,,9.17,,6,6,6,9,67,1,,1,88,10.90
Grant Calcaterra,2568063,TE,PHI,,,,,,5,81,,,,,,6.98,,5,5,5,9,56,2,,,89,10.60
Andrew Beck,2562626,TE,DEN,,,,,,3,59,,,,,,9.43,2,3,5,3,7,43,,,,90,9.10
Ryan Griffin,2541316,TE,CHI,,,,,,3,24,,,,,,7.11,,3,3,3,6,50,1,,1,91,9.00
Albert Okwuegbunam,2563911,TE,DEN,,,,,,7,50,,,,,,9.43,,7,7,7,11,64,1,,1,92,8.50
Charlie Woerner,2565129,TE,SF,,,,,,,,,,,,,6.84,,,,,2,,,,,93,8.40
Stephen Sullivan,2565192,TE,CAR,,,,,,2,46,,,,,,12.92,,2,2,2,4,50,,,,94,8.30
Tyler Kroft,2552586,TE,SF,,,,,,4,57,,,,,,6.84,,4,4,4,5,80,,,,95,7.70
Ben Ellefson,2564181,TE,MIN,,,,,,3,26,,,,,,10.67,,3,3,3,3,100,1,,,96,7.50
Chris Manhertz,2552622,TE,JAX,,,,,,6,42,,,,,,9.41,,6,6,6,8,75,1,,,97,7.20
Brycen Hopkins,2564349,TE,LA,,,,,,3,31,,,,,,9.71,,3,3,3,6,50,1,,1,98,6.30
Luke Farrell,2566160,TE,JAX,,,,,,3,29,,,,,,9.41,,3,3,3,3,100,,,,99,6.10
Nick Vannett,2555289,TE,NYG,,,,,,4,37,,,,,,9.99,,4,4,4,5,80,,,,100,5.70
Trevon Wesco,2562777,TE,CHI,,,,,,2,26,,,,1,,7.11,,2,2,2,4,50,2,,1,101,5.60
Kendall Blanton,2562234,TE,KC,,,,,,2,35,,,,,,15.48,,2,2,2,2,100,,,,102,4.50
Jacob Harris,2566220,TE,LA,,,,,,1,6,,,,,,9.71,,1,1,1,1,100,,,,103,4.50
Sean McKeon,2563854,TE,DAL,,,,,,2,11,,,,,,8.62,,2,2,2,3,67,,,,104,3.90
Cole Turner,2568354,TE,WAS,,,,,,2,23,,,,,,7.62,,2,2,2,9,22,1,,1,105,3.30
Maxx Williams,2552468,TE,ARI,,,,,,3,18,,,,,,11.66,,3,3,3,3,100,,,,106,3.30
Kenny Yeboah,2565768,TE,NYJ,,,,,,,,,,,,,10.96,,,,,,,,,,107,3.30
Hunter Long,2566286,TE,MIA,,,,,,,,,,,,,8.48,,,,,,,,,,108,3.00
Kyle Rudolph,2495438,TE,TB,,,,,,2,20,,,,,,16.40,,2,2,2,4,50,1,,,109,3.00
Jared Pinkney,2563518,TE,LA,,,,,,,,,,,,,9.71,,,,,,,,,,110,1.70
Tommy Sweeney,2562750,TE,BUF,,,,,,1,7,,,,,,6.36,,1,1,1,1,100,,,,111,1.20
Richard Rodgers,2550313,TE,LAC,,,,,,1,4,,,,,,9.99,,1,1,1,4,25,2,,2,112,0.90
Nick Boyle,2552402,TE,BAL,,,,,,,,,,,,,13.14,,,,,1,,,,,113,0.80
Tory Carter,2566941,TE,FA,,,,,,,,,,,,,,,,,,,,,,,114,0.80
Drew Sample,2562720,TE,CIN,,,,,,2,-2,,,,,,11.04,,2,2,2,2,100,1,,,115,0.80
Chase Allen,2567364,TE,CHI,,,,,,,,,,,,,7.11,,,,,,,,,,116,0.00
Devin Asiasi,2564586,TE,CIN,,,,,,,,,,,,,11.04,,,,,2,,,,,117,0.00
Antony Auclair,2559044,TE,FA,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Ryan Becker,2564886,TE,FA,,,,,,,,,,,,,,,,,,,,,,,119,0.00
Blake Bell,2552478,TE,KC,,,,,,,,,,,,,15.48,,,,,,,,,,120,0.00
Shaun Beyer,2566845,TE,FA,,,,,,,,,,,,,,,,,,,,,,,121,0.00
Nick Bowers,2564415,TE,CIN,,,,,,,,,,,,,11.04,,,,,,,,,,122,0.00
Cade Brewer,2568231,TE,FA,,,,,,,,,,,,,,,,,,,,,,,123,0.00
Ian Bunting,2563073,TE,DAL,,,,,,,,,,,,,8.62,,,,,,,,,,124,0.00
Matt Bushman,2565639,TE,FA,,,,,,,,,,,,,,,,,,,,,,,125,0.00
Jared Cook,71265,TE,FA,,,,,,,,,,,,,,,,,,,,,,,126,0.00
Dominique Dafney,2565540,TE,FA,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Zach Davidson,2566301,TE,BUF,,,,,,,,,,,,,6.36,,,,,,,,,,128,0.00
Brandon Dillon,2562984,TE,FA,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Alex Ellis,2556737,TE,FA,,,,,,,,,,,,,,,,,,,,,,,130,0.00
Nick Eubanks,2566812,TE,FA,,,,,,,,,,,,,,,,,,,,,,,131,0.00
John FitzPatrick,2567241,TE,ATL,,,,,,,,,,,,,9.17,,,,,,,,,,132,0.00
Miller Forristall,2566944,TE,CLE,,,,,,,,,,,,,6.86,,,,,1,,,,,133,0.00
Jordan Franks,2561330,TE,KC,,,,,,,,,,,,,15.48,,,,,,,,,,134,0.00
Farrod Green,2564121,TE,FA,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Garrett Griffin,2557033,TE,DET,,,,,,,,,,,,,8.01,,,,,,,,,,136,0.00
Rob Gronkowski,497240,TE,FA,,,,,,,,,,,,,,,,,,,,,,,137,0.00
Nick Guggemos,2565804,TE,GB,,,,,,,,,,,,,12.51,,,,,,,,,,138,0.00
Grayson Gunter,2567745,TE,FA,,,,,,,,,,,,,,,,,,,,,,,139,0.00
Jake Hausmann,2566890,TE,FA,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Daniel Helm,2562284,TE,FA,,,,,,,,,,,,,,,,,,,,,,,141,0.00
Curtis Hodges,2568327,TE,WAS,,,,,,,,,,,,,7.62,,,,,,,,,,142,0.00
Jacob Hollister,2558956,TE,FA,,,,,,,,,,,,,,,,,,,,,,,143,0.00
J.P. Holtz,2556852,TE,NO,,,,,,,,,,,,,7.59,,,,,,,,,,144,0.00
Tommy Hudson,2565450,TE,FA,,,,,,,,,,,,,,,,,,,,,,,145,0.00
Ryan Izzo,2560751,TE,FA,,,,,,,,,,,,,,,,,,,,,,,146,0.00
Tyree Jackson,2562435,TE,PHI,,,,,,,,,,,,,6.98,,,,,,,,,,147,0.00
Michael Jacobson,2567204,TE,FA,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Rysen John,2564742,TE,FA,,,,,,,,,,,,,,,,,,,,,,,149,0.00
Nikola Kalinic,2567706,TE,IND,,,,,,,,,,,,,10.15,,,,,,,,,,150,0.00
Hunter Kampmoyer,2566481,TE,LAC,,,,,,,,,,,,,9.99,,,,,,,,,,151,0.00
Dalton Keene,2564616,TE,FA,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Charlie Kolar,2567280,TE,BAL,,,,,,,,,,,,,13.14,,,,,,,,,,153,0.00
Brayden Lenius,2567247,TE,FA,,,,,,,,,,,,,,,,,,,,,,,154,0.00
Tyler Mabry,2565168,TE,SEA,,,,,,,,,,,,,10.11,,,,,,,,,,155,0.00
Alize Mack,2562307,TE,FA,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Kyle Markway,2564763,TE,FA,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Ben Mason,2565845,TE,BAL,,,,,,,,,,,,,13.14,,,,,,,,,,158,0.00
Codey McElroy,2561239,TE,FA,,,,,,,,,,,,,,,,,,,,,,,159,0.00
Briley Moore,2566956,TE,FA,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Thaddeus Moss,2565288,TE,FA,,,,,,,,,,,,,,,,,,,,,,,161,0.00
Nick Muse,2567922,TE,MIN,,,,,,,,,,,,,10.67,,,,,,,,,,162,0.00
James O'Shaughnessy,2553318,TE,MIN,,,,,,,,,,,,,10.67,,,,,,,,,,163,0.00
Andrew Ogletree,2567712,TE,IND,,,,,,,,,,,,,10.15,,,,,,,,,,164,0.00
Jamal Pettigrew,2567853,TE,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Tony Poljan,2566620,TE,FA,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Paul Quessenberry,2565531,TE,FA,,,,,,,,,,,,,,,,,,,,,,,167,0.00
John Raine,2566716,TE,ATL,,,,,,,,,,,,,9.17,,,,,,,,,,168,0.00
Sammis Reyes,2565807,TE,CHI,,,,,,,,,,,,,7.11,,,,,,,,,,169,0.00
Jeremy Ruckert,2568042,TE,NYJ,,,,,,,,,,,,,10.96,,,,,1,,,,,170,0.00
Marcus Santos-Silva,2567472,TE,FA,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Ricky Seals-Jones,2559248,TE,FA,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Bernhard Seikovits,2567076,TE,ARI,,,,,,,,,,,,,11.66,,,,,,,,,,173,0.00
Adam Shaheen,2558144,TE,MIA,,,,,,,,,,,,,8.48,,,,,,,,,,174,0.00
Dylan Soehner,2565711,TE,FA,,,,,,,,,,,,,,,,,,,,,,,175,0.00
Matt Sokol,2562980,TE,NE,,,,,,,,,,,,,10.30,,,,,,,,,,176,0.00
Jeremy Sprinkle,2557886,TE,FA,,,,,,,,,,,,,,,,,,,,,,,177,0.00
Jace Sternberger,2562744,TE,FA,,,,,,,,,,,,,,,,,,,,,,,178,0.00
Colin Thompson,2559268,TE,CAR,,,,,,,,,,,,,12.92,,,,,,,,,,179,0.00
Noah Togiai,2564865,TE,PHI,,,,,,,,,,,,,6.98,,,,,1,,,,,180,0.00
Jake Tonges,2567439,TE,CHI,,,,,,,,,,,,,7.11,,,,,1,,,,,181,0.00
Mark Vital,2567223,TE,FA,,,,,,,,,,,,,,,,,,,,,,,182,0.00
Kahale Warring,2562771,TE,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Scotty Washington,2563743,TE,NE,,,,,,,,,,,,,10.30,,,,,,,,,,184,0.00
David Wells,2560925,TE,TB,,,,,,,,,,,,,16.40,,,,,,,,,,185,0.00
Eli Wolf,2565354,TE,WAS,,,,,,,,,,,,,7.62,,,,,,,,,,186,0.00
Ethan Wolf,2561422,TE,FA,,,,,,,,,,,,,,,,,,,,,,,187,0.00
Deon Yelder,2561293,TE,FA,,,,,,,,,,,,,,,,,,,,,,,188,0.00
