PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
David Montgomery,2562502,RB,CHI,,,,694,5,28,282,1,,,,1,19.94,172,28,200,28,33,85,1,30,15,19,147.60
Alvin Kamara,2558019,RB,NO,,,,641,1,53,446,2,,,,4,25.75,164,53,217,53,70,76,11,13,5,20,146.60
Travis Etienne,2566157,RB,JAX,,,,917,4,27,238,,,,1,5,19.24,182,27,209,27,37,73,4,35,15,21,145.00
James Conner,2557978,RB,ARI,,,,624,6,36,228,1,,,,3,18.47,152,36,188,36,47,77,12,40,14,22,144.90
Devin Singletary,2562734,RB,BUF,,,,684,4,35,258,1,,,,2,23.12,158,35,193,35,48,73,6,31,14,23,141.90
Antonio Gibson,2565276,RB,WAS,,,,536,3,44,332,2,,,,1,14.21,144,44,188,44,55,80,5,24,13,24,137.80
Jonathan Taylor,2564148,RB,IND,,,,861,4,28,143,,,,,3,24.45,192,28,220,28,40,70,3,31,15,25,133.40
Jerick McKinnon,2543715,RB,KC,,,,274,1,46,429,5,,,1,1,26.52,63,46,109,46,59,78,9,20,12,26,132.70
AJ Dillon,2563986,RB,GB,,,,660,5,26,194,,,,,1,21.54,154,26,180,26,36,72,3,17,7,27,129.10
Samaje Perine,2558138,RB,CIN,,,,373,2,34,264,4,,,,,16.43,85,34,119,34,46,74,7,14,6,28,127.90
D'Andre Swift,2563965,RB,DET,,,,427,4,36,276,2,,,1,1,22.19,78,36,114,36,54,67,11,18,10,29,125.30
Raheem Mostert,2553728,RB,MIA,,,,746,3,19,146,1,,,,,24.27,153,19,172,19,29,66,4,16,7,30,122.70
Jeff Wilson,2560938,RB,MIA,,,,706,4,16,149,1,,,,3,24.27,136,16,152,16,26,62,5,21,12,31,121.90
Cordarrelle Patterson,2540145,RB,ATL,,,,618,6,12,65,,1,,,1,17.69,122,12,134,12,19,63,2,24,8,32,116.00
Tyler Allgeier,2567232,RB,ATL,,,,743,2,11,84,1,,,1,,17.69,148,11,159,11,11,100,,22,6,33,110.90
Khalil Herbert,2565926,RB,CHI,,,,643,4,6,62,1,,,,,19.94,108,6,114,6,7,86,,19,7,34,110.30
Breece Hall,2568030,RB,NYJ,,,,463,4,19,218,1,,,,1,23.06,80,19,99,19,31,61,4,16,12,35,107.30
Latavius Murray,2541161,RB,DEN,,,,567,5,21,95,,,,,,18.76,136,21,157,21,25,84,,10,7,36,106.70
Rachaad White,2568315,RB,TB,,,,408,1,41,247,1,,,,3,23.85,107,41,148,41,49,84,6,10,4,37,100.40
Kareem Hunt,2557917,RB,CLE,,,,447,3,28,182,1,,,,1,21.34,110,28,138,28,36,78,8,32,12,38,99.90
Isiah Pacheco,2567808,RB,KC,,,,677,3,10,80,,,,,4,26.52,139,10,149,10,10,100,,24,11,39,96.90
D'Onta Foreman,2557994,RB,CAR,,,,646,4,5,26,,,,1,1,18.49,157,5,162,5,9,56,1,28,11,40,93.70
Michael Carter,2566382,RB,NYJ,,,,390,3,32,240,,,,,2,23.06,108,32,140,32,43,74,6,17,8,41,93.00
Clyde Edwards-Helaire,2564271,RB,KC,,,,302,3,17,151,3,,,,,26.52,71,17,88,17,23,74,6,9,6,42,90.80
Brian Robinson,2568348,RB,WAS,,,,652,2,9,60,1,,,,2,14.21,159,9,168,9,10,90,1,15,7,43,89.70
James Robinson,2564223,RB,NYJ,,,,425,3,11,51,2,,,,1,23.06,110,11,121,11,14,79,3,17,9,44,81.10
Kenyan Drake,2555230,RB,BAL,,,,422,3,15,70,1,,,,1,23.11,93,15,108,15,21,71,6,26,4,45,78.70
Eno Benjamin,2564889,RB,NO,,,,300,2,24,184,,,,1,,25.75,73,24,97,24,33,73,7,19,7,46,76.10
Dontrell Hilliard,2561461,RB,TEN,,,,145,,21,177,4,,,,,29.55,22,21,43,21,26,81,7,,1,47,75.90
Cam Akers,2564319,RB,LA,,,,441,4,7,54,,,,,2,20.24,125,7,132,7,11,64,2,15,6,48,73.00
James Cook,2567328,RB,BUF,,,,363,1,18,165,1,,,,1,23.12,69,18,87,18,28,64,5,11,5,49,71.80
Damien Harris,2562281,RB,NE,,,,383,3,13,75,,,,,,19.57,84,13,97,13,16,81,5,9,11,50,70.30
Melvin Gordon,2552469,RB,KC,,,,318,2,25,223,,,,,5,26.52,90,25,115,25,32,78,2,14,8,51,69.60
Darrell Henderson,2562574,RB,FA,,,,283,3,17,102,,,,,,,,,,,,,,,,52,67.70
Jaylen Warren,2568493,RB,PIT,,,,244,1,21,178,,,,,1,25.01,53,21,74,21,24,88,3,9,2,53,63.60
J.K. Dobbins,2563548,RB,BAL,,,,368,2,7,42,1,,,,,23.11,63,7,70,7,7,100,1,16,6,54,62.50
Kenneth Gainwell,2566397,RB,PHI,,,,188,4,16,104,,,,,,16.62,44,16,60,16,22,73,3,10,10,55,61.20
Chuba Hubbard,2565899,RB,CAR,,,,260,2,11,118,,,,,1,18.49,59,11,70,11,13,85,,9,2,56,58.40
Alexander Mattison,2562682,RB,MIN,,,,174,3,13,78,1,,,,,22.05,52,13,65,13,16,81,5,8,10,57,55.70
Nyheim Hines,2560742,RB,BUF,,,,31,1,29,232,1,,,,1,23.12,23,29,52,29,35,83,7,5,8,58,55.20
Deon Jackson,2565603,RB,IND,,,,191,1,21,125,1,,,,1,24.45,57,21,78,21,23,91,3,7,4,59,53.80
Justin Jackson,2560756,RB,DET,,,,169,1,11,90,1,,,,,22.19,40,11,51,11,17,65,3,5,2,60,48.40
Rashaad Penny,2560835,RB,SEA,,,,346,2,4,16,,,,,1,20.68,57,4,61,4,5,80,1,5,1,61,48.20
Rex Burkhead,2539265,RB,HOU,,,,80,,31,186,1,,,,,16.12,26,31,57,31,42,74,12,7,4,62,48.10
Travis Homer,2562665,RB,SEA,,,,74,,16,157,1,,,,1,20.68,19,16,35,16,18,89,1,3,2,63,47.70
Gus Edwards,2561324,RB,BAL,,,,316,3,,,,,,,1,23.11,69,,69,,2,,,16,3,64,47.60
Chase Edmonds,2560711,RB,DEN,,,,135,2,11,96,1,,,,,18.76,46,11,57,11,19,58,4,5,4,65,46.60
Ameer Abdullah,2552374,RB,LV,,,,20,,22,174,1,,,,,19.93,4,22,26,22,28,79,4,1,1,66,46.40
Joshua Kelley,2565054,RB,LAC,,,,191,2,11,85,,,,,,24.34,46,11,57,11,18,61,1,10,5,67,45.10
Kyle Juszczyk,2540230,RB,SF,,,,14,1,18,174,1,,,,,17.13,5,18,23,18,22,82,1,4,4,68,45.00
J.D. McKissic,2556440,RB,WAS,,,,95,,27,173,,,,1,,14.21,22,27,49,27,40,68,4,1,2,69,44.00
JaMycal Hasty,2565108,RB,JAX,,,,146,1,13,92,1,,,,,19.24,30,13,43,13,16,81,1,5,3,70,43.10
Caleb Huntley,2566692,RB,ATL,,,,366,1,2,3,,,,,1,17.69,76,2,78,2,2,100,,19,6,71,42.90
Mark Ingram,2495466,RB,NO,,,,233,1,16,68,,,,1,2,25.75,62,16,78,16,18,89,5,5,5,72,42.10
Dare Ogunbowale,2559362,RB,HOU,,,,41,1,13,95,,,,,,16.12,16,13,29,13,17,76,4,6,2,73,41.50
Bam Knight,2568036,RB,NYJ,,,,253,1,10,68,,,,,1,23.06,59,10,69,10,10,100,2,7,4,74,41.10
Matt Breida,2558918,RB,NYG,,,,124,1,12,98,,,,,,20.45,39,12,51,12,16,75,,7,2,75,38.40
Justice Hill,2562407,RB,BAL,,,,228,,11,54,,,,,2,23.11,42,11,53,11,11,100,1,7,1,76,38.20
Alec Ingold,2562288,RB,MIA,,,,8,1,15,105,1,,,,,24.27,6,15,21,15,20,75,2,2,2,77,35.90
Boston Scott,2561146,RB,PHI,,,,157,2,5,15,,,,,,16.62,43,5,48,5,5,100,,8,2,78,35.10
Javonte Williams,2566049,RB,DEN,,,,204,,16,76,,,,,1,18.76,47,16,63,16,22,73,6,4,6,79,34.00
Marlon Mack,2558123,RB,DEN,,,,62,1,8,99,1,,,,,18.76,12,8,20,8,9,89,,1,1,80,33.10
Raheem Blackshear,2569477,RB,CAR,,,,73,2,8,82,,,,,1,18.49,19,8,27,8,10,80,1,4,2,81,31.20
C.J. Ham,2556803,RB,MIN,,,,7,2,5,34,,,,,,22.05,4,5,9,5,7,71,2,2,3,82,30.50
Ty Johnson,2562293,RB,NYJ,,,,95,1,9,64,,,,,,23.06,15,9,24,9,16,56,,2,,83,29.80
DeeJay Dallas,2565144,RB,SEA,,,1,104,,7,42,,,,,1,20.68,24,7,31,7,8,88,,2,,84,29.50
Pierre Strong,2567952,RB,NE,,,,100,1,5,32,,,,,,19.57,10,5,15,5,5,100,,3,1,85,29.30
Brandon Bolden,2532797,RB,LV,,,,34,,9,57,1,,,,,19.93,8,9,17,9,9,100,,1,,86,28.00
Mike Boone,2561099,RB,DEN,,,,102,,9,96,,,,,,18.76,24,9,33,9,15,60,2,1,2,87,27.70
Hassan Haskins,2567649,RB,TEN,,,,50,,5,14,,,,,,29.55,11,5,16,5,5,100,,,,88,27.40
Benny Snell,2562743,RB,PIT,,,,90,1,2,17,,,,,,25.01,20,2,22,2,2,100,,2,1,89,26.90
Craig Reynolds,2562834,RB,DET,,,,102,,9,116,,,,,,22.19,23,9,32,9,10,90,,1,,90,26.30
Jordan Mason,2569257,RB,SF,,,,217,,,,,,,,,17.13,33,,33,,,,,,,91,25.80
Elijah Mitchell,2566538,RB,SF,,,,224,,3,7,,,,,,17.13,40,3,43,3,4,75,1,10,6,92,24.60
Zack Moss,2563617,RB,IND,,,,203,,7,27,,,,,1,24.45,48,7,55,7,9,78,,8,2,93,24.50
Kyren Williams,2567862,RB,LA,,,,115,,8,73,,,,,,20.24,27,8,35,8,11,73,1,,,94,24.50
Avery Williams,2565833,RB,ATL,,,,83,1,10,45,,,,,1,17.69,14,10,24,10,11,91,1,1,1,95,23.40
Gary Brightwell,2566364,RB,NYG,,,,73,1,4,36,,,,,,20.45,14,4,18,4,5,80,2,3,1,96,23.10
Tevin Coleman,2552453,RB,SF,,,,26,1,3,44,1,,,,,17.13,12,3,15,3,3,100,1,4,3,97,22.20
Sony Michel,2560809,RB,LAC,,,,106,,9,53,,,,,,24.34,36,9,45,9,13,69,,5,2,98,20.40
Darrel Williams,2560935,RB,ARI,,,,102,1,4,9,,,,,,18.47,21,4,25,4,8,50,1,4,1,99,19.10
Malik Davis,2568672,RB,DAL,,,,80,1,2,22,,,,,,20.80,15,2,17,2,3,67,,1,1,100,18.90
Zander Horvath,2568174,RB,LAC,,,,8,,5,8,2,,,,,24.34,4,5,9,5,8,63,1,2,2,101,17.80
Nick Bellore,2495262,RB,SEA,,,,,,,,,,,,,20.68,,,,,,,,,,102,16.80
Trayveon Williams,2562600,RB,CIN,,,,44,,2,30,,,,,,16.43,7,2,9,2,3,67,,,,103,16.80
Derek Watt,2555220,RB,PIT,,,,17,,5,11,1,,,,,25.01,6,5,11,5,5,100,2,1,2,104,16.40
Patrick Ricard,2558990,RB,BAL,,,,16,,11,74,,,,,,23.11,7,11,18,11,13,85,4,2,,105,16.20
Keaontay Ingram,2568108,RB,ARI,,,,53,1,2,23,,,,,,18.47,23,2,25,2,2,100,1,9,2,106,14.60
Michael Burton,2552636,RB,KC,,,,7,,2,11,,,,,,26.52,5,2,7,2,3,67,,1,,107,12.80
Darrynton Evans,2564043,RB,CHI,,,,64,,1,33,,,,,,19.94,14,1,15,1,1,100,,,,108,12.70
Trestan Ebner,2567385,RB,CHI,,,,54,,2,8,,,,,2,19.94,24,2,26,2,6,33,,6,4,109,12.33
Chris Evans,2565944,RB,CIN,,,,,,3,38,1,,,,,16.43,,3,3,3,4,75,1,,1,110,12.10
Jonathan Williams,2555227,RB,WAS,,,,77,,,,,,,,,14.21,11,,11,,,,,2,,111,11.90
Phillip Lindsay,2559947,RB,FA,,,,49,,6,19,,,,1,,,,,,,,,,,,112,11.80
Salvon Ahmed,2565090,RB,MIA,,,,57,1,,,,,,,,24.27,11,,11,,,,,2,,113,11.70
Kevin Harris,2567934,RB,NE,,,,49,1,,,,,,,,19.57,17,,17,,,,,3,1,114,10.90
Malcolm Brown,2552382,RB,LA,,,,39,,4,35,,,,,,20.24,15,4,19,4,5,80,2,4,4,115,10.20
D'Ernest Johnson,2563327,RB,CLE,,,,17,,3,7,,,,,,21.34,4,3,7,3,3,100,,1,,116,9.80
Tony Jones,2564679,RB,SEA,,,,24,,5,30,,,,,,20.68,10,5,15,5,8,63,1,,,117,9.60
Dwayne Washington,2556118,RB,NO,,,,38,,1,7,,,,,,25.75,11,1,12,1,1,100,,1,,118,8.30
Myles Gaskin,2562270,RB,MIA,,,,26,,4,28,,,,,,24.27,10,4,14,4,6,67,3,,,119,7.40
Jakob Johnson,2562890,RB,LV,,,,,,4,7,,,,,,19.93,,4,4,4,5,80,,,,120,6.90
Isaiah Spiller,2568189,RB,LAC,,,,41,,3,13,,,,,,24.34,18,3,21,3,3,100,,,,121,6.90
Keith Smith,2550400,RB,ATL,,,,2,,1,8,,,,,,17.69,1,1,2,1,2,50,1,,1,122,6.60
Zamir White,2567883,RB,LV,,,,66,,,,,,,,,19.93,16,,16,,,,,2,,123,6.60
Jordan Wilkins,2560933,RB,IND,,,,31,,4,15,,,,,,24.45,6,4,10,4,5,80,1,,,124,6.60
Spencer Brown,2565558,RB,CAR,,,,43,,2,10,,,,,,18.49,9,2,11,2,4,50,,2,2,125,6.30
Royce Freeman,2560733,RB,HOU,,,,51,,1,5,,,,,,16.12,11,1,12,1,1,100,,2,1,126,6.10
Ronnie Rivers,2569185,RB,LA,,,,21,,4,15,,,,,,20.24,8,4,12,4,4,100,,1,,127,5.60
Khari Blasingame,2562869,RB,CHI,,,,,,,,,,,,,19.94,,,,,1,,,,,128,5.10
Anthony McFarland,2564994,RB,PIT,,,,30,,2,11,,,,,,25.01,6,2,8,2,2,100,,1,,129,5.10
Adam Prentice,2566872,RB,NO,,,,2,,2,5,,,,,1,25.75,1,2,3,2,2,100,,,,130,4.80
Patrick Taylor,2564040,RB,GB,,,,21,,,,,,,,,21.54,5,,5,,,,,,,131,4.60
Ronald Jones,2560770,RB,KC,,,,18,,1,22,,,,,,26.52,5,1,6,1,1,100,,,,132,4.50
Kene Nwangwu,2566313,RB,MIN,,,,1,,1,5,,,,,,22.05,4,1,5,1,1,100,,,,133,4.50
Ke'Shawn Vaughn,2565258,RB,TB,,,,21,,1,11,,,,,,23.85,8,1,9,1,2,50,,,,134,4.50
Jason Cabinda,2560986,RB,DET,,,,4,,,,,,,,,22.19,1,,1,,3,,1,,,135,3.80
Snoop Conner,2567730,RB,JAX,,,,20,,,,,,,,,19.24,5,,5,,,,,,,136,3.70
Tyrion Davis-Price,2568207,RB,SF,,,,37,,,,,,,,,17.13,16,,16,,2,,,3,3,137,3.70
Taiwan Jones,2495467,RB,BUF,,,,,,,,,,,,,23.12,,,,,,,,,,138,3.30
Mike Davis,2553439,RB,FA,,,,18,,2,4,,,,,1,,,,,,,,,,,139,3.20
J.J. Taylor,2564640,RB,NE,,,,9,,1,8,,,,,,19.57,10,1,11,1,1,100,,1,1,140,3.20
Julius Chestnut,2568804,RB,TEN,,,,13,,2,8,,,,,,29.55,5,2,7,2,2,100,,1,,141,3.10
Jerome Ford,2567469,RB,CLE,,,,3,,,,,,,,,21.34,3,,3,,,,,,,142,2.80
Trey Sermon,2566544,RB,PHI,,,,19,,,,,,,,,16.62,2,,2,,,,,,,143,1.90
Rico Dowdle,2565295,RB,DAL,,,,,,,,,,,,,20.80,,,,,,,,,,144,1.70
Qadree Ollison,2562797,RB,DAL,,,,,,,,,,,,,20.80,,,,,,,,,,145,1.70
Jonathan Ward,2564949,RB,TEN,,,,,,,,,,,,,29.55,,,,,,,,,,146,1.70
Trenton Cannon,2561137,RB,TEN,,,,,,,,,,,,,29.55,,,,,,,,,,147,1.60
Demetric Felton,2565968,RB,CLE,,,,-4,,2,8,,,,,1,21.34,1,2,3,2,4,50,1,,,148,1.10
Ty Chandler,2567907,RB,MIN,,,,,,,,,,,,,22.05,,,,,,,,,,149,0.80
Jake Funk,2566208,RB,IND,,,,,,,,,,,,,24.45,,,,,,,,,,150,0.80
Kylin Hill,2566076,RB,FA,,,,7,,,,,,,,,,,,,,,,,,,151,0.70
Duke Johnson,2552461,RB,BUF,,,,4,,,,,,,,,23.12,2,,2,,,,,1,,152,0.40
Damien Williams,2550512,RB,FA,,,,2,,,,,,,,,,,,,,,,,,,153,0.20
Jordan Howard,2555418,RB,FA,,,,1,,,,,,,,,,,,,,,,,,,154,0.10
Josh Adams,2560949,RB,FA,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Darius Anderson,2563824,RB,HOU,,,,,,,,,,,,,16.12,,,,,,,,,,156,0.00
Alex Armah,2558833,RB,WAS,,,,,,,,,,,,,14.21,,,,,,,,,,157,0.00
Ryquell Armstead,2562622,RB,FA,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Tyler Badie,2567265,RB,BAL,,,,,,,,,,,,,23.11,,,,,,,,,,159,0.00
Jake Bargas,2564508,RB,MIA,,,,,,,,,,,,,24.27,,,,,,,,,,160,0.00
Kenjon Barner,2539289,RB,FA,,,,,,,,,,,,,,,,,,,,,,,161,0.00
Nick Bawden,2560972,RB,NYJ,,,,,,,,,,,,,23.06,,,,,,,,,,162,0.00
B.J. Baylor,2567568,RB,ATL,,,,,,,,,,,,,17.69,,,,,,,,,,163,0.00
Reggie Bonnafon,2561184,RB,FA,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Darius Bradwell,2565015,RB,FA,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Kennedy Brooks,2568060,RB,FA,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Brittain Brown,2567868,RB,LV,,,,,,,,,,,,,19.93,,,,,,,,,,167,0.00
Raymond Calais,2565207,RB,FA,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Chris Carson,2558865,RB,FA,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Cethan Carter,2558929,RB,MIA,,,,,,,,,,,,,24.27,,,,,,,,,,170,0.00
Alex Collins,2555430,RB,FA,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Jashaun Corbin,2569125,RB,NYG,,,,,,,,,,,,,20.45,,,,,,,,,,172,0.00
Nathan Cottrell,2564175,RB,FA,,,,,,,,,,,,,,,,,,,,,,,173,0.00
Damarea Crockett,2563223,RB,DEN,,,,,,,,,,,,,18.76,,,,,,,,,,174,0.00
Gerrid Doaks,2566277,RB,HOU,,,,,,,,,,,,,16.12,,,,,,,,,,175,0.00
Mataeo Durant,2568487,RB,FA,,,,,,,,,,,,,,,,,,,,,,,176,0.00
Jerrion Ealy,2568414,RB,KC,,,,,,,,,,,,,26.52,,,,,,,,,,177,0.00
Trey Edmunds,2559325,RB,FA,,,,,,,,,,,,,,,,,,,,,,,178,0.00
Devonta Freeman,2543583,RB,FA,,,,,,,,,,,,,,,,,,,,,,,179,0.00
Wayne Gallman,2557952,RB,SEA,,,,,,,,,,,,,20.68,,,,,,,,,,180,0.00
Tyler Goodson,2567595,RB,GB,,,,,,,,,,,,,21.54,,,,,,,,,,181,0.00
Derrick Gore,2563347,RB,NO,,,,,,,,,,,,,25.75,,,,,,,,,,182,0.00
Todd Gurley,2552475,RB,FA,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Tre Harbison,2566791,RB,FA,,,,,,,,,,,,,,,,,,,,,,,184,0.00
JaQuan Hardy,2566818,RB,FA,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Josh Hokit,2565111,RB,FA,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Elijah Holyfield,2562664,RB,CIN,,,,,,,,,,,,,16.43,,,,,,,,,,187,0.00
Jason Huntley,2563938,RB,PIT,,,,,,,,,,,,,25.01,,,,,,,,,,188,0.00
Andy Janovich,2555432,RB,FA,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Jermar Jefferson,2566058,RB,DET,,,,,,,,,,,,,22.19,,,,,,,,,,190,0.00
Josh Johnson,2567118,RB,FA,,,,,,,,,,,,,,,,,,,,,,,191,0.00
Xavier Jones,2564364,RB,FA,,,,,,,,,,,,,,,,,,,,,,,192,0.00
John Kelly,2560777,RB,CLE,,,,,,,,,,,,,21.34,,,,,,,,,,193,0.00
Brenden Knox,2566827,RB,FA,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Patrick Laird,2563296,RB,TB,,,,,,,,,,,,,23.85,,,,,,,,,,195,0.00
Nate McCrary,2566617,RB,FA,,,,,,,,,,,,,,,,,,,,,,,196,0.00
Gabe Nabers,2565066,RB,FA,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Ryan Nall,2560817,RB,FA,,,,,,,,,,,,,,,,,,,,,,,198,0.00
Jaret Patterson,2567160,RB,WAS,,,,,,,,,,,,,14.21,,,,,,,,,,199,0.00
La'Mical Perine,2564808,RB,MIA,,,,,,,,,,,,,24.27,,,,,,,,,,200,0.00
Malcolm Perry,2564484,RB,FA,,,,,,,,,,,,,,,,,,,,,,,201,0.00
Sandro Platzgummer,2565523,RB,NYG,,,,,,,,,,,,,20.45,,,,,,,,,,202,0.00
D'vonte Price,2568921,RB,IND,,,,,,,,,,,,,24.45,,,,,,,,,,203,0.00
Nick Ralston,2566836,RB,FA,,,,,,,,,,,,,,,,,,,,,,,204,0.00
A.J. Rose,2567022,RB,FA,,,,,,,,,,,,,,,,,,,,,,,205,0.00
Larry Rountree III,2566505,RB,LAC,,,,,,,,,,,,,24.34,,,,,,,,,,206,0.00
Jaylen Samuels,2560862,RB,FA,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Mekhi Sargent,2566962,RB,JAX,,,,,,,,,,,,,19.24,,,,,,,,,,208,0.00
Abram Smith,2569113,RB,FA,,,,,,,,,,,,,,,,,,,,,,,209,0.00
Johnny Stanton,2561489,RB,FA,,,,,,,,,,,,,,,,,,,,,,,210,0.00
Master Teague,2567433,RB,FA,,,,,,,,,,,,,,,,,,,,,,,211,0.00
Darwin Thompson,2562832,RB,SEA,,,,,,,,,,,,,20.68,,,,,,,,,,212,0.00
James White,2543773,RB,FA,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Antonio Williams,2565393,RB,FA,,,,,,,,,,,,,,,,,,,,,,,214,0.00
Dexter Williams,2562784,RB,FA,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Pooka Williams Jr.,2566788,RB,FA,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Ty'Son Williams,2565542,RB,ARI,,,,,,,,,,,,,18.47,,,,,,,,,,217,0.00
David Johnson,2553435,RB,NO,,,,12,,,,,,,,1,25.75,4,,4,,,,,1,,218,-0.80
Giovani Bernard,2540156,RB,TB,,,,,,,,,,,,1,23.85,1,,1,,,,,,,219,-1.33
