PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Duron Harmon,2541243,DB,LV,45,19,,,2,2,,1,,,,,,5,,86,,53,125.07
Stephon Gilmore,2533062,DB,IND,47,12,,,2,,,,,,,,,11,,31,,54,125.03
Denzel Ward,2560916,DB,CLE,39,11,,1,2,,2,,2,,,,,12,1,,4,55,124.23
Jaire Alexander,2560952,DB,GB,37,12,,4,4,,,,,,,,,12,,36,,56,123.70
Kerby Joseph,2567550,DB,DET,42,23,,,3,2,1,,,,,,,5,1,47,6,57,123.07
Bobby McCain,2552434,DB,WAS,52,19,,3,,1,,,,,,,,4,1,,,58,122.10
Dane Jackson,2563614,DB,BUF,45,8,,1,2,,,,,,,,,12,,13,,59,121.83
Jayron Kearse,2555156,DB,DAL,45,19,2,7,,1,1,,,,,,,4,2,,,60,121.70
Pat Surtain II,2566043,DB,DEN,42,13,,2,2,1,,,,,,,,10,1,-3,,61,120.70
Mike Edwards,2562259,DB,TB,41,28,1,2,2,,,1,,,,,,3,2,68,,62,118.87
Quandre Diggs,2552262,DB,SEA,45,20,,1,2,1,,,,,,,,5,1,39,,63,118.80
Coby Bryant,2568234,DB,SEA,44,14,1,3,,4,,,,,,,,4,3,,,64,118.00
Chuck Clark,2558248,DB,BAL,51,30,,,,1,1,,,,,,,1,,,-6,65,117.50
Taylor Rapp,2562707,DB,LA,41,32,,,2,,1,,,,,,,5,1,18,,66,116.90
Kareem Jackson,496735,DB,DEN,45,35,,2,,,1,,,,,,,3,,,,67,116.00
Marco Wilson,2566439,DB,ARI,41,13,,2,1,1,,1,,,,,,8,1,38,,68,115.87
Antoine Winfield Jr.,2565261,DB,TB,45,9,3,6,1,1,,,,,,,,3,4,15,,69,115.70
Kyler Gordon,2567391,DB,CHI,44,15,,2,2,1,1,,,,,,,5,,42,12,70,115.60
Kenny Moore II,2558976,DB,IND,50,15,1,4,,,,,,,,,,4,1,,,71,115.50
Camryn Bynum,2566295,DB,MIN,41,24,,,2,,2,,,,,,,6,,17,55,72,115.30
Jordan Poyer,2539290,DB,BUF,36,17,,4,4,,,,,,,,,8,,6,,73,115.00
Martin Emerson,2567466,DB,CLE,44,10,1,1,,,,,,,,,,11,1,,,74,114.30
Devin McCourty,494287,DB,NE,48,14,,,2,,,,,,,,,5,,36,,75,113.50
Jamel Dean,2562556,DB,TB,44,11,,1,2,,,,,,,,,7,,24,,76,110.40
Kendall Fuller,2555349,DB,WAS,34,14,,1,2,,,1,,,,,,11,,37,,77,110.23
James Bradberry,2555175,DB,PHI,31,4,,2,3,,,1,,,,,,14,,54,,78,110.20
Darius Slay,2540288,DB,PHI,32,14,,,3,,,,,,,,,13,,17,,79,109.17
Xavier Woods,2558159,DB,CAR,45,27,,,,,,,,,,,,4,1,,,80,108.60
Michael Davis,2559164,DB,LAC,40,11,1,2,,,,,,,,,,10,1,,,81,107.30
Damarri Mathis,2567529,DB,DEN,48,8,,1,,,,,,,,,,7,,,,82,107.00
C.J. Henderson,2564199,DB,CAR,43,7,,2,2,,,,,,,,1,5,,74,,83,106.67
Justin Simmons,2555550,DB,DEN,28,21,,2,5,1,1,,,,,,,6,,51,17,84,106.67
Michael Carter II,2565717,DB,NYJ,40,8,,3,2,,,,,,,,,8,,,,85,105.90
Nate Hobbs,2566259,DB,LV,45,12,1,3,,1,1,,,,,,,3,1,,7,86,105.33
Jessie Bates,2560970,DB,CIN,32,27,,,3,,,,,,,,,7,,24,,87,104.80
Asante Samuel Jr.,2566511,DB,LAC,40,7,,1,1,,1,,,,,,,10,,,3,88,104.70
Justin Reid,2560851,DB,KC,48,18,,1,,,,,,,,,,3,2,,,89,104.00
Marcus Peters,2552488,DB,BAL,36,11,1,2,1,2,2,,,,,,,6,1,8,,90,103.27
Adoree' Jackson,2558065,DB,NYG,40,11,,2,,1,2,,,,,,,7,,,1,91,102.83
Deommodore Lenoir,2566535,DB,SF,38,18,1,5,1,,,,,,,,,3,1,8,,92,100.27
Steven Nelson,2552265,DB,HOU,36,11,1,1,1,1,,,,,,,,7,1,33,,93,99.60
Jaycee Horn,2565893,DB,CAR,32,15,,2,3,,,,,,,,,7,1,49,,94,99.53
Paulson Adebo,2566346,DB,NO,44,8,,2,,,,,,,,,,6,,,,95,99.20
Juan Thornhill,2562761,DB,KC,33,20,1,2,1,,,,,,,,,7,2,,,96,99.10
Keanu Neal,2555543,DB,TB,40,21,0.5,2,,,,,,,,,,3,4,,,97,98.30
Lamarcus Joyner,2543492,DB,NYJ,28,27,,,3,,1,,,,,,,6,2,31,,98,97.73
Will Harris,2562395,DB,DET,42,11,,2,1,1,,,,,,,,3,,,,99,97.70
Levi Wallace,2560914,DB,PIT,29,12,,,3,,,,,,,,,11,,3,,100,97.00
Cameron Dantzler,2564526,DB,MIN,43,5,,3,,1,1,,,,,,,4,,,16,101,96.63
Cameron Sutton,2558849,DB,PIT,32,3,,1,2,,,,,,,,,12,,26,,102,96.17
Nasir Adderley,2562617,DB,LAC,35,20,,1,2,1,,,,,,,,3,,30,,103,96.00
Mike Hilton,2556559,DB,CIN,42,10,,3,,,,,,,,,,4,4,,,104,95.90
Bryce Callahan,2553500,DB,LAC,31,10,,2,3,,,1,,,,,,6,2,37,,105,95.43
Marcus Maye,2557995,DB,NO,43,17,,,,1,,,,,,,,2,,,,106,95.20
Marcus Williams,2558847,DB,BAL,32,10,,1,4,,1,,,,,,,6,,33,,107,95.00
Malik Hooker,2558060,DB,DAL,36,14,,1,2,,1,,1,,,,,2,,29,38,108,93.13
Chandon Sullivan,2560887,DB,MIN,37,14,,2,,,1,,,,,,,6,,,,109,93.10
Kyle Hamilton,2567274,DB,BAL,36,11,2,4,,1,,,,,,,,3,4,,,110,93.00
Terrell Edmunds,2560712,DB,PIT,34,26,1,2,,,,,,,,,,3,1,,,111,91.60
Darious Williams,2561469,DB,JAX,26,14,,2,,,,,,,,,,13,,,,112,90.90
Arthur Maulet,2559087,DB,PIT,34,19,2,2,,1,,,,,,,,2,2,,,113,89.50
Xavien Howard,2555539,DB,MIA,30,9,,,1,,2,,1,,,,,8,,,16,114,88.23
Kristian Fulton,2564046,DB,TEN,31,12,,3,1,1,1,,,,,,,5,,,,115,87.30
Rock Ya-Sin,2562614,DB,LV,37,8,,,,,,,,,,,,7,1,,,116,87.30
Jeremy Chinn,2563632,DB,CAR,36,13,1,2,,,,,,,,,,4,1,,,117,87.10
Adrian Phillips,2550842,DB,NE,32,25,,3,,,,,,,,,,3,1,,,118,86.90
DaRon Bland,2567490,DB,DAL,28,12,,,4,,,,,,,,,6,,19,,119,86.83
Troy Hill,2553536,DB,LA,36,16,,1,1,,,,,,,,,3,,5,,120,86.67
Alontae Taylor,2567979,DB,NO,33,5,,1,,,,,,,,,,10,,,,121,86.60
Myles Bryant,2564592,DB,NE,33,18,,,1,,1,,,,,,,5,,11,,122,85.87
Anthony Brown,2555531,DB,DAL,33,9,,1,,1,,,,,,,,7,,,,123,85.80
Derek Stingley Jr.,2567694,DB,HOU,35,8,1,,1,,,,,,,,,5,1,9,,124,84.70
Jaylen Watson,2567811,DB,KC,28,10,,2,1,,,1,,,,,,6,,99,,125,84.40
Benjamin St-Juste,2566604,DB,WAS,31,7,1,1,,1,,,,,,,,7,2,,,126,83.80
Myles Hartsfield,2563644,DB,CAR,36,13,,2,,1,,,,,,,,2,1,,,127,83.60
Jack Jones,2567940,DB,NE,25,5,,3,2,1,1,1,,,,,,6,,40,,128,82.83
Jerry Jacobs,2566896,DB,DET,28,3,1,4,1,,,,,,,,,7,1,38,,129,80.77
Antonio Hamilton,2556804,DB,ARI,36,4,,,1,,,,,,,,,5,,,,130,80.40
Brandon Jones,2564469,DB,MIA,26,23,2,1,,1,,,,,,,,3,2,,,131,80.10
Eli Apple,2555277,DB,CIN,29,14,,1,,,,,,,,,,7,,,,132,79.50
Avonte Maddox,2560795,DB,PHI,25,15,,1,1,3,1,,,,,,,3,,2,10,133,78.90
Byron Murphy,2562318,DB,ARI,29,7,0.5,3,,,2,,1,,,,,4,1,,59,134,78.87
Amani Hooker,2562666,DB,TEN,34,7,,1,1,1,1,,,,,,,3,,,,135,78.40
K'Waun Williams,2550654,DB,DEN,26,12,1,2,1,,,,,,,,,6,2,,,136,78.30
Eric Rowe,2552255,DB,MIA,34,11,1,2,,1,,,,,,,,1,1,,,137,78.10
Donte Jackson,2560753,DB,CAR,32,3,,1,2,,,1,,,,,,3,,30,,138,77.80
Terrance Mitchell,2543637,DB,TEN,31,8,,1,1,1,,,,,,,,4,,1,,139,77.63
Amik Robertson,2564430,DB,LV,21,8,1,1,1,1,1,,1,,,,,7,,7,68,140,77.60
Jaylon Johnson,2563701,DB,CHI,28,7,,1,,1,1,,,,,,,7,,,17,141,77.27
Johnathan Abram,2562616,DB,SEA,36,14,,,,,,,,,,,,1,2,,,142,75.90
Joshua Williams,2567814,DB,KC,28,10,,1,1,,,,,,,,,6,,7,,143,75.83
Alohi Gilman,2565042,DB,LAC,27,17,,,1,1,1,,,,,,,3,,18,,144,75.60
A.J. Terrell,2563527,DB,ATL,28,10,,,,,1,,,,,,,8,,,21,145,75.30
Cam Taylor-Britt,2567454,DB,CIN,34,8,,,,1,,,,,,,,3,,,,146,75.20
Derion Kendrick,2567841,DB,LA,35,7,,,,,,,,,,,,4,,,,147,75.10
Jimmie Ward,2543741,DB,SF,26,10,,1,2,1,,,,,,,,4,1,,,148,74.70
Rudy Ford,2558174,DB,GB,28,9,,,2,1,1,,,,,,,2,,68,1,149,73.60
Darnell Savage,2562724,DB,GB,34,10,,1,,,1,,,,,,,2,,,2,150,73.37
Tre'von Moehrig,2566268,DB,LV,30,11,,2,,,,,,,,,,4,,,,151,72.80
Kaiir Elam,2567331,DB,BUF,27,10,,1,2,,,,,,,,,4,,,,152,72.40
Xavier McKinney,2564766,DB,NYG,25,13,1,2,,1,,,,,,,,4,1,,,153,71.90
Darren Hall,2565821,DB,ATL,27,15,,1,,1,1,,,,,,,3,,,3,154,71.50
Amani Oruwariye,2562390,DB,DET,34,7,,1,,,1,,,,,,,2,,,,155,70.90
Jalen Mills,2555383,DB,NE,26,5,,1,2,,,,,,,,,5,1,28,,156,70.63
Nick McCloud,2566638,DB,NYG,29,5,,1,,,,,,,,,1,5,,,,157,70.30
Chidobe Awuzie,2557840,DB,CIN,29,6,,,,1,,,,,,,,5,,,,158,70.10
Jason Pinnock,2565753,DB,NYG,27,6,1.5,2,,1,1,,,,,,,3,3,,,159,68.20
Geno Stone,2563584,DB,BAL,34,4,,,,1,1,,,,,,,1,,,,160,68.00
Mike Hughes,2560746,DB,DET,29,13,,3,,,,,,,,,,1,2,,,161,67.70
Kindle Vildor,2563713,DB,CHI,21,13,,2,1,,,,,,,,,5,,18,,162,65.70
Jabrill Peppers,2557980,DB,NE,25,23,,2,,,1,,,,,,,,,,12,163,65.30
Darnay Holmes,2564739,DB,NYG,21,8,,1,,1,,,,,,,,7,1,,,164,65.10
Rodney Thomas,2567721,DB,IND,21,16,,,2,,,,,,,,,3,,35,,165,64.17
Greg Newsome II,2565980,DB,CLE,28,9,0.5,,,,,,,,,,,3,1,,,166,63.80
Isaiah Rodgers,2564142,DB,IND,24,9,,1,,1,4,,,,,,,3,,,19,167,63.13
Marcus Jones,2567943,DB,NE,16,3,,,1,,,,,,,,,6,,18,,168,62.50
Josh Metellus,2564568,DB,MIN,27,8,,1,1,,,,,,,,,2,,,,169,62.30
Andrew Adams,2556456,DB,TEN,28,10,,,,,,,,,,,,2,1,,,170,61.10
Julian Blackmon,2564103,DB,IND,22,8,1,1,1,,,1,,,,,,2,1,17,,171,60.87
Jaylon Jones,2567406,DB,CHI,28,12,,,,1,,,,,,,,,,,,172,60.70
M.J. Stewart,2560884,DB,HOU,25,10,,1,,1,1,,,,,,,1,,,,173,59.30
Shaquill Griffin,2558259,DB,JAX,23,6,,3,,,,,,,,,,4,,,,174,58.40
Bradley Roby,2543505,DB,NO,24,7,,1,,,2,,,,,,,3,,,6,175,57.60
Andrew Wingard,2562606,DB,JAX,22,10,,1,1,1,,,,,,,,1,1,13,,176,57.33
Emmanuel Moseley,2561072,DB,SF,18,4,,1,1,,,1,,,,,,5,,41,,177,56.67
Tre Herndon,2561340,DB,JAX,20,7,,,,1,,,,,,,,5,,,,178,55.60
Tremon Smith,2561103,DB,HOU,13,6,,1,2,3,,,,,,,,3,,33,,179,54.50
Logan Ryan,2540162,DB,TB,18,10,,,1,1,1,,,,,,,3,,,,180,54.10
Dee Alford,2567244,DB,ATL,13,7,0.5,1,1,,,,,,1,,,6,1,,,181,53.20
Christian Benford,2567322,DB,BUF,17,7,,1,1,,,,,,,,,5,,35,,182,53.17
Brandon Stephens,2565851,DB,BAL,22,2,,,,,,,,,,,,5,,,,183,51.50
Trent McDuffie,2567802,DB,KC,16,9,,1,,,,,,,,,,6,,,,184,50.90
DeAndre Houston-Carson,2555381,DB,CHI,17,10,,2,1,1,,,,,,,,1,1,18,,185,50.50
Keisean Nixon,2562938,DB,GB,19,5,,1,1,1,,,,,,,,2,1,1,,186,50.33
Josiah Scott,2564229,DB,PHI,14,6,,2,1,,,,,,,,,6,,,,187,50.10
Dane Belton,2567988,DB,NYG,19,6,,1,1,,2,,,,,,,2,1,,3,188,49.70
Danny Johnson,2560764,DB,WAS,16,3,1,1,1,,,,,,,,,5,1,,,189,49.60
Isaiah Oliver,2560830,DB,ATL,16,8,,2,1,,,,,,,,,3,1,27,,190,49.00
Akayleb Evans,2567913,DB,MIN,19,4,,3,,1,,,,,,,,2,,,,191,48.50
Keith Taylor,2565911,DB,CAR,22,3,,,,,2,,,,,,,3,,,,192,47.30
Caden Sterns,2566040,DB,DEN,14,7,,,2,,,,,,,,,4,,25,,193,47.23
Josh Jones,2558119,DB,SEA,23,5,,,,,1,,,,,,,1,1,,,194,47.10
Keion Crossen,2561157,DB,MIA,18,11,,,,,,,,,,,,3,,,,195,46.90
Justin Evans,2557945,DB,NO,16,10,,2,,1,,,,,,,,2,,,,196,46.70
Justin Bethel,2532792,DB,MIA,15,9,,,1,,,,,,,,,4,,11,,197,46.57
Tre Flowers,2560728,DB,CIN,17,7,,,1,,1,,,,,,,3,,,,198,46.50
Rashad Fenton,2562649,DB,ATL,21,7,,,,,,,,,,,,2,,,,199,46.30
James Pierre,2565003,DB,PIT,19,5,,,1,,1,,,,,,,3,,,,200,46.30
Brandon Facyson,2560719,DB,IND,18,2,,,,,,,,,,,,5,,,,201,44.70
Jourdan Lewis,2557920,DB,DAL,17,9,1,,1,,,,,,,,,1,,,,202,44.10
K'Von Wallace,2564871,DB,PHI,20,6,,1,,,,,,,,,,1,,,,203,42.80
Bryan Cook,2567787,DB,KC,17,9,1,1,,,,,,,,,,1,1,,,204,42.60
Cornell Armstrong,2561147,DB,ATL,15,7,,,,,,,,,,,,4,,,,205,41.10
Tavierre Thomas,2561278,DB,HOU,13,15,,,,2,,,,,,,,,,,,206,41.10
Kelvin Joseph,2566010,DB,DAL,17,3,,,,1,,,,,,,,2,,,,207,39.80
Ahkello Witherspoon,2558157,DB,PIT,17,3,,,1,,,,,,,,,2,,,,208,39.80
Eric Stokes,2566097,DB,GB,21,5,,,,,,,,,,,,,,,,209,39.70
Roderic Teamer,2562981,DB,LV,18,11,,,,,,,,,,,,,,,,210,39.40
Jaquan Johnson,2562676,DB,BUF,15,16,,,,,,,,,,,,,,,,211,38.30
Sean Murphy-Bunting,2562635,DB,TB,12,8,,1,1,,,,,,,,,2,,33,,212,37.90
Casey Hayward,2532861,DB,ATL,14,3,,,1,,,,,,,,,3,,,,213,37.20
P.J. Locke,2563012,DB,DEN,11,9,,1,,2,,,,,,,,1,,,,214,36.90
P.J. Williams,2552484,DB,NO,15,8,,,,,,,,,,,,2,,,,215,36.90
Duke Shelley,2562957,DB,MIN,10,6,,,,,,,,,,,,6,,,,216,36.80
Tre Norwood,2566463,DB,PIT,17,5,,2,,,,,,,,,,,,,,217,35.90
David Long,2562798,DB,LA,18,3,,,,,,,,,,,,1,,,,218,35.50
Nik Needham,2563220,DB,MIA,15,6,,,,,,,,,,,,2,,,,219,35.30
Ronnie Harrison,2561008,DB,CLE,15,7,0.5,,,,,,,,,,,1,1,,,220,35.10
Samuel Womack,2568219,DB,SF,10,6,,,1,1,1,,,,,,,2,,,,221,34.80
Damarion Williams,2567316,DB,BAL,12,9,,1,,,,,,,,,,2,,,,222,34.10
William Jackson,2556367,DB,PIT,15,1,,1,,,,,,,,,,2,,,,223,33.80
Ronald Darby,2552689,DB,DEN,12,2,,,,1,,,,,,,,3,,,,224,33.00
JuJu Hughes,2564352,DB,ARI,14,4,1,2,,,,,,,,,,,1,,,225,32.50
Tracy Walker III,2560913,DB,DET,11,9,1,1,,,,,,,,,,1,1,,,226,32.40
Cordale Flott,2567997,DB,NYG,12,7,,,,1,,,,,,,,1,,,,227,32.00
Eric Murray,2555173,DB,HOU,15,8,,,,,,,,,,,,,,,,228,31.90
Dee Delaney,2561041,DB,TB,18,2,,1,,,,,,,,,,,,,,229,31.70
Zyon McCollum,2568309,DB,TB,14,6,,,,,,,,,,,,1,,,,230,31.10
Siran Neal,2560818,DB,BUF,10,4,,,,,,,,,,,,4,1,,,231,30.70
Reed Blankenship,2568057,DB,PHI,10,5,,,1,,,,,,,,,2,,4,,232,29.63
Rachad Wildgoose,2565881,DB,WAS,11,4,,,,,,,,,,,,3,,,,233,29.40
Juston Burris,2555313,DB,CAR,12,8,,,,,,,,,,,,1,,,,234,29.30
Sam Franklin,2563638,DB,CAR,14,5,,1,,,,,,,,,,,,,,235,29.30
Cobie Durant,2567826,DB,LA,5,5,1,1,1,,,,,,,,,3,1,51,,236,29.20
Demetrius Flannigan-Fowles,2563090,DB,SF,11,7,1,1,,,,,,,,,,,1,,,237,28.30
J.C. Jackson,2560754,DB,LAC,12,3,,,,,,,,,,,,2,,,,238,27.80
Tre'Davious White,2557867,DB,BUF,10,1,,,,,,,,,,,,4,,,,239,27.80
Israel Mukuamu,2566013,DB,DAL,10,5,,,1,,,,,,,,,1,1,,,240,27.50
Noah Igbinoghene,2564457,DB,MIA,8,2,,,1,,,,,,,,,3,,,,241,26.20
Cam Lewis,2563205,DB,BUF,13,5,,,,,,,,,,,,,,,,242,26.10
Marshon Lattimore,2558061,DB,NO,10,5,,,,,,,,,,,,2,,,,243,26.00
Trayvon Mullen,2562380,DB,DAL,10,3,,,,1,,,,,,,,1,1,,,244,25.90
Josh Blackwell,2568054,DB,CHI,11,3,,,,1,1,,,,,,,,,,,245,25.60
Sean Chandler,2561017,DB,CAR,11,8,,,,,,,,,,,,,,,,246,25.30
Tony Jefferson,2540164,DB,NYG,11,5,,,,,,,,,,,,1,,,,247,25.20
A.J. Green,2563782,DB,CLE,9,3,,,1,,,,,,,,,1,1,,,248,24.20
Anthony Averett,2560963,DB,LV,12,1,,,,,,,,,,,,1,,,,249,23.70
Jeremy Reaves,2561394,DB,WAS,11,6,,,,,,,,,,,,,,,,250,23.50
Grant Haley,2561001,DB,LA,7,5,,,,,,,,,,,,3,,,,251,23.40
Will Parks,2556278,DB,NYJ,8,6,,,,,,,,1,,,,,,,,252,22.40
Justin Hardee,2559181,DB,NYJ,10,2,,,,1,,,,,,,,,,,,253,22.10
Damontae Kazee,2558184,DB,PIT,7,5,,,1,,,,,,,,,1,,2,,254,21.97
Nick Cross,2567700,DB,IND,11,5,,,,,1,,,,,,,,,,,255,21.70
Tyler Hall,2563497,DB,LV,7,4,1,1,,,,,,,,,,1,1,,,256,21.60
Jordan Fuller,2564340,DB,LA,9,3,,,,1,,,,,,,,,,,,257,21.20
Zech McPhearson,2566406,DB,PHI,10,2,,,,,,,,,,,,1,,,,258,21.10
Andrew Booth,2567904,DB,MIN,12,,,,,,,,,,,,,,,,,259,20.40
Mike Ford,2561527,DB,ATL,7,8,,1,,,,,,,,,,,1,,,260,20.30
Essang Bassey,2563875,DB,DEN,9,3,,,,,,,,,,,,1,,,,261,20.20
J.T. Gray,2561206,DB,NO,7,6,1.5,,,,,,,,,,,,1,,,262,20.20
Jace Whittaker,2564955,DB,ARI,8,5,,,,,,,,,,,,1,,,,263,20.10
C.J. Moore,2563193,DB,DET,5,5,,,,,1,,,,,,,1,1,,,264,20.00
Brandin Echols,2565726,DB,NYJ,6,2,,,,,,,,,,,,3,,,,265,19.30
George Odum,2561131,DB,SF,9,5,,,,,,,,,,,,,,,,266,19.30
Ja'Sir Taylor,2568192,DB,LAC,9,5,,,,,,,,,,,,,,,,267,19.30
Elijah Campbell,2561455,DB,MIA,7,5,,,,,,,,,,,,1,1,,,268,18.90
Christian Matthew,2568114,DB,ARI,7,2,,,,,,,,,,,,2,,,,269,18.50
Daxton Hill,2567451,DB,CIN,8,5,,,,,,,,,,,,,1,,,270,18.10
AJ Parker,2566908,DB,DET,10,1,,,,,,,,,,,,,,,,271,17.80
Rodarius Williams,2566379,DB,NYG,5,,,,1,,,,,,,,,2,,1,,272,17.03
Terrell Burgess,2564331,DB,NYG,8,4,,,,,,,,,,,,,,,,273,16.80
Elijah Hicks,2567397,DB,CHI,6,8,,,,,,,,,,,,,,,,274,16.60
Caleb Farley,2566106,DB,TEN,9,1,,,,,,,,,,,,,,,,275,16.10
Christian Holmes,2568330,DB,WAS,7,4,,,,,1,,,,,,,,,,,276,16.10
Russ Yeast,2567865,DB,LA,9,1,,,,,,,,,,,,,,,,277,16.10
Chris Claybrooks,2564169,DB,JAX,8,3,,,,,,,,,,,,,,,,278,16.00
Ambry Thomas,2566547,DB,SF,8,3,,,,,,,,,,,,,,,,279,16.00
Deon Bush,2555155,DB,KC,6,4,,,,,,,,,,,,1,,,,280,15.90
Erik Harris,2555568,DB,ATL,7,5,,,,,,,,,,,,,,,,281,15.90
Dean Marlowe,2553562,DB,BUF,7,4,,,,,,,,,,,,,,,,282,15.10
Marcus Allen,2560956,DB,PIT,7,3,,,,,,,,,,,,,,,,283,14.70
