PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Matthew Adams,2561149,LB,IND,@BUF,,,,,,,,,,,,,,,,,,0.00,1,0.00,0.0
Tyrell Adams,2553898,LB,SF,@JAX,,,,,,,,,,,,,,,,,,0.00,2,0.00,0.0
Ola Adeniyi,2560950,LB,TEN,HOU,,,,,,,,,,,,,,,,,,2.89,3,0.00,-2.89
Azeez Al-Shaair,2562462,LB,SF,@JAX,,,,,,,,,,,,,,,,,,10.53,4,0.00,-10.53
Otaro Alaka,2562217,LB,BAL,@CHI,,,,,,,,,,,,,,,,,,,5,0.00,
Kwon Alexander,2552592,LB,NO,@PHI,,,,,,,,,,,,,,,,,,7.20,6,0.00,-7.2
Dakota Allen,2562618,LB,JAX,SF,,,,,,,,,,,,,,,,,,0.80,7,0.00,-0.8
Josh Allen,2562619,LB,JAX,SF,,,,,,,,,,,,,,,,,,6.93,8,0.00,-6.93
Alex Anzalone,2558163,LB,DET,@CLE,,,,,,,,,,,,,,,,,,8.98,9,0.00,-8.98
Jeremiah Attaochu,2543717,LB,CHI,BAL,,,,,,,,,,,,,,,,,,,10,0.00,
Joe Bachie,2564661,LB,CIN,@LV,,,,,,,,,,,,,,,,,,8.23,11,0.00,-8.23
Markus Bailey,2563719,LB,CIN,@LV,,,,,,,,,,,,,,,,,,0.00,12,0.00,0.0
Jerome Baker,2560966,LB,MIA,@NYJ,,,,,,,,,,,,,,,,,,11.01,13,0.00,-11.01
Derrick Barnes,2566055,LB,DET,@CLE,,,,,,,,,,,,,,,,,,7.32,14,0.00,-7.32
Krys Barnes,2563971,LB,GB,@MIN,,,,,,,,,,,,,,,,,,7.78,15,0.00,-7.78
Anthony Barr,2543459,LB,MIN,GB,,,,,,,,,,,,,,,,,,9.33,16,0.00,-9.33
Shaquil Barrett,2550541,LB,TB,NYG,,,,,,,,,,,,,,,,,,6.80,17,0.00,-6.8
Cody Barton,2562472,LB,SEA,ARI,,,,,,,,,,,,,,,,,,0.47,18,0.00,-0.47
Tarell Basham,2558165,LB,DAL,@KC,,,,,,,,,,,,,,,,,,3.86,19,0.00,-3.86
Daren Bates,2541539,LB,ATL,NE,,,,,,,,,,,,,,,,,,0.86,20,0.00,-0.86
Zack Baun,2564664,LB,NO,@PHI,,,,,,,,,,,,,,,,,,0.21,21,0.00,-0.21
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,22,0.00,
B.J. Bello,2559141,LB,TEN,HOU,,,,,,,,,,,,,,,,,,,23,0.00,
Ja'Whaun Bentley,2561143,LB,NE,@ATL,,,,,,,,,,,,,,,,,,9.95,24,0.00,-9.95
Francis Bernard,2563827,LB,DAL,@KC,,,,,,,,,,,,,,,,,,0.00,25,0.00,0.0
Rashod Berry,2564589,LB,DET,@CLE,,,,,,,,,,,,,,,,,,0.00,26,0.00,0.0
Chris Board,2561301,LB,BAL,@CHI,,,,,,,,,,,,,,,,,,2.76,27,0.00,-2.76
Nick Bolton,2566175,LB,KC,DAL,,,,,,,,,,,,,,,,,,8.94,28,0.00,-8.94
Jon Bostic,2539978,LB,WAS,@CAR,,,,,,,,,,,,,,,,,,,29,0.00,
Tyus Bowser,2558166,LB,BAL,@CHI,,,,,,,,,,,,,,,,,,6.42,30,0.00,-6.42
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,31,0.00,
K.J. Britt,2566559,LB,TB,NYG,,,,,,,,,,,,,,,,,,0.00,32,0.00,0.0
Jordyn Brooks,2565135,LB,SEA,ARI,,,,,,,,,,,,,,,,,,11.38,33,0.00,-11.38
Cameron Brown,2564715,LB,NYG,@TB,,,,,,,,,,,,,,,,,,0.84,34,0.00,-0.84
Jayon Brown,2558005,LB,TEN,HOU,,,,,,,,,,,,,,,,,,3.02,35,0.00,-3.02
Baron Browning,2566025,LB,DEN,Bye,,,,,,,,,,,,,,,,,,,36,0.00,
T.J. Brunson,2564718,LB,NYG,@TB,,,,,,,,,,,,,,,,,,,37,0.00,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,38,0.00,
Oren Burks,2560984,LB,GB,@MIN,,,,,,,,,,,,,,,,,,2.07,39,0.00,-2.07
Ben Burr-Kirven,2562490,LB,SEA,ARI,,,,,,,,,,,,,,,,,,,40,0.00,
Devin Bush,2562243,LB,PIT,@LAC,,,,,,,,,,,,,,,,,,10.22,41,0.00,-10.22
Josh Bynes,2530491,LB,BAL,@CHI,,,,,,,,,,,,,,,,,,10.04,42,0.00,-10.04
Shilique Calhoun,2555294,LB,KC,DAL,,,,,,,,,,,,,,,,,,0.00,43,0.00,0.0
Austin Calitro,2558925,LB,CIN,@LV,,,,,,,,,,,,,,,,,,0.00,44,0.00,0.0
De'Vondre Campbell,2555255,LB,GB,@MIN,,,,,,,,,,,,,,,,,,13.20,45,0.00,-13.2
Jermaine Carter,2561093,LB,CAR,WAS,,,,,,,,,,,,,,,,,,7.89,46,0.00,-7.89
Lorenzo Carter,2561015,LB,NYG,@TB,,,,,,,,,,,,,,,,,,4.66,47,0.00,-4.66
Blake Cashman,2562496,LB,NYJ,MIA,,,,,,,,,,,,,,,,,,,48,0.00,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,49,0.00,
Cole Christiansen,2565021,LB,LAC,PIT,,,,,,,,,,,,,,,,,,0.00,50,0.00,0.0
Bradley Chubb,2561020,LB,DEN,Bye,,,,,,,,,,,,,,,,,,,51,0.00,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,52,0.00,
Jamie Collins,2539311,LB,NE,@ATL,,,,,,,,,,,,,,,,,,,53,0.00,
Zaven Collins,2566421,LB,ARI,@SEA,,,,,,,,,,,,,,,,,,2.00,54,0.00,-2.0
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,55,0.00,
Ryan Connelly,2562638,LB,MIN,GB,,,,,,,,,,,,,,,,,,0.00,56,0.00,0.0
Brandon Copeland,2541695,LB,ATL,NE,,,,,,,,,,,,,,,,,,3.07,57,0.00,-3.07
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,58,0.00,
Carter Coughlin,2564724,LB,NYG,@TB,,,,,,,,,,,,,,,,,,,59,0.00,
Jabril Cox,2565998,LB,DAL,@KC,,,,,,,,,,,,,,,,,,,60,0.00,
Tae Crowder,2564727,LB,NYG,@TB,,,,,,,,,,,,,,,,,,11.57,61,0.00,-11.57
Zach Cunningham,2558094,LB,HOU,@TEN,,,,,,,,,,,,,,,,,,11.89,62,0.00,-11.89
