PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Dalvin Cook,2557991,RB,MIN,PIT,,,,205,2,1,17,,,,,,37.40,27,1,28,1,3,33,1,4,1,1,34.70
James Conner,2557978,RB,ARI,LA,,,,31,2,9,94,,,,,,29.00,13,9,22,9,9,100,1,5,3,2,29.00
Rashaad Penny,2560835,RB,SEA,@HOU,,,,137,2,1,1,,,,,,31.00,16,1,17,1,1,100,,2,1,3,26.30
Najee Harris,2566448,RB,PIT,@MIN,,,,94,1,3,10,1,,,,,27.10,20,3,23,3,3,100,1,2,1,4,25.60
Melvin Gordon,2552469,RB,DEN,DET,,,,111,2,,,,,,,,43.90,24,,24,,,,,10,5,5,23.10
Alvin Kamara,2558019,RB,NO,@NYJ,,,,120,1,4,25,,,,,,27.60,27,4,31,4,5,80,3,8,4,6,22.50
Leonard Fournette,2557973,RB,TB,BUF,,,,113,1,4,19,,,,,,22.00,19,4,23,4,7,57,3,4,2,7,21.20
Javonte Williams,2566049,RB,DEN,DET,,,,73,1,1,10,1,,,,,43.90,15,1,16,1,2,50,1,3,1,8,20.80
Aaron Jones,2558116,RB,GB,CHI,,,,35,1,3,30,1,,,,,28.10,5,3,8,3,3,100,,1,1,9,20.00
Clyde Edwards-Helaire,2564271,RB,KC,LV,,,,37,2,3,5,,,,,,47.10,10,3,13,3,3,100,,3,2,10,18.70
Saquon Barkley,2560968,RB,NYG,@LAC,,,,64,,3,31,1,,,,,37.00,16,3,19,3,3,100,1,2,1,11,17.00
Derrick Gore,2563347,RB,KC,LV,,,,66,1,2,23,,,,,,47.10,9,2,11,2,2,100,,,,12,15.90
Austin Ekeler,2559169,RB,LAC,NYG,,,,67,1,2,17,,,,,,24.40,12,2,14,2,4,50,1,3,1,13,15.40
D'Onta Foreman,2557994,RB,TEN,JAX,,,,47,1,2,15,,,,,,16.10,13,2,15,2,2,100,1,4,2,14,13.20
Cordarrelle Patterson,2540145,RB,ATL,@CAR,,,,58,1,2,1,,,,,,24.30,16,2,18,2,5,40,1,6,,15,12.90
Devin Singletary,2562734,RB,BUF,@TB,,,,52,,6,37,,,,,,13.10,4,6,10,6,7,86,1,1,,16,11.90
Darrel Williams,2560935,RB,KC,LV,,,,8,,3,31,1,,,,,47.10,2,3,5,3,3,100,1,2,1,17,11.40
Mike Davis,2553439,RB,ATL,@CAR,,,,44,,5,42,,,,,,24.30,11,5,16,5,6,83,1,,,18,11.10
David Montgomery,2562502,RB,CHI,@GB,,,,42,,6,39,,,,,,11.60,10,6,16,6,7,86,,1,1,19,11.10
Craig Reynolds,2562834,RB,DET,@DEN,,,,83,,2,16,,,,,,11.40,11,2,13,2,2,100,,1,,20,10.90
Jonathan Williams,2555227,RB,WAS,DAL,,,,16,1,1,19,,,,,,18.20,4,1,5,1,1,100,,3,3,21,10.80
Devontae Booker,2555223,RB,NYG,@LAC,,,,56,,4,28,,,,,,37.00,8,4,12,4,5,80,,,,22,10.40
Devonta Freeman,2543583,RB,BAL,@CLE,,,,64,,5,8,,,,,,15.80,13,5,18,5,5,100,,,,23,9.70
Royce Freeman,2560733,RB,HOU,SEA,,,,15,,6,51,,,,,,18.20,11,6,17,6,8,75,,,,24,9.60
Elijhaa Penny,2556762,RB,NYG,@LAC,,,,8,,1,3,1,,,1,,37.00,1,1,2,1,1,100,1,2,1,25,9.60
Ezekiel Elliott,2555224,RB,DAL,@WAS,,,,45,,1,15,,,,1,,14.60,12,1,13,1,6,17,3,1,,26,9.50
Chuba Hubbard,2565899,RB,CAR,ATL,,,,33,1,,,,,,,,13.60,10,,10,,,,,3,,27,9.30
Rex Burkhead,2539265,RB,HOU,SEA,,,,40,,4,26,,,,,,18.20,11,4,15,4,4,100,,1,1,28,8.60
A.J. Dillon,2563986,RB,GB,CHI,,,,71,,,,,,,,,28.10,15,,15,,,,,5,3,29,8.10
Nick Chubb,2561021,RB,CLE,BAL,,,,59,,3,6,,,,,,13.00,17,3,20,3,4,75,,3,1,30,8.00
Sony Michel,2560809,RB,LA,@ARI,,,,79,,,,,,,,,7.90,20,,20,,1,,,5,3,31,7.90
Joe Mixon,2557976,RB,CIN,SF,,,,58,,2,10,,,,,,14.80,18,2,20,2,2,100,,1,,32,7.80
Ty Johnson,2562293,RB,NYJ,NO,,,,17,,4,40,,,,,,10.50,6,4,10,4,7,57,1,1,,33,7.70
Josh Jacobs,2562377,RB,LV,@KC,,,,24,,5,46,,,,,1,13.00,9,5,14,5,6,83,,,,34,7.50
Latavius Murray,2541161,RB,BAL,@CLE,,,,1,1,,,,,,,,15.80,1,,1,,,,,1,1,35,6.10
Jeff Wilson,2560938,RB,SF,@CIN,,,,56,,,,,,,,,9.10,13,,13,,,,,,,36,5.60
Samaje Perine,2558138,RB,CIN,SF,,,,11,,4,22,,,,,,14.80,4,4,8,4,5,80,1,1,,37,5.30
Corey Clement,2559150,RB,DAL,@WAS,,,,44,,1,2,,,,,,14.60,13,1,14,1,2,50,1,3,,38,5.10
Dare Ogunbowale,2559362,RB,JAX,@TEN,,,,,,2,5,,,,,,7.40,,2,2,2,3,67,,,,39,4.90
Justin Jackson,2560756,RB,LAC,NYG,,,,35,,1,7,,,,,,24.40,9,1,10,1,1,100,,7,1,40,4.70
Ameer Abdullah,2552374,RB,CAR,ATL,,,,16,,2,17,,,,,,13.60,4,2,6,2,4,50,1,2,1,41,4.30
Joshua Kelley,2565054,RB,LAC,NYG,,,,33,,1,5,,,,,,24.40,10,1,11,1,1,100,,2,,42,4.30
Jaret Patterson,2567160,RB,WAS,DAL,,,,29,,1,9,,,,,,18.20,4,1,5,1,1,100,,,,43,4.30
D'Ernest Johnson,2563327,RB,CLE,BAL,,,,22,,1,7,,,,,,13.00,4,1,5,1,1,100,,,,44,3.40
Tony Jones,2564679,RB,NO,@NYJ,,,,10,,1,19,,,,,,27.60,6,1,7,1,1,100,,1,1,45,3.40
Antonio Gibson,2565276,RB,WAS,DAL,,,,36,,2,5,,,,,1,18.20,10,2,12,2,2,100,,,,46,3.10
Peyton Barber,2556466,RB,LV,@KC,,,,7,,2,13,,,,,,13.00,1,2,3,2,3,67,,,,47,3.00
Kareem Hunt,2557917,RB,CLE,BAL,,,,5,,2,13,,,,,,13.00,2,2,4,2,2,100,1,1,,48,2.80
La'Mical Perine,2564808,RB,NYJ,NO,,,,28,,,,,,,,,10.50,7,,7,,,,,,,49,2.80
Alexander Mattison,2562682,RB,MIN,PIT,,,,27,,,,,,,,,37.40,6,,6,,1,,1,1,,50,2.70
JaMycal Hasty,2565108,RB,SF,@CIN,,,,,,3,10,,,,,,9.10,,3,3,3,3,100,,,,51,2.50
Trey Ragas,2565654,RB,LV,@KC,,,,9,,2,6,,,,,,13.00,1,2,3,2,2,100,,,,52,2.50
Alex Collins,2555430,RB,SEA,@HOU,,,,16,,1,1,,,,,,31.00,7,1,8,1,1,100,,,,53,2.20
Damien Williams,2550512,RB,CHI,@GB,,,,13,,1,4,,,,,,11.60,2,1,3,1,1,100,,,,54,2.20
Dwayne Washington,2556118,RB,NO,@NYJ,,,,,,,,,,,,,27.60,,,,,,,,,,55,1.70
Derek Watt,2555220,RB,PIT,@MIN,,,,,,,,,,,,,27.10,,,,,,,,,,56,1.70
Trayveon Williams,2562600,RB,CIN,SF,,,,,,,,,,,,,14.80,,,,,,,,,,57,1.70
DeeJay Dallas,2565144,RB,SEA,@HOU,,,,16,,,,,,,,,31.00,2,,2,,,,,1,,58,1.60
Jeremy McNichols,2557977,RB,TEN,JAX,,,,16,,,,,,,,,16.10,8,,8,,1,,,1,,59,1.60
Dontrell Hilliard,2561461,RB,TEN,JAX,,,,13,,,,,,,,,16.10,6,,6,,2,,,,,60,1.30
Carlos Hyde,2543743,RB,JAX,@TEN,,,,2,,1,6,,,,,,7.40,1,1,2,1,2,50,,,,61,1.30
Matt Breida,2558918,RB,BUF,@TB,,,,12,,,,,,,,,13.10,3,,3,,1,,,,,62,1.20
James Robinson,2564223,RB,JAX,@TEN,,,,4,,,,,,,,,7.40,6,,6,,,,,,,63,1.20
Michael Burton,2552636,RB,KC,LV,,,,3,,,,,,,,,47.10,1,,1,,,,,1,,64,1.10
Kyle Juszczyk,2540230,RB,SF,@CIN,,,,,,1,5,,,,,,9.10,,1,1,1,2,50,1,,1,65,1.00
Nick Bellore,2495262,RB,SEA,@HOU,,,,,,1,4,,,,,,31.00,,1,1,1,1,100,,,,66,0.90
Andy Janovich,2555432,RB,CLE,BAL,,,,,,1,3,,,,,,13.00,,1,1,1,1,100,,,,67,0.80
Ronald Jones,2560770,RB,TB,BUF,,,,8,,,,,,,,,22.00,3,,3,,,,,,,68,0.80
Godwin Igwebuike,2560749,RB,DET,@DEN,,,,25,,,,,,,,1,11.40,8,,8,,,,,1,1,69,0.50
Qadree Ollison,2562797,RB,ATL,@CAR,,,,23,,,,,,,,1,24.30,5,,5,,,,,1,,70,0.30
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Salvon Ahmed,2565090,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,72,0.00
Cam Akers,2564319,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,73,0.00
Darius Anderson,2563824,RB,HOU,SEA,,,,,,,,,,,,,18.20,,,,,,,,,,74,0.00
Alex Armah,2558833,RB,WAS,DAL,,,,,,,,,,,,,18.20,,,,,,,,,,75,0.00
Ryquell Armstead,2562622,RB,JAX,@TEN,,,,,,,,,,,,,7.40,,,,,,,,,,76,0.00
Kalen Ballage,2560967,RB,PIT,@MIN,,,,,,,,,,,,,27.10,,,,,,,,,,77,0.00
Jake Bargas,2564508,RB,MIN,PIT,,,,,,,,,,,,,37.40,,,,,,,,,,78,0.00
Nick Bawden,2560972,RB,NYJ,NO,,,,,,,,,,,,,10.50,,,,,,,,,,79,0.00
Le'Veon Bell,2540175,RB,TB,BUF,,,,,,,,,,,,,22.00,,,,,,,,,,80,0.00
Levante Bellamy,2563878,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Eno Benjamin,2564889,RB,ARI,LA,,,,,,,,,,,,,29.00,,,,,,,,,,82,0.00
Giovani Bernard,2540156,RB,TB,BUF,,,,,,,,,,,,,22.00,,,,,,,,,,83,0.00
Khari Blasingame,2562869,RB,TEN,JAX,,,,,,,,,,,,,16.10,,,,,,,,,,84,0.00
Brandon Bolden,2532797,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,85,0.00
Reggie Bonnafon,2561184,RB,CAR,ATL,,,,,,,,,,,,,13.60,,,,,,,,,,86,0.00
Mike Boone,2561099,RB,DEN,DET,,,,,,,,,,,,,43.90,,,,,,,,,,87,0.00
Darius Bradwell,2565015,RB,LAC,NYG,,,,,,,,,,,,,24.40,,,,,,,,,,88,0.00
Gary Brightwell,2566364,RB,NYG,@LAC,,,,,,,,,,,,,37.00,,,,,,,,,,89,0.00
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Malcolm Brown,2552382,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
Spencer Brown,2565558,RB,CAR,ATL,,,,,,,,,,,,,13.60,,,,,,,,,,92,0.00
Jason Cabinda,2560986,RB,DET,@DEN,,,,,,,,,,,,,11.40,,,,,,,,,,93,0.00
Raymond Calais,2565207,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,94,0.00
Trenton Cannon,2561137,RB,SF,@CIN,,,,,,,,,,,,,9.10,,,,,,,,,,95,0.00
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,96,0.00
Chris Carson,2558865,RB,SEA,@HOU,,,,,,,,,,,,,31.00,,,,,,,,,,97,0.00
Michael Carter,2566382,RB,NYJ,NO,,,,,,,,,,,,,10.50,,,,,,,,,,98,0.00
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,99,0.00
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Tarik Cohen,2558250,RB,CHI,@GB,,,,,,,,,,,,,11.60,,,,,,,,,,101,0.00
Tevin Coleman,2552453,RB,NYJ,NO,,,,,,,,,,,,,10.50,,,,,,,,,,102,0.00
Nathan Cottrell,2564175,RB,JAX,@TEN,,,,,,,,,,,,,7.40,,,,,,,,,,103,0.00
Damarea Crockett,2563223,RB,DEN,DET,,,,,,,,,,,,,43.90,,,,,,,,,,104,0.00
Mikey Daniel,2563476,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,105,0.00
Matt Dayes,2557987,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Gerrid Doaks,2566277,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,107,0.00
J.K. Dobbins,2563548,RB,BAL,@CLE,,,,,,,,,,,,,15.80,,,,,,,,,,108,0.00
Rico Dowdle,2565295,RB,DAL,@WAS,,,,,,,,,,,,,14.60,,,,,,,,,,109,0.00
Kenyan Drake,2555230,RB,LV,@KC,,,,,,,,,,,,,13.00,,,,,,,,,,110,0.00
Chase Edmonds,2560711,RB,ARI,LA,,,,,,,,,,,,,29.00,,,,,,,,,,111,0.00
Trey Edmunds,2559325,RB,PIT,@MIN,,,,,,,,,,,,,27.10,,,,,,,,,,112,0.00
Gus Edwards,2561324,RB,BAL,@CLE,,,,,,,,,,,,,15.80,,,,,,,,,,113,0.00
Travis Etienne,2566157,RB,JAX,@TEN,,,,,,,,,,,,,7.40,,,,,,,,,,114,0.00
Chris Evans,2565944,RB,CIN,SF,,,,,,,,,,,,,14.80,,,,,,,,,,115,0.00
Darrynton Evans,2564043,RB,TEN,JAX,,,,,,,,,,,,,16.10,,,,,,,,,,116,0.00
Tavien Feaster,2564187,RB,ARI,LA,,,,,,,,,,,,,29.00,,,,,,,,,,117,0.00
D.J. Foster,2556528,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Jake Funk,2566208,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,119,0.00
Tyler Gaffney,2543655,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,120,0.00
Kenneth Gainwell,2566397,RB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,121,0.00
Wayne Gallman,2557952,RB,MIN,PIT,,,,,,,,,,,,,37.40,,,,,,,,,,122,0.00
Myles Gaskin,2562270,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,123,0.00
Cullen Gillaspia,2562906,RB,NYG,@LAC,,,,,,,,,,,,,37.00,,,,,,,,,,124,0.00
Garrett Groshek,2565645,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,125,0.00
Pete Guerrerio,2565539,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,126,0.00
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,127,0.00
C.J. Ham,2556803,RB,MIN,PIT,,,,,,,,,,,,,37.40,,,,,,,,,,128,0.00
Damien Harris,2562281,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Javian Hawkins,2566689,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,130,0.00
Darrell Henderson,2562574,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,131,0.00
Derrick Henry,2556075,RB,TEN,JAX,,,,,,,,,,,,,16.10,,,,,,,,,,132,0.00
Brian Hill,2558112,RB,SF,@CIN,,,,,,,,,,,,,9.10,,,,,,,,,,133,0.00
Justice Hill,2562407,RB,BAL,@CLE,,,,,,,,,,,,,15.80,,,,,,,,,,134,0.00
Kylin Hill,2566076,RB,GB,CHI,,,,,,,,,,,,,28.10,,,,,,,,,,135,0.00
Nyheim Hines,2560742,RB,IND,Bye,,,,,,,,,,,,,,,,,,,,,,,136,0.00
Josh Hokit,2565111,RB,SF,@CIN,,,,,,,,,,,,,9.10,,,,,,,,,,137,0.00
Elijah Holyfield,2562664,RB,CIN,SF,,,,,,,,,,,,,14.80,,,,,,,,,,138,0.00
Travis Homer,2562665,RB,SEA,@HOU,,,,,,,,,,,,,31.00,,,,,,,,,,139,0.00
Jordan Howard,2555418,RB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Buddy Howell,2561344,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,141,0.00
Caleb Huntley,2566692,RB,ATL,@CAR,,,,,,,,,,,,,24.30,,,,,,,,,,142,0.00
Jason Huntley,2563938,RB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,143,0.00
Alec Ingold,2562288,RB,LV,@KC,,,,,,,,,,,,,13.00,,,,,,,,,,144,0.00
Mark Ingram,2495466,RB,NO,@NYJ,,,,,,,,,,,,,27.60,,,,,,,,,,145,0.00
Deon Jackson,2565603,RB,IND,Bye,,,,,,,,,,,,,,,,,,,,,,,146,0.00
Jermar Jefferson,2566058,RB,DET,@DEN,,,,,,,,,,,,,11.40,,,,,,,,,,147,0.00
David Johnson,2553435,RB,HOU,SEA,,,,,,,,,,,,,18.20,,,,,,,,,,148,0.00
Duke Johnson,2552461,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,149,0.00
Jakob Johnson,2562890,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Kerryon Johnson,2560765,RB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Taiwan Jones,2495467,RB,BUF,@TB,,,,,,,,,,,,,13.10,,,,,,,,,,152,0.00
Xavier Jones,2564364,RB,LA,@ARI,,,,,,,,,,,,,7.90,,,,,,,,,,153,0.00
John Kelly,2560777,RB,CLE,BAL,,,,,,,,,,,,,13.00,,,,,,,,,,154,0.00
Adrian Killins Jr.,2564841,RB,DEN,DET,,,,,,,,,,,,,43.90,,,,,,,,,,155,0.00
Patrick Laird,2563296,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Benny LeMay,2563794,RB,CLE,BAL,,,,,,,,,,,,,13.00,,,,,,,,,,157,0.00
Dion Lewis,2495469,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Phillip Lindsay,2559947,RB,MIA,Bye,,,,,,,,,,,,,,,,,,,,,,,159,0.00
Marlon Mack,2558123,RB,IND,Bye,,,,,,,,,,,,,,,,,,,,,,,160,0.00
Ben Mason,2565845,RB,CHI,@GB,,,,,,,,,,,,,11.60,,,,,,,,,,161,0.00
Christian McCaffrey,2557997,RB,CAR,ATL,,,,,,,,,,,,,13.60,,,,,,,,,,162,0.00
LeSean McCoy,79607,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,163,0.00
Nate McCrary,2566617,RB,BAL,@CLE,,,,,,,,,,,,,15.80,,,,,,,,,,164,0.00
Anthony McFarland,2564994,RB,PIT,@MIN,,,,,,,,,,,,,27.10,,,,,,,,,,165,0.00
Elijah McGuire,2557934,RB,KC,LV,,,,,,,,,,,,,47.10,,,,,,,,,,166,0.00
Jerick McKinnon,2543715,RB,KC,LV,,,,,,,,,,,,,47.10,,,,,,,,,,167,0.00
J.D. McKissic,2556440,RB,WAS,DAL,,,,,,,,,,,,,18.20,,,,,,,,,,168,0.00
Lamar Miller,2533034,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Dedrick Mills,2566905,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Elijah Mitchell,2566538,RB,SF,@CIN,,,,,,,,,,,,,9.10,,,,,,,,,,171,0.00
Taquan Mizzell,2558975,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,172,0.00
Ty Montgomery,2552429,RB,NO,@NYJ,,,,,,,,,,,,,27.60,,,,,,,,,,173,0.00
Alfred Morris,2533457,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,174,0.00
Zack Moss,2563617,RB,BUF,@TB,,,,,,,,,,,,,13.10,,,,,,,,,,175,0.00
Raheem Mostert,2553728,RB,SF,@CIN,,,,,,,,,,,,,9.10,,,,,,,,,,176,0.00
Khalfani Muhammad,2558861,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,177,0.00
Gabe Nabers,2565066,RB,LAC,NYG,,,,,,,,,,,,,24.40,,,,,,,,,,178,0.00
Ryan Nall,2560817,RB,CHI,@GB,,,,,,,,,,,,,11.60,,,,,,,,,,179,0.00
Kene Nwangwu,2566313,RB,MIN,PIT,,,,,,,,,,,,,37.40,,,,,,,,,,180,0.00
Sewo Olonilua,2563857,RB,DAL,@WAS,,,,,,,,,,,,,14.60,,,,,,,,,,181,0.00
Devine Ozigbo,2562409,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,182,0.00
Jacques Patrick,2563737,RB,BAL,@CLE,,,,,,,,,,,,,15.80,,,,,,,,,,183,0.00
Malcolm Perry,2564484,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,184,0.00
Senorise Perry,2550633,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Adrian Peterson,2507164,RB,SEA,@HOU,,,,,,,,,,,,,31.00,,,,,,,,,,186,0.00
Scottie Phillips,2564085,RB,HOU,SEA,,,,,,,,,,,,,18.20,,,,,,,,,,187,0.00
Artavis Pierce,2565417,RB,CLE,BAL,,,,,,,,,,,,,13.00,,,,,,,,,,188,0.00
Sandro Platzgummer,2565523,RB,NYG,@LAC,,,,,,,,,,,,,37.00,,,,,,,,,,189,0.00
