PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Mike Hughes,2560746,DB,KC,LV,8,1,,,,2,1,,1,,,,,,,,23,1,27.17
Ahkello Witherspoon,2558157,DB,PIT,@MIN,4,,,,2,,,,,,,,,3,,45,,2,22.80
Vonn Bell,2555530,DB,CIN,SF,5,5,,,,1,,,,,,,,2,,,,3,21.00
Landon Collins,2552454,DB,WAS,DAL,5,,2,1,1,,,,,,,,,1,1,3,,4,20.60
Bashaud Breeland,2543571,DB,ARI,LA,7,1,,,1,,,,,,,,,1,,18,,5,19.30
Darious Williams,2561469,DB,LA,@ARI,6,,,1,,,,,,,,,,3,,,,6,19.20
Grant Delpit,2563773,DB,CLE,BAL,11,,,,,,,,,,,,,,,,,7,18.70
Rasul Douglas,2558168,DB,GB,CHI,2,,,,1,,,1,,,,,,2,,55,,8,17.73
Jeremy Chinn,2563632,DB,CAR,ATL,8,5,,,,,,,,,,,,,,,,9,17.60
Jourdan Lewis,2557920,DB,DAL,@WAS,6,,,,,1,1,,,,,,,1,,,,10,17.20
Jessie Bates,2560970,DB,CIN,SF,8,1,,,,,,,,,,,,1,,,,11,16.90
Dane Jackson,2563614,DB,BUF,@TB,7,,,,,,,,,,,,,2,,,,12,16.90
Anthony Averett,2560963,DB,BAL,@CLE,4,1,,,1,,,,,,,,,2,,21,,13,16.80
Jordan Poyer,2539290,DB,BUF,@TB,7,3,,,,,,,,,,,,1,,,,14,16.80
Michael Davis,2559164,DB,LAC,NYG,3,,,1,,,,,,,,,,4,,,,15,16.60
Eddie Jackson,2558176,DB,CHI,@GB,7,2,,,,,,,,,,,,1,,,,16,16.00
Xavier Woods,2558159,DB,MIN,PIT,6,2,,1,,,,,,,,,,1,,,,17,15.80
Tyrann Mathieu,2540180,DB,KC,LV,5,,,,1,,1,,,,,,,1,,6,,18,15.70
Justin Simmons,2555550,DB,DEN,DET,5,1,,,1,,,,,,,,,1,,,,19,15.30
Kendall Fuller,2555349,DB,WAS,DAL,6,,,,,,,,,,,,,2,,,,20,15.20
A.J. Terrell,2563527,DB,ATL,@CAR,1,3,,,1,,,,,,,,,3,,,,21,15.10
Buster Skrine,2495343,DB,TEN,JAX,3,1,,,1,,,,,,,,,2,,17,,22,14.97
Chidobe Awuzie,2557840,DB,CIN,SF,4,2,,1,,,,,,,,,,2,,,,23,14.90
Troy Hill,2553536,DB,CLE,BAL,5,2,,3,,,,,,,,,,,,,,24,14.60
Kristian Fulton,2564046,DB,TEN,JAX,3,1,,,1,,,,,,,,,2,,,,25,14.40
Antoine Winfield Jr.,2565261,DB,TB,BUF,8,1,,,,,,,,,,,,,,,,26,14.40
Ugo Amadi,2562464,DB,SEA,@HOU,4,1,,1,,,,,,,,,,2,,,,27,14.10
Harrison Smith,2532948,DB,MIN,PIT,4,1,1,1,,,,,,,,,,1,1,,,28,14.10
K'Waun Williams,2550654,DB,SF,@CIN,5,2,1,1,,,,,,,,,,,1,,,29,14.10
D.J. Reed,2560850,DB,SEA,@HOU,8,,,,,,,,,,,,,,,,,30,13.60
Marshon Lattimore,2558061,DB,NO,@NYJ,5,,,,,,,,,,,,,2,,,,31,13.50
Aaron Robinson,2566370,DB,NYG,@LAC,7,2,,,,,,,,,,,,,,,,32,13.50
Paulson Adebo,2566346,DB,NO,@NYJ,6,,,,,,,,,,,,,1,,,,33,12.70
Micah Hyde,2539240,DB,BUF,@TB,7,1,,,,,,,,,,,,,,,,34,12.70
Sean Murphy-Bunting,2562635,DB,TB,BUF,7,1,,,,,,,,,,,,,,,,35,12.70
Chris Westry,2562902,DB,BAL,@CLE,6,,,,,,,,,,,,,1,,,,36,12.70
Artie Burns,2555344,DB,CHI,@GB,6,3,,,,,,,,,,,,,,,,37,12.60
Logan Ryan,2540162,DB,NYG,@LAC,6,3,,,,,,,,,,,,,,,,38,12.60
Divine Deablo,2566253,DB,LV,@KC,5,5,,,,,,,,,,,,,,,,39,12.50
John Johnson,2558183,DB,CLE,BAL,6,1,0.5,,,,,,,,,,,,1,,,40,12.50
Henry Black,2563974,DB,GB,CHI,3,1,,,,1,,,,,,,,1,,,,41,11.90
William Jackson,2556367,DB,WAS,DAL,7,,,,,,,,,,,,,,,,,42,11.90
David Long,2562798,DB,LA,@ARI,5,1,,,,,,,,,,,,1,,,,43,11.80
Brandon Stephens,2565851,DB,BAL,@CLE,6,2,,,,,,,,,,,,,,,,44,11.80
Andrew Adams,2556456,DB,TB,BUF,3,2,,,,,,,,,,,,2,,,,45,11.70
Nasir Adderley,2562617,DB,LAC,NYG,4,3,,,,,,,,,,,,1,,,,46,11.70
Jalen Thompson,2563339,DB,ARI,LA,5,4,,,,,,,,,,,,,,,,47,11.70
Johnathan Abram,2562616,DB,LV,@KC,4,6,,,,,,,,,,,,,,,,48,11.60
Elijah Riley,2564853,DB,NYJ,NO,4,6,,,,,,,,,,,,,,,,49,11.60
Will Harris,2562395,DB,DET,@DEN,2,7,,,,,,,,,,,,1,,,,50,11.50
Tashaun Gipson,2532848,DB,CHI,@GB,5,3,,,,,,,,,,,,,,,,51,10.90
Chris Harris,2530510,DB,LAC,NYG,2,,,,,,,,,,,,,3,,,,52,10.90
Andrew Wingard,2562606,DB,JAX,@TEN,5,3,,,,,,,,,,,,,,,,53,10.90
Lonnie Johnson,2562295,DB,HOU,SEA,4,,,1,,,,,,,,,,1,,,,54,10.80
Ryan Neal,2561381,DB,SEA,@HOU,4,3,,1,,,,,,,,,,,,,,55,10.70
Greedy Williams,2562785,DB,CLE,BAL,6,,,,,,,,,,,,,,,,,56,10.20
Robert Alford,2539653,DB,ARI,LA,5,2,,,,,,,,,,,,,,,,57,10.10
Chuck Clark,2558248,DB,BAL,@CLE,5,2,,,,,,,,,,,,,,,,58,10.10
Terrell Edmunds,2560712,DB,PIT,@MIN,4,1,,,,,,,,,,,,1,,,,59,10.10
Trevon Diggs,2563836,DB,DAL,@WAS,1,1,,,,,,,,,,,,3,,,,60,10.00
Minkah Fitzpatrick,2560725,DB,PIT,@MIN,3,3,,,,,,,,,,,,1,,,,61,10.00
Ronald Darby,2552689,DB,DEN,DET,4,,,,,,,,,,,,,1,,,,62,9.30
Jordan Fuller,2564340,DB,LA,@ARI,5,1,,,,,,,,,,,,,,,,63,9.30
Darren Hall,2565821,DB,ATL,@CAR,4,,,,,,,,,,,,,1,,,,64,9.30
Cameron Sutton,2558849,DB,PIT,@MIN,4,,,,,,,,,,,,,1,,,,65,9.30
Kareem Jackson,496735,DB,DEN,DET,3,2,,,,,,,,,,,,1,,,,66,9.20
Jimmie Ward,2543741,DB,SF,@CIN,3,2,,,,,,,,,,,,1,,,,67,9.20
Kamren Curl,2565270,DB,WAS,DAL,3,5,,,,,,,,,,,,,,,,68,9.10
Julian Love,2562414,DB,NYG,@LAC,3,3,,1,,,,,,,,,,,,,,69,9.00
Chandon Sullivan,2560887,DB,GB,CHI,1,1,,,1,,,,,,,,,1,,1,,70,8.53
Blessuan Austin,2562468,DB,SEA,@HOU,5,,,,,,,,,,,,,,,,,71,8.50
Kris Boyd,2562630,DB,MIN,PIT,5,,,,,,,,,,,,,,,,,72,8.50
Adrian Amos,2552385,DB,GB,CHI,3,1,,,,,,,,,,,,1,,,,73,8.40
Kevin Byard,2555158,DB,TEN,JAX,2,3,,,,,,,,,,,,1,,,,74,8.30
Brandin Echols,2565726,DB,NYJ,NO,4,,,1,,,,,,,,,,,,,,75,8.30
Jaquiski Tartt,2552391,DB,SF,@CIN,3,4,,,,,,,,,,,,,,,,76,8.30
Ross Cockrell,2543799,DB,TB,BUF,4,1,,,,,,,,,,,,,1,,,77,8.10
Jayron Kearse,2555156,DB,DAL,@WAS,2,1,,,,,1,,,,,,,1,,,1,78,7.73
Carlton Davis,2561039,DB,TB,BUF,4,1,,,,,,,,,,,,,,,,79,7.60
C.J. Henderson,2564199,DB,CAR,ATL,3,,,,,,,,,,,,,1,,,,80,7.60
DeAndre Houston-Carson,2555381,DB,CHI,@GB,4,1,,,,,,,,,,,,,,,,81,7.60
Talanoa Hufanga,2566529,DB,SF,@CIN,4,1,,,,,,,,,,,,,,,,82,7.60
Jaylon Johnson,2563701,DB,CHI,@GB,3,,,,,,,,,,,,,1,,,,83,7.60
Taron Johnson,2560766,DB,BUF,@TB,4,1,,,,,,,,,,,,,,,,84,7.60
Byron Murphy,2562318,DB,ARI,LA,3,,,,,,,,,,,,,1,,,,85,7.60
Pat Surtain II,2566043,DB,DEN,DET,4,1,,,,,,,,,,,,,,,,86,7.60
Marcus Williams,2558847,DB,NO,@NYJ,4,1,,,,,,,,,,,,,,,,87,7.60
Dean Marlowe,2553562,DB,DET,@DEN,2,5,,,,,,,,,,,,,,,,88,7.40
Shaquill Griffin,2558259,DB,JAX,@TEN,4,,,,,,,,,,,,,,1,,,89,7.30
M.J. Stewart,2560884,DB,CLE,BAL,4,,,,,,,,,,,,,,,,,90,6.80
Denzel Ward,2560916,DB,CLE,BAL,4,,,,,,,,,,,,,,,,,91,6.80
Eli Apple,2555277,DB,CIN,SF,2,1,,,,,,,,,,,,1,,,,92,6.70
Budda Baker,2558009,DB,ARI,LA,3,2,,,,,,,,,,,,,,,,93,6.70
Desmond King,2557927,DB,HOU,SEA,3,2,,,,,,,,,,,,,,,,94,6.70
Josh Norman,2532920,DB,SF,@CIN,2,1,,,,,,,,,,,,1,,,,95,6.70
Patrick Peterson,2495504,DB,MIN,PIT,3,2,,,,,,,,,,,,,,,,96,6.70
Daniel Sorensen,2550257,DB,KC,LV,1,,,,,,,,,,,,,2,,,,97,6.70
Bryce Hall,2564796,DB,NYJ,NO,3,,,1,,,,,,,,,,,,,,98,6.60
C.J. Moore,2563193,DB,DET,@DEN,2,4,,,,,,,,,,,,,,,,99,6.60
Ambry Thomas,2566547,DB,SF,@CIN,2,4,,,,,,,,,,,,,,,,100,6.60
Richard Sherman,2495507,DB,TB,BUF,,,,,1,,,,,,,,,1,,,,101,6.00
Armani Watts,2560921,DB,KC,LV,2,2,,,,,1,,,,,,,,,,,102,6.00
Anthony Brown,2555531,DB,DAL,@WAS,2,,,,,,,,,,,,,1,,,,103,5.90
J.T. Gray,2561206,DB,NO,@NYJ,3,1,,,,,,,,,,,,,,,,104,5.90
Javelin Guidry,2565504,DB,NYJ,NO,3,1,,,,,,,,,,,,,,,,105,5.90
Amani Hooker,2562666,DB,TEN,JAX,2,,,,,,,,,,,,,1,,,,106,5.90
Fabian Moreau,2558136,DB,ATL,@CAR,2,,,,,,,,,,,,,1,,,,107,5.90
Trayvon Mullen,2562380,DB,LV,@KC,3,1,,,,,,,,,,,,,,,,108,5.90
Kareem Orr,2563274,DB,LA,@ARI,3,1,,,,,,,,,,,,,,,,109,5.90
Taylor Rapp,2562707,DB,LA,@ARI,3,1,,,,,,,,,,,,,,,,110,5.90
Nickell Robey-Coleman,2540197,DB,DET,@DEN,3,1,,,,,,,,,,,,,,,,111,5.90
Nick Scott,2562905,DB,LA,@ARI,3,1,,,,,,,,,,,,,,,,112,5.90
Eric Stokes,2566097,DB,GB,CHI,2,,,,,,,,,,,,,1,,,,113,5.90
Elijah Molden,2566115,DB,TEN,JAX,2,3,,,,,,,,,,,,,,,,114,5.80
Ashtyn Davis,2564793,DB,NYJ,NO,2,1,0.5,,,,,,,,,,,,1,,,115,5.70
Malcolm Jenkins,79848,DB,NO,@NYJ,3,,,,,,,,,,,,,,1,,,116,5.60
Duron Harmon,2541243,DB,ATL,@CAR,3,,,,,,,,,,,,,,,,,117,5.10
Nate Hobbs,2566259,DB,LV,@KC,3,,,,,,,,,,,,,,,,,118,5.10
Rayshawn Jenkins,2558182,DB,JAX,@TEN,3,,,,,,,,,,,,,,,,,119,5.10
Terrance Mitchell,2543637,DB,HOU,SEA,3,,,,,,,,,,,,,,,,,120,5.10
Trevon Moehrig,2566268,DB,LV,@KC,3,,,,,,,,,,,,,,,,,121,5.10
Charvarius Ward,2561417,DB,KC,LV,3,,,,,,,,,,,,,,,,,122,5.10
P.J. Williams,2552484,DB,NO,@NYJ,3,,,,,,,,,,,,,,,,,123,5.10
Tyson Campbell,2566151,DB,JAX,@TEN,2,2,,,,,,,,,,,,,,,,124,5.00
Rashad Fenton,2562649,DB,KC,LV,2,2,,,,,,,,,,,,,,,,125,5.00
Eric Murray,2555173,DB,HOU,SEA,2,2,,,,,,,,,,,,,,,,126,5.00
Justin Reid,2560851,DB,HOU,SEA,2,2,,,,,,,,,,,,,,,,127,5.00
Jarren Williams,2564958,DB,NYG,@LAC,2,2,,,,,,,,,,,,,,,,128,5.00
Mackensie Alexander,2555177,DB,MIN,PIT,1,4,,,,,,,,,,,,,,,,129,4.90
Miles Killebrew,2555315,DB,PIT,@MIN,2,,,1,,,,,,,,,,,,,,130,4.90
Mike Hilton,2556559,DB,CIN,SF,2,1,,,,,,,,,,,,,1,,,131,4.70
Andre Cisco,2566154,DB,JAX,@TEN,,1,,,,1,,,,,,,,,,,,132,4.30
Deandre Baker,2562227,DB,KC,LV,2,1,,,,,,,,,,,,,,,,133,4.20
James Bradberry,2555175,DB,NYG,@LAC,1,,,,,,,,,,,,,1,,,,134,4.20
Tevaughn Campbell,2562806,DB,LAC,NYG,1,,,,,,,,,,,,,1,,,,135,4.20
Rudy Ford,2558174,DB,JAX,@TEN,2,1,,,,,,,,,,,,,,,,136,4.20
Kyle Fuller,2543681,DB,DEN,DET,2,1,,,,,,,,,,,,,,,,137,4.20
Myles Hartsfield,2563644,DB,CAR,ATL,1,,,,,,,,,,,,,1,,,,138,4.20
Damontae Kazee,2558184,DB,DAL,@WAS,2,1,,,,,,,,,,,,,,,,139,4.20
Xavier McKinney,2564766,DB,NYG,@LAC,2,1,,,,,,,,,,,,,,,,140,4.20
Darnell Savage,2562724,DB,GB,CHI,2,1,,,,,,,,,,,,,,,,141,4.20
Caden Sterns,2566040,DB,DEN,DET,2,1,,,,,,,,,,,,,,,,142,4.20
Cameron Dantzler,2564526,DB,MIN,PIT,,2,,,,,,,,,,,,1,,,,143,4.10
Marco Wilson,2566439,DB,ARI,LA,1,1,,1,,,,,,,,,,,,,,144,4.00
Deon Bush,2555155,DB,CHI,@GB,2,,,,,,,,,,,,,,,,,145,3.40
Xavier Crawford,2562515,DB,CHI,@GB,2,,,,,,,,,,,,,,,,,146,3.40
Jamel Dean,2562556,DB,TB,BUF,2,,,,,,,,,,,,,,,,,147,3.40
Deommodore Lenoir,2566535,DB,SF,@CIN,2,,,,,,,,,,,,,,,,,148,3.40
Greg Mabin,2558971,DB,TEN,JAX,2,,,,,,,,,,,,,,,,,149,3.40
Jonathan Owens,2561255,DB,HOU,SEA,2,,,,,,,,,,,,,,,,,150,3.40
Kevon Seymour,2555549,DB,BAL,@CLE,2,,,,,,,,,,,,,,,,,151,3.40
Juston Burris,2555313,DB,CAR,ATL,1,2,,,,,,,,,,,,,,,,152,3.30
Marcell Harris,2561006,DB,SF,@CIN,1,2,,,,,,,,,,,,,,,,153,3.30
Jaylinn Hawkins,2563500,DB,ATL,@CAR,1,2,,,,,,,,,,,,,,,,154,3.30
Casey Hayward,2532861,DB,LV,@KC,1,2,,,,,,,,,,,,,,,,155,3.30
Stephon Gilmore,2533062,DB,CAR,ATL,1,,,1,,,,,,,,,,,,,,156,3.20
Antonio Hamilton,2556804,DB,ARI,LA,1,,,1,,,,,,,,,,,,,,157,3.20
Erik Harris,2555568,DB,ATL,@CAR,1,,,1,,,,,,,,,,,,,,158,3.20
Sharrod Neasman,2556443,DB,LA,@ARI,1,,,1,,,,,,,,,,,,,,159,3.20
Ricardo Allen,2543850,DB,CIN,SF,1,1,,,,,,,,,,,,,,,,160,2.50
Deshazor Everett,2553710,DB,WAS,DAL,1,1,,,,,,,,,,,,,,,,161,2.50
Brandon Facyson,2560719,DB,LV,@KC,1,1,,,,,,,,,,,,,,,,162,2.50
Tre Flowers,2560728,DB,CIN,SF,1,1,,,,,,,,,,,,,,,,163,2.50
Malik Hooker,2558060,DB,DAL,@WAS,1,1,,,,,,,,,,,,,,,,164,2.50
Chris Jones,2560767,DB,TEN,JAX,1,1,,,,,,,,,,,,,,,,165,2.50
Bobby McCain,2552434,DB,WAS,DAL,1,1,,,,,,,,,,,,,,,,166,2.50
Levi Wallace,2560914,DB,BUF,@TB,1,1,,,,,,,,,,,,,,,,167,2.50
A.J. Bouye,2541162,DB,CAR,ATL,1,,,,,,,,,,,,,,,,,168,1.70
Chris Claybrooks,2564169,DB,JAX,@TEN,1,,,,,,,,,,,,,,,,,169,1.70
Quandre Diggs,2552262,DB,SEA,@HOU,1,,,,,,,,,,,,,,,,,170,1.70
Matthias Farley,2556429,DB,TEN,JAX,1,,,,,,,,,,,,,,,,,171,1.70
Mike Ford,2561527,DB,DEN,DET,1,,,,,,,,,,,,,,,,,172,1.70
Darrick Forrest,2566598,DB,WAS,DAL,1,,,,,,,,,,,,,,,,,173,1.70
Justin Hardee,2559181,DB,NYJ,NO,1,,,,,,,,,,,,,,,,,174,1.70
Gavin Heslop,2565156,DB,SEA,@HOU,1,,,,,,,,,,,,,,,,,175,1.70
Shemar Jean-Charles,2566079,DB,GB,CHI,1,,,,,,,,,,,,,,,,,176,1.70
Danny Johnson,2560764,DB,WAS,DAL,1,,,,,,,,,,,,,,,,,177,1.70
Anthony Levine,2508004,DB,BAL,@CLE,1,,,,,,,,,,,,,,,,,178,1.70
Arthur Maulet,2559087,DB,PIT,@MIN,1,,,,,,,,,,,,,,,,,179,1.70
