PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brock Bowers,2572219,TE,LV,JAX,,,,,,5.99,66.15,0.46,,,,0.08,12.21,1,1,15.40,3.19
George Kittle,2558266,TE,SF,@MIA,,,,0.4,,4.8,63.13,0.47,,,,0.07,11.43,3,2,14.60,3.17
Chig Okonkwo,2567658,TE,TEN,@IND,,,,0.18,,2.14,21.61,0.18,,,,0.06,4.21,31,3,14.60,10.39
Dalton Schultz,2560866,TE,HOU,@KC,,,,,,3.21,33.78,0.27,,,,0.05,6.50,19,4,13.00,6.5
Sam LaPorta,2569726,TE,DET,@CHI,,,,,,4.67,48.4,0.39,,,,0.06,9.40,6,5,12.30,2.9
David Njoku,2557986,TE,CLE,@CIN,,,,,,4.49,45.43,0.3,,,,0.08,8.43,8,6,12.10,3.67
Hunter Henry,2555341,TE,NE,@BUF,,,,,,3.82,38.31,0.25,,,,0.06,7.12,16,7,11.90,4.78
Mark Andrews,2560957,TE,BAL,PIT,,,,,,3.34,42.02,0.34,,,,0.07,7.77,11,8,11.80,4.03
Isaiah Likely,2567283,TE,BAL,PIT,,,,,,2.29,25.4,0.2,,,,0.05,4.79,26,9,10.40,5.61
Jonnu Smith,2558207,TE,MIA,SF,,,,,,5.08,51.33,0.42,,,,,10.19,5,10,9.20,-0.99
Tyler Conklin,2561027,TE,NYJ,LAR,,,,,,2.6,25.96,0.16,,,,0.05,4.76,27,11,8.40,3.64
AJ Barner,2572513,TE,SEA,MIN,,,,,,1.02,10.9,0.07,,,,,2.02,50,12,8.30,6.28
Eric Saubert,2558023,TE,SF,@MIA,,,,,,,,,,,,,0.00,173,13,8.20,8.2
Noah Fant,2562383,TE,SEA,MIN,,,,,,2.67,27.06,0.16,,,,0.05,4.90,25,14,8.00,3.1
Tucker Kraft,2569768,TE,GB,NO,,,,,,3.58,37.3,0.3,,,,0.08,7.16,15,15,8.00,0.84
Cole Kmet,2563704,TE,CHI,DET,,,,,,3.34,34.15,0.27,,,,0.05,6.61,18,16,7.90,1.29
Tyler Higbee,2555364,TE,LAR,@NYJ,,,,,,1.62,17.02,0.15,,,,,3.41,35,17,7.60,4.19
Austin Hooper,2555415,TE,NE,@BUF,,,,,,2.33,23.1,0.21,,,,,4.74,28,18,7.50,2.76
Jake Ferguson,2567496,TE,DAL,TB,,,,,,3.66,38.36,0.27,,,,0.05,7.19,14,19,7.00,-0.19
MyCole Pruitt,2552401,TE,PIT,@BAL,,,,,,0.52,4.29,0.04,,,,,0.93,68,20,6.60,5.67
Travis Kelce,2540258,TE,KC,HOU,,,,0.27,,5.8,59.1,0.4,,,,0.07,11.10,4,21,5.50,-5.6
Stone Smartt,2569227,TE,LAC,DEN,,,,,,2.41,26.45,0.28,,,,,5.53,23,22,5.20,-0.33
Foster Moreau,2562317,TE,NO,@GB,,,,,,1.93,20.35,0.18,,,,,4.08,32,23,4.90,0.82
Tommy Tremble,2565914,TE,CAR,ARI,,,,,,1.59,16.59,0.13,,,,,3.23,37,24,4.70,1.47
T.J. Hockenson,2562378,TE,MIN,@SEA,,,,,,4.28,43.87,0.29,,,,0.07,8.13,9,25,3.70,-4.43
Juwan Johnson,2564676,TE,NO,@GB,,,,,,2.85,32,0.27,,,,0.09,6.07,21,26,3.70,-2.37
Lucas Krull,2569092,TE,DEN,@LAC,,,,,,1.23,13.02,0.09,,,,,2.46,42,27,3.60,1.14
Dalton Kincaid,2569594,TE,BUF,NE,,,,,,4.43,45.98,0.29,,,,0.06,8.43,7,28,3.50,-4.93
Trey McBride,2568117,TE,ARI,@CAR,,,,,,6.02,63.44,0.42,,,,0.07,11.73,2,29,3.50,-8.23
Payne Durham,2570353,TE,TB,@DAL,,,,,,1.69,17.1,0.12,,,,,3.28,36,30,3.40,0.12
Dawson Knox,2562681,TE,BUF,NE,,,,,,1.26,13.82,0.13,,,,0.04,2.71,40,31,3.20,0.49
Pat Freiermuth,2566442,TE,PIT,@BAL,,,,,,3.63,37.98,0.3,,,,0.05,7.31,12,32,3.10,-4.21
Noah Gray,2566178,TE,KC,HOU,,,,,,2.49,31,0.33,,,,,6.33,20,33,3.00,-3.33
Nate Adkins,2570930,TE,DEN,@LAC,,,,,,,,,,,,,0.00,83,34,2.80,2.8
Mike Gesicki,2560994,TE,CIN,CLE,,,,,,2.14,23.64,0.17,,,,,4.45,30,35,2.40,-2.05
Drew Sample,2562720,TE,CIN,CLE,,,,,,0.82,8.66,0.07,,,,,1.70,55,36,2.30,0.6
Luke Schoonmaker,2569690,TE,DAL,TB,,,,,,0.77,8.36,0.1,,,,,1.82,54,37,2.30,0.48
Pharaoh Brown,2559018,TE,SEA,MIN,,,,,,0.43,4.46,0.06,,,,,1.02,64,38,2.20,1.18
Jeremy Ruckert,2568042,TE,NYJ,LAR,,,,,,1.08,11.38,0.06,,,,,2.04,49,39,2.20,0.16
Mo Alie-Cox,2558832,TE,IND,TEN,,,,,,0.97,10.14,0.1,,,,,2.10,48,40,2.00,-0.1
Luke Farrell,2566160,TE,JAX,@LV,,,,,,1.15,11.62,0.07,,,,,2.16,47,41,1.80,-0.36
Zach Ertz,2540158,TE,WAS,PHI,,,,,,4.01,39.88,0.2,,,,,7.19,13,42,1.70,-5.49
David Martin-Robinson,2573467,TE,TEN,@IND,,,,,,,,,,,,,0.00,143,43,1.70,1.7
Anthony Firkser,2558942,TE,KC,HOU,,,,,,,,,,,,,0.00,103,44,1.50,1.5
Tucker Fisk,2569324,TE,LAC,DEN,,,,,,0.71,5.37,0.1,,,,,1.49,56,45,1.50,0.01
Julian Hill,2571129,TE,MIA,SF,,,,,,0.77,5.27,0.07,,,,0.07,1.19,61,46,1.50,0.31
John Shenker,2571099,TE,LV,JAX,,,,,,,,,,,,,0.00,177,47,1.50,1.5
Brevyn Spann-Ford,2573064,TE,DAL,TB,,,,,,0.57,5.21,0.04,,,,,1.05,63,48,1.50,0.45
Jordan Akins,2560951,TE,CLE,@CIN,,,,,,1.45,14.58,0.11,,,,,2.84,39,49,1.30,-1.54
Hayden Hurst,2560747,TE,LAC,DEN,,,,,,1.04,10.66,0.07,,,,,2.01,52,50,1.30,-0.71
Kyle Pitts,2565830,TE,ATL,NYG,,,,,,3.1,38.59,0.28,,,,0.06,6.97,17,51,1.20,-5.77
Brenton Strange,2569912,TE,JAX,@LV,,,,,,4.31,42.44,0.24,,,,,7.84,10,52,1.20,-6.64
Gerald Everett,2557889,TE,CHI,DET,,,,,,0.49,4.96,0.04,,,,0.02,0.94,67,53,1.10,0.16
Daniel Bellinger,2567985,TE,NYG,@ATL,,,,,,1.96,20.33,0.15,,,,,3.91,34,54,1.00,-2.91
Durham Smythe,2560880,TE,MIA,SF,,,,,,0.52,5.28,0.06,,,,,1.15,62,55,1.00,-0.15
Adam Trautman,2564703,TE,DEN,@LAC,,,,,,1.23,12.35,0.09,,,,,2.39,43,56,1.00,-1.39
Josiah Deguara,2563980,TE,JAX,@LV,,,,,,,,,,,,,0.00,96,57,0.90,0.9
Connor Heyward,2568138,TE,PIT,@BAL,,,,,,0.31,3.38,,,,,,0.49,78,58,0.80,0.31
Ross Dwelley,2561060,TE,ATL,NYG,,,,,,,,,,,,,0.00,98,59,0.60,0.6
Andrew Ogletree,2567712,TE,IND,TEN,,,,,,0.36,3.78,0.03,,,,,0.74,71,60,0.60,-0.14
Kenny Yeboah,2565768,TE,NYJ,LAR,,,,,,0.53,5.8,0.09,,,,,1.39,60,61,0.60,-0.79
Erick All,2571916,TE,CIN,CLE,,,,,,,,,,,,,0.00,84,62,0.00,0.0
Davis Allen,2570017,TE,LAR,@NYJ,,,,,,0.51,5.2,0.04,,,,0.04,0.94,66,63,0.00,-0.94
Brenden Bates,2572953,TE,CLE,@CIN,,,,,,,,,,,,,0.00,85,64,0.00,0.0
John Bates,2566580,TE,WAS,PHI,,,,,,0.48,4.94,,,,,,0.73,72,65,0.00,-0.73
Jaheim Bell,2572288,TE,NE,@BUF,,,,,,0.23,2.58,0.02,,,,,0.49,77,66,0.00,-0.49
Luke Benson,2573782,TE,FA,Bye,,,,,,,,,,,,,,86,67,0.00,
Shawn Bowman,2573689,TE,JAX,@LV,,,,,,,,,,,,,0.00,87,68,0.00,0.0
Harrison Bryant,2563767,TE,LV,JAX,,,,,,0.42,4.27,0.03,,,,,0.82,70,69,0.00,-0.82
Lawrence Cager,2565492,TE,FA,Bye,,,,,,,,,,,,,,88,70,0.00,
Grant Calcaterra,2568063,TE,PHI,@WAS,,,,,,3.33,26.44,0.2,,,,,5.51,24,71,0.00,-5.51
Sal Cannella,2567197,TE,FA,Bye,,,,,,,,,,,,,,89,72,0.00,
Stephen Carlson,2563044,TE,CHI,DET,,,,,,,,,,,,,0.00,90,73,0.00,0.0
McCallan Castles,2572732,TE,LAC,DEN,,,,,,,,,,,,,0.00,91,74,0.00,0.0
Tanner Conner,2569017,TE,MIA,SF,,,,,,,,,,,,,0.00,92,75,0.00,0.0
Devin Culp,2572543,TE,TB,@DAL,,,,,,1.19,12.33,0.09,,,,,2.37,44,76,0.00,-2.37
Baylor Cupp,2572820,TE,KC,HOU,,,,,,,,,,,,,0.00,93,77,0.00,0.0
Zach Davidson,2566301,TE,BUF,NE,,,,,,,,,,,,,0.00,94,78,0.00,0.0
Tyler Davis,2564178,TE,GB,NO,,,,,,,,,,,,,0.00,95,79,0.00,0.0
Will Dissly,2561046,TE,LAC,DEN,,,,,,,,,,,,,0.00,97,80,0.00,0.0
Greg Dulcich,2567520,TE,NYG,@ATL,,,,,,0.55,5.64,0.03,,,,,1.02,65,81,0.00,-1.02
Evan Engram,2557858,TE,JAX,@LV,,,,,,,,,,,,,0.00,99,82,0.00,0.0
Michael Ezeike,2571303,TE,FA,Bye,,,,,,,,,,,,,,100,83,0.00,
Mason Fairchild,2573888,TE,FA,Bye,,,,,,,,,,,,,,101,84,0.00,
Princeton Fant,2570891,TE,DAL,TB,,,,,,,,,,,,,0.00,102,85,0.00,0.0
John FitzPatrick,2567241,TE,GB,NO,,,,,,,,,,,,,0.00,104,86,0.00,0.0
Kevin Foelsch,2573861,TE,FA,Bye,,,,,,,,,,,,,,105,87,0.00,
Miller Forristall,2566944,TE,FA,Bye,,,,,,,,,,,,,,106,88,0.00,
Joseph Fortson,2563259,TE,KC,HOU,,,,,,,,,,,,,0.00,107,89,0.00,0.0
Cole Fotheringham,2568972,TE,FA,Bye,,,,,,,,,,,,,,108,90,0.00,
Feleipe Franks,2566683,TE,CAR,ARI,,,,,,,,,,,,,0.00,109,91,0.00,0.0
Devon Garrison,2573898,TE,FA,Bye,,,,,,,,,,,,,,110,92,0.00,
Zach Gentry,2562654,TE,FA,Bye,,,,,,,,,,,,,,111,93,0.00,
Dallas Goedert,2560995,TE,PHI,@WAS,,,,,,,,,,,,,0.00,112,94,0.00,0.0
Cam Grandy,2572995,TE,CIN,CLE,,,,,,,,,,,,,0.00,113,95,0.00,0.0
Kylen Granson,2566145,TE,IND,TEN,,,,,,0.74,7.47,0.05,,,,,1.42,58,96,0.00,-1.42
Jacob Harris,2566220,TE,FA,Bye,,,,,,,,,,,,,,114,97,0.00,
