PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jayden Daniels,2572564,QB,WAS,PHI,196.8,1.07,0.7,50.99,0.48,,,,,,,0.39,17.95,6,1,34.42,16.47
Bryce Young,2569606,QB,CAR,ARI,198.3,1.09,0.86,12.91,0.15,,,,,,,0.39,11.98,29,2,27.12,15.14
Jared Goff,2555334,QB,DET,@CHI,251.04,1.68,0.7,3.55,0.06,,,,,,,0.44,15.20,13,3,25.34,10.14
Patrick Mahomes,2558125,QB,KC,HOU,247,1.4,0.79,19.75,0.11,,,,,,,0.48,15.58,10,4,23.70,8.12
Justin Herbert,2565045,QB,LAC,DEN,231.61,1.52,0.67,12.55,0.19,,,,,,,0.43,15.54,11,5,22.16,6.62
Joe Burrow,2563722,QB,CIN,CLE,294.2,2.19,0.82,12.23,0.13,,,,,,,0.55,19.79,3,6,21.98,2.19
Sam Darnold,2561036,QB,MIN,@SEA,242.75,1.62,0.81,10.32,0.1,,,,,,,0.67,14.86,15,7,21.94,7.08
Geno Smith,2539335,QB,SEA,MIN,225.63,1.18,0.7,11.05,0.14,,,,,,,0.36,13.57,23,8,21.36,7.79
Baker Mayfield,2560800,QB,TB,@DAL,252.2,1.67,0.8,11.11,0.11,,,,,,,0.43,16.08,8,9,21.32,5.24
Brock Purdy,2568216,QB,SF,@MIA,236.51,1.73,0.61,9.66,0.12,,,,,,,0.39,16.07,9,10,21.12,5.05
Caleb Williams,2571913,QB,CHI,DET,219.9,1.37,0.86,16.65,0.17,,,,,,,0.4,14.44,16,11,20.53,6.09
Kyler Murray,2562382,QB,ARI,@CAR,224.16,1.35,0.7,41.56,0.36,,,,,,,0.49,18.30,5,12,20.35,2.05
Anthony Richardson,2569864,QB,IND,TEN,204.82,1.07,1.07,38.47,0.44,,,,,,,0.76,15.30,12,13,20.24,4.94
