PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jessie Bates,2560970,DB,ATL,NO,7,5,,,1,1,,1,,,,,,1,,92,,9.68,1,30.07,20.39
DaRon Bland,2567490,DB,DAL,WAS,7,3,,,1,,,1,,,,,,1,,63,,9.39,2,24.40,15.01
Carlton Davis,2561039,DB,TB,@IND,8,2,,,1,,,,,,,,,2,,3,,7.73,3,21.80,14.07
Jonathan Owens,2561255,DB,GB,@DET,8,4,,1,,,1,,1,,,,,,,,27,8.86,4,21.80,12.94
Jevon Holland,2566283,DB,MIA,@NYJ,5,,,,1,,,1,,,,,,1,,99,,9.90,5,20.80,10.9
James Bradberry,2555175,DB,PHI,BUF,3,,,,1,,,,,,,,,5,,5,,7.27,6,20.67,13.4
D.J. Reed,2560850,DB,NYJ,MIA,8,2,,,1,,,,,,,,,1,,,,8.37,7,19.20,10.83
Xavier McKinney,2564766,DB,NYG,NE,4,6,,,1,,,,,,,,,2,,18,,10.18,8,18.70,8.52
Josh Metellus,2564568,DB,MIN,CHI,5,4,0.5,,,2,,,,,,,,,1,,,9.61,9,18.40,8.79
Tyrann Mathieu,2540180,DB,NO,@ATL,3,1,,,2,,,,,,,,,2,1,21,,8.19,10,18.30,10.11
P.J. Locke,2563012,DB,DEN,CLE,5,2,1,,,1,,,,,,,,1,1,,,6.89,11,17.20,10.31
Antoine Winfield Jr.,2565261,DB,TB,@IND,8,2,,,,,,,,,,,,1,,,,9.73,12,15.70,5.97
Derek Stingley Jr.,2567694,DB,HOU,JAX,4,1,,,1,,,,,,,,,2,,14,,8.11,13,15.57,7.46
Mike Hilton,2556559,DB,CIN,PIT,8,,,2,,,,,,,,,,,1,,,8.22,14,15.50,7.28
Jalen Thompson,2563339,DB,ARI,LA,5,2,,,1,,,,,,,,,1,,14,,9.07,15,15.17,6.1
Kevin Byard,2555158,DB,PHI,BUF,8,5,,,,,,,,,,,,,,,,9.77,16,15.00,5.23
Jaylon Johnson,2563701,DB,CHI,@MIN,2,,,,1,,,,,,,,,3,,19,,7.26,17,14.63,7.37
Reed Blankenship,2568057,DB,PHI,BUF,8,3,,,,,,,,,,,,,,,,10.88,18,13.80,2.92
Amani Hooker,2562666,DB,TEN,CAR,8,3,,,,,,,,,,,,,,,,9.18,19,13.80,4.62
Trenton Thompson,2569155,DB,PIT,@CIN,5,,,,1,,,,,,,,,1,,6,,6.91,20,13.70,6.79
Jordan Fuller,2564340,DB,LA,@ARI,2,1,,,,,,,,,,,,4,,,,8.68,21,13.60,4.92
DJ Turner II,2569654,DB,CIN,PIT,4,1,,,,,1,,,,,,,2,,,28,6.18,22,13.53,7.35
Alohi Gilman,2565042,DB,LAC,BAL,6,3,,,,,,,,,,,,1,,,,9.04,23,13.30,4.26
Charvarius Ward,2561417,DB,SF,@SEA,3,2,,,,,,,,,,,,3,,,,8.80,24,13.20,4.4
Brandin Echols,2565726,DB,NYJ,MIA,1,1,,,1,,,1,,,,,,1,,30,,6.90,25,13.10,6.2
Steven Nelson,2552265,DB,HOU,JAX,5,1,,,,,,,,,,,,2,,,,7.00,26,13.10,6.1
Julian Blackmon,2564103,DB,IND,TB,5,,,,,,,,,,,,,2,1,,,9.29,27,13.00,3.71
Kyle Hamilton,2567274,DB,BAL,@LAC,4,2,,2,,,,,,,,,,1,,,,9.72,28,12.70,2.98
Nate Hobbs,2566259,DB,LV,KC,7,1,,1,,,,,,,,,,,,,,10.61,29,12.60,1.99
K'Von Wallace,2564871,DB,TEN,CAR,8,1,,,,,,,,,,,,,,,,0.75,30,12.60,11.85
Rayshawn Jenkins,2558182,DB,JAX,@HOU,5,4,,,,,,,,,,,,1,,,,9.54,31,12.40,2.86
Kei'Trel Clark,2570230,DB,ARI,LA,6,3,,1,,,,,,,,,,,,,,7.70,32,12.30,4.6
Marcus Maye,2557995,DB,NO,@ATL,5,3,,2,,,,,,,,,,,,,,8.42,33,12.30,3.88
Zyon McCollum,2568309,DB,TB,@IND,6,3,,1,,,,,,,,,,,,,,7.86,34,12.30,4.44
Kyler Gordon,2567391,DB,CHI,@MIN,4,,,,1,,,,,,,,,1,,,,8.25,35,12.00,3.75
Jerry Jacobs,2566896,DB,DET,GB,7,,,1,,,,,,,,,,,,,,8.82,36,12.00,3.18
Deane Leonard,2568180,DB,LAC,BAL,7,,,1,,,,,,,,,,,,,,7.43,37,12.00,4.57
Terell Smith,2569636,DB,CHI,@MIN,8,,,,,,,,,,,,,,,,,8.90,38,12.00,3.1
Adoree' Jackson,2558065,DB,NYG,NE,5,3,,,,,,,,,,,,1,,,,7.56,39,11.80,4.24
L'Jarius Sneed,2564304,DB,KC,@LV,7,2,,,,,,,,,,,,,,,,8.96,40,11.70,2.74
Myles Bryant,2564592,DB,NE,@NYG,4,,,2,,,,,,,,,,1,,,,5.57,41,11.50,5.93
J.C. Jackson,2560754,DB,NE,@NYG,6,,,,,,,,,,,,,1,,,,6.13,42,11.50,5.37
Brandon Stephens,2565851,DB,BAL,@LAC,6,,,,,,,,,,,,,1,,,,7.66,43,11.50,3.84
Julian Love,2562414,DB,SEA,SF,6,4,,,,,,,,,,,,,,,,4.22,44,11.40,7.18
Jalen Pitre,2567688,DB,HOU,JAX,5,4,,1,,,,,,,,,,,,,,10.05,45,11.40,1.35
Daxton Hill,2567451,DB,CIN,PIT,5,2,,,,,,,,,,,,1,,,,9.80,46,11.20,1.4
Greg Newsome II,2565980,DB,CLE,@DEN,5,2,,,,,,,,,,,,1,,,,6.99,47,11.20,4.21
Deonte Banks,2570155,DB,NYG,NE,3,1,,,1,,,,,,,,,1,,,,8.19,48,11.10,2.91
Jaquan Brisker,2567370,DB,CHI,@MIN,2,1,0.5,,1,,,,,,,,,1,1,,,9.63,49,11.10,1.47
Jeff Okudah,2563944,DB,ATL,NO,7,1,,,,,,,,,,,,,,,,7.87,50,11.10,3.23
Percy Butler,2568318,DB,WAS,@DAL,4,,,,,,,,,,,,,2,,,,7.50,51,11.00,3.5
Budda Baker,2558009,DB,ARI,LA,6,3,,,,,,,,,,,,,,,,9.76,52,10.80,1.04
Tashaun Gipson,2532848,DB,SF,@SEA,4,1,1,1,,,,,,,,,,,1,,,6.66,53,10.60,3.94
Jordan Poyer,2539290,DB,BUF,@PHI,5,1,,,,,,,,,,,,1,,,,8.46,54,10.60,2.14
Devon Witherspoon,2570323,DB,SEA,SF,4,1,,1,,,,,,,,,,1,,,,11.19,55,10.60,-0.59
Ahkello Witherspoon,2558157,DB,LA,@ARI,2,,,,,,,,,,,,,3,,,,6.39,56,10.50,4.11
Camryn Bynum,2566295,DB,MIN,CHI,6,2,,,,,,,,,,,,,,,,10.84,57,10.20,-0.64
Darius Slay,2540288,DB,PHI,BUF,3,1,,,,,,,,,,,,2,,,,9.12,58,10.10,0.98
Ambry Thomas,2566547,DB,SF,@SEA,1,,,,1,,,,,,,,,2,,2,,4.09,59,10.07,5.98
Brian Branch,2569729,DB,DET,GB,3,5,,,,,,,,,,,,1,,,,10.06,60,10.00,-0.06
Justin Reid,2560851,DB,KC,@LV,5,4,,,,,,,,,,,,,,,,9.25,61,9.90,0.65
Dee Alford,2567244,DB,ATL,NO,4,2,,,,,,,,,,,,1,,,,3.77,62,9.70,5.93
Quandre Diggs,2552262,DB,SEA,SF,4,2,,,,,,,,,,,,1,,,,8.26,63,9.70,1.44
Stephon Gilmore,2533062,DB,DAL,WAS,4,2,,,,,,,,,,,,1,,,,7.61,64,9.70,2.09
Byron Murphy,2562318,DB,MIN,CHI,4,2,,,,,,,,,,,,1,,,,8.15,65,9.70,1.55
Corey Ballentine,2562228,DB,GB,@DET,6,1,,,,,,,,,,,,,,,,8.36,66,9.60,1.24
Ashtyn Davis,2564793,DB,NYJ,MIA,4,,,,,,1,,,,,,,1,,,,1.89,67,9.50,7.61
Juan Thornhill,2562761,DB,CLE,@DEN,6,,,,,,,,,,,,,,1,,,7.10,68,9.50,2.4
Tavierre Thomas,2561278,DB,HOU,JAX,3,4,,,,,,,,,,,,1,,,,7.98,69,9.40,1.42
Jamal Adams,2557979,DB,SEA,SF,3,3,,2,,,,,,,,,,,,,,8.93,70,9.30,0.37
John Johnson,2558183,DB,LA,@ARI,2,2,,,,,,,,,,,,2,,,,3.44,71,9.20,5.76
Roger McCreary,2567655,DB,TEN,CAR,3,1,,1,,,,,,,,,,1,,,,7.40,72,9.10,1.7
Micah Hyde,2539240,DB,BUF,@PHI,6,,,,,,,,,,,,,,,,,6.38,73,9.00,2.62
David Long,2562798,DB,GB,@DET,5,2,,,,,,,,,,,,,,,,7.03,74,8.70,1.67
Jabrill Peppers,2557980,DB,NE,@NYG,2,1,1,1,,,1,,,,,,,,1,,,8.57,75,8.60,0.03
Tracy Walker III,2560913,DB,DET,GB,5,1,,,,,,,,,,,,,1,,,4.73,76,8.60,3.87
Taron Johnson,2560766,DB,BUF,@PHI,5,1,,,,,,,,,,,,,,,,8.83,77,8.10,-0.73
Jordan Whitehead,2560930,DB,NYJ,MIA,5,1,,,,,,,,,,,,,,,,9.33,78,8.10,-1.23
Arthur Maulet,2559087,DB,BAL,@LAC,1,,,,1,,,,,,,,,1,1,,,3.49,79,8.00,4.51
Sauce Gardner,2568027,DB,NYJ,MIA,2,4,,,,,,,,,,,,1,,,,7.69,80,7.90,0.21
Donovan Wilson,2562604,DB,DAL,WAS,2,4,,,,,,,,,,,,1,,,,7.10,81,7.90,0.8
Deommodore Lenoir,2566535,DB,SF,@SEA,4,3,,,,,,,,,,,,,,,,9.06,82,7.80,-1.26
Jason Pinnock,2565753,DB,NYG,NE,3,3,,1,,,,,,,,,,,,,,8.52,83,7.80,-0.72
Geno Stone,2563584,DB,BAL,@LAC,4,3,,,,,,,,,,,,,,,,6.39,84,7.80,1.41
Richie Grant,2565818,DB,ATL,NO,3,1,,,,,,,,,,,,1,,,,9.66,85,7.60,-2.06
Asante Samuel Jr.,2566511,DB,LAC,BAL,3,1,,,,,,,,,,,,1,,,,7.82,86,7.60,-0.22
Jordan Battle,2569648,DB,CIN,PIT,3,5,,,,,,,,,,,,,,,,8.21,87,7.50,-0.71
Rasul Douglas,2558168,DB,BUF,@PHI,5,,,,,,,,,,,,,,,,,8.33,88,7.50,-0.83
Jack Jones,2567940,DB,LV,KC,5,,,,,,,,,,,,,,,,,3.41,89,7.50,4.09
Kerby Joseph,2567550,DB,DET,GB,4,,,1,,,,,,,,,,,,,,9.60,90,7.50,-2.1
Damontae Kazee,2558184,DB,PIT,@CIN,2,3,,,,,,,,,,,,1,,,,7.29,91,7.30,0.01
Marcus Williams,2558847,DB,BAL,@LAC,2,3,,,,,,,,,,,,1,,,,8.46,92,7.30,-1.16
