PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tyreek Hill,2556214,WR,MIA,@NYJ,,,,2,,9,102,1,,,,,16.60,1,22.40,5.8
Mike Evans,2543468,WR,TB,@IND,,,,,,6,70,2,,,,,12.69,2,22.00,9.31
DeVonta Smith,2566409,WR,PHI,BUF,,,,,,7,106,1,,,,,11.40,3,21.60,10.2
Zay Flowers,2569573,WR,BAL,@LAC,,,,37,1,5,25,1,,,,,9.90,4,20.70,10.8
Rashee Rice,2569921,WR,KC,@LV,,,,,,8,107,1,,,,,10.95,5,20.70,9.75
Nico Collins,2566127,WR,HOU,JAX,,,,,,7,104,1,,,,,11.76,6,19.90,8.14
Gabe Davis,2563602,WR,BUF,@PHI,,,,,,6,105,1,,,,,8.36,7,19.50,11.14
Calvin Ridley,2560854,WR,JAX,@HOU,,,,,,5,89,1,,,1,,10.35,8,19.40,9.05
Deebo Samuel,2562721,WR,SF,@SEA,,,,15,1,7,79,,,,,,10.95,9,18.90,7.95
Christian Watson,2567637,WR,GB,@DET,,,,,,5,94,1,,,,,9.00,10,17.90,8.9
Jakobi Meyers,2562492,WR,LV,KC,,,,2,,6,79,1,,,,,8.18,11,17.10,8.92
DJ Moore,2560813,WR,CHI,@MIN,,,,,,11,114,,,,,,11.47,12,16.90,5.43
Stefon Diggs,2552608,WR,BUF,@PHI,,,,,,6,74,1,,,,,14.00,13,16.40,2.4
CeeDee Lamb,2563848,WR,DAL,WAS,,,,,,4,53,1,,,1,,18.19,14,16.30,-1.89
Michael Pittman,2564136,WR,IND,TB,,,,,,10,107,,,,,,11.71,15,15.70,3.99
Keenan Allen,2540154,WR,LAC,BAL,,,,,,14,106,,,,,1,16.69,16,15.60,-1.09
Jaylen Waddle,2566292,WR,MIA,@NYJ,,,,,,8,114,,,,,,10.58,17,15.40,4.82
Brandin Cooks,2543498,WR,DAL,WAS,,,,,,4,72,1,,,,,10.02,18,15.20,5.18
Chris Olave,2567973,WR,NO,@ATL,,,,,,7,114,,,,,,11.42,19,14.90,3.48
Tank Dell,2569813,WR,HOU,JAX,,,,12,,5,50,1,,,,,14.24,20,14.70,0.46
Curtis Samuel,2558066,WR,WAS,@DAL,,,,,,9,100,,,,,,5.91,21,14.50,8.59
