PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Josh Allen,2560955,QB,BUF,@PHI,339,2,1,81,2,,,,,,,,22.47,1,39.66,17.19
Jalen Hurts,2564832,QB,PHI,BUF,200,3,1,65,2,,,,,,,1,21.31,2,34.40,13.09
Dak Prescott,2555260,QB,DAL,WAS,331,4,,10,,,,,,,1,,20.75,3,32.24,11.49
C.J. Stroud,2569819,QB,HOU,JAX,304,2,,47,1,,,,,,,,19.38,4,30.86,11.48
Jordan Love,2564007,QB,GB,@DET,268,3,,39,,,,,,,,,16.31,5,26.62,10.31
Trevor Lawrence,2566163,QB,JAX,@HOU,364,1,1,,1,,,,,,1,,18.33,6,24.56,6.23
Matthew Stafford,79860,QB,LA,@ARI,229,4,1,2,,,,,,,,,15.78,7,23.36,7.58
Patrick Mahomes,2558125,QB,KC,@LV,298,2,,9,,,,,,,,,21.19,8,20.82,-0.37
Kyler Murray,2562382,QB,ARI,LA,256,1,,2,1,,,,,,,,19.31,9,20.44,1.13
Jared Goff,2555334,QB,DET,GB,332,2,,9,,,,,,,1,3,19.08,10,18.18,-0.9
Sam Howell,2568333,QB,WAS,@DAL,300,,1,13,1,,,,,,,,17.91,11,17.30,-0.61
Russell Wilson,2532975,QB,DEN,CLE,134,1,,34,1,,,,,,,2,15.80,12,15.66,-0.14
Aidan O'Connell,2570044,QB,LV,KC,248,1,,,,,,,,,,,12.20,13,13.92,1.72
Gardner Minshew,2562796,QB,IND,TB,251,,1,6,1,,,,,,,1,17.64,14,13.64,-4.0
Justin Herbert,2565045,QB,LAC,BAL,217,1,1,47,,,,,,,,1,19.01,15,13.38,-5.63
Lamar Jackson,2560757,QB,BAL,@LAC,177,1,,39,,,,,,,,1,19.92,16,12.98,-6.94
Kenny Pickett,2568162,QB,PIT,@CIN,278,,,5,,,,,,,,,13.33,17,11.62,-1.71
Baker Mayfield,2560800,QB,TB,@IND,199,2,1,14,,,,,,,,2,16.50,18,11.19,-5.31
Justin Fields,2565920,QB,CHI,@MIN,217,,,59,,,,,,,,2,19.27,19,10.58,-8.69
Brock Purdy,2568216,QB,SF,@SEA,209,1,1,1,,,,,,,,,19.07,20,10.46,-8.61
Jake Browning,2562634,QB,CIN,PIT,227,1,1,9,,,,,,,,1,14.61,21,9.98,-4.63
Desmond Ridder,2567256,QB,ATL,NO,168,1,2,30,,,,,,,,,14.92,22,9.72,-5.2
Dorian Thompson-Robinson,2569672,QB,CLE,@DEN,134,1,,21,,,,,,,,1,12.77,23,9.29,-3.48
Tommy DeVito,2570578,QB,NYG,NE,191,1,,6,,,,,,,,2,14.01,24,9.21,-4.8
Derek Carr,2543499,QB,NO,@ATL,304,,1,7,,,,,,,,1,15.36,25,8.86,-6.5
Bryce Young,2569606,QB,CAR,@TEN,194,,,23,,,,,,,,1,13.57,26,8.06,-5.51
Tua Tagovailoa,2564499,QB,MIA,@NYJ,243,1,2,1,,,,,,,,1,16.40,27,7.75,-8.65
Geno Smith,2539335,QB,SEA,SF,180,,1,21,,,,,,,,,16.36,28,7.30,-9.06
Will Levis,2569798,QB,TEN,CAR,185,,,-3,,,,,,,,,14.34,29,7.10,-7.24
Joshua Dobbs,2558167,QB,MIN,CHI,185,1,4,11,,,,,,,,,20.39,30,4.67,-15.72
Tim Boyle,2561187,QB,HOU,JAX,179,1,2,2,,,,,,,,2,10.84,31,3.19,-7.65
Clayton Tune,2570236,QB,ARI,LA,,,,,,,,,,,1,,0.44,32,2.00,1.56
Bailey Zappe,2567961,QB,NE,@NYG,54,,1,,,,,,,,,,0.91,33,0.16,-0.75
Holton Ahlers,2571369,QB,FA,Bye,,,,,,,,,,,,,,34,0.00,
Brandon Allen,2555365,QB,SF,@SEA,,,,,,,,,,,,,0.00,35,0.00,0.0
