PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Rashan Gary,2562376,LB,GB,@DET,5,2,3,,,2,1,,,,,,,,3,,,4.91,1,24.20,19.29
Jordyn Brooks,2565135,LB,SEA,SF,7,5,,,1,,,1,,,,,,1,,12,,10.48,2,23.90,13.42
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@DEN,7,5,1,2,,1,,,,,,,,,1,,,8.89,3,22.50,13.61
Danielle Hunter,2552603,LB,MIN,CHI,6,3,1.5,2,,1,,,,,,,,,3,,,8.72,4,21.80,13.08
Bobby Okereke,2562416,LB,NYG,NE,7,1,,,1,,,,,,,,,2,,55,,12.71,5,21.43,8.72
C.J. Mosley,2543464,LB,NYJ,MIA,9,5,,1,,,,,,,,,,1,,,,11.91,6,20.50,8.59
Jerome Baker,2560966,LB,MIA,@NYJ,6,,,1,1,,,,,,,,,2,,1,,9.20,7,19.03,9.83
Nicholas Morrow,2559054,LB,PHI,BUF,7,5,,1,,,,,,,,,,1,,,,6.56,8,17.50,10.94
T.J. Watt,2558064,LB,PIT,@CIN,5,,2,1,,1,,,,,,,,,2,,,7.64,9,17.50,9.86
T.J. Edwards,2562648,LB,CHI,@MIN,6,,,1,1,,,,,,,,,1,1,,,12.49,10,17.00,4.51
Josh Allen,2562619,LB,JAX,@HOU,4,1,2.5,2,,,,,,,,,,,4,,,6.02,11,16.60,10.58
Patrick Queen,2563575,LB,BAL,@LAC,5,2,,1,,1,,,,,,,,1,,,,10.73,12,16.20,5.47
Khalil Mack,2543463,LB,LAC,BAL,4,2,2,1,,,,,,,,,,1,1,,,5.62,13,15.70,10.08
