PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jeffery Simmons,2562733,DL,TEN,CAR,5,,1,3,,,1,,,,,,,,1,,2,5.49,1,15.57,10.08
Nick Bosa,2562629,DL,SF,@SEA,3,2,2,2,,,,,,,,,,,5,,,5.50,2,15.20,9.7
Denico Autry,2550646,DL,TEN,CAR,3,,2,3,,,,,,,,,,,2,,,4.89,3,14.00,9.11
Johnathan Hankins,2540147,DL,DAL,WAS,3,1,2,2,,,,,,,,,,,2,,,2.67,4,13.10,10.43
Kobie Turner,2569954,DL,LA,@ARI,3,1,2,2,,,,,,,,,,,2,,,3.79,5,13.10,9.31
Brian Burns,2562242,DL,CAR,@TEN,2,2,1,2,,,,,,,,,,1,2,,,5.74,6,12.70,6.96
Christian Wilkins,2562782,DL,MIA,@NYJ,3,,2,2,,,,,,,,,,,2,,,7.29,7,12.50,5.21
DeForest Buckner,2555275,DL,IND,TB,5,1,,1,,,,,,,,,,1,,,,6.22,8,12.10,5.88
Calijah Kancey,2570356,DL,TB,@IND,2,1,1,2,,,,,,,,,,1,1,,,3.29,9,11.60,8.31
Javon Hargrave,2555239,DL,SF,@SEA,2,5,1.5,1,,,,,,,,,,,2,,,4.60,10,11.50,6.9
D.J. Wonnum,2564583,DL,MIN,CHI,3,2,,,,,,,,,,,,2,,,,6.99,11,10.70,3.71
Michael Hoecht,2564346,DL,LA,@ARI,4,1,1,1,,,,,,,,,,,1,,,6.80,12,10.60,3.8
Greg Rousseau,2565875,DL,BUF,@PHI,3,1,,3,,,1,,,,,,,,,,,4.35,13,10.60,6.25
Jihad Ward,2555248,DL,NYG,NE,2,3,1.5,1,,,,,,,,,,,2,,,3.73,14,10.30,6.57
Austin Johnson,2556368,DL,LAC,BAL,2,2,,,,1,,,,,,,,1,,,,3.08,15,10.20,7.12
Daron Payne,2560834,DL,WAS,@DAL,3,,,2,,,,,,,,,,1,,,,5.29,16,10.00,4.71
Keion White,2570107,DL,NE,@NYG,3,2,1,1,,,,,,,,,,,1,,,1.88,17,9.70,7.82
Jalen Carter,2570203,DL,PHI,BUF,3,1,,1,,,,,,,,,1,,,,,3.25,18,9.60,6.35
Carl Granderson,2562273,DL,NO,@ATL,4,6,,,,,,,,,,,,,,,,7.26,19,9.60,2.34
Christian Barmore,2566328,DL,NE,@NYG,2,,1,1,,,,,,,,,,1,1,,,3.97,20,9.50,5.53
Cameron Heyward,2508109,DL,PIT,@CIN,3,1,1,1,,,,,,,,,,,1,,,5.70,21,9.10,3.4
Montez Sweat,2562749,DL,CHI,@MIN,2,1,1.5,1,,,,,,,,,,,2,,,4.61,22,9.10,4.49
Derrick Brown,2563629,DL,CAR,@TEN,2,3,,1,,,,,,,,,,1,,,,6.79,23,8.80,2.01
Osa Odighizuwa,2566016,DL,DAL,WAS,4,1,,1,,,,,,,,,,,1,,,3.71,24,8.60,4.89
George Karlaftis,2567796,DL,KC,@LV,3,,1,1,,,,,,,,,,,1,,,5.14,25,8.50,3.36
Arik Armstead,2552493,DL,SF,@SEA,2,3,1,,,,,,,,,,,,2,,,3.64,26,7.80,4.16
Emmanuel Ogbah,2555278,DL,MIA,@NYJ,1,,1,,,1,,,,,,,,,1,,,1.18,27,7.50,6.32
Karl Brooks,2569753,DL,GB,@DET,1,1,,,,1,1,,,,,,,,1,,,2.11,28,7.10,4.99
Raekwon Davis,2564445,DL,MIA,@NYJ,2,,1,1,,,,,,,,,,,1,,,1.77,29,7.00,5.23
Myles Garrett,2557965,DL,CLE,@DEN,2,,,1,,,,,,,,,,1,,,,6.98,30,7.00,0.02
Brandon Graham,496788,DL,PHI,BUF,2,,1,1,,,,,,,,,,,1,,,2.16,31,7.00,4.84
Trey Hendrickson,2557943,DL,CIN,PIT,2,,1,1,,,,,,,,,,,1,,,4.75,32,7.00,2.25
David Onyemata,2556274,DL,ATL,NO,2,,,,,1,,,,,,,,,1,,,5.25,33,7.00,1.75
Malcolm Roach,2564688,DL,NO,@ATL,1,5,,,,,,,,,,,,1,,,,2.74,34,7.00,4.26
Tyquan Lewis,2560791,DL,IND,TB,,2,1,,,,,,,,,,,1,2,,,2.50,35,6.70,4.2
Myles Murphy,2569663,DL,CIN,PIT,1,2,1,1,,,,,,,,,,,1,,,2.18,36,6.70,4.52
Leonard Williams,2552486,DL,SEA,SF,2,2,,1,,,,,,,,,,,2,,,4.40,37,6.70,2.3
A'Shawn Robinson,2555265,DL,NYG,NE,4,1,,,,,,,,,,,,,,,,3.35,38,6.60,3.25
Quinnen Williams,2562599,DL,NYJ,MIA,3,3,,,,,,,,,,,,,,,,5.63,39,6.30,0.67
Sheldon Day,2555241,DL,MIN,CHI,2,1,,1,,,1,,,,,,,,,,,0.00,40,6.10,6.1
