PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Deebo Samuel,2562721,WR,SF,LA,,,,36,1,5,97,1,,,,,32.70,5,5,10,5,5,100,,1,1,1,27.80
Stefon Diggs,2552608,WR,BUF,@NYJ,,,,,,8,162,1,,,,,56.20,,8,8,8,13,62,4,1,,2,26.20
CeeDee Lamb,2563848,WR,DAL,ATL,,,,12,,6,94,2,,,,,42.70,1,6,7,6,7,86,3,2,,3,25.60
Tyreek Hill,2556214,WR,KC,@LV,,,,2,,7,83,2,,,,1,47.20,1,7,8,7,10,70,4,5,2,4,23.00
DeVonta Smith,2566409,WR,PHI,@DEN,,,,,,4,66,2,,,,,28.50,,4,4,4,6,67,1,1,1,5,22.30
Kendrick Bourne,2558914,WR,NE,CLE,,,,43,,4,98,1,,,,,42.90,3,4,7,4,4,100,,1,,6,22.10
Justin Jefferson,2564556,WR,MIN,@LAC,,,,-4,,9,143,,,,,,29.10,1,9,10,9,11,82,1,,1,7,18.40
Cooper Kupp,2557898,WR,LA,@SF,,,,,,11,122,,,,,,30.40,,11,11,11,13,85,2,2,1,8,17.70
Bryan Edwards,2564418,WR,LV,KC,,,,,,3,88,1,,,,,38.80,,3,3,3,4,75,,,,9,16.30
Keenan Allen,2540154,WR,LAC,MIN,,,,,,8,98,,,,,,25.30,,8,8,8,11,73,1,1,,10,15.50
Hunter Renfrow,2562712,WR,LV,KC,,,,,,7,46,1,,,,,38.80,,7,7,7,9,78,2,1,2,11,14.10
Jamal Agnew,2558821,WR,JAX,@IND,,,,79,1,,,,,,,,24.30,3,,3,,5,,,,,12,13.90
Elijah Moore,2566385,WR,NYJ,BUF,,,,,,3,44,1,,,,,34.30,,3,3,3,6,50,2,1,,13,13.60
DeAndre Carter,2553502,WR,WAS,TB,,,,4,,3,56,1,,,,,28.30,1,3,4,3,6,50,2,1,,14,13.50
Mike Evans,2543468,WR,TB,@WAS,,,,,,2,62,1,,,,,29.00,,2,2,2,3,67,,,,15,13.20
Jakobi Meyers,2562492,WR,NE,CLE,,,,,,4,49,1,,,,,42.90,,4,4,4,4,100,1,1,,16,12.90
Byron Pringle,2560844,WR,KC,@LV,,,,,,4,46,1,,,,,47.20,,4,4,4,5,80,,,,17,12.60
Albert Wilson,2550272,WR,MIA,BAL,,,,19,,4,87,,,,,,31.10,2,4,6,4,5,80,,,,18,12.60
Marcus Johnson,2556855,WR,TEN,NO,,,,,,5,100,,,,,,19.70,,5,5,5,6,83,1,1,,19,12.50
Tre'Quan Smith,2560878,WR,NO,@TEN,,,,,,4,44,1,,,,,31.60,,4,4,4,7,57,3,1,2,20,12.40
Rashod Bateman,2565836,WR,BAL,@MIA,,,,,,6,80,,,,,,22.60,,6,6,6,8,75,1,,1,21,12.00
Gabriel Davis,2563602,WR,BUF,@NYJ,,,,,,3,105,,,,,,56.20,,3,3,3,3,100,,,,22,12.00
Robby Anderson,2556462,WR,CAR,@ARI,,,,,,4,37,1,,,,,21.70,,4,4,4,6,67,2,1,1,23,11.70
Davante Adams,2543495,WR,GB,SEA,,,,,,7,78,,,,,,20.60,,7,7,7,11,64,2,1,1,24,11.30
Ray-Ray McCloud,2560801,WR,PIT,DET,,,,,,9,63,,,,,,29.90,,9,9,9,12,75,1,,1,25,10.80
Marquez Callaway,2565310,WR,NO,@TEN,,,,,,2,37,1,,,,,31.60,,2,2,2,4,50,1,1,,26,10.70
Terry McLaurin,2562489,WR,WAS,TB,,,,,,6,59,,,,,,28.30,,6,6,6,8,75,1,1,,27,10.60
Isaiah Ford,2558071,WR,MIA,BAL,,,,,,4,84,,,,,,31.10,,4,4,4,4,100,,,,28,10.40
Corey Davis,2557848,WR,NYJ,BUF,,,,,,5,93,,,,,1,34.30,,5,5,5,7,71,,,,29,9.80
Diontae Johnson,2562674,WR,PIT,DET,,,,,,7,83,,,,,1,29.90,,7,7,7,13,54,1,1,1,30,9.80
Michael Pittman,2564136,WR,IND,JAX,,,,,,5,71,,,,,,17.10,,5,5,5,5,100,,,,31,9.60
Isaiah McKenzie,2558129,WR,BUF,@NYJ,,,,17,1,1,12,,,,,,56.20,2,1,3,1,3,33,,2,1,32,9.40
Christian Kirk,2560781,WR,ARI,CAR,,,,,,7,58,,,,,,14.00,,7,7,7,8,88,,,,33,9.30
Chris Godwin,2558105,WR,TB,@WAS,,,,,,7,57,,,,,,29.00,,7,7,7,8,88,2,1,,34,9.20
Adam Thielen,2541785,WR,MIN,@LAC,,,,,,5,65,,,,,,29.10,,5,5,5,7,71,,,,35,9.00
Deonte Harris,2563155,WR,NO,@TEN,,,,6,,3,84,,,,,1,31.60,1,3,4,3,4,75,,1,,36,8.50
