PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Devin White,2562781,LB,TB,@WAS,13,5,2,3,,,,,,,,,,,3,,,1,36.10
Eric Kendricks,2552312,LB,MIN,@LAC,7,1,1,1,1,,,,,,,,,1,1,,,2,22.70
Jordyn Brooks,2565135,LB,SEA,@GB,10,3,,1,,,,,,,,,,,,,,3,20.90
Alex Highsmith,2564982,LB,PIT,DET,8,3,,2,,,,,,,,,,,1,,,4,19.50
Lavonte David,2532828,LB,TB,@WAS,5,9,,,,1,,,,,,,,,,,,5,19.20
Joe Schobert,2555166,LB,PIT,DET,8,5,,1,,,,,,,,,,,,,,6,19.10
Kyzir White,2560928,LB,LAC,MIN,8,4,,1,,,,,,,,,,,,,,7,18.30
Davion Taylor,2564862,LB,PHI,@DEN,6,1,,,,2,,,,,,,,,,,,8,18.00
Shaq Thompson,2552447,LB,CAR,@ARI,4,2,1,1,,,,,,,,,,2,2,,,9,17.90
Jordan Hicks,2552315,LB,ARI,CAR,8,2,,,,,,,,,,,,1,,,,10,17.70
Micah Parsons,2566019,LB,DAL,ATL,6,,1,1,,1,,,,,,,,,1,,,11,17.70
Foye Oluokun,2561132,LB,ATL,@DAL,6,8,,,,,,,,,,,,,,,,12,16.60
A.J. Klein,2539982,LB,BUF,@NYJ,6,1,,2,,,,,,,,,,1,,,,13,16.50
Kyle Van Noy,2543699,LB,NE,CLE,5,,1,1,,1,,,,,,,,,1,,,14,16.00
Monty Rice,2566121,LB,TEN,NO,7,4,,,,,,,,,,,,,1,,,15,15.60
Jayon Brown,2558005,LB,TEN,NO,8,2,,,,,,,,,,,,,,,,16,15.20
Denzel Perryman,2552310,LB,LV,KC,7,4,,,,,,,,,,,,,,,,17,15.10
Patrick Queen,2563575,LB,BAL,@MIA,4,1,1,1,,1,,,,,,,,,1,,,18,15.10
Azeez Al-Shaair,2562462,LB,SF,LA,6,2,,2,,,,,,,,,,,,,,19,14.80
Matt Milano,2557969,LB,BUF,@NYJ,4,5,,1,,,,,,,,,,1,,,,20,14.80
Haason Reddick,2557887,LB,CAR,@ARI,3,1,1.5,,,1,,,,,,,,,3,,,21,13.90
Josh Bynes,2530491,LB,BAL,@MIA,4,,1,1,,,,,,,,,,1,2,,,22,13.80
Fred Warner,2560917,LB,SF,LA,5,3,,,,,,,,,,,,1,,,,23,13.40
Jalen Reeves-Maybin,2557924,LB,DET,@PIT,6,2,,1,,,,,,,,,,,,,,24,13.30
Malik Reed,2562825,LB,DEN,PHI,5,4,,1,,,,,,,,,,,,,,25,13.20
Ja'Whaun Bentley,2561143,LB,NE,CLE,6,1,,1,,,,,,,,,,,1,,,26,13.00
Troy Reeder,2563313,LB,LA,@SF,3,8,,1,,,,,,,,,,,,,,27,13.00
Anthony Walker,2558851,LB,CLE,@NE,7,1,,,,,,,,,,,,,,,,28,12.70
T.J. Watt,2558064,LB,PIT,DET,3,2,1,2,,,,,,,,,,,2,,,29,12.70
Alex Anzalone,2558163,LB,DET,@PIT,6,3,,,,,,,,,,,,,,,,30,12.60
T.J. Edwards,2562648,LB,PHI,@DEN,5,2,,,,,,,,,,,,1,,,,31,12.60
Odafe Oweh,2565848,LB,BAL,@MIA,3,1,1,2,,,,,,,,,,,3,,,32,12.40
Harold Landry,2560784,LB,TEN,NO,4,1,1,1,,,,,,,,,,,1,,,33,11.60
Andrew Van Ginkel,2562768,LB,MIA,BAL,3,2,0.5,,,,,,,,,,,1,2,,,34,11.20
Mack Wilson,2562605,LB,CLE,@NE,6,1,,,,,,,,,,,,,,,,35,11.00
Devin Bush,2562243,LB,PIT,DET,5,3,,,,,,,,,,,,,,,,36,10.90
Bobby Okereke,2562416,LB,IND,JAX,5,3,,,,,,,,,,,,,,,,37,10.90
Demario Davis,2533008,LB,NO,@TEN,5,1,,1,,,,,,,,,,,,,,38,10.80
Kwon Alexander,2552592,LB,NO,@TEN,3,2,,1,,,,,,,,,,1,,,,39,10.70
Elandon Roberts,2556119,LB,MIA,BAL,2,4,1,1,,,,,,,,,,,1,,,40,10.60
De'Vondre Campbell,2555255,LB,GB,SEA,5,,,1,,,,,,,,,,,1,,,41,10.50
C.J. Mosley,2543464,LB,NYJ,BUF,5,2,,,,,,,,,,,,,,,,42,10.10
Isaiah Simmons,2564940,LB,ARI,CAR,4,4,,,,,,,,,,,,,,,,43,10.00
Bobby Wagner,2532966,LB,SEA,@GB,4,4,,,,,,,,,,,,,,,,44,10.00
Dont'a Hightower,2533057,LB,NE,CLE,4,2,0.5,,,,,,,,,,,,1,,,45,9.90
Cory Littleton,2556593,LB,LV,KC,4,2,,1,,,,,,,,,,,,,,46,9.90
Anthony Nelson,2562507,LB,TB,@WAS,2,2,1,1,,,,,,,,,,,2,,,47,9.50
Jamin Davis,2566595,LB,WAS,TB,5,1,,,,,,,,,,,,,,,,48,9.30
Rashan Gary,2562376,LB,GB,SEA,3,,1,1,,,,,,,,,,,1,,,49,9.10
Whitney Mercilus,2533049,LB,GB,SEA,3,,1,1,,,,,,,,,,,1,,,50,9.10
Darius Leonard,2560789,LB,IND,JAX,4,2,,,,,,,,,,,,,,,,51,8.40
Blake Lynch,2564562,LB,MIN,@LAC,4,2,,,,,,,,,,,,,,,,52,8.40
Amen Ogbongbemiga,2566499,LB,LAC,MIN,2,,1,1,,,,,,,,,,,2,,,53,7.90
Krys Barnes,2563971,LB,GB,SEA,4,1,,,,,,,,,,,,,,,,54,7.60
Cole Holcomb,2562872,LB,WAS,TB,4,1,,,,,,,,,,,,,,,,55,7.60
Tarell Basham,2558165,LB,DAL,ATL,3,1,,1,,,,,,,,,,,,,,56,7.40
Nick Bolton,2566175,LB,KC,@LV,3,1,,1,,,,,,,,,,,,,,57,7.40
Kenneth Murray,2565063,LB,LAC,MIN,3,1,,1,,,,,,,,,,,,,,58,7.40
Uchenna Nwosu,2560826,LB,LAC,MIN,2,,,2,,,,,,,,,,,2,,,59,7.40
Jerome Baker,2560966,LB,MIA,BAL,4,,,,,,,,,,,,,,1,,,60,7.30
Jermaine Carter,2561093,LB,CAR,@ARI,2,3,,1,,,,,,,,,,,,,,61,7.30
Myles Jack,2555329,LB,JAX,@IND,4,,,,,,,,,,,,,,1,,,62,7.30
Sione Takitaki,2562753,LB,CLE,@NE,2,3,,1,,,,,,,,,,,,,,63,7.30
Kenny Young,2560947,LB,DEN,PHI,3,2,,,,,,,,,,,,,,,,64,6.70
Ernest Jones,2566229,LB,LA,@SF,2,4,,,,,,,,,,,,,,,,65,6.60
Calvin Munson,2559217,LB,NE,CLE,2,2,,1,,,,,,,,,,,,,,66,6.50
Devon Kennard,2543869,LB,ARI,CAR,2,,,2,,,,,,,,,,,,,,67,6.40
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@NE,3,1,,,,,,,,,,,,,,,,68,5.90
Derrick Barnes,2566055,LB,DET,@PIT,1,2,,,,,,,,,,,,1,,,,69,5.80
Deion Jones,2555162,LB,ATL,@DAL,2,3,,,,,,,,,,,,,,,,70,5.80
Von Miller,2495202,LB,LA,@SF,2,1,,1,,,,,,,,,,,,,,71,5.70
