PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jamal Adams,2557979,DB,SEA,@GB,7,4,,,1,,,,,,,,,1,2,,,1,22.10
Jordan Poyer,2539290,DB,BUF,@NYJ,4,6,,,1,,,,,,,,,2,1,,,2,20.60
Jimmie Ward,2543741,DB,SF,LA,2,,,,2,,,1,,,,,,2,,27,,3,20.30
Derwin James,2560760,DB,LAC,MIN,9,3,,,,,,,,,,,,1,,,,4,20.20
Kyle Dugger,2564601,DB,NE,CLE,7,1,,,1,,,,,,,,,1,,37,,5,19.93
Jalen Thompson,2563339,DB,ARI,CAR,5,4,,1,1,,,,,,,,,1,,10,,6,19.53
Antoine Winfield Jr.,2565261,DB,TB,@WAS,7,4,,2,,,1,,,,,,,,,,,7,19.10
Xavien Howard,2555539,DB,MIA,BAL,5,,,,,1,1,,1,,,,,,,,49,8,18.63
Taylor Rapp,2562707,DB,LA,@SF,7,3,1,1,,,,,,,,,,,1,,,9,18.30
Amani Oruwariye,2562390,DB,DET,@PIT,5,2,,1,,,1,,,,,,,2,,,,10,17.60
Adrian Amos,2552385,DB,GB,SEA,3,1,,,1,,,,,,,,,3,,,,11,16.90
Jevon Holland,2566283,DB,MIA,BAL,4,1,1,1,,,,,,,,,,2,1,,,12,16.60
Darius Slay,2540288,DB,PHI,@DEN,3,2,,1,,,1,,1,,,,,,,,83,13,15.97
Camryn Bynum,2566295,DB,MIN,@LAC,5,1,1,1,,,,,,,,,,1,1,,,14,15.80
Terrell Edmunds,2560712,DB,PIT,DET,4,1,1,2,,,,,,,,,,1,1,,,15,15.60
Marlon Humphrey,2558067,DB,BAL,@MIA,5,2,,,,,,,,,,,,2,1,,,16,15.60
Jourdan Lewis,2557920,DB,DAL,ATL,2,1,,,1,,,,,,,,,3,,4,,17,15.33
Donte Jackson,2560753,DB,CAR,@ARI,3,1,,,1,,,,,,,,,2,,21,,18,15.10
Kenny Moore II,2558976,DB,IND,JAX,4,1,,,,,,,,,,,,3,,,,19,15.10
Micah Hyde,2539240,DB,BUF,@NYJ,4,1,,,,1,1,,,,,,,1,,,,20,14.60
Anthony Brown,2555531,DB,DAL,ATL,1,2,,,1,,,,,,,,,3,,,,21,14.30
Justin Simmons,2555550,DB,DEN,PHI,4,1,,,1,,,,,,,,,1,,17,,22,14.17
Jalen Ramsey,2555280,DB,LA,@SF,3,1,,2,,,,,,,,,,2,,,,23,13.90
Ugo Amadi,2562464,DB,SEA,@GB,6,1,,,,,,,,,,,,1,,,,24,13.50
Byron Jones,2552568,DB,MIA,BAL,7,2,,,,,,,,,,,,,,,,25,13.50
Jordan Whitehead,2560930,DB,TB,@WAS,5,4,,1,,,,,,,,,,,,,,26,13.20
Taron Johnson,2560766,DB,BUF,@NYJ,4,,,,1,,,,,,,,,1,,4,,27,12.93
Nate Hobbs,2566259,DB,LV,KC,5,1,,,,1,,,,,,,,,,,,28,12.80
Justin Coleman,2553637,DB,MIA,BAL,2,1,,,1,,,,,,,,,2,,,,29,12.70
Tre'Davious White,2557867,DB,BUF,@NYJ,3,2,,,1,,,,,,,,,1,,,,30,12.70
Anthony Harris,2553655,DB,PHI,@DEN,6,3,,,,,,,,,,,,,,,,31,12.60
Kamren Curl,2565270,DB,WAS,TB,4,4,,,,,,,,,,,,1,,,,32,12.50
Andrew Sendejo,2525323,DB,IND,JAX,6,1,,1,,,,,,,,,,,,,,33,12.50
Rashad Fenton,2562649,DB,KC,@LV,3,1,,,,1,,,,,,,,1,,,,34,11.90
Eric Rowe,2552255,DB,MIA,BAL,3,1,,,,1,,,,,,,,1,,,,35,11.90
Tracy Walker III,2560913,DB,DET,@PIT,7,,,,,,,,,,,,,,,,,36,11.90
Trevon Moehrig,2566268,DB,LV,KC,5,1,,,,,,,,,,,,1,,,,37,11.80
Erik Harris,2555568,DB,ATL,@DAL,4,3,,,,,,,,,,,,1,,,,38,11.70
D.J. Reed,2560850,DB,SEA,@GB,3,2,,,,,,,,,,,,2,,,,39,11.70
Johnathan Abram,2562616,DB,LV,KC,4,6,,,,,,,,,,,,,,,,40,11.60
L'Jarius Sneed,2564304,DB,KC,@LV,5,1,,1,,,,,,,,,,,1,,,41,11.30
Jarrod Wilson,2556711,DB,NYJ,BUF,4,,1,1,,,,,,,,,,,2,,,42,11.30
Ashtyn Davis,2564793,DB,NYJ,BUF,4,1,,,,1,,,,,,,,,,,,43,11.10
