PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Chase Claypool,2564970,WR,PIT,,,,16,2,62,873,9,,,,3,32.98,10,62,72,62,109,57,13,11,11,19,187.50
Terry McLaurin,2562489,WR,WAS,,,,30,,87,1118,4,,,,1,42.02,2,87,89,87,134,65,13,7,5,20,185.40
JuJu Smith-Schuster,2558149,WR,PIT,,,,,,97,831,9,,,1,3,32.98,,97,97,97,128,76,19,15,6,21,183.60
CeeDee Lamb,2563848,WR,DAL,,,,82,1,74,935,5,1,,1,2,30.83,10,74,84,74,111,67,11,6,7,22,183.10
Diontae Johnson,2562674,WR,PIT,,,,15,,88,923,7,,,,2,32.98,3,88,91,88,144,61,11,8,5,23,181.33
Robby Anderson,2556462,WR,CAR,,,,15,,95,1096,3,,,1,1,38.35,4,95,99,95,136,70,15,7,5,24,176.60
Curtis Samuel,2558066,WR,WAS,,,,200,2,77,851,3,,,,1,42.02,41,77,118,77,97,79,12,22,8,25,176.00
Cole Beasley,2535698,WR,BUF,20,1,,,,82,967,4,,,,,32.63,,82,82,82,107,77,10,6,6,26,168.20
Cooper Kupp,2557898,WR,LA,,,,33,,92,974,3,,,,1,35.55,4,92,96,92,124,74,13,8,4,27,167.80
Tee Higgins,2563731,WR,CIN,,,,28,,67,908,6,,,,1,35.07,5,67,72,67,108,62,11,9,5,28,166.20
Will Fuller,2555346,WR,MIA,,,,,,53,879,8,,,,,41.35,1,53,54,53,75,71,8,4,4,29,164.10
Nelson Agholor,2552600,WR,NE,,,,,,48,896,8,,,,,37.52,,48,48,48,82,59,13,7,6,30,161.60
Brandon Aiyuk,2565093,WR,SF,,,,77,2,60,748,5,,,,,27.63,6,60,66,60,96,63,14,10,8,31,160.77
Corey Davis,2557848,WR,NYJ,,,,,,65,984,5,,,,1,37.96,,65,65,65,92,71,8,6,2,32,160.60
Chris Godwin,2558105,WR,TB,,,,,,65,840,7,,,,1,29.68,,65,65,65,84,77,9,8,6,33,159.90
Marquise Brown,2562379,WR,BAL,,,,1,,58,769,8,,,,,32.98,1,58,59,58,100,58,11,8,6,34,157.40
Tyler Boyd,2555466,WR,CIN,16,,,49,,79,841,4,,,,1,35.07,5,79,84,79,110,72,16,9,6,35,154.54
Jarvis Landry,2543488,WR,CLE,74,1,,10,1,72,840,3,,,,2,35.89,4,72,76,72,101,71,16,12,6,36,151.16
Russell Gage,2561061,WR,ATL,39,1,,9,,72,786,4,,,,,38.87,2,72,74,72,109,66,17,12,7,37,145.06
Jamison Crowder,2552415,WR,NYJ,43,1,,14,,59,699,6,,,,,37.96,1,59,60,59,89,66,10,7,1,38,144.22
Michael Gallup,2560735,WR,DAL,,,,,,59,843,5,,,,,30.83,,59,59,59,105,56,14,8,6,39,143.80
T.Y. Hilton,2532865,WR,IND,,,,,,56,762,5,,,1,,43.57,,56,56,56,93,60,10,6,4,40,139.60
Tim Patrick,2558985,WR,DEN,,,,,,51,742,6,,,,,35.60,,51,51,51,79,65,10,9,5,41,139.10
Mike Williams,2558846,WR,LAC,,,,1,,48,756,5,,,,,32.86,1,48,49,48,85,56,11,2,6,42,138.40
Emmanuel Sanders,497322,WR,BUF,,,,12,,61,726,5,,,,1,32.63,1,61,62,61,82,74,13,9,4,43,135.70
Laviska Shenault Jr.,2564232,WR,JAX,,,,91,,58,600,5,,,,,37.69,18,58,76,58,79,73,10,8,4,44,135.00
Jerry Jeudy,2563896,WR,DEN,,,,,,52,856,3,,,1,2,35.60,,52,52,52,113,46,8,2,,45,134.40
DeVante Parker,2552409,WR,MIA,,,,,,63,793,4,,,,1,41.35,,63,63,63,103,61,15,5,10,46,132.80
Sterling Shepard,2555295,WR,NYG,,,,49,1,66,656,3,,,1,,35.97,6,66,72,66,90,73,11,9,3,47,132.00
Keelan Cole,2559153,WR,NYJ,,,,2,,55,642,5,1,,,,37.96,1,55,56,55,88,63,10,5,4,48,129.60
D.J. Chark,2561018,WR,JAX,,,,,,53,706,5,,,,,37.69,,53,53,53,93,57,12,5,3,49,128.80
Gabriel Davis,2563602,WR,BUF,,,,,,35,599,7,,,,1,32.63,1,35,36,35,62,56,12,8,5,50,125.20
Marquez Valdes-Scantling,2560907,WR,GB,,,,13,,33,690,6,,,,1,32.69,4,33,37,33,63,52,6,4,1,51,125.00
Darnell Mooney,2563707,WR,CHI,,,,20,,61,631,4,,,1,1,30.58,4,61,65,61,98,62,10,8,4,52,122.30
Julio Jones,2495454,WR,TEN,,,,,,51,771,3,,,,,36.14,,51,51,51,68,75,10,5,1,53,120.60
Christian Kirk,2560781,WR,ARI,,,,3,,48,621,6,,,,1,,,,,,,,,,,54,120.40
Zach Pascal,2558877,WR,IND,,,,,,44,629,5,,,,,43.57,,44,44,44,71,62,14,7,5,55,118.30
Darius Slayton,2562736,WR,NYG,,,,-1,,50,751,3,,,,1,35.97,2,50,52,50,96,52,10,5,3,56,116.80
Jakobi Meyers,2562492,WR,NE,43,2,,9,,59,729,,,,1,1,37.52,2,59,61,59,81,73,5,3,2,57,116.42
Mecole Hardman,2562580,WR,KC,,,,31,,41,560,4,1,,1,2,,,,,,,,,,,58,108.40
Kendrick Bourne,2558914,WR,NE,,,,,,49,667,2,,,1,,37.52,,49,49,49,74,66,11,8,5,59,106.90
Greg Ward,2559278,WR,PHI,15,,,-4,,53,419,6,,,1,2,42.65,2,53,55,53,79,67,7,7,4,60,104.30
Hunter Renfrow,2562712,WR,LV,,,,,,56,656,2,,,,2,44.60,,56,56,56,77,73,9,6,4,61,103.30
Rashard Higgins,2555468,WR,CLE,,,,,,37,599,4,,,,3,35.89,,37,37,37,52,71,9,7,2,62,102.77
David Moore,2558856,WR,FA,,,,61,,35,417,6,,,,1,,,,,,,,,,,63,101.30
Josh Reynolds,2558194,WR,DET,,,,5,,52,618,2,,,,2,40.73,1,52,53,52,81,64,6,5,2,64,99.93
Travis Fulgham,2562653,WR,MIA,,,,,,38,539,4,,,,,41.35,,38,38,38,67,57,10,3,2,65,97.90
Antonio Brown,2508061,WR,TB,,,,-2,,45,483,4,,,,,29.68,2,45,47,45,62,73,6,5,2,66,96.30
Breshad Perriman,2552597,WR,TB,,,,6,,30,505,3,,,,,29.68,1,30,31,30,60,50,6,1,,67,90.00
Jalen Guyton,2562844,WR,LAC,,,,,,28,511,3,,,,,32.86,2,28,30,28,55,51,7,3,2,68,89.20
A.J. Green,2495450,WR,ARI,,,,,,47,523,2,,,,,,,,,,,,,,,69,87.80
Scott Miller,2562865,WR,TB,,,,14,,33,501,3,,,,,29.68,3,33,36,33,53,62,4,5,,70,87.70
Anthony Miller,2560810,WR,PIT,,,,12,,49,485,2,,,,2,32.98,2,49,51,49,76,64,10,2,5,71,87.60
Damiere Byrd,2553499,WR,CHI,,,,15,,47,604,1,,,,3,30.58,2,47,49,47,77,61,2,1,1,72,87.10
Isaiah McKenzie,2558129,WR,BUF,12,1,,9,,30,282,5,1,,,,32.63,10,30,40,30,34,88,8,9,1,73,86.28
Tre'Quan Smith,2560878,WR,NO,,,,3,,34,448,4,,,,1,34.96,1,34,35,34,50,68,7,4,1,74,86.10
James Washington,2560920,WR,PIT,,,,,,30,392,5,,,,,32.98,,30,30,30,56,54,7,3,3,75,85.90
Demarcus Robinson,2555478,WR,KC,,,,,,45,466,3,,,,2,,,,,,,,,,,76,84.80
Danny Amendola,2649,WR,HOU,,,,2,,46,602,,,,,,41.66,1,46,47,46,69,67,6,4,2,77,83.40
Randall Cobb,2495448,WR,GB,,,,,,38,441,3,,,,,32.69,,38,38,38,48,79,7,3,6,78,81.90
Michael Pittman,2564136,WR,IND,,,,26,,40,503,1,,,,,43.57,3,40,43,40,61,66,9,6,1,79,81.40
Cam Sims,2561067,WR,WAS,,,,5,,32,477,1,,,,,42.02,1,32,33,32,48,67,3,2,2,80,81.40
Allen Lazard,2560787,WR,GB,,,,17,,33,451,3,,,,,32.69,2,33,35,33,46,72,6,6,3,81,81.30
John Brown,2543847,WR,JAX,,,,,,33,458,3,,,,,37.69,,33,33,33,52,63,8,6,4,82,80.30
Braxton Berrios,2560975,WR,NYJ,,,,29,,37,394,3,,,,,37.96,3,37,40,37,55,67,5,5,3,83,78.80
Chris Conley,2552652,WR,HOU,,,,,,40,471,2,,,,1,41.66,,40,40,40,63,63,6,2,2,84,78.80
Odell Beckham Jr.,2543496,WR,LA,18,,,72,1,23,319,3,,,,,35.55,3,23,26,23,43,53,6,3,4,85,77.02
Willie Snead,2550256,WR,CAR,,,,,,33,432,3,,,,1,38.35,,33,33,33,48,69,8,6,2,86,75.70
Larry Fitzgerald,2506106,WR,FA,,,,,,54,409,1,,,,,,,,,,,,,,,87,75.60
Sammy Watkins,2543457,WR,BAL,,,1,3,,37,421,2,,,,1,32.98,1,37,38,37,55,67,9,5,7,88,74.10
Jakeem Grant,2556190,WR,CHI,,,,20,,36,373,1,1,,,2,30.58,3,36,39,36,54,67,4,3,1,89,73.10
K.J. Hamler,2563890,WR,DEN,,,,40,,30,381,3,,,,2,35.60,9,30,39,30,56,54,4,2,1,90,72.80
Golden Tate,497326,WR,FA,18,,,,,35,388,2,,,,,,,,,,,,,,,91,72.42
Henry Ruggs III,2564433,WR,FA,,,,49,,26,452,2,,,,2,,,,,,,,,,,92,72.10
Tyron Johnson,2562932,WR,LV,,,,17,,20,398,3,,,,,44.60,3,20,23,20,26,77,1,1,1,93,71.20
Jalen Reagor,2564850,WR,PHI,,,,26,,31,396,1,1,,1,2,42.65,4,31,35,31,54,57,7,4,1,94,70.40
Preston Williams,2562805,WR,MIA,,,,,,18,288,4,,,2,,41.35,,18,18,18,35,51,6,3,3,95,69.20
Keke Coutee,2561029,WR,IND,,,,,,33,400,3,,,1,4,43.57,,33,33,33,40,83,11,8,4,96,68.50
Deebo Samuel,2562721,WR,SF,,,,26,,33,391,1,,,,,27.63,8,33,41,33,44,75,2,4,1,97,65.90
Miles Boykin,2562631,WR,BAL,,,,,,19,266,4,,,,,32.98,,19,19,19,33,58,6,3,4,98,65.20
Michael Thomas,2556370,WR,NO,,,,1,,40,438,,,,,,34.96,1,40,41,40,55,73,11,7,6,99,63.90
N'Keal Harry,2562659,WR,NE,,,,,,33,309,2,,,,1,37.52,2,33,35,33,57,58,10,6,4,100,59.10
Quintez Cephus,2563926,WR,DET,,,,,,20,349,2,,,,,40.73,,20,20,20,35,57,4,1,1,101,58.60
Kenny Golladay,2558052,WR,NYG,,,,,,20,338,2,,,,,35.97,,20,20,20,32,63,5,4,1,102,55.80
Richie James,2560761,WR,SF,,,,,,23,394,1,,,,2,27.63,,23,23,23,35,66,4,4,1,103,54.60
DaeSean Hamilton,2561002,WR,DEN,,,,,,23,293,2,,,,1,35.60,,23,23,23,44,52,7,4,1,104,53.50
Marvin Hall,2557034,WR,ATL,,,,1,,18,302,2,,,,,38.87,1,18,19,18,32,56,2,,1,105,53.00
Denzel Mims,2564802,WR,NYJ,,,,,,23,357,,,,1,,37.96,,23,23,23,44,52,4,1,1,106,51.70
Donovan Peoples-Jones,2563803,WR,CLE,,,,,,14,304,2,,,1,,35.89,,14,14,14,20,70,1,,,107,51.40
Collin Johnson,2564202,WR,NYG,,,,,,18,272,2,,,1,,35.97,,18,18,18,31,58,5,1,4,108,50.20
Olamide Zaccheaus,2562808,WR,ATL,,,,,,20,274,1,,,,,38.87,1,20,21,20,32,63,2,,,109,48.50
Ced Wilson,2560936,WR,DAL,23,1,,-12,,17,189,2,,,,,30.83,3,17,20,17,28,61,6,4,2,110,48.32
Adam Humphries,2553895,WR,WAS,,,,,,23,228,2,,,,,42.02,,23,23,23,35,66,6,4,,111,46.30
Andy Isabella,2562669,WR,ARI,,,,-6,,21,224,2,,,,1,,,,,,,,,,,112,45.00
Devin Duvernay,2563551,WR,BAL,,,,70,,20,201,,1,,,,32.98,4,20,24,20,26,77,2,2,1,113,44.80
Chad Beebe,2561482,WR,MIN,,,,,,20,201,2,,,,2,34.46,,20,20,20,30,67,4,3,1,114,44.00
Lynn Bowden,2564412,WR,MIA,32,,,32,,28,211,,,,,,41.35,9,28,37,28,37,76,2,3,2,115,42.98
Steven Sims,2563033,WR,PIT,,,,18,,27,265,1,,,,5,32.98,1,27,28,27,37,73,2,2,1,116,42.50
Isaiah Ford,2558071,WR,MIA,,,,,,28,276,,,,,,41.35,,28,28,28,44,64,5,4,1,117,41.60
DeSean Jackson,1581,WR,LV,,,,12,,14,236,1,,,,,44.60,1,14,15,14,26,54,2,,,118,41.20
Freddie Swain,2565195,WR,SEA,,,,,,13,159,2,,,,,40.21,,13,13,13,21,62,4,3,1,119,39.80
Marcus Johnson,2556855,WR,TEN,,,,,,14,255,,,,,,36.14,,14,14,14,28,50,1,1,,120,39.40
Van Jefferson,2564358,WR,LA,,,,-1,,19,220,1,,,,1,35.55,1,19,20,19,31,61,3,1,3,121,39.23
Chad Hansen,2558069,WR,FA,,,,,,17,236,1,,,,,,,,,,,,,,,122,38.10
Byron Pringle,2560844,WR,KC,,,,,,13,160,1,1,,,,,,,,,,,,,,123,37.90
Mohamed Sanu,2533040,WR,SF,,,,3,,17,187,1,,,1,,27.63,1,17,18,17,24,71,2,2,,124,37.20
Marquez Callaway,2565310,WR,NO,,,,,,21,213,,,,,,34.96,,21,21,21,27,78,3,2,,125,35.50
Tyler Johnson,2565225,WR,TB,,,,,,12,169,2,,,,,29.68,,12,12,12,17,71,4,2,4,126,34.90
Deonte Harris,2563155,WR,NO,,,,51,,20,186,1,,,,3,34.96,6,20,26,20,25,80,3,5,2,127,33.70
Isaiah Wright,2565316,WR,FA,,,,16,,27,197,,,,,3,,,,,,,,,,,128,33.30
Mack Hollins,2558262,WR,MIA,,,,,,16,176,1,,,,1,41.35,,16,16,16,25,64,2,1,1,129,32.90
Bryan Edwards,2564418,WR,LV,,,,,,11,193,1,,,,,44.60,,11,11,11,15,73,1,,1,130,30.80
Bisi Johnson,2562465,WR,MIN,,,,,,14,189,,,,1,,34.46,,14,14,14,19,74,,,,131,29.60
Zay Jones,2557863,WR,LV,29,,,,,14,154,1,,,,,44.60,,14,14,14,19,74,3,2,1,132,29.56
KhaDarel Hodge,2561653,WR,DET,,,,,,11,180,,,,,,40.73,,11,11,11,17,65,3,3,,133,28.60
Jamal Agnew,2558821,WR,JAX,,,,33,,13,89,,1,,,2,37.69,6,13,19,13,20,65,3,2,,134,28.50
John Hightower,2564829,WR,PHI,,,,1,,10,167,,,,1,,42.65,1,10,11,10,29,34,3,1,,135,27.20
Mike Thomas,2556381,WR,CIN,,,,1,,13,132,1,,,,1,35.07,1,13,14,13,21,62,1,1,1,136,27.20
Kalif Raymond,2556661,WR,DET,,,,-3,,9,187,,,,,,40.73,1,9,10,9,15,60,,1,,137,27.10
Jeff Smith,2562845,WR,NYJ,,,,,,17,167,,,,,,37.96,,17,17,17,37,46,2,,2,138,26.90
Justin Watson,2560051,WR,TB,,,,,,7,94,,,,,,29.68,,7,7,7,11,64,,,,139,26.10
Noah Brown,2558091,WR,DAL,,,,4,,14,154,,,,,,30.83,1,14,15,14,24,58,2,2,,140,25.30
Equanimeous St. Brown,2560883,WR,GB,,,,7,,7,117,1,,,,,32.69,1,7,8,7,13,54,,,,141,25.30
Christian Blake,2561443,WR,ATL,,,,,,13,141,,,,,,38.87,,13,13,13,18,72,1,1,,142,24.80
KeeSean Johnson,2562677,WR,PHI,,,,,,15,173,,,,,,42.65,,15,15,15,23,65,2,1,2,143,24.80
Gunner Olszewski,2563329,WR,NE,,,,23,,5,62,1,1,,,1,37.52,5,5,10,5,5,100,,1,,144,24.50
J.J. Arcega-Whiteside,2562466,WR,PHI,,,,,,4,85,,,1,1,,42.65,,4,4,4,8,50,1,,,145,23.50
Brandon Powell,2561261,WR,LA,,,,7,,12,69,2,,,,2,35.55,2,12,14,12,18,67,5,4,1,146,23.30
Trent Sherfield,2561272,WR,SF,,,,,,5,50,,,,,,27.63,,5,5,5,7,71,1,1,,147,23.10
Cameron Batson,2561521,WR,TEN,,,,20,,12,100,1,,,,1,36.14,4,12,16,12,13,92,1,3,1,148,22.83
Auden Tate,2560890,WR,CIN,,,,,,14,150,,,,,,35.07,,14,14,14,22,64,4,,,149,22.00
Ray-Ray McCloud,2560801,WR,PIT,,,,65,,20,77,,,,,2,32.98,4,20,24,20,22,91,1,2,1,150,21.90
Malik Taylor,2562995,WR,GB,,,,9,,5,66,1,,,,,32.69,1,5,6,5,6,83,1,1,1,151,21.90
Alshon Jeffery,2533039,WR,FA,,,,,,6,115,1,,,,,,,,,,,,,,,152,20.50
Quez Watkins,2564880,WR,PHI,,,,,,7,106,1,,,,,42.65,,7,7,7,13,54,2,1,1,153,20.10
Laquon Treadwell,2555214,WR,JAX,,,,,,6,49,2,,,,,37.69,,6,6,6,7,86,3,2,3,154,19.90
Dez Bryant,497278,WR,FA,,,,,,6,47,2,,,,,,,,,,,,,,,155,19.70
C.J. Board,2558911,WR,NYG,,,,3,,11,101,,,,,,35.97,1,11,12,11,16,69,,,,156,18.40
De'Michael Harris,2564124,WR,IND,,,,46,,10,79,,,,,,43.57,6,10,16,10,10,100,1,2,,157,17.50
Alex Erickson,2556519,WR,CAR,,,,7,,12,139,,,,,2,38.35,5,12,17,12,17,71,1,1,,158,16.60
Ashton Dulin,2562646,WR,IND,,,,11,,3,53,,,,,1,43.57,2,3,5,3,6,50,,,,159,15.10
Javon Wims,2560939,WR,LV,,,,2,,6,48,1,,,,,44.60,1,6,7,6,12,50,1,1,1,160,14.80
Nsimba Webster,2563316,WR,CHI,,,,,,,,,,,,3,30.58,,,,,,,,,,161,13.70
Dante Pettis,2560836,WR,NYG,,,,,,4,76,1,,,,1,35.97,,4,4,4,6,67,,,,162,13.60
Parris Campbell,2562495,WR,IND,,,,16,,6,71,,,,,,43.57,2,6,8,6,9,67,,,,163,13.40
Joe Reed,2565069,WR,LAC,,,,29,1,,,,,,,,32.86,5,,5,,1,,,1,1,164,13.20
Jaydon Mickens,2556861,WR,TB,,,,,,7,58,,,,,,29.68,,7,7,7,10,70,1,,,165,12.70
Nick Westbrook-Ikhine,2565477,WR,TEN,,,,,,3,33,,,,1,,36.14,,3,3,3,8,38,1,,,166,12.70
Austin Mack,2564760,WR,FA,,,,,,7,91,,,,,,,,,,,,,,,,167,12.60
Lil'Jordan Humphrey,2562668,WR,NO,,,,,,3,46,1,,,,,34.96,,3,3,3,5,60,1,1,,168,12.10
Tyrie Cleveland,2563881,WR,DEN,,,,,,6,63,,,,,,35.60,,6,6,6,9,67,,,,169,11.80
Dan Chisena,2564514,WR,MIN,,,,,,,,,,,,,34.46,,,,,,,,,,170,11.20
Penny Hart,2562804,WR,SEA,,,,19,,1,3,,,,,,40.21,1,1,2,1,1,100,,,,171,10.30
Steven Mitchell,2560812,WR,FA,,,,,,5,60,,,,,,,,,,,,,,,,172,10.20
Brandon Zylstra,2560243,WR,CAR,,,,1,,3,35,,,,,,38.35,1,3,4,3,4,75,1,2,,173,10.10
Diontae Spencer,2550734,WR,DEN,,,,19,,3,26,,1,,,2,35.60,3,3,6,3,6,50,,,,174,10.00
Courtland Sutton,2560888,WR,DEN,,,,,,3,66,,,,,,35.60,,3,3,3,6,50,,,,175,9.80
River Cracraft,2559485,WR,SF,,,,,,6,41,,,,,,27.63,,6,6,6,9,67,3,2,1,176,8.80
K.J. Hill,2565048,WR,LAC,,,,,,7,73,,,,,1,32.86,,7,7,7,11,64,2,,2,177,8.80
Jake Kumerow,2553548,WR,BUF,,,,,,1,22,1,,,,,32.63,,1,1,1,1,100,1,1,1,178,8.70
Ja'Marcus Bradley,2563761,WR,CLE,,,,,,5,60,,,,,,35.89,,5,5,5,11,45,,,,179,8.50
Matthew Slater,4487,WR,NE,,,,,,,,,,,,,37.52,,,,,,,,,,180,8.30
Pharoh Cooper,2555419,WR,NYG,,,,,,5,73,,,,,1,35.97,,5,5,5,8,63,,,,181,7.80
Isaiah Zuber,2564658,WR,FA,,,,21,,2,29,,,,,,,,,,,,,,,,182,6.80
Damion Ratley,2561054,WR,FA,,,,,,4,63,,,,,1,,,,,,,,,,,183,6.30
Riley Ridley,2562713,WR,FA,,,,,,4,39,,,,,,,,,,,,,,,,184,5.90
Marcus Kemp,2559076,WR,KC,,,,,,1,11,,,,,,,,,,,,,,,,185,5.80
Robert Foster,2560729,WR,DAL,,,,,,2,37,,,,,,30.83,,2,2,2,6,33,1,,1,186,5.50
Vyncint Smith,2561427,WR,NYJ,,,,,,1,13,,,,,,37.96,,1,1,1,3,33,1,,,187,5.10
Terry Godwin,2562594,WR,JAX,,,,3,,3,32,,,,,,37.69,1,3,4,3,6,50,,,,188,5.00
Josh Malone,2558127,WR,FA,,,,12,,4,16,,,,,,,,,,,,,,,,189,4.80
Antonio Callaway,2560988,WR,FA,,,,,,2,20,,,,,,,,,,,,,,,,190,4.70
Lawrence Cager,2565492,WR,CLE,,,,,,2,35,,,,,,35.89,,2,2,2,6,33,1,,1,191,4.50
Chris Moore,2555209,WR,HOU,,,,,,,,,,,,,41.66,,,,,,,,,,192,3.40
Stanley Morgan,2562504,WR,CIN,,,,,,,,,,,,,35.07,,,,,,,,,,193,3.30
Antonio Gandy-Golden,2565273,WR,WAS,,,,22,,1,3,,,,,,42.02,1,1,2,1,7,14,,,,194,3.00
John Ross,2558010,WR,NYG,,,,,,2,17,,,,,,35.97,,2,2,2,7,29,,,,195,2.70
Tavon Austin,2539336,WR,JAX,,,,,,5,20,,,,,1,37.69,,5,5,5,5,100,1,1,,196,2.50
Matt Cole,2564442,WR,CAR,,,,,,,,,,,,,38.35,,,,,,,,,,197,2.50
Donte Moncrief,2543614,WR,FA,,,,4,,1,15,,,,,,,,,,,,,,,,198,2.40
James Proche,2563572,WR,BAL,,,,,,1,14,,,,,,32.98,,1,1,1,3,33,,,,199,1.90
Keith Kirkwood,2561224,WR,CAR,,,,,,1,13,,,,,,38.35,,1,1,1,2,50,,,,200,1.80
Cody Hollister,2558955,WR,TEN,,,,,,1,12,,,,,,36.14,,1,1,1,1,100,,,,201,1.70
Malik Turner,2561671,WR,DAL,,,,,,,,,,,,,30.83,,,,,,,,,,202,1.70
Gehrig Dieter,2559066,WR,KC,,,,,,1,10,,,,,,,,,,,,,,,,203,1.50
K.J. Osborn,2564574,WR,MIN,,,,,,,,,,,,2,34.46,,,,,,,,,,204,1.20
Trenton Irwin,2562900,WR,CIN,,,,,,1,5,,,,,,35.07,,1,1,1,2,50,1,,,205,1.00
JoJo Natson,2558905,WR,CLE,,,,3,,,,,,,,,35.89,1,,1,,,,,,,206,0.30
Rodney Adams,2558047,WR,CHI,,,,,,,,,,,,,30.58,,,,,,,,,,207,0.00
Quincy Adeboyejo,2558906,WR,FA,,,,,,,,,,,,,,,,,,,,,,,208,0.00
Landen Akers,2566193,WR,LA,,,,,,,,,,,,,35.55,,,,,,,,,,209,0.00
Geronimo Allison,2556460,WR,DET,,,,,,,,,,,,,40.73,,,,,,,,,,210,0.00
Marcell Ateman,2560961,WR,FA,,,,,,,,,,,,,,,,,,,,,,,211,0.00
Tutu Atwell,2566196,WR,LA,,,,,,,,,,,,,35.55,,,,,,,,,,212,0.00
Andre Baccellia,2564250,WR,ARI,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Alex Bachman,2563301,WR,NYG,,,,,,,,,,,,,35.97,,,,,,,,,,214,0.00
Manasseh Bailey,2564817,WR,FA,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Kawaan Baker,2566349,WR,NO,,,,,,,,,,,,,34.96,,,,,,,,,,216,0.00
Rashod Bateman,2565836,WR,BAL,,,,,,,,,,,,,32.98,,,,,,,,,,217,0.00
Omar Bayless,2563623,WR,FA,,,,,,,,,,,,,,,,,,,,,,,218,0.00
Reggie Begelton,2563446,WR,FA,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Travis Benjamin,2532790,WR,SF,,,,,,,,,,,,,27.63,,,,,,,,,,220,0.00
Trinity Benson,2563035,WR,DET,,,,,,,,,,,,,40.73,,,,,,,,,,221,0.00
Tarik Black,2565594,WR,IND,,,,,,,,,,,,,43.57,,,,,,,,,,222,0.00
Justin Blackmon,2533038,WR,FA,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Chris Blair,2565588,WR,GB,,,,,,,,,,,,,32.69,,,,,,,,,,224,0.00
Victor Bolden,2558912,WR,FA,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Dyami Brown,2566586,WR,WAS,,,,,,,,,,,,,42.02,,,,,,,,,,226,0.00
Fred Brown,2559396,WR,FA,,,,,,,,,,,,,,,,,,,,,,,227,0.00
Tony Brown,2563764,WR,FA,,,,,,,,,,,,,,,,,,,,,,,228,0.00
Ventell Bryant,2563267,WR,FA,,,,,,,,,,,,,,,,,,,,,,,229,0.00
Rico Bussey,2565780,WR,PIT,,,,,,,,,,,,,32.98,,,,,,,,,,230,0.00
