PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Elandon Roberts,2556119,LB,MIA,33,28,1.5,8,,1,1,,,,,,,,4,,,73,100.00
Bradley Chubb,2561020,LB,DEN,26,16,7.5,9,,1,,,,,,,,,19,,,74,98.50
Preston Smith,2552276,LB,GB,29,13,4,7,,,1,,1,,,,,3,11,,14,75,96.67
Matt Milano,2557969,LB,BUF,35,10,3.5,4,1,,,,,,,,,3,9,,,76,96.00
Kevin Pierre-Louis,2543563,LB,HOU,36,20,1,3,,1,,,,,,,,2,2,,,77,93.20
Tae Crowder,2564727,LB,NYG,34,23,1,3,,,1,,1,,,,,1,3,,43,78,93.13
Kenny Young,2560947,LB,DEN,31,21,1,3,1,,1,1,,,,,,2,2,79,,79,93.13
Bud Dupree,2552289,LB,TEN,23,8,8,8,,2,,,,,,,,2,15,,,80,93.00
L.J. Fort,2535613,LB,BAL,32,21,,2,,1,2,,1,,,,,2,1,,24,81,90.00
Kyler Fackrell,2555340,LB,LAC,23,11,4,7,1,1,,1,,,,,,2,10,46,,82,88.93
Jahlani Tavai,2562755,LB,NE,32,26,,2,,2,1,,,,,,,,1,,,83,86.70
Markus Golden,2552273,LB,ARI,17,16,4.5,6,1,1,1,,,,,,,3,20,1,30,84,86.23
Alex Highsmith,2564982,LB,PIT,30,18,2,5,1,,,,,,,,,1,6,2,,85,85.97
Harvey Langi,2558963,LB,NE,37,23,,,,,1,,,,,,,1,1,,,86,85.30
Duke Riley,2557967,LB,MIA,30,25,0.5,2,1,1,,,,,,,,1,1,7,,87,85.23
Jordyn Brooks,2565135,LB,SEA,35,22,,2,,,,,,,,,,2,,,,88,85.10
Leighton Vander Esch,2560908,LB,DAL,32,28,1,1,,1,,,,,,,,,1,,,89,84.30
Tyus Bowser,2558166,LB,BAL,17,17,2,4,3,,,,,,,,,5,14,53,,90,84.27
Reggie Ragland,2555169,LB,NYG,30,22,1,4,,1,,,,,,,,1,3,,,91,84.10
Nick Vigil,2555528,LB,MIN,29,21,2,3,,1,2,,,,,,,1,,,44,92,84.07
David Long,2562799,LB,TEN,30,24,,2,,1,,,,,,,,2,,,,93,81.70
Christian Jones,2550572,LB,CHI,32,25,,2,,,,,,,,,,1,1,,,94,80.40
Tarell Basham,2558165,LB,DAL,19,17,3.5,5,,3,,,,,,,,1,13,,,95,79.90
Shaq Lawson,2555252,LB,NYJ,17,15,4,4,,1,1,,1,,,,,1,18,,36,96,76.10
Joe Thomas,2550262,LB,BAL,30,18,,3,,,,,,,,,,2,2,,,97,75.90
Willie Gay Jr.,2564280,LB,KC,29,10,1,3,,1,,,,,,,,3,1,,,98,75.30
Ben Niemann,2561383,LB,KC,29,15,1,3,,1,2,,,,,,,,3,,,99,74.80
Terez Hall,2562277,LB,NE,33,17,,,,,,,,,,,,2,,,,100,74.70
Denzel Perryman,2552310,LB,LV,25,23,1,3,,1,,,,,,,,1,2,,,101,74.40
Tahir Whitehead,2532986,LB,ARI,27,24,,,1,,1,,,,,,,1,1,,10,102,72.93
Jeremiah Attaochu,2543717,LB,CHI,24,7,5,6,,1,,,,,,,,,8,,,103,72.90
Mykal Walker,2563530,LB,ATL,31,14,,1,,1,,,,,,,,1,2,,,104,72.40
Rashan Gary,2562376,LB,GB,19,16,5,5,,,1,,,,,,,1,11,,1,105,71.63
Uchenna Nwosu,2560826,LB,LAC,20,13,4.5,5,,,,,,,,,,2,11,,,106,71.40
Pernell McPhee,2495201,LB,BAL,26,8,3,3,,,,,,,,,,1,15,,,107,71.10
Jarrad Davis,2557855,LB,NYJ,25,21,0.5,1,,2,,,,,,,,,4,,,108,70.80
Logan Wilson,2563752,LB,CIN,23,10,1,4,2,,,,,,,,,3,2,,,109,70.60
Barkevious Mingo,2540140,LB,FA,23,12,2.5,3,,,,,,,,,,2,5,,,110,66.80
Samson Ebukam,2558830,LB,SF,18,13,4.5,3,,1,,,,,,,,1,7,,,111,64.00
Jaylon Ferguson,2562650,LB,BAL,21,9,2,7,,,1,,,,,,,1,5,,,112,63.40
Jermaine Carter,2561093,LB,CAR,21,25,,2,,,1,,,,,,,1,,,19,113,62.83
Malik Harrison,2563554,LB,BAL,26,18,,1,,,,,,,,,,1,,,,114,62.60
Azeez Al-Shaair,2562462,LB,SF,22,13,,1,1,1,,,,,,,,2,1,,,115,61.80
Chris Board,2561301,LB,BAL,20,11,2.5,2,,1,,,,,,,,1,5,,,116,59.30
Mack Wilson,2562605,LB,CLE,24,15,,1,,,,,,,,,,2,,,,117,59.30
Ty Summers,2562748,LB,GB,27,12,,,,,,,,,,,,1,,,,118,58.00
Justin Hollins,2562285,LB,LA,18,10,3,3,,1,,,,,,,,1,5,,,119,57.60
Alex Anzalone,2558163,LB,DET,22,19,,3,,,,,,,,,,,,,,120,57.10
Cody Barton,2562472,LB,SEA,24,11,,,,2,,,,,,,,,,,,121,56.60
Jordan Jenkins,2555256,LB,HOU,15,17,2,3,,1,,,,,,,,1,6,,,122,56.60
Dennis Gardeck,2561200,LB,ARI,14,2,7,7,,,1,,,,,,,,10,,,123,55.90
Akeem Davis-Gaither,2563728,LB,CIN,20,11,0.5,,1,,,,,,,,,3,2,,,124,55.80
Frankie Luvu,2561366,LB,CAR,17,8,2,3,,1,,,,,1,,,1,3,,,125,55.30
Todd Davis,2550930,LB,FA,16,19,1,2,,,,,,,,,,2,1,,,126,52.90
Devante Downs,2561151,LB,FA,25,8,,,,,1,,,,,,,1,1,,,127,52.90
Benardrick McKinney,2552490,LB,NYG,19,18,,1,,,,,,,,,,1,,,,128,50.70
Whitney Mercilus,2533049,LB,GB,12,9,4,5,,,1,,,,,,,1,7,,,129,48.10
Robert Quinn,2495485,LB,CHI,14,6,2,,,3,1,,,,,,,,6,,,130,47.10
Kamu Grugier-Hill,2556363,LB,HOU,21,7,1,1,,,1,,,,,,,,2,,,131,46.80
Devon Kennard,2543869,LB,ARI,15,4,3,5,,,,,,,,,,,9,,,132,46.70
Jake Martin,2561092,LB,HOU,13,7,3,3,,1,1,,,,,,,1,3,,,133,46.70
David Mayo,2553441,LB,WAS,18,11,,2,,1,,,,,,,,,,,,134,45.90
Devin Bush,2562243,LB,PIT,16,10,1,,,,,,,,,,,3,2,,,135,45.70
Raekwon McMillan,2558070,LB,NE,17,10,,1,,1,,,,,,,,1,,,,136,44.40
Kamal Martin,2564010,LB,CAR,17,7,1,3,,,,,,,,,,,1,,,137,41.50
Tanner Vallejo,2558289,LB,ARI,18,8,1,,,,,,,,,,,,2,,,138,40.00
Shilique Calhoun,2555294,LB,KC,13,5,2,1,,2,,,,,,,,,2,,,139,39.60
Troy Dye,2564535,LB,MIN,13,15,,,,,,,,,,,,2,1,,,140,39.60
Tyrel Dodson,2562560,LB,BUF,13,9,1,2,,,,,,,,,,2,,,,141,39.30
Brennan Scarlett,2556673,LB,MIA,18,10,,,,,,,,,,,,,1,,,142,39.10
James Vaughters,2553781,LB,ATL,15,7,1.5,2,,,,,,,,,,,2,,,143,38.10
Jacob Phillips,2563806,LB,CLE,15,10,,1,,,,,,,,,,1,1,,,144,38.00
Oren Burks,2560984,LB,GB,14,7,,1,,2,,,,,,,,,,,,145,37.90
Bryce Hager,2552307,LB,FA,14,9,0.5,1,,,,,,,,,,1,1,,,146,36.50
Anthony Nelson,2562507,LB,TB,11,7,1,2,,,,,,,,,,1,7,,,147,35.30
Tyler Matakevich,2555171,LB,BUF,12,11,,,,,,,,,,,,2,,,,148,34.20
Shaun Dion Hamilton,2561003,LB,DET,14,7,,2,,,,,,,,,,,1,,,149,32.90
Josh Allen,2562619,LB,JAX,7,6,2.5,2,,,,,,,,,,1,11,,,150,32.70
Joe Giles-Harris,2562591,LB,BUF,10,10,1,2,,,,,,,,,,,5,,,151,32.50
Hardy Nickerson,2558982,LB,HOU,9,5,,,1,2,,,,,,,,1,,5,,152,32.47
Lorenzo Carter,2561015,LB,NYG,11,4,1,2,,,,,,,,,,1,4,,,153,31.40
Carter Coughlin,2564724,LB,NYG,13,4,1,2,,,,,,,,,,,2,,,154,31.30
Dakota Allen,2562618,LB,JAX,12,6,,3,,,,,,,,,,,1,,,155,30.20
Cassius Marsh,2543868,LB,CHI,14,2,,,,1,,,,,,,,,1,,,156,29.40
Jordan Evans,2558801,LB,CIN,5,6,2,2,1,,1,,,,,,,1,2,,,157,28.30
Zaire Franklin,2561155,LB,IND,14,5,,,,,,,,,,,,,,,,158,27.80
Ola Adeniyi,2560950,LB,TEN,11,5,,1,,1,,,,,,,,,,,,159,27.70
Sean Lee,496937,LB,FA,11,9,,,,,,,,,,,,,1,,,160,26.40
Adarius Taylor,2550565,LB,FA,10,9,,1,,,,,,,,,,,,,,161,25.70
Anfernee Jennings,2564613,LB,NE,10,10,,,,,,,,,,,,,1,,,162,25.50
Darius Harris,2563108,LB,KC,11,3,,,,,1,,,,,,,1,,,15,163,25.10
LaRoy Reynolds,2541741,LB,NYJ,8,5,,,,1,1,,,,,,,1,,,,164,24.60
Obo Okoronkwo,2560829,LB,LA,8,4,1,1,,,,,,,,,,1,3,,,165,24.30
Nate Hall,2562657,LB,FA,6,5,2,1,,1,,,,,,,,,2,,,166,24.20
Zeke Turner,2561283,LB,ARI,4,10,,,,,,,,,,,2,,,,,167,23.90
Will Compton,2540013,LB,FA,9,9,,,,,1,,,,,,,,,,,168,23.50
Kevin Minter,2540159,LB,TB,10,5,,,,,,,,,,,,1,,,,169,23.50
Khaleke Hudson,2565279,LB,WAS,8,6,,2,,,,,,,,,,,1,,,170,21.90
Cameron Brown,2564715,LB,NYG,8,4,,,,1,,,,,,,,,3,,,171,21.80
Anthony Chickillo,2552266,LB,FA,7,4,1,1,,,,,,,,,,1,1,,,172,21.60
Chandler Jones,2533538,LB,ARI,5,6,1,1,,,1,,,,,,,,7,,,173,21.30
Quincy Williams,2562954,LB,NYJ,5,6,,1,,1,,,,,,,,1,,,,174,20.80
Josh Woods,2561626,LB,DET,9,5,,,,,1,,,,,,,,,,,175,20.30
Joel Iyiegbuniwe,2560750,LB,CHI,9,3,,,,,,,,,,,,1,,,,176,20.20
Shaquem Griffin,2560999,LB,FA,6,3,1,1,,,,,,,,,,1,3,,,177,20.10
Edmond Robinson,2552441,LB,SEA,8,7,,,,,,,,,,,,,1,,,178,19.70
Andre Smith,2560875,LB,BUF,8,1,,1,,1,,,,,,,,,,,,179,19.40
Blake Lynch,2564562,LB,MIN,8,4,,,,,,,,,,,,1,,,,180,19.30
Derick Roberson,2562870,LB,TEN,5,4,,,,1,,,,,,,,1,2,,,181,18.70
Nick Dzubnar,2553877,LB,TEN,7,7,,,,,,,,,,,,,,,,182,17.50
Dorian O'Daniel,2560827,LB,KC,7,2,1,1,,,,,,,,,,,1,,,183,17.50
Zack Baun,2564664,LB,NO,7,5,,1,,,,,,,,,,,,,,184,17.40
Kyle Wilber,2532974,LB,FA,7,5,,,,,1,,,,,,,,,,,185,16.90
Aaron Lynch,2543650,LB,FA,5,1,1,1,,,,,,,,,,1,3,,,186,16.80
Brandon Copeland,2541695,LB,ATL,6,6,,1,,,,,,,,,,,,,,187,16.50
E.J. Speed,2562955,LB,IND,7,2,,,,,,,,,,,1,,,,,188,16.50
Jalen Reeves-Maybin,2557924,LB,DET,9,1,,,,,,,,,,,,,,,,189,16.10
Sam Eguavoen,2562038,LB,MIA,5,4,,1,,,,,,,,,,1,,,,190,15.70
Kylie Fitts,2560724,LB,ARI,5,4,,,,1,,,,,,,,,1,,,191,15.70
Terrell Lewis,2564370,LB,LA,3,2,2,2,,,,,,,,,,,4,,,192,15.70
Jay Elliott,2550196,LB,FA,5,2,1,2,,,,,,,,,,,1,,,193,15.60
Craig Robertson,2532431,LB,FA,7,,,,,1,,,,,,,,,,,,194,15.40
Kamalei Correa,2555339,LB,FA,5,4,,,,,,,,,,,,1,2,,,195,15.20
Tae Davis,2561318,LB,HOU,7,,,,,,,,,,,,,1,,,,196,14.40
Ben Burr-Kirven,2562490,LB,SEA,7,1,,1,,,,,,,,,,,,,,197,14.20
Randy Ramsey,2562920,LB,GB,5,6,,,,,,,,,,,,,,,,198,13.30
Demetrius Flannigan-Fowles,2563090,LB,SF,6,3,,,,,,,,,,,,,,,,199,12.60
Jordan Glasgow,2564118,LB,IND,6,3,,,,,,,,,,,,,,,,200,12.60
Calvin Munson,2559217,LB,NE,6,3,,,,,,,,,,,,,,,,201,12.60
Daren Bates,2541539,LB,ATL,6,2,,,,,,,,,,,,,,,,202,11.80
Thomas Davis,2506352,LB,FA,5,1,,,,,,,,,,,,1,,,,203,11.80
Elijah Lee,2558121,LB,CLE,6,2,,,,,,,,,,,,,,,,204,11.80
Julian Stanford,2535867,LB,CAR,4,6,,,,,,,,,,,,,,,,205,11.60
Oshane Ximines,2562613,LB,NYG,4,1,,1,,,,,,,,,,,3,,,206,10.60
Anthony Barr,2543459,LB,MIN,6,,,,,,,,,,,,,,,,,207,10.20
Ryan Connelly,2562638,LB,MIN,6,,,,,,,,,,,,,,,,,208,10.20
B.J. Bello,2559141,LB,TEN,5,2,,,,,,,,,,,,,,,,209,10.10
Derrek Tuszka,2563917,LB,PIT,4,2,,1,,,,,,,,,,,,,,210,9.90
Emeke Egbule,2562578,LB,LAC,4,3,,,,,,,,,,,,,1,,,211,9.70
Joe Walker,2556192,LB,ARI,5,1,,,,,,,,,,,,,,,,212,9.30
Josh Watson,2563104,LB,CAR,5,,,,,,,,,,,,,,,,,213,8.50
Jordan Brailford,2562441,LB,FA,2,,,,,1,1,,,,,,,,1,,,214,8.40
Luke Gifford,2562942,LB,DAL,4,2,,,,,,,,,,,,,,,,215,8.40
Cam Gill,2565216,LB,TB,4,2,,,,,,,,,,,,,,,,216,8.40
Shaquille Quarterman,2564217,LB,JAX,4,2,,,,,,,,,,,,,,,,217,8.40
Kaden Elliss,2562901,LB,NO,4,1,,,,,,,,,,,,,,,,218,7.60
Ulysees Gilbert,2562811,LB,PIT,3,2,,,,,,,,,,,,,,,,219,6.70
Kristian Welch,2565348,LB,BAL,3,2,,,,,,,,,,,,,,,,220,6.70
Francis Bernard,2563827,LB,DAL,2,4,,,,,,,,,,,,,,,,221,6.60
Leon Jacobs,2560758,LB,FA,3,,,1,,,,,,,,,,,,,,222,6.60
Trevis Gipson,2563695,LB,CHI,1,4,,,,,,,,,,,,,3,,,223,6.40
Joe Jones,2559200,LB,TEN,1,2,,,,,,,,,,,1,,,,,224,6.30
Justin March,2553815,LB,FA,3,1,,,,,,,,,,,,,,,,225,5.90
Jonathan Garvin,2563992,LB,GB,2,3,,,,,,,,,,,,,,,,226,5.80
Austin Calitro,2558925,LB,CIN,3,,,,,,,,,,,,,,,,,227,5.10
Jared Norris,2556862,LB,WAS,3,,,,,,,,,,,,,,,,,228,5.10
Markus Bailey,2563719,LB,CIN,1,,,,,,,,,,,,,1,,,,229,4.20
T.J. Brunson,2564718,LB,NYG,2,1,,,,,,,,,,,,,,,,230,4.20
Jordan Kunaszyk,2563127,LB,WAS,2,1,,,,,,,,,,,,,,,,231,4.20
Natrez Patrick,2562325,LB,DEN,2,1,,,,,,,,,,,,,,,,232,4.20
Rashad Smith,2565420,LB,CHI,2,1,,,,,,,,,,,,,,,,233,4.20
Kyle Emanuel,2552296,LB,FA,1,2,,,,,,,,,,,,,,,,234,3.30
Dee Ford,2543494,LB,SF,1,2,,,,,,,,,,,,,,,,235,3.30
Matthew Adams,2561149,LB,IND,1,1,,,,,,,,,,,,,,,,236,2.50
Joe Bachie,2564661,LB,CIN,1,1,,,,,,,,,,,,,,,,237,2.50
Cole Christiansen,2565021,LB,LAC,1,1,,,,,,,,,,,,,,,,238,2.50
Rashod Berry,2564589,LB,DET,1,,,,,,,,,,,,,,,,,239,1.70
Mark Nzeocha,2552684,LB,FA,1,,,,,,,,,,,,,,,,,240,1.70
Drue Tranquill,2562765,LB,LAC,1,,,,,,,,,,,,,,,,,241,1.70
Peter Kalambayi,2560774,LB,FA,,2,,,,,,,,,,,,,,,,242,1.60
Terrance Smith,2556775,LB,FA,,2,,,,,,,,,,,,,,,,243,1.60
Otaro Alaka,2562217,LB,BAL,,1,,,,,,,,,,,,,,,,244,0.80
Sharif Finch,2561328,LB,FA,,1,,,,,,,,,,,,,,,,245,0.80
Kwon Alexander,2552592,LB,NO,,,,,,,,,,,,,,,,,,246,0.00
Derrick Barnes,2566055,LB,DET,,,,,,,,,,,,,,,,,,247,0.00
Davin Bellamy,2560973,LB,FA,,,,,,,,,,,,,,,,,,248,0.00
Nick Bolton,2566175,LB,KC,,,,,,,,,,,,,,,,,,249,0.00
K.J. Britt,2566559,LB,TB,,,,,,,,,,,,,,,,,,250,0.00
Baron Browning,2566025,LB,DEN,,,,,,,,,,,,,,,,,,251,0.00
Deone Bucannon,2543769,LB,FA,,,,,,,,,,,,,,,,,,252,0.00
Blake Cashman,2562496,LB,NYJ,,,,,,,,,,,,,,,,,,253,0.00
Nick Coe,2564598,LB,FA,,,,,,,,,,,,,,,,,,254,0.00
Zaven Collins,2566421,LB,ARI,,,,,,,,,,,,,,,,,,255,0.00
Jabril Cox,2565998,LB,DAL,,,,,,,,,,,,,,,,,,256,0.00
Jamin Davis,2566595,LB,WAS,,,,,,,,,,,,,,,,,,257,0.00
Milo Eifler,2565729,LB,MIA,,,,,,,,,,,,,,,,,,258,0.00
Duke Ejiofor,2560714,LB,FA,,,,,,,,,,,,,,,,,,259,0.00
Tony Fields II,2565971,LB,CLE,,,,,,,,,,,,,,,,,,260,0.00
Paddy Fisher,2565567,LB,FA,,,,,,,,,,,,,,,,,,261,0.00
Cale Garrett,2565447,LB,FA,,,,,,,,,,,,,,,,,,262,0.00
Chris Garrett,2566211,LB,LA,,,,,,,,,,,,,,,,,,263,0.00
Chase Hansen,2562280,LB,NO,,,,,,,,,,,,,,,,,,264,0.00
Josh Harvey-Clemons,2557880,LB,FA,,,,,,,,,,,,,,,,,,265,0.00
Dont'a Hightower,2533057,LB,NE,,,,,,,,,,,,,,,,,,266,0.00
Travin Howard,2561154,LB,LA,,,,,,,,,,,,,,,,,,267,0.00
Buddy Johnson,2566454,LB,PIT,,,,,,,,,,,,,,,,,,268,0.00
Ernest Jones,2566229,LB,LA,,,,,,,,,,,,,,,,,,269,0.00
Isaiah Kaufusi,2565606,LB,FA,,,,,,,,,,,,,,,,,,270,0.00
Mychal Kendricks,2532890,LB,FA,,,,,,,,,,,,,,,,,,271,0.00
Christian Kuntz,2559484,LB,PIT,,,,,,,,,,,,,,,,,,272,0.00
Marquel Lee,2557972,LB,LV,,,,,,,,,,,,,,,,,,273,0.00
Cassh Maluia,2564622,LB,FA,,,,,,,,,,,,,,,,,,274,0.00
Isaiah McDuffie,2566082,LB,GB,,,,,,,,,,,,,,,,,,275,0.00
Cameron McGrone,2566337,LB,NE,,,,,,,,,,,,,,,,,,276,0.00
Wynton McManis,2556842,LB,FA,,,,,,,,,,,,,,,,,,277,0.00
Montrel Meander,2561376,LB,CLE,,,,,,,,,,,,,,,,,,278,0.00
Christian Miller,2562313,LB,FA,,,,,,,,,,,,,,,,,,279,0.00
Jarvis Miller,2565789,LB,FA,,,,,,,,,,,,,,,,,,280,0.00
Von Miller,2495202,LB,LA,,,,,,,,,,,,,,,,,,281,0.00
Dylan Moses,2565627,LB,JAX,,,,,,,,,,,,,,,,,,282,0.00
C.J. Mosley,2543464,LB,NYJ,,,,,,,,,,,,,,,,,,283,0.00
Tanner Muse,2564427,LB,SEA,,,,,,,,,,,,,,,,,,284,0.00
Hamsah Nasirildeen,2565747,LB,NYJ,,,,,,,,,,,,,,,,,,285,0.00
Nick Niemann,2566496,LB,LAC,,,,,,,,,,,,,,,,,,286,0.00
Amen Ogbongbemiga,2566499,LB,LAC,,,,,,,,,,,,,,,,,,287,0.00
Alec Ogletree,2540143,LB,CHI,,,,,,,,,,,,,,,,,,288,0.00
Azeez Ojulari,2566367,LB,NYG,,,,,,,,,,,,,,,,,,289,0.00
