PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Derek Barnett,2557984,DL,PHI,21,13,5.5,6,,,,,,,,,1,,16,,,67,77.10
Derek Wolfe,2533026,DL,BAL,19,32,1,6,,,1,,,,,,,2,4,,,68,76.90
Larry Ogunjobi,2557836,DL,CIN,23,23,2.5,5,,1,,,,,,,,,6,,,69,76.50
Ed Oliver,2562322,DL,BUF,23,10,3,6,,1,,,,,,,,3,6,,,70,76.10
Jerry Tillery,2562763,DL,LAC,19,11,3,3,,2,1,,,,,,1,2,14,,,71,74.60
Tyson Alualu,496760,DL,PIT,17,21,2,4,,1,,,,,,,,5,5,,,72,74.20
Calais Campbell,744,DL,BAL,18,10,4,5,,,,,,,,,,6,10,,,73,74.10
Dawuane Smoot,2557839,DL,JAX,21,4,5.5,5,,2,,,,,,,,,17,,,74,72.90
DeShawn Williams,2553623,DL,DEN,20,17,2,4,1,,,,,,,,,3,6,1,,75,71.63
Carl Nassib,2555270,DL,LV,17,11,2.5,5,1,,,,,,,,,5,9,23,,76,71.47
Kenny Clark,2555282,DL,GB,28,14,2,3,,,,,,,,,,,6,,,77,70.30
Steven Means,2541310,DL,ATL,21,17,3,3,,2,,,,,,,,,6,,,78,69.80
Johnathan Hankins,2540147,DL,LV,27,21,1,1,,,1,,,,,,,,4,,,79,69.20
Adam Butler,2558924,DL,MIA,18,16,4,6,,,,,,,,,,2,7,,,80,68.90
Javon Hargrave,2555239,DL,PHI,16,22,4.5,5,,,1,,,,,,,1,8,,,81,68.80
Zach Allen,2562219,DL,ARI,20,15,2,5,,,,,,,,,,3,6,,,82,68.00
Javon Kinlaw,2565117,DL,SF,15,18,1.5,3,1,,,1,,,,,,4,4,27,,83,67.80
Clelin Ferrell,2562263,DL,LV,18,9,2,3,,2,,,,,,,,3,10,,,84,65.80
Ifeadi Odenigbo,2558278,DL,CLE,16,19,3.5,3,,,,,,,1,,,,15,,,85,65.40
Adam Gotsis,2555502,DL,JAX,18,19,,4,,1,,,,,,,,3,3,,,86,64.30
Tyquan Lewis,2560791,DL,IND,19,5,4,8,,,,,,,,,,2,6,,,87,64.30
Jacob Tuioti-Mariner,2561282,DL,PIT,24,7,1,1,,1,3,,,,,,,2,5,,1,88,63.93
Jaleel Johnson,2557845,DL,HOU,22,22,1.5,3,,,,,,,,,,,2,,,89,63.50
Malik Jackson,2532873,DL,CLE,15,13,2.5,6,,,1,,,,,,,2,13,,,90,62.40
Randy Gregory,2552446,DL,DAL,15,6,3.5,4,,3,,,,,,,,1,12,,,91,62.30
Henry Anderson,2552272,DL,NE,19,23,0.5,4,,,,,,,,,1,,3,,,92,62.20
D.J. Wonnum,2564583,DL,MIN,16,8,3,5,,1,,,,,,,1,1,8,,,93,60.10
Derrick Nnadi,2560823,DL,KC,23,24,,,,,,,,,,,,,1,,,94,58.80
Dorance Armstrong,2560959,DL,DAL,21,12,,1,,1,2,,,,,,,2,1,,,95,57.80
Dean Lowry,2555274,DL,GB,14,22,3,2,,,,,,,,,,2,4,,,96,57.40
Jack Crawford,2532992,DL,ARI,20,8,2,3,,1,,,,,,,,,9,,,97,56.90
Carlos Watkins,2557877,DL,DAL,17,10,2,4,,,1,,,,,,,3,2,,,98,56.40
Isaac Rochell,2557860,DL,IND,17,12,2.5,1,,,,,,,1,,1,1,3,,,99,56.00
Justin Jones,2560769,DL,LAC,19,15,1,5,,,,,,,,,,,4,,,100,55.80
Zach Kerr,2550575,DL,ARI,11,21,2,2,,1,,,,,,,,2,9,,,101,55.50
Efe Obada,2553310,DL,BUF,10,8,5.5,4,,1,2,,,,,,,,15,,54,102,55.20
Brent Urban,2543765,DL,DAL,17,17,2.5,2,,,,,,,,,,1,4,,,103,55.00
Tanoh Kpassagnon,2558185,DL,NO,20,8,1,2,,,,,,,,,,3,4,,,104,54.90
John Penisini,2563950,DL,DET,19,16,1,4,,,1,,,,,,,,,,,105,54.10
Jalyn Holmes,2560744,DL,NO,16,20,,2,,,,,,,,,,2,4,,,106,53.20
Kingsley Keke,2562300,DL,GB,12,9,4,3,,1,,,,,,,,2,8,,,107,52.60
Danny Shelton,2552325,DL,NYG,15,22,1,2,,,,,,,,,,1,4,,,108,52.60
L.J. Collier,2562248,DL,SEA,16,6,3,4,,,,,,,,,,2,7,,,109,52.50
Marquis Haynes,2561009,DL,CAR,15,3,4,4,,1,2,,,,,,,1,5,,1,110,52.43
Charles Omenihu,2562324,DL,SF,11,6,4,5,,,,,,,,,,2,16,,,111,52.00
Brandon Williams,2541302,DL,BAL,19,14,,2,,,,,,,,,,2,1,,,112,52.00
Quinton Jefferson,2555358,DL,LV,14,9,3,3,,1,1,,,,,,,1,6,,,113,51.50
Dante Fowler Jr.,2553431,DL,ATL,12,11,3,4,,1,,,,,,,,1,8,,,114,51.20
Raekwon Davis,2564445,DL,MIA,19,21,,1,,,,,,,,,,,1,,,115,51.10
Shamar Stephen,2543706,DL,DEN,20,14,0.5,2,,,,,,,,,,,3,,,116,50.70
Jadeveon Clowney,2543456,DL,CLE,14,5,,4,,1,,,,,,,,4,6,,,117,50.30
Alton Robinson,2565186,DL,SEA,13,9,4,5,,1,,,,,,,,,4,,,118,50.30
John Franklin-Myers,2560731,DL,NYJ,8,11,3,5,,,2,,,,,,,2,13,,,119,49.40
Carl Granderson,2562273,DL,NO,11,3,5,3,,2,,,,,,,,1,8,,,120,49.10
D.J. Jones,2558265,DL,SF,14,6,3,7,,,,,,,,,,1,3,,,121,49.10
Trey Flowers,2552278,DL,DET,12,10,2,3,,2,1,,,,,,,1,3,,4,122,49.03
Al-Quadin Muhammad,2558131,DL,IND,19,4,2,2,,1,,,,,,,,,6,,,123,49.00
Tershawn Wharton,2564310,DL,KC,14,13,2,4,,1,1,,,,,,,,4,,-3,124,48.60
Michael Danna,2564262,DL,KC,16,9,2.5,4,,,,,,,,,,,6,,,125,48.40
B.J. Hill,2560740,DL,CIN,15,17,1,2,,,,,,,,,,1,3,,,126,48.10
Angelo Blackson,2552670,DL,CHI,15,9,2.5,4,,,,,,,,,,,8,,,127,47.70
DaVon Hamilton,2564190,DL,JAX,14,16,1,2,,,1,,,,,,,1,5,,,128,47.60
Doug Costin,2564172,DL,JAX,12,20,,3,,,1,,,,,,,2,1,,,129,47.40
Tyeler Davison,2552329,DL,ATL,15,21,0.5,2,,,,,,,,,,,2,,,130,47.30
Tim Settle,2560871,DL,WAS,12,7,5,5,,,,,,,,,,,7,,,131,47.00
Ryan Kerrigan,2495190,DL,PHI,9,8,5.5,5,,,1,,,,,,,1,6,,6,132,46.90
Mario Edwards,2553433,DL,CHI,11,6,4,6,,,,,,,,,,1,7,,,133,46.50
Dion Jordan,2539288,DL,FA,11,6,3,3,,1,1,,,,,,1,1,5,,,134,46.50
Shy Tuttle,2563242,DL,NO,17,11,,2,,,,,,,,,,2,1,,,135,46.20
Bravvion Roy,2563677,DL,CAR,13,16,1,2,,,,,,,,,1,,5,,,136,45.40
Byron Cowart,2562392,DL,NE,14,13,1,3,,,,,,,,,,1,3,,,137,44.70
Christian Covington,2552602,DL,LAC,14,25,,,,,,,,,,,,,1,,,138,44.30
Marcus Davenport,2561037,DL,NO,12,9,1.5,3,,,,,,,,,,2,8,,,139,44.10
John Cominsky,2562249,DL,ATL,14,14,1,3,,,1,,,,,,,,3,,,140,44.00
Neville Gallimore,2563842,DL,DAL,11,17,0.5,4,,,,,,,,,,1,4,,,141,43.80
Hercules Mata'afa,2560799,DL,FA,12,12,2.5,3,,,,,,,,,,,6,,,142,42.50
Kevin Givens,2562655,DL,SF,14,5,1,5,,,1,,,,,,,1,3,,,143,42.30
Maurice Hurst,2560748,DL,SF,14,13,0.5,1,,,,,,,,,,1,6,,,144,42.20
Sheldon Rankins,2555242,DL,NYJ,13,7,1.5,3,,,,,,,,,,1,9,,,145,42.20
DeMarcus Walker,2557894,DL,HOU,9,9,4.5,3,,1,,,,,,,,,5,,,146,42.00
Justin Zimmer,2556716,DL,BUF,13,8,1,3,,1,,,,,,,,,7,,,147,42.00
Yetur Gross-Matos,2563641,DL,CAR,9,15,2.5,2,,1,,,,,,,,,6,,,148,41.80
Steve McLendon,2507590,DL,TB,15,16,,2,,,,,,,,,,,,,,149,41.30
Nick Williams,2541479,DL,DET,12,11,1,2,,,,,,,,,,2,3,,,150,40.70
Trent Murphy,2543503,DL,FA,15,4,2,3,,,,,,,,,,,6,,,151,40.20
Vinny Curry,2532825,DL,NYJ,12,4,3,3,,,1,,,,,,,,10,,,152,40.10
Jihad Ward,2555248,DL,JAX,7,9,3,4,,,,,,,,,,2,8,,,153,40.10
Porter Gustin,2562276,DL,CLE,13,17,,2,,,,,,,,,,,2,,,154,39.70
Charles Harris,2558001,DL,DET,8,10,3,3,,,,,,,,,,2,5,,,155,39.60
K'Lavon Chaisson,2564166,DL,JAX,12,7,1,3,,,,,,,,,,1,9,,,156,39.50
Jabaal Sheard,2495228,DL,FA,10,9,1.5,2,,1,,,,,,,,1,6,,,157,39.20
Bryce Huff,2565510,DL,NYJ,12,4,2,4,,,,,,,,,,1,4,,,158,38.10
Armon Watts,2562773,DL,MIN,12,19,0.5,,,,,,,,,,,,2,,,159,37.60
Malcom Brown,2552483,DL,JAX,9,18,1,3,,,,,,,,,,,2,,,160,37.20
Vernon Butler,2555243,DL,BUF,9,9,,5,,1,,,,,,,,1,2,,,161,37.00
Alex Okafor,2539319,DL,KC,9,7,3,1,,1,,,,,,,,,10,,,162,36.90
Adrian Clayborn,2495140,DL,FA,6,6,3.5,3,,1,,,,,,,,1,7,,,163,36.00
Margus Hunt,2539310,DL,CHI,7,2,1,3,,,1,,,,,,1,4,4,,,164,36.00
Mike Pennel,2550242,DL,ATL,13,16,,,,,,,,,,,,,1,,,165,35.40
Jordan Phillips,2552492,DL,ARI,10,1,2,1,,2,1,,,,,,,1,3,,,166,35.30
Nathan Shepherd,2560873,DL,NYJ,8,9,2.5,3,,,,,,,,,,,8,,,167,34.30
Arden Key,2560779,DL,SF,10,5,,2,,,,,,,,,,2,10,,,168,34.00
Jonathan Greenard,2564070,DL,HOU,10,9,1,2,,,,,,,,,,1,3,,,169,33.20
Austin Johnson,2556368,DL,NYG,8,10,1,2,,1,,,,,,,,1,1,,,170,33.10
Xavier Williams,2553764,DL,FA,11,13,1,,,,1,,,,,,,,1,,,171,32.60
A.J. Epenesa,2563605,DL,BUF,11,3,1,3,,,,,,,,,,1,4,,,172,32.10
Taven Bryan,2560983,DL,JAX,10,8,0.5,3,,,,,,,,,,,5,,,173,31.40
Justin Madubuike,2563563,DL,BAL,11,8,1,2,,,,,,,,,,,2,,,174,31.10
Tyrone Crawford,2532821,DL,FA,7,7,2,2,,,,,,,,,1,,4,,,175,29.50
Greg Gaines,2562391,DL,LA,9,9,1.5,1,,,1,,,,,,,,3,,,176,29.50
Austin Bryant,2562240,DL,DET,12,5,,1,,,,,,,,,1,,1,,,177,29.40
Antwaun Woods,2556792,DL,IND,7,16,1,1,,,,,,,,,,,2,,,178,29.20
Darryl Johnson,2562672,DL,CAR,11,3,1,3,,,,,,,,,,,3,,,179,29.10
Damion Square,2540003,DL,LV,9,11,1,1,,,,,,,,,,,2,,,180,28.60
Tyler Lancaster,2561227,DL,GB,8,15,,,,,,,,,,,,1,,,,181,28.10
Allen Bailey,2495116,DL,FA,8,7,1.5,2,,,,,,,,,,,5,,,182,27.70
Khalid Kareem,2563734,DL,CIN,9,10,1,1,,,,,,,,,,,1,,,183,27.30
Harrison Phillips,2560840,DL,BUF,11,7,,,,,1,,,,,,,,4,,,184,27.30
Genard Avery,2560964,DL,PHI,6,6,1.5,2,,,,,,,,,,1,7,,,185,27.00
Trevon Coley,2556504,DL,TEN,9,5,1,3,,,,,,,,,,,2,,,186,26.80
John Jenkins,2539231,DL,MIA,7,14,,,,,,,,,,,,1,1,,,187,26.10
Kevin Strong,2563197,DL,FA,10,5,1,1,,,,,,,,,,,2,,,188,25.50
Hassan Ridgeway,2555514,DL,PHI,9,2,1,2,,,,,,,,,1,,1,,,189,25.40
Rasheem Green,2560998,DL,SEA,7,3,2,2,,,1,,,,,,,,6,,,190,25.30
Vincent Taylor,2558017,DL,HOU,9,3,,2,,,1,,,,,,1,,1,,,191,25.20
Davon Godchaux,2558012,DL,NE,10,6,,1,,,,,,,,,,,2,,,192,24.30
Amani Bledsoe,2562859,DL,TEN,6,11,,,,,,,,,,,,2,,,,193,24.00
Rakeem Nunez-Roches,2552674,DL,TB,7,13,,,,,,,,,,,,,3,,,194,23.80
Leki Fotu,2564910,DL,ARI,6,5,1,4,,,,,,,,,,,3,,,195,23.70
Vita Vea,2560909,DL,TB,6,4,2,3,,,,,,,,,,,3,,,196,23.40
Damontre Moore,2540138,DL,CAR,6,3,1,1,,1,,,,,,,,,7,,,197,23.10
Malcolm Roach,2564688,DL,NO,7,9,,2,,,,,,,,,,,2,,,198,23.10
Melvin Ingram,2532870,DL,KC,5,5,,,1,,,,,,,,,2,4,,,199,23.00
Ross Blacklock,2564064,DL,HOU,10,4,,1,,,,,,,,,,,2,,,200,22.70
Kendal Vickers,2561416,DL,LV,5,5,2,3,,,,,,,,,,,3,,,201,22.50
James Smith-Williams,2565291,DL,WAS,8,2,0.5,3,,,,,,,,,,,2,,,202,21.70
Justin Ellis,2543812,DL,BAL,6,11,,,,,,,,,,,,1,,,,203,21.50
A'Shawn Robinson,2555265,DL,LA,6,6,,,,,,,,,,,1,1,1,,,204,21.00
Daniel Ekuale,2561458,DL,NE,6,7,1,1,,,,,,,,,,,1,,,205,19.80
Maliek Collins,2555400,DL,HOU,8,7,,,,,,,,,,,,,1,,,206,19.70
Domata Peko Sr.,2506925,DL,FA,6,10,,,,,,,,,,,,,,,,207,18.20
Matthew Ioannidis,2555240,DL,WAS,5,2,1.5,2,,,,,,,,,,,4,,,208,18.10
Taylor Stallworth,2560882,DL,IND,5,7,0.5,1,,,1,,,,,,,,1,,,209,18.10
Jordan Elliott,2563779,DL,CLE,6,9,,,,,,,,,,,,,,,,210,17.40
Bryan Mone,2562914,DL,SEA,3,6,0.5,1,,,,,,,1,,,,2,,,211,17.40
Montravius Adams,2557876,DL,NO,6,5,,2,,,,,,,,,,,,,,212,17.20
Trysten Hill,2562663,DL,DAL,6,5,,1,,,,,,,,,,,3,,,213,17.20
Sylvester Williams,2539270,DL,FA,4,5,,,,,,,,,,,,2,,,,214,15.80
Isaiah Buggs,2562241,DL,PIT,7,4,,,,,,,,,,,,,1,,,215,15.60
Austin Larkin,2561518,DL,CAR,5,7,,1,,,,,,,,,,,,,,216,15.60
Rashard Lawrence,2564922,DL,ARI,7,2,,1,,,,,,,,,,,,,,217,15.00
Kentavius Street,2560885,DL,SF,5,6,,1,,,,,,,,,,,,,,218,14.80
Chris Wormley,2557862,DL,PIT,3,5,1,1,,,,,,,,,,,3,,,219,14.10
T.Y. McGill,2553911,DL,MIN,3,6,0.5,1,,,,,,,,,,,3,,,220,13.90
Derek Rivers,2558040,DL,HOU,2,3,1.5,2,,,,,,,,,,,4,,,221,13.80
Niko Lalos,2564745,DL,NYG,2,4,,,1,,1,,,,,,,1,,,,222,13.60
Damon Harrison,2535718,DL,FA,3,6,,,,1,,,,,,,,,,,,223,13.40
Tim Ward,2562939,DL,NYJ,5,,1,1,,,,,,,,,,,2,,,224,13.00
Pat O'Connor,2558863,DL,TB,3,1,1,1,,,,,,,,,1,,1,,,225,12.90
Matt Dickerson,2561044,DL,FA,4,6,,,,,,,,,,,,,1,,,226,12.10
Chris Smith,2543692,DL,HOU,4,1,1,,,,,,,,,,,,4,,,227,11.60
Nick Bosa,2562629,DL,SF,3,3,,,,1,,,,,,,,,1,,,228,11.50
Kahlil McKenzie,2560807,DL,FA,4,4,,1,,,,,,,,,,,,,,229,11.50
Daniel Ross,2559240,DL,FA,4,4,,1,,,,,,,,,,,,,,230,11.50
Justin Hamilton,2553531,DL,DAL,3,7,,,,,,,,,,,,,1,,,231,11.20
Vic Beasley,2552301,DL,FA,3,1,,1,,1,,,,,,,,,,,,232,10.90
Kemoko Turay,2560905,DL,IND,3,1,1,1,,,,,,,,,,,3,,,233,10.90
McTelvin Agim,2563872,DL,DEN,2,6,,,,,,,,,,,,1,,,,234,10.70
Marlon Davidson,2563479,DL,ATL,2,6,,,,,,,,,,,,1,,,,235,10.70
Raequan Williams,2564883,DL,PHI,3,2,1,1,,,,,,,,,,,1,,,236,10.70
Carlos Davis,2564976,DL,PIT,4,2,,1,,,,,,,,,,,,,,237,9.90
Akeem Spence,2540201,DL,FA,3,6,,,,,,,,,,,,,,,,238,9.90
Henry Mondeaux,2561243,DL,PIT,3,2,,1,,,,,,,,,,,2,,,239,9.20
Dan McCullers,2550154,DL,FA,3,5,,,,,,,,,,,,,,,,240,9.10
Jeremiah Ledbetter,2558124,DL,JAX,2,1,1,1,,,,,,,,,,,2,,,241,8.70
James Lynch,2564565,DL,MIN,2,1,1,1,,,,,,,,,,,1,,,242,8.20
Wyatt Ray,2562709,DL,CIN,2,,1,1,,,,,,,,,,,1,,,243,7.40
Andrew Brown,2560979,DL,LAC,1,2,1,1,,,,,,,,,,,1,,,244,7.30
Joe Jackson,2562432,DL,CLE,2,3,,,,,1,,,,,,,,,,,245,6.80
Caraun Reid,2543748,DL,LAC,3,2,,,,,,,,,,,,,,,,246,6.70
Jabari Zuniga,2564811,DL,NYJ,3,2,,,,,,,,,,,,,,,,247,6.70
Ben Banogu,2562229,DL,IND,2,4,,,,,,,,,,,,,,,,248,6.60
Larrell Murchison,2564055,DL,TEN,1,4,,1,,,,,,,,,,,,,,249,6.40
Anthony Rush,2563200,DL,ATL,1,4,0.5,,,,,,,,,,,,1,,,250,6.40
Deadrin Senat,2560869,DL,FA,2,2,,,,,1,,,,,,,,,,,251,6.00
Cortez Broughton,2562823,DL,KC,,4,,,,,,,,,,,,1,,,,252,5.70
Woodrow Hamilton,2556546,DL,FA,2,1,,,,,1,,,,,,,,,,,253,5.20
Khalen Saunders,2562723,DL,KC,3,,,,,,,,,,,,,,,,,254,5.10
Alex Barrett,2559140,DL,SF,,5,,,,,,,,,,,,,2,,,255,5.00
Darrion Daniels,2565096,DL,SF,2,2,,,,,,,,,,,,,,,,256,5.00
Sheldon Day,2555241,DL,CLE,1,1,,,,,,,,,,,,1,,,,257,5.00
David Irving,2553805,DL,FA,2,2,,,,,,,,,,,,,,,,258,5.00
Eli Ankou,2559132,DL,BUF,1,4,,,,,,,,,,,,,,,,259,4.90
Julian Okwara,2563947,DL,DET,1,2,,1,,,,,,,,,,,,,,260,4.80
Jason Strowbridge,2564496,DL,FA,1,2,,1,,,,,,,,,,,,,,261,4.80
Ryan Glasgow,2557851,DL,FA,2,1,,,,,,,,,,,,,,,,262,4.20
Tanzel Smart,2558199,DL,NYJ,2,1,,,,,,,,,,,,,,,,263,4.20
Benito Jones,2564466,DL,MIA,1,1,,1,,,,,,,,,,,,,,264,4.00
Isaiah Mack,2563245,DL,BAL,1,2,,,,,,,,,,,,,1,,,265,3.80
Khalil Davis,2565210,DL,PIT,1,1,,,,,,,,,,,,,2,,,266,3.50
Jessie Lemonier,2565057,DL,DET,1,1,,,,,,,,,,,,,2,,,267,3.50
Rob Windsor,2564157,DL,IND,2,,,,,,,,,,,,,,,,,268,3.40
Kameron Cline,2564109,DL,IND,1,1,,,,,,,,,,,,,,,,269,2.50
Casey Toohill,2564868,DL,WAS,,2,,,,,,,,,,,,,1,,,270,2.10
Brandin Bryant,2556486,DL,BUF,1,,,,,,,,,,,,,,,,,271,1.70
Marquise Copeland,2562877,DL,LA,1,,,,,,,,,,,,,,,,,272,1.70
Devaroe Lawrence,2559079,DL,FA,1,,,,,,,,,,,,,,,,,273,1.70
Broderick Washington,2563593,DL,BAL,,2,,,,,,,,,,,,,,,,274,1.60
Joe Gaziano,2565036,DL,LAC,,1,,,,,,,,,,,,,1,,,275,1.30
Walter Palmore,2563229,DL,FA,,1,,,,,,,,,,,,,1,,,276,1.30
Auzoyah Alufohai,2564061,DL,FA,,1,,,,,,,,,,,,,,,,277,0.80
Ron'Dell Carter,2563833,DL,ARI,,1,,,,,,,,,,,,,,,,278,0.80
Bradlee Anae,2563821,DL,DAL,,,,,,,,,,,,,,,1,,,279,0.50
Myles Adams,2563620,DL,SEA,,,,,,,,,,,,,,,,,,280,0.00
Abdullah Anderson,2561088,DL,GB,,,,,,,,,,,,,,,,,,281,0.00
David Bada,2565526,DL,WAS,,,,,,,,,,,,,,,,,,282,0.00
Christian Barmore,2566328,DL,NE,,,,,,,,,,,,,,,,,,283,0.00
