PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Josh Allen,2560955,QB,BUF,CIN,251,3,,78,1,,,,,,1,,37.84,9,,9,,,,,1,,1,37.84
Shedeur Sanders,2574063,QB,CLE,TEN,364,3,1,29,1,,,,,,,,33.46,3,,3,,,,,,,2,33.46
Joe Burrow,2563722,QB,CIN,@BUF,284,4,2,,,,,,,,,,23.36,,,,,,,,,,3,23.36
Matthew Stafford,79860,QB,LAR,@ARI,281,3,,,,,,,,,,,22.84,,,,,,,,,,4,23.24
Sam Darnold,2561036,QB,SEA,@ATL,249,3,1,23,,,,,,,,,21.26,3,,3,,,,,,,5,22.26
Tyler Shough,2574406,QB,NO,@TB,144,,1,55,2,,,,,,,,21.26,7,,7,,,,,1,,6,21.26
Lamar Jackson,2560757,QB,BAL,PIT,219,1,1,43,1,,,,,,,,21.06,7,,7,,,,,,,7,21.06
Aaron Rodgers,2506363,QB,PIT,@BAL,284,1,,,1,1,-9,,,,,,20.96,2,1,3,1,1,100,,,,8,20.96
J.J. McCarthy,2572270,QB,MIN,WAS,163,3,,19,,,,,,,,,20.42,6,,6,,,,,,,9,20.42
Trevor Lawrence,2566163,QB,JAX,IND,244,2,,16,,,,,,,,,19.38,4,,4,,,,,,,10,19.36
Jordan Love,2564007,QB,GB,CHI,234,3,1,-1,,,,,,,,,19.26,1,,1,,,,,,,11,19.26
Jacoby Brissett,2555261,QB,ARI,LAR,271,2,1,22,,,,,,,,,19.04,4,,4,,,,,,,12,19.04
Dak Prescott,2555260,QB,DAL,@DET,376,1,2,14,,,,,,,1,1,17.94,3,,3,,,,,,,13,17.94
Jared Goff,2555334,QB,DET,DAL,309,1,,-2,,,,,,,,,16.16,2,,2,,,,,,,14,16.16
Bo Nix,2572003,QB,DEN,@LV,212,,,15,1,,,,,,,,15.98,3,,3,,,,,1,,15,15.98
Caleb Williams,2571913,QB,CHI,@GB,186,2,1,15,,,,,,,,,14.94,4,,4,,,,,,,16,14.94
C.J. Stroud,2569819,QB,HOU,@KC,203,1,,5,,,,,,,,,12.62,2,,2,,,,,,,17,12.62
Baker Mayfield,2560800,QB,TB,NO,122,1,1,42,,,,,,,,,11.08,6,,6,,,,,,,18,11.08
Cam Ward,2574164,QB,TEN,@CLE,117,2,1,4,,,,,,,,,11.08,2,,2,,,,,,,19,11.08
Riley Leonard,2574190,QB,IND,@JAX,145,,1,5,1,,,,,,,,11.10,2,,2,,,,,,,20,10.30
Justin Herbert,2565045,QB,LAC,PHI,139,1,1,66,,,,,,,,2,10.16,10,,10,,,,,,,21,10.16
Geno Smith,2539335,QB,LV,DEN,116,1,,4,,,,,,,,,17.52,1,,1,,,,,,,22,9.04
Kenny Pickett,2568162,QB,LV,DEN,97,1,,6,,,,,,,,,17.52,1,,1,,,,,,,23,8.48
Tua Tagovailoa,2564499,QB,MIA,@NYJ,127,1,,,,,,,,,,1,6.88,1,,1,,,,,,,24,7.08
Patrick Mahomes,2558125,QB,KC,HOU,160,,3,59,,1,-10,,,,,,5.80,7,1,8,1,1,100,,,,25,5.80
Jayden Daniels,2572564,QB,WAS,@MIN,78,,1,16,,,,,,,,,0.62,4,,4,,,,,,,26,2.72
Kirk Cousins,2532820,QB,ATL,SEA,162,,2,,,,,,,,,,2.48,,,,,,,,,,27,2.48
Jalen Hurts,2564832,QB,PHI,@LAC,240,,4,8,,,,,,,,1,1.37,4,,4,,,,,,,28,1.37
Daniel Jones,2562299,QB,IND,@JAX,60,,1,4,,,,,,,,,11.10,1,,1,,,,,,,29,0.80
Nick Mullens,2558979,QB,JAX,IND,3,,,-1,,,,,,,,,19.38,3,,3,,,,,,,30,0.02
Brandon Allen,2555365,QB,TEN,@CLE,,,,,,,,,,,,,11.08,,,,,,,,,,31,0.00
Kyle Allen,2561177,QB,DET,DAL,,,,,,,,,,,,,16.16,,,,,,,,,,32,0.00
Tyson Bagent,2570467,QB,CHI,@GB,,,,,,,,,,,,,14.94,,,,,,,,,,33,0.00
Connor Bazelak,2574581,QB,TB,NO,,,,,,,,,,,,,11.08,,,,,,,,,,34,0.00
Jason Bean,2573169,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,35,0.00
Stetson Bennett,2569939,QB,LAR,@ARI,,,,,,,,,,,,,22.84,,,,,,,,,,36,0.00
Tim Boyle,2561187,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,37,0.00
Carter Bradley,2573208,QB,JAX,IND,,,,,,,,,,,,,19.38,,,,,,,,,,38,0.00
Teddy Bridgewater,2543465,QB,TB,NO,,,,,,,,,,,,,11.08,,,,,,,,,,39,0.00
Max Brosmer,2574340,QB,MIN,WAS,,,,,,,,,,,,,20.42,,,,,,,,,,40,0.00
Jake Browning,2562634,QB,CIN,@BUF,,,,,,,,,,,,,23.36,,,,,,,,,,41,0.00
Shane Buechele,2566983,QB,BUF,CIN,,,,,,,,,,,,,37.84,,,,,,,,,,42,0.00
Sean Clifford,2569762,QB,CIN,@BUF,,,,,,,,,,,,,23.36,,,,,,,,,,43,0.00
Andy Dalton,2495143,QB,CAR,Bye,,,,,,,,,,,,,,,,,,,,,,,44,0.00
Jaxson Dart,2574419,QB,NYG,Bye,,,,,,,,,,,,,,,,,,,,,,,45,0.00
Hunter Dekkers,2574397,QB,NO,@TB,,,,,,,,,,,,,21.26,,,,,,,,,,46,0.00
Tommy DeVito,2570578,QB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,47,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,48,0.00
Joshua Dobbs,2558167,QB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,49,0.00
Sam Ehlinger,2566142,QB,DEN,@LV,,,,,,,,,,,,,15.98,,,,,,,,,,50,0.00
Taylor Elgersma,2574129,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,51,0.00
Quinn Ewers,2574321,QB,MIA,@NYJ,,,,,,,,,,,,,6.88,,,,,,,,,,52,0.00
Justin Fields,2565920,QB,NYJ,MIA,,,,,,,,,,,,,-2.34,,,,,,,,,,53,0.00
Joe Flacco,382,QB,CIN,@BUF,,,,,,,,,,,,,23.36,,,,,,,,,,54,0.00
Brett Gabbert,2574621,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,55,0.00
Dillon Gabriel,2574045,QB,CLE,TEN,,,,,,,,,,,,,33.46,,,,,,,,,,56,0.00
Ethan Garbers,2573980,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,57,0.00
Will Grier,2562404,QB,DAL,@DET,,,,,,,,,,,,,17.94,,,,,,,,,,58,0.00
Jake Haener,2570131,QB,NO,@TB,,,,,,,,,,,,,21.26,,,,,,,,,,59,0.00
Sam Hartman,2573599,QB,WAS,@MIN,,,,,,,,,,,,,0.62,,,,,,,,,,60,0.00
