PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Al-Quadin Muhammad,2558131,DL,DET,DAL,3,,3,3,,,,,,,,,,,4,,,1,17.00
Myles Garrett,2557965,DL,CLE,TEN,4,,1,3,,,,,,,,,,1,2,,,2,16.00
Jeffery Simmons,2562733,DL,TEN,@CLE,2,5,1.5,2,,,,,,,,,,1,3,,,3,16.00
Jordan Davis,2568069,DL,PHI,@LAC,3,3,1.5,2,,,,,,,,,,,2,,,4,13.30
Zach Sieler,2561129,DL,MIA,@NYJ,3,1,2.5,1,,,,,,,,,,,3,,,5,13.10
Byron Young,2570053,DL,PHI,@LAC,2,6,1.5,1,,,1,,,,,,,,2,,,6,13.10
Tommy Togiai,2565989,DL,HOU,@KC,2,8,1,1,,,,,,,,,,,2,,,7,12.30
Carl Granderson,2562273,DL,NO,@TB,4,1,,2,,,,,,,,,,1,,,,8,12.10
Joseph Ossai,2565956,DL,CIN,@BUF,4,1,,1,,1,,,,,,,,,,,,9,11.60
Jalen Redmond,2570792,DL,MIN,WAS,3,3,1,2,,,,,,,,,,,,,,10,11.30
Vita Vea,2560909,DL,TB,NO,3,2,1,2,,,,,,,,,,,1,,,11,11.20
George Karlaftis,2567796,DL,KC,HOU,3,2,1,1,,,,,,,,,,,2,,,12,10.20
Chris Jones,2556369,DL,KC,HOU,1,1,1,1,,,,,,,,,,1,4,,,13,10.10
Grover Stewart,2558766,DL,IND,@JAX,3,1,,1,,1,,,,,,,,,,,,14,10.10
Kingsley Enagbare,2567589,DL,GB,CHI,4,,1,1,,,,,,,,,,,1,,,15,10.00
Maxx Crosby,2562439,DL,LV,DEN,2,2,1,2,,,,,,,,,,,1,,,16,9.70
Alim McNeill,2566061,DL,DET,DAL,1,,1,1,,1,,,,,,,,,2,,,17,9.50
Tedarrell Slaton,2566094,DL,CIN,@BUF,2,3,1,1,,,,,,,,,,,1,,,18,8.80
A.J. Epenesa,2563605,DL,BUF,CIN,1,2,,,1,,,,,,,,,1,,1,,19,8.73
Greg Gaines,2562391,DL,TB,NO,3,,1,1,,,,,,,,,,,1,,,20,8.50
JT Tuimoloau,2574201,DL,IND,@JAX,3,3,,1,,,,,,,,,,,,,,21,7.80
